Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Step Ahead Innovations,https://www.crunchbase.com/funding_round/step-ahead-innovations-seed--9d11d87d,"Cloud Computing, Innovation Management, Water","South Burlington, Vermont, United States, North America",Seed,320000,USD,320000,2012-10-10,Step Ahead Innovations,https://www.crunchbase.com/organization/step-ahead-innovations,http://stepaheadinnovations.com,,,,,"Step Ahead Innovations focuses on transferring research onto practical consumer products, including a product that monitors water quality.",Seed,Yes,Less than $1M,2129342,USD,2129342,,5,,,,"560,211"
Seed Round - Shwood,https://www.crunchbase.com/funding_round/shwood-seed--7853c4f4,"Eyewear, Manufacturing","Portland, Oregon, United States, North America",Seed,,,,2011-01-01,Shwood,https://www.crunchbase.com/organization/shwood,https://www.shwoodshop.com,,,,Starve Ups,Shwood is a manufacturer of handcrafted natural eyewear from the finest materials.,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"560,224"
Post-IPO Equity - SkillSoft,https://www.crunchbase.com/funding_round/skillsoft-post-ipo-equity--277117ed,"Cloud Computing, EBooks, Enterprise, Internet, Knowledge Management, Software","Nashua, New Hampshire, United States, North America",Post-IPO Equity,170000000,USD,170000000,2021-06-14,SkillSoft,https://www.crunchbase.com/organization/skillsoft,http://www.skillsoft.com,,,,Prosus & Naspers,"Skillsoft provides online learning and e-learning solutions for global enterprises, SMEs, governments and educational institutions.",,Yes,$500M to $1B,555000000,USD,555000000,M&A,5,Prosus & Naspers,1,,"560,226"
Pre Seed Round - 3co,https://www.crunchbase.com/funding_round/3co-pre-seed--f5485b15,"3D Technology, Artificial Intelligence (AI), Computer Vision","Miami, Florida, United States, North America",Pre-Seed,230000,USD,230000,2022-09-14,3co,https://www.crunchbase.com/organization/3co,http://3co.ai,,,,,"3co provides state-of-the-art 3D computer vision AI and augmented reality for the design of gardens, landscapes, and interior spaces.",Seed,Yes,,350000,USD,350000,Seed,2,,,,"560,247"
Series A - Social Expo :: سوشيل اكسبو,https://www.crunchbase.com/funding_round/social-expo-سوشيل-اكسبو-series-a--c8128e17,"Apps, E-Commerce, E-Commerce Platforms, Retail, Social Media Marketing","Istanbul, Istanbul, Turkey, Europe",Series A,75000,USD,75000,2021-01-20,Social Expo :: سوشيل اكسبو,https://www.crunchbase.com/organization/social-expo-سوشيل-اكسبو,https://www.socialexpokw.com/index.php,5000000,USD,5000000,,Marketing Platform in Retail business to connect local suppliers in Kuwait and Turkey with End user,Early Stage Venture,Yes,,1075000,USD,1075000,Early Stage Venture,2,,,,"560,316"
Debt Financing - CosmoLex,https://www.crunchbase.com/funding_round/cosmolex-debt-financing--7fa34fbb,"Legal, SaaS, Software","North Brunswick, New Jersey, United States, North America",Debt Financing,350000,USD,350000,2015-10-08,CosmoLex,https://www.crunchbase.com/organization/cosmolex,https://www.cosmolex.com,,,,,"CosmoLex helps solo attorneys and small law firms manage their practice, billing, and accounting in one single login.",,No,$1M to $10M,350000,USD,350000,M&A,1,,,,"560,391"
Series C - Monitor110,https://www.crunchbase.com/funding_round/monitor110-series-c--54be1742,"Database, Information Services, Web Browsers","New York, New York, United States, North America",Series C,11000000,USD,11000000,2006-11-01,Monitor110,https://www.crunchbase.com/organization/monitor110,http://www.monitor110.com,,,,"Acadia Woods Partners, Gotham Ventures, Ronald Conway",Monitor110 is a New York-based company providing data and information gathering services.,Late Stage Venture,Yes,,17250000,USD,17250000,Late Stage Venture,3,,3,,"560,407"
Series C - 33e9.com,https://www.crunchbase.com/funding_round/33e9-com-series-c--10358a12,"Business Development, Communications Infrastructure, Information Services","Nanshanqu, Guangdong, China, Asia",Series C,30000000,CNY,4592802,2016-02-25,33e9.com,https://www.crunchbase.com/organization/33e9-com,http://www.33e9.com,,,,SZ Capital,33e9.com is a business communication solution provider.,Late Stage Venture,Yes,,60000000,CNY,9451161,Late Stage Venture,3,SZ Capital,1,,"560,464"
Seed Round - Botsociety,https://www.crunchbase.com/funding_round/botsociety-seed--ae0f72bf,"Developer Tools, Product Design, Software","San Francisco, California, United States, North America",Seed,,,,2018-01-01,Botsociety,https://www.crunchbase.com/organization/botsociety,https://botsociety.io,,,,"3LB Seed Capital Srl, R-301 Capital","Botsociety is the best way to design, preview & prototype conversational interfaces.",Seed,Yes,Less than $1M,150000,USD,150000,Seed,3,,2,,"560,471"
Venture Round - PeriphaGen,https://www.crunchbase.com/funding_round/periphagen-series-unknown--1387a3d8,"Biotechnology, Genetics, Medical Device, Pharmaceutical","Pittsburgh, Pennsylvania, United States, North America",Venture - Series Unknown,6500000,USD,6500000,2014-04-01,PeriphaGen,https://www.crunchbase.com/organization/periphagen,http://www.periphagen.com/,,,,,PeriphaGen is a biopharmaceutical company whose corporate objective is the development of first in class neuronal gene delivery products.,,Yes,$1M to $10M,6500000,USD,6500000,,1,,,,"560,473"
Pre Seed Round - Legal OS,https://www.crunchbase.com/funding_round/legal-os-pre-seed--2d4fd054,"Legal, Software","Berlin, Berlin, Germany, Europe",Pre-Seed,,,,2018-10-25,Legal OS,https://www.crunchbase.com/organization/legal-os,https://legalos.io,,,,Speedinvest,Helping tech GCs control the chaos with legal counsel automation,Seed,Yes,$1M to $10M,9200000,USD,9200000,Seed,4,Speedinvest,1,,"560,487"
Private Equity Round - Syner G Pharma Consulting,https://www.crunchbase.com/funding_round/syner-g-pharma-consulting-private-equity--f2744a20,"Biotechnology, Pharmaceutical","Southborough, Massachusetts, United States, North America",Private Equity,,,,2020-10-29,Syner G Pharma Consulting,https://www.crunchbase.com/organization/syner-g-pharma-consulting,https://www.synergpharma.com,,,,Riverside Partners,Syner-G Pharma Consulting offers full spectrum of customized CMC Regulatory services for Bio-Pharmaceutical companies.,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,Riverside Partners,1,2,"560,488"
Seed Round - SageTech,https://www.crunchbase.com/funding_round/sagetech-seed--558ed5db,"Health Care, Medical, Medical Device","Paignton, Devon, United Kingdom, Europe",Seed,1280000,GBP,1702784,2020-12-10,SageTech,https://www.crunchbase.com/organization/sagetech,http://www.sagetechmedical.com/,,,,EMV Capital,SageTech is recycling inhalational anaesthetic agents using patented technology.,Seed,Yes,,5540429,GBP,7521034,,5,EMV Capital,1,,"560,496"
Grant - Africa Global Radio,https://www.crunchbase.com/funding_round/africa-global-radio-grant--556da3b5,"Internet Radio, Media and Entertainment, Service Industry","Accra, Greater Accra, Ghana, Africa",Grant,,,,2021-04-05,Africa Global Radio,https://www.crunchbase.com/organization/africa-global-radio,https://www.africaglobalradio.com,,,,MEST Express accelerator,Africa Global Radio is an online radio and multimedia studio producing diverse content aimed at the African continent and the diaspora.,,No,,,USD,,,1,MEST Express accelerator,1,1,"560,505"
Angel Round - MysteryVibe,https://www.crunchbase.com/funding_round/mysteryvibe-angel--cbf38356,"Health Care, Medical Device, Personal Health, Product Design, Wellness","Puttenham, Surrey, United Kingdom, Europe",Angel,600000,USD,600000,2015-09-01,MysteryVibe,https://www.crunchbase.com/organization/mysteryvibe,https://mysteryvibe.com,4700000,USD,4700000,,"Award Winning Sexual Health Products. Deeply researched, anatomically designed, doctor-endorsed products to make intimacy easy.",Seed,Yes,$1M to $10M,8490000,USD,8490000,Early Stage Venture,10,,,,"560,509"
Seed Round - ChitMonks,https://www.crunchbase.com/funding_round/chitmonks-seed--ac8df626,"Blockchain, Finance, Financial Services, FinTech, Lending","Hyderabad, Andhra Pradesh, India, Asia",Seed,,,,2019-04-25,ChitMonks,https://www.crunchbase.com/organization/chitmonks,https://www.chitmonks.com,,,,Bharat Inclusion Seed Fund,"At ChitMonks, we are building India’s largest blockchain network for Savings and Borrowings.",Seed,Yes,,767000,USD,767000,Seed,4,Bharat Inclusion Seed Fund,1,,"560,511"
Pre Seed Round - Sympatic,https://www.crunchbase.com/funding_round/sympatic-pre-seed--6edabe92,"Cloud Computing, Cloud Data Services, DevOps, Software","Chicago, Illinois, United States, North America",Pre-Seed,120000,USD,120000,2020-01-27,Sympatic,https://www.crunchbase.com/organization/sympatic,https://www.sympatic.com/,,,,Techstars,Sympatic builds cloud-based tools that allow data owners to grant counter-parties access to compute over their data.,Seed,Yes,,120000,USD,120000,Seed,2,Techstars,1,1,"560,555"
Debt Financing - SC Holdings,https://www.crunchbase.com/funding_round/starchase-debt-financing--732509a8,"Hardware, Software","Virginia Beach, Virginia, United States, North America",Debt Financing,75000,USD,75000,2009-07-16,SC Holdings,https://www.crunchbase.com/organization/starchase,,,,,,Law Enforcement Technology,,No,$1M to $10M,175000,USD,175000,,2,,,,"560,615"
Private Equity Round - OpTic Gaming,https://www.crunchbase.com/funding_round/optic-gaming-private-equity--e7fe8ac8,"eSports, Gaming, Media and Entertainment, Sports","Dallas, Texas, United States, North America",Private Equity,,,,2017-12-11,OpTic Gaming,https://www.crunchbase.com/organization/optic-gaming,https://opticgaming.com,,,,Deep Space Ventures,OpTic Gaming is a professional American eSports organization.,Private Equity,Yes,,,USD,,Private Equity,1,,1,1,"560,641"
Equity Crowdfunding - A Pooches Pleasure,https://www.crunchbase.com/funding_round/a-pooches-pleasure-equity-crowdfunding--0eb0d3da,Hospitality,"Virginia Beach, Virginia, United States, North America",Equity Crowdfunding,,,,2013-06-05,A Pooches Pleasure,https://www.crunchbase.com/organization/a-pooches-pleasure,,,,,,A Pooches Pleasure is a Gourmet Dog Treat Company that began in March of 2013 on a hope and a prayer. A Pooches Pleasure is a family.,,Yes,,,USD,,,1,,,,"560,678"
Venture Round - Shree Pushkar Chemicals & Fert,https://www.crunchbase.com/funding_round/shree-pushkar-chemicals-fert-series-unknown--505341a9,"Agriculture, Chemical, Manufacturing","Goregaon, Maharashtra, India, Asia",Venture - Series Unknown,150000000,INR,3025047,2009-05-01,Shree Pushkar Chemicals & Fert,https://www.crunchbase.com/organization/shree-pushkar-chemicals-fert,http://shreepushkar.com/,,,,IFCI Venture Capital Funds,"Shree Pushkar Chemicals & Fertilizers is a manufacturer of dyes, dye intermediates, and fertilizers.",,Yes,$10M to $50M,150000000,INR,3025048,IPO,1,IFCI Venture Capital Funds,1,,"560,709"
Convertible Note - Martin,https://www.crunchbase.com/funding_round/consultmates-convertible-note--9b01098c,"Consulting, Information Technology, Marketing","Cincinnati, Ohio, United States, North America",Convertible Note,55000,USD,55000,2018-01-17,Martin,https://www.crunchbase.com/organization/consultmates,https://www.martin.ai,,,,,Martin is a media measurement and reporting platform offering natural language processing services.,,No,$1M to $10M,855000,USD,855000,M&A,5,,,,"560,754"
Seed Round - TreasurySpring,https://www.crunchbase.com/funding_round/treasuryspring-seed--59199908,"Banking, Consulting, Financial Services, FinTech, Venture Capital","London, England, United Kingdom, Europe",Seed,550000,GBP,721627,2017-11-13,TreasurySpring,https://www.crunchbase.com/organization/treasuryspring,http://treasuryspring.com,,,,ESO Capital Group,TreasurySpring is a b2b fintech that enables clients to minimise risk and maximise return on excess cash through a unique platform.,Seed,Yes,$1M to $10M,43455071,USD,43455071,Early Stage Venture,7,,1,1,"560,773"
Grant - SkyOp,https://www.crunchbase.com/funding_round/skyop-grant--ebbef281,"Education, Training","Canandaigua, New York, United States, North America",Grant,250000,USD,250000,2017-03-16,SkyOp,https://www.crunchbase.com/organization/skyop,https://www.skyop.com/,,,,GENIUS NY,SkyOp is a technology transfer company creating training experiences that prepare the American workforce for new jobs and business models.,,No,$1M to $10M,250000,USD,250000,,1,GENIUS NY,1,,"560,792"
Venture Round - iCAN: israel-cannabis.com,https://www.crunchbase.com/funding_round/ican-2-series-unknown--81407a57,"Cannabis, Health Care, Pharmaceutical","Beit-shemesh, Yerushalayim, Israel, Asia",Venture - Series Unknown,,,,2019-12-09,iCAN: israel-cannabis.com,https://www.crunchbase.com/organization/ican-2,http://israel-cannabis.com/,,,,Tress Capital,iCAN is an Israel-based accelerator and services company that invests in cannabis products and solutions.,,Yes,,6107541,USD,6107541,,5,Tress Capital,1,,"560,794"
Non Equity Assistance - AdHash,https://www.crunchbase.com/funding_round/adhash-non-equity-assistance--012e8d3e,"Ad Exchange, Ad Server, Advertising, Advertising Platforms, Big Data, Blockchain, Mobile Advertising","Zug, Zug, Switzerland, Europe",Non-equity Assistance,,,,2021-01-01,AdHash,https://www.crunchbase.com/organization/adhash,https://adhash.com,,,,Creative Destruction Lab (CDL),"AdHash cuts out the middlemen to bring efficiency, trust, and privacy. We make transparency the default state of digital advertising.",,No,$1M to $10M,1340000,USD,1340000,Early Stage Venture,5,Creative Destruction Lab (CDL),1,,"560,795"
Private Equity Round - VetCor,https://www.crunchbase.com/funding_round/vetcor-private-equity--950bc003,"Education, Health Care","Hingham, Massachusetts, United States, North America",Private Equity,,,,2015-04-20,VetCor,https://www.crunchbase.com/organization/vetcor,http://www.vetcor.com,,,,"Cressey & Company, Harvest Partners",VetCor is a company which provides resources and knowledge sharing to help partners expand and grow their veterinary practice.,Private Equity,Yes,,,USD,,M&A,1,"Cressey & Company, Harvest Partners",2,2,"560,204"
Venture Round - SEC Consult,https://www.crunchbase.com/funding_round/sec-consult-series-unknown--2c9598e2,"Association, Consulting, Information Technology, Security","Vienna, Wien, Austria, Europe",Venture - Series Unknown,,,,2014-08-22,SEC Consult,https://www.crunchbase.com/organization/sec-consult,https://sec-consult.com/apac,,,,Swisscom Ventures,SEC Consult is an international leader in application security services and information security consultancy.,,Yes,Less than $1M,,USD,,M&A,1,,1,1,"560,207"
Post-IPO Equity - Sophos,https://www.crunchbase.com/funding_round/sophos-post-ipo-equity--b41362f5,"Cloud Security, Cyber Security, Network Security, Software","Abingdon, Oxfordshire, United Kingdom, Europe",Post-IPO Equity,65229600,USD,65229600,2021-08-24,Sophos,https://www.crunchbase.com/organization/sophos,http://www.sophos.com,,,,,Sophos develops network security and threat management products to protect organizations against malicious acts.,,Yes,$100M to $500M,125010656,USD,125010656,M&A,2,,,,"560,227"
Grant - Island Health Care,https://www.crunchbase.com/funding_round/island-health-care-grant--884a5233,Health Care,"Edgartown, Massachusetts, United States, North America",Grant,50000,USD,50000,2022-05-03,Island Health Care,https://www.crunchbase.com/organization/island-health-care,https://www.ihimv.org,,,,MassDevelopment,Island Health Care is a Federally Qualified Community Health Center on the Island of Martha's Vineyard.,,No,,50000,USD,50000,,1,MassDevelopment,1,1,"560,230"
Seed Round - Recruitment Smart Technologies,https://www.crunchbase.com/funding_round/recruitment-smart-technologies-ltd-seed--f7e3a6ca,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, SaaS, Software, Staffing Agency","London, England, United Kingdom, Europe",Seed,2000000,PLN,514266,2019-08-01,Recruitment Smart Technologies,https://www.crunchbase.com/organization/recruitment-smart-technologies-ltd,http://www.recruitmentsmart.com,,,,Alfabeat,"SAAS, B2B, DeepTech, Talent Supply chain automation, HR, Recruitment",Seed,Yes,,2237570,USD,2237570,Seed,6,Alfabeat,1,,"560,246"
Seed Round - MateCrate,https://www.crunchbase.com/funding_round/matecrate-gmbh-seed--5e3b75e9,"eSports, Fitness, Media and Entertainment, Sports","Hamburg, Hamburg, Germany, Europe",Seed,1400000,EUR,1563562,2019-05-28,MateCrate,https://www.crunchbase.com/organization/matecrate-gmbh,https://matecrate.gg,,,,IFB Innovationsstarter,MateCrate is a sports and entertainment provider that organizes various league tournament series.,Seed,Yes,Less than $1M,2285000,EUR,2578392,Seed,4,,1,,"560,249"
Post-IPO Equity - Eduform'Action,https://www.crunchbase.com/funding_round/eduform-action-post-ipo-equity--5a0698dd,"Service Industry, Training","Boulogne-billancourt, Ile-de-France, France, Europe",Post-IPO Equity,1175000,EUR,1193402,2022-08-02,Eduform'Action,https://www.crunchbase.com/organization/eduform-action,https://www.eduformaction.fr,,,,,Eduform'Action accompanies people and companies in the territories in order to decentralize knowledge.,,Yes,,1175000,EUR,1193402,IPO,1,,,,"560,254"
Series A - Digital Blue,https://www.crunchbase.com/funding_round/digital-blue-inc-series-a--dc1d5e0b,"Consumer Electronics, Education, Software","Marietta, Georgia, United States, North America",Series A,12400000,USD,12400000,2008-07-01,Digital Blue,https://www.crunchbase.com/organization/digital-blue-inc,http://www.digiblue.com,75000000,USD,75000000,"Burch Investment Group, Claritas Capital, McCombs Partners, Robert Kozminski, Thomas Tull","Digital Blue is a consumer electronics platform for children, education, and small businesses.",Early Stage Venture,Yes,$10M to $50M,14900000,USD,14900000,,2,,5,,"560,262"
Series A - SESAMm,https://www.crunchbase.com/funding_round/sesamm-series-a--f4961cb0,"Analytics, Artificial Intelligence (AI), Asset Management, Data Visualization, Finance, FinTech, Impact Investing, Machine Learning, Natural Language Processing, Predictive Analytics","Paris, Ile-de-France, France, Europe",Series A,2600000,EUR,3199948,2018-03-09,SESAMm,https://www.crunchbase.com/organization/sesamm,https://www.sesamm.com/,,,,"Bourgogne Angels, Caisse d’Epargne, Pole Capital",SESAMm is a fintech company that specializes in big data and artificial intelligence for investment.,Early Stage Venture,Yes,$10M to $50M,50500000,EUR,55705178,Early Stage Venture,5,,3,,"560,278"
Series A - GitPrime,https://www.crunchbase.com/funding_round/gitprime-series-a--762c220e,"Analytics, Big Data, Enterprise Software, Information Technology, SaaS, Software","Durango, Colorado, United States, North America",Series A,10500000,USD,10500000,2018-04-25,GitPrime,https://www.crunchbase.com/organization/gitprime,https://www.gitprime.com,,,,"DCVC, OpenView",GitPrime specializes in providing an engineering logistics platform.,Early Stage Venture,Yes,$10M to $50M,12537330,USD,12537330,M&A,5,OpenView,2,1,"560,290"
Series C - Athos,https://www.crunchbase.com/funding_round/athos-series-c--2618ce70,"Fashion, Fitness, Health Care, Sports, Wearables","Redwood City, California, United States, North America",Series C,35000000,USD,35000000,2015-11-18,Athos,https://www.crunchbase.com/organization/athos,https://shop.liveathos.com,,,,"DCM Ventures, Felix Capital, Kleiner Perkins, Lightspeed Venture Partners, MAS Holdings, Social Capital, True Ventures",The Athos mission is to help athletes train more effectively and reach their performance goals faster.,Late Stage Venture,Yes,$10M to $50M,50700000,USD,50700000,Late Stage Venture,3,Social Capital,7,2,"560,311"
Series C - Adiana,https://www.crunchbase.com/funding_round/adiana-series-c--a87d0cf8,"Biotechnology, Health Care, Medical Device","Redwood City, California, United States, North America",Series C,18574000,USD,18574000,2002-07-22,Adiana,https://www.crunchbase.com/organization/adiana,http://www.adiana.com,,,,,Adiana is engaged in the development and testing of transcervical sterilization systems for permanent birth control.,Late Stage Venture,Yes,,41574000,USD,41574000,M&A,2,,,,"560,321"
Seed Round - MoveCU,https://www.crunchbase.com/funding_round/movecu-seed--85f98765,"Banking, Financial Services, FinTech","Santa Barbara, California, United States, North America",Seed,690000,USD,690000,2018-09-12,MoveCU,https://www.crunchbase.com/organization/movecu,http://movecu.com,4700000,USD,4700000,,MoveCU is a credit union loan marketplace technology firm.,Seed,Yes,$1M to $10M,2590000,USD,2590000,Seed,5,,,,"560,325"
Pre Seed Round - MadEats,https://www.crunchbase.com/funding_round/madeats-pre-seed--7e80ad2b,"Delivery Service, Food and Beverage, Food Delivery, Online Portals, Restaurants","Makati, Manila, Philippines, Asia",Pre-Seed,,,,2020-11-27,MadEats,https://www.crunchbase.com/organization/madeats,https://madeats.co,,,,"Justin Mateen, Luis Sia",MadEats is an online restaurant that offers a variety of food products and delivery services.,Seed,Yes,$1M to $10M,1824586,USD,1824586,Seed,4,Justin Mateen,2,,"560,333"
