Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Circadian Risk Inc.,https://www.crunchbase.com/funding_round/circadian-risk-inc-seed--d3f86368,"Apps, Security, Software","Ann Arbor, Michigan, United States, North America",Seed,1900000,USD,1900000,2020-06-01,Circadian Risk Inc.,https://www.crunchbase.com/organization/circadian-risk-inc,http://www.circadianrisk.com/,10000000,USD,10000000,"Gaingels, Michigan Angel Fund",Circadian Risk provides physical security risk assessment software to reduce risk to people and critical assets.,Seed,Yes,Less than $1M,3741207,USD,3741207,Early Stage Venture,4,,2,,"539,803"
Pre Seed Round - rBIO,https://www.crunchbase.com/funding_round/rbio-b3a7-pre-seed--afc489ec,"Biotechnology, Health Care, Manufacturing","San Francisco, California, United States, North America",Pre-Seed,60000,USD,60000,2020-02-10,rBIO,https://www.crunchbase.com/organization/rbio-b3a7,http://www.rbio.online,500000,USD,500000,,Biotechnology,Seed,Yes,,60000,USD,60000,Seed,1,,,,"539,809"
Debt Financing - Packet Design,https://www.crunchbase.com/funding_round/packet-design-debt-financing--7cb410a9,"Analytics, Computer, Enterprise, Software","Austin, Texas, United States, North America",Debt Financing,350368,USD,350368,2012-10-09,Packet Design,https://www.crunchbase.com/organization/packet-design,http://www.packetdesign.com,,,,,Packet Design offers an integrated suite of IP traffic and route analysis solutions for enterprises and service providers.,,No,$10M to $50M,51097295,USD,51097295,M&A,7,,,,"539,831"
Venture Round - Pax8,https://www.crunchbase.com/funding_round/pax8-series-unknown--4ed5e1df,"Cloud Management, Enterprise Software, Infrastructure, Marketplace","Greenwood Village, Colorado, United States, North America",Venture - Series Unknown,96000000,USD,96000000,2021-01-06,Pax8,https://www.crunchbase.com/organization/pax8,http://pax8.com,,,,"Blue Cloud Ventures, Catalyst Investors, Liberty Global Ventures, Sageview Capital",Pax8 is a cloud commerce marketplace company that specializes in cloud-based solutions.,,Yes,$50M to $100M,400520000,USD,400520000,,10,"Catalyst Investors, Sageview Capital",4,3,"539,854"
Private Equity Round - Pharmactive,https://www.crunchbase.com/funding_round/pharmactive-private-equity--1a0d91f3,"Biotechnology, Health Care, Manufacturing, Wellness","Alcobendas, Madrid, Spain, Europe",Private Equity,,,,2021-06-28,Pharmactive,https://www.crunchbase.com/organization/pharmactive,https://pharmactive.eu/,,,,Siparex Groupe,Pharmactive develops and manufactures differentiated natural ingredients supported by scientific evidence.,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,Siparex Groupe,1,2,"539,862"
Seed Round - Brewbot,https://www.crunchbase.com/funding_round/cargo-io-seed--f09d548b,"Hardware, Product Design, Software","Belfast, Belfast, United Kingdom, Europe",Seed,100000,USD,100000,2016-06-13,Brewbot,https://www.crunchbase.com/organization/cargo-io,http://www.brewbot.io,,,,Techstars,Brewbot is a multidisciplinary team of designers and developers.,Seed,Yes,$1M to $10M,1880000,USD,1880000,Seed,5,Techstars,1,,"539,866"
Pre Seed Round - Mary Louise Cosmetics,https://www.crunchbase.com/funding_round/mary-louise-cosmetics-pre-seed--b930283c,"Beauty, Cosmetics","Beverly Hills, California, United States, North America",Pre-Seed,,,,2020-10-19,Mary Louise Cosmetics,https://www.crunchbase.com/organization/mary-louise-cosmetics,https://www.mymarylouise.com/,,,,"Ready, Set, Raise",Mary Louise Cosmetics is dedicated to producing the highest quality natural skincare products on the market.,Seed,Yes,,,USD,,Seed,1,"Ready, Set, Raise",1,,"539,874"
Seed Round - Arquella,https://www.crunchbase.com/funding_round/arquella-seed--72402949,"Health Care, Hospital, Manufacturing","Sheffield, Sheffield, United Kingdom, Europe",Seed,850000,GBP,1030984,2022-06-29,Arquella,https://www.crunchbase.com/organization/arquella,http://www.arquella.co.uk/,,,,"NPIF – Mercia Equity Finance, Traditum Private Equity",Arquella is nurse call system manufacturer.,Seed,Yes,$1M to $10M,1200000,GBP,1460323,Seed,2,"NPIF – Mercia Equity Finance, Traditum Private Equity",2,2,"539,904"
Seed Round - Mypiscine.com,https://www.crunchbase.com/funding_round/mypiscine-com-seed--37a7b56a,"E-Commerce, Swimming","Colomiers, Midi-Pyrenees, France, Europe",Seed,191000,EUR,251201,2007-01-01,Mypiscine.com,https://www.crunchbase.com/organization/mypiscine-com,https://www.mypiscine.com/,,,,,Mypiscine specializes in the online sale of quality pool equipment while committing to a fair price policy.,Seed,Yes,,220500,EUR,294344,Early Stage Venture,2,,,,"539,911"
Equity Crowdfunding - Movie Collective,https://www.crunchbase.com/funding_round/movie-collective-equity-crowdfunding--9e900a3c,Internet,"London, England, United Kingdom, Europe",Equity Crowdfunding,526600,GBP,703113,2018-06-01,Movie Collective,https://www.crunchbase.com/organization/movie-collective,https://www.moviecollective.com,,,,,Movie Collective is a fan funded movie studio with exciting and diverse projects.,,Yes,,526600,GBP,703113,,1,,,,"539,939"
