Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Skuchain,https://www.crunchbase.com/funding_round/skuchain-seed--54ed26a6,"Bitcoin, Blockchain, Cyber Security, Enterprise, Enterprise Applications, Enterprise Software, Ethereum, Finance, FinTech, Supply Chain Management","Mountain View, California, United States, North America",Seed,,,,2017-06-13,Skuchain,https://www.crunchbase.com/organization/skuchain,http://skuchain.com,,,,Blockchange Ventures,"SKUChain offers a blockchain-based commerce cloud for procurement and contracts management, financing arrangements.",Seed,Yes,$1M to $10M,12652121,USD,12652121,,6,,1,,"252,625"
Series A - RABC Group,https://www.crunchbase.com/funding_round/rootant-series-a--1029ae0d,"Banking, Finance, Financial Services, FinTech, Supply Chain Management","Singapore, Central Region, Singapore, Asia",Series A,,,,2022-03-16,RABC Group,https://www.crunchbase.com/organization/rootant,https://rabc.sg,,,,SBI Group,"RABC Group is building a Neobank as ""Smart router"" between SMEs, enterprises and capital by creating new digital financial products.",Early Stage Venture,Yes,,6820000,USD,6820000,Early Stage Venture,6,SBI Group,1,,"252,716"
Private Equity Round - Ytel,https://www.crunchbase.com/funding_round/ytel-private-equity--832ecb89,"Brand Marketing, Digital Marketing, Information Technology, Marketing Automation, PaaS, SaaS, Software","Lake Forest, California, United States, North America",Private Equity,,,,2016-11-29,Ytel,https://www.crunchbase.com/organization/ytel,http://www.ytel.com/,,,,"Marwit, The Argentum Group",Ytel is a software company that helps businesses communicate to customers and leads by phone and text message.,Private Equity,Yes,$10M to $50M,,USD,,Private Equity,1,,2,2,"252,722"
Initial Coin Offering - ClearPoll,https://www.crunchbase.com/funding_round/clearpoll-initial-coin-offering--dec6cff6,"Apps, Communities, Mobile Apps","Australia, Isabela, Philippines, Asia",Initial Coin Offering,10000000,USD,10000000,2017-09-09,ClearPoll,https://www.crunchbase.com/organization/clearpoll,http://clearpoll.io,,,,Alex Dahan,World's first decentralized public opinion poll network,,Yes,$1M to $10M,10000000,USD,10000000,,1,,1,,"252,730"
Seed Round - WASAI Technology,https://www.crunchbase.com/funding_round/wasai-technology-seed--902aa3ca,"Artificial Intelligence (AI), Bioinformatics, Cloud Computing, Genetics, Information and Communications Technology (ICT), Information Technology, Infrastructure, Semiconductor, Software","Taipei, T'ai-pei, Taiwan, Asia",Seed,600000,USD,600000,2017-11-01,WASAI Technology,https://www.crunchbase.com/organization/wasai-technology,https://wasaitech.com/,,,,,WASAI Technology is a big data acceleration platform that accelerates system architecture and infrastructure.,Seed,Yes,,600000,USD,600000,Seed,2,,,,"252,774"
Pre Seed Round - Radiance,https://www.crunchbase.com/funding_round/radiance-3ad2-pre-seed--7d580c0b,"Communication Hardware, Consumer Electronics, Hardware, Information Technology, Manufacturing, Virtual Reality","Charlotte, North Carolina, United States, North America",Pre-Seed,30000,USD,30000,2016-11-11,Radiance,https://www.crunchbase.com/organization/radiance-3ad2,https://radiance-vr.com,,,,,"American high-tech consumer electronics manufacturer that designs, engineers, and markets virtual reality personal computing systems.",Seed,Yes,,60000,USD,60000,Seed,3,,,,"252,859"
Pre Seed Round - AutopartsZ,https://www.crunchbase.com/funding_round/autopartsz-pre-seed--c91f58c0,"Automotive, Consumer Applications, Internet, Marketplace, Web Apps","Astoria, New York, United States, North America",Pre-Seed,150000,USD,150000,2018-09-01,AutopartsZ,https://www.crunchbase.com/organization/autopartsz,https://autopartsz.com/,,,,Mohammad Samrat,AutopartsZ - The Best Auto Parts Finder App,Seed,Yes,,150000,USD,150000,Seed,1,Mohammad Samrat,1,,"252,932"
Pre Seed Round - EventHub,https://www.crunchbase.com/funding_round/event-hub-b5de-pre-seed--ef9c6409,"Event Management, Events, Marketplace, SaaS","Seattle, Washington, United States, North America",Pre-Seed,,,,2021-04-22,EventHub,https://www.crunchbase.com/organization/event-hub-b5de,https://eventhub.net,,,,"Accellius Capital, Brian Arnone, Emerging Ventures, Pasadena Angels","EventHub offers virtual expos, a sponsorship marketplace, and a management dashboard for event organizers.",Seed,Yes,Less than $1M,120000,USD,120000,Seed,2,Pasadena Angels,4,,"252,972"
Seed Round - AIDA by Health Care Solutions Inc,https://www.crunchbase.com/funding_round/aida-by-health-care-solutions-inc-seed--889386a6,"Health Care, Hospital, Information Technology, Software","Kirkland, Washington, United States, North America",Seed,800000,USD,800000,2017-06-01,AIDA by Health Care Solutions Inc,https://www.crunchbase.com/organization/aida-by-health-care-solutions-inc,https://aidahealthcare.com/,,,,,A HIPAA compliant software platform focused on reducing the LOS by expediting the discharge process from hospitals to PAC facilities.,Seed,Yes,Less than $1M,800000,USD,800000,Seed,1,,,,"252,974"
Series A - Silofit,https://www.crunchbase.com/funding_round/silofit-series-a--61d136c0,"Apps, Fitness, Real Estate","Montréal, Quebec, Canada, North America",Series A,12750000,CAD,10240667,2021-07-29,Silofit,https://www.crunchbase.com/organization/silofit,https://www.silofit.com/,,,,"Alate Partners, Courtside Ventures, David Grutman, Fitt Insider, Whitecap Venture Partners","Silofit is a network of private, on-demand gyms that can be rented by the hour using their app.",Early Stage Venture,Yes,Less than $1M,18900000,CAD,15028706,Early Stage Venture,5,Whitecap Venture Partners,5,1,"252,988"
Series B - Damai Huyu,https://www.crunchbase.com/funding_round/damai-huyu-series-b--38c60509,"Mobile, Online Games, Software","Nanchangshi, Jiangxi, China, Asia",Series B,10000000,CNY,1615979,2015-05-04,Damai Huyu,https://www.crunchbase.com/organization/damai-huyu,http://www.damaigame.com/,,,,Tellhow,"Damai Huyu is a game and software development company that integrates mobile game development, distribution and operation.",Early Stage Venture,Yes,,73000000,CNY,11928624,IPO,4,Tellhow,1,,"253,033"
Grant - Spinnova,https://www.crunchbase.com/funding_round/spinnova-grant--2a111fed,"Fashion, Industrial, Manufacturing, Sustainability, Textiles","Jyväskylä, Western Finland, Finland, Europe",Grant,1600000,EUR,1597407,2022-10-04,Spinnova,https://www.crunchbase.com/organization/spinnova,https://spinnova.com,,,,Business Finland,Spinnova is a textile manufacturer that uses wood and waste without the use of harmful chemicals.,,No,Less than $1M,22000000,EUR,24409409,IPO,4,Business Finland,1,1,"253,059"
Post-IPO Equity - Work Service,https://www.crunchbase.com/funding_round/work-service-post-ipo-equity--76a3244c,"Consulting, Professional Services","Wroclaw, Dolnoslaskie, Poland, Europe",Post-IPO Equity,26000000,EUR,34626684,2013-01-21,Work Service,https://www.crunchbase.com/organization/work-service,https://www.workservice.pl/,,,,PineBridge Investments,Work Service is the temporary staffing and personnel outsourcing company in Poland.,,Yes,$50M to $100M,26000000,EUR,34626684,IPO,1,PineBridge Investments,1,,"253,064"
Venture Round - ArcherVision Media Group,https://www.crunchbase.com/funding_round/arkleus-broadcasting-series-unknown--3893a18f,"Advertising, Brand Marketing, Broadcasting, Content Creators, Digital Media, Social News, Sports, Video Streaming","Dallas, Texas, United States, North America",Venture - Series Unknown,1045500,USD,1045500,2015-03-27,ArcherVision Media Group,https://www.crunchbase.com/organization/arkleus-broadcasting,http://archervision.com,,,,,ArcherVision has established itself as a truly modern media company by working with iconic industries and brands like football and energy.,,Yes,Less than $1M,4076321,USD,4076321,,2,,,,"253,077"
