Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - Jinriming Xing,https://www.crunchbase.com/funding_round/jinriming-xing-angel--b9be2db4,"Apps, Broadcasting, Video","Shenzhen, Guangdong, China, Asia",Angel,3000000,CNY,471968,2015-10-01,Jinriming Xing,https://www.crunchbase.com/organization/jinriming-xing,http://www.huayunstar.com,,,,Keji Jinrong Duijie Jidi,Jinriming Xing is a star-making app for the general public.,Seed,Yes,,3000000,CNY,471969,Seed,1,,1,,"248,413"
Debt Financing - electroCore,https://www.crunchbase.com/funding_round/electrocore-debt-financing--91df25df,"Health Care, Medical Device, Therapeutics","Basking Ridge, New Jersey, United States, North America",Debt Financing,1500000,USD,1500000,2016-08-05,electroCore,https://www.crunchbase.com/organization/electrocore,http://www.electrocore.com/,,,,,ElectroCore develops neuromodulation therapies for the non-invasive treatment of diseases and disorders.,,No,Less than $1M,148762378,USD,148762378,IPO,9,,,,"248,441"
Seed Round - Synthetaic,https://www.crunchbase.com/funding_round/synthetaic-seed--48c17705,"Artificial Intelligence (AI), Big Data, Data Collection and Labeling, Generative AI, Information Technology, Machine Learning","Delafield, Wisconsin, United States, North America",Seed,3500000,USD,3500000,2020-10-20,Synthetaic,https://www.crunchbase.com/organization/synthetaic,https://www.synthetaic.com/,,,,"Betaworks Ventures, Lupa Systems, TitletownTech",Synthetaic is a company that grows large and high-quality datasets sufficient for machine learning.,Seed,Yes,$1M to $10M,32500000,USD,32500000,Early Stage Venture,4,Lupa Systems,3,1,"248,443"
Venture Round - Momentio Memories,https://www.crunchbase.com/funding_round/momentio-memories-series-unknown--ac8b040a,"Digital Media, Photography, Video","Green Bay, Wisconsin, United States, North America",Venture - Series Unknown,700000,USD,700000,2022-04-26,Momentio Memories,https://www.crunchbase.com/organization/momentio-memories,http://www.momentiomemories.com/,,,,,Momentio Memories specializes in home movie conversions and creative photo/video products.,,Yes,,700000,USD,700000,,1,,,,"248,460"
Seed Round - SoMoLend,https://www.crunchbase.com/funding_round/somolend-seed--15234b90,"Finance, FinTech","Cincinnati, Ohio, United States, North America",Seed,1170000,USD,1170000,2012-10-03,SoMoLend,https://www.crunchbase.com/organization/somolend,http://www.somolend.com,,,,"CincyTech, Cliff Holekamp, LaunchHouse, North Coast Ventures, Queen City Angels","SoMoLend, a web-based tech platform, allows small businesses to raise debt financing from individuals, banks, and business associations.",Seed,Yes,,4225000,USD,4225000,Seed,5,CincyTech,5,2,"248,466"
Convertible Note - NK:IO,https://www.crunchbase.com/funding_round/nk-io-convertible-note--db937363,"Biotechnology, Life Science, Therapeutics","London, England, United Kingdom, Europe",Convertible Note,,,,2020-12-01,NK:IO,https://www.crunchbase.com/organization/nk-io,https://nk-io.com,,,,Future Planet Capital,NK:IO is a biotech company that develops novel approaches to natural killer cell-mediated immunotherapy.,,No,$1M to $10M,2800000,GBP,3616683,Seed,4,,1,,"248,477"
Series A - ISOPur Fluid Technologies,https://www.crunchbase.com/funding_round/isopur-fluid-technologies-series-a--131a97e4,"Energy, Industrial, Manufacturing, Oil and Gas","North Stonington, Connecticut, United States, North America",Series A,8000000,USD,8000000,2002-12-04,ISOPur Fluid Technologies,https://www.crunchbase.com/organization/isopur-fluid-technologies,https://www.isopur.us,,,,"FA Technology Ventures, Next47","ISOPur Fluid develops advanced purification systems for hydraulic and lubricating oil used in high-performance, industrial machinery.",Early Stage Venture,Yes,$1M to $10M,8000000,USD,8000000,Early Stage Venture,1,FA Technology Ventures,2,,"248,498"
Post-IPO Debt - OnDeck,https://www.crunchbase.com/funding_round/on-deck-post-ipo-debt--f54c542e,"Credit, Finance, Financial Services, FinTech, Small and Medium Businesses","New York, New York, United States, North America",Post-IPO Debt,100000000,USD,100000000,2018-04-24,OnDeck,https://www.crunchbase.com/organization/on-deck,http://www.ondeck.com,,,,,Ondeck is a technology-enabled financial platform that provides loan financing to small and medium-sized businesses.,,No,$50M to $100M,1173000000,USD,1173000000,M&A,16,,,,"248,501"
Non Equity Assistance - StudioSesh,https://www.crunchbase.com/funding_round/studiosesh-non-equity-assistance--0e403e8c,"E-Commerce, Internet, SaaS, Software","San Francisco, California, United States, North America",Non-equity Assistance,,,,2020-10-01,StudioSesh,https://www.crunchbase.com/organization/studiosesh,https://www.studiosesh.com,,,,Newchip Accelerator,Book. Create. Grow. The SaaS Platform for Booking Creative Space.,,No,,15000,USD,15000,,2,,1,,"248,504"
Series B - IRIS.TV,https://www.crunchbase.com/funding_round/iris-tv-series-b--73118493,"Advertising, Advertising Platforms, Analytics, Brand Marketing, Data Integration, Publishing, Software, Video","Los Angeles, California, United States, North America",Series B,18000000,USD,18000000,2021-04-07,IRIS.TV,https://www.crunchbase.com/organization/iris-tv,http://www.iris.tv,,,,"ABS Capital Partners, Ari Paparo, Intel Capital, Michael Shehan, Mike Baker, Mirae Asset Venture Investment, Quest Venture Partners, WISE Ventures",IRIS.TV is a video data platform. We provide video data connectivity to enable better viewing experiences and advertising outcomes.,Early Stage Venture,Yes,$1M to $10M,24059994,USD,24059994,Early Stage Venture,3,Intel Capital,8,2,"248,514"
Seed Round - Student Film Channel,https://www.crunchbase.com/funding_round/student-film-channel-seed--b608e2f1,"Digital Media, Social Media, Video","Chicago, Illinois, United States, North America",Seed,25000,USD,25000,2013-07-04,Student Film Channel,https://www.crunchbase.com/organization/student-film-channel,http://www.watchsfc.com,,,,,Student Film Channel provides an online video platform for films and videos created by students.,Seed,Yes,$1M to $10M,25000,USD,25000,Seed,1,,,,"248,532"
Debt Financing - Achronix Semiconductor,https://www.crunchbase.com/funding_round/achronix-semiconductor-debt-financing--cfc55a33,"3D Technology, Developer APIs, Developer Tools, Field-Programmable Gate Array (FPGA), Hardware, Manufacturing, Semiconductor, Software, Technical Support","Santa Clara, California, United States, North America",Debt Financing,3533827,USD,3533827,2013-04-09,Achronix Semiconductor,https://www.crunchbase.com/organization/achronix-semiconductor,http://www.achronix.com,,,,,Achronix offers high-density and high-performance application-targeted FPGAs for communication applications.,,No,$100M to $500M,135776263,USD,135776263,,5,,,,"248,541"
