Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - idomotics,https://www.crunchbase.com/funding_round/idomotics-seed--9ebf8926,"Internet of Things, Smart Building, Smart Home, Software","Reading, Reading, United Kingdom, Europe",Seed,170000,GBP,285222,2014-08-10,idomotics,https://www.crunchbase.com/organization/idomotics,http://www.idomotics.com,,,,,We develop hardware & software and manufacture a product to control electrical devices through your smartphone. A company of IoT.,Seed,Yes,$1M to $10M,585223,USD,585223,Seed,3,,,,"434,503"
Series A - Orchestra Networks,https://www.crunchbase.com/funding_round/orchestra-networks-series-a--cea73c36,"Computer, Customer Service, Data Governance, Data Management, Software","Paris, Ile-de-France, France, Europe",Series A,2030000,USD,2030000,2007-05-14,Orchestra Networks,https://www.crunchbase.com/organization/orchestra-networks,http://www.orchestranetworks.com,,,,"123Venture, Ace Capital Partners, Elaia, Financiere De l'Echiquier, TechFund Capital","Data management software. We help organizations manage their most important data. MDM, RDM, Data Governance",Early Stage Venture,Yes,,2030000,USD,2030000,M&A,1,,5,,"434,513"
Venture Round - Reach Surgical,https://www.crunchbase.com/funding_round/reach-surgical-series-unknown--a3cb3fa1,"Health Care, Hospitality","Tianjin, Guangdong, China, Asia",Venture - Series Unknown,,,,2013-10-01,Reach Surgical,https://www.crunchbase.com/organization/reach-surgical,http://www.reachsurgical.com/,,,,Matrix Partners China,"Reach Surgical is a company focused on providing surgical instruments and medical equipments, integrating R&D, production, and sales.",,Yes,,,USD,,,1,,1,,"434,539"
Seed Round - Iterative Scopes,https://www.crunchbase.com/funding_round/iterative-scopes-seed--13115a9a,"Computer Vision, Health Care, Health Diagnostics, Medical","Cambridge, Massachusetts, United States, North America",Seed,,,,2019-06-19,Iterative Scopes,https://www.crunchbase.com/organization/iterative-scopes,http://www.iterativescopes.com,,,,"Tau Ventures, Wavemaker Partners",Iterative Scopes delivers tools for physicians and life sciences in colorectal cancer and inflammatory bowel disease space.,Seed,Yes,$1M to $10M,193620000,USD,193620000,Early Stage Venture,11,,2,,"434,548"
Venture Round - ZeroEyes,https://www.crunchbase.com/funding_round/zeroeyes-series-unknown--63ff86b9,"Artificial Intelligence (AI), Computer Vision, Machine Learning, Security, Software","Philadelphia, Pennsylvania, United States, North America",Venture - Series Unknown,1000000,USD,1000000,2021-01-27,ZeroEyes,https://www.crunchbase.com/organization/zeroeyes,https://zeroeyes.com,,,,,ZeroEyes is an AI security company that detects weapons and sends alerts to prevent and stop active shooter threats.,,Yes,$1M to $10M,52100000,USD,52100000,IPO,8,,,,"434,560"
Grant - Everyday Speech,https://www.crunchbase.com/funding_round/everyday-speech-grant--ab923de9,"Apps, E-Learning, Social","Boston, Massachusetts, United States, North America",Grant,10000,USD,10000,2014-05-15,Everyday Speech,https://www.crunchbase.com/organization/everyday-speech,https://everydayspeech.com/,,,,IDEA: Northeastern University's Venture Accelerator,Everyday Speech is a leading provider of social skills materials for speech therapists,,No,,10000,USD,10000,,1,IDEA: Northeastern University's Venture Accelerator,1,,"434,203"
Venture Round - Dataddo,https://www.crunchbase.com/funding_round/dataddo-com-series-unknown--25323f2b,"Analytics, Big Data, Cloud Data Services, Data Integration, Data Mining, Data Visualization, Internet of Things","Prague, Hlavni mesto Praha, Czech Republic, Europe",Venture - Series Unknown,1000000,USD,1000000,2021-10-20,Dataddo,https://www.crunchbase.com/organization/dataddo-com,https://www.dataddo.com,,,,Impulse Ventures,"Cloud-based, no-code data integration platform.",,Yes,$1M to $10M,1000000,USD,1000000,,3,,1,,"434,214"
Seed Round - Bumper,https://www.crunchbase.com/funding_round/bumper-2-seed--1434b9dd,"Automotive, Autonomous Vehicles, Service Industry","Bangalore, Karnataka, India, Asia",Seed,500000,USD,500000,2015-12-28,Bumper,https://www.crunchbase.com/organization/bumper-2,,,,,SAIF Partners,Your trusted car companion. Setting you free from all your car worries. Bumper - Car Repair & Service App,Seed,Yes,$1M to $10M,500000,USD,500000,Seed,1,SAIF Partners,1,,"434,223"
Pre Seed Round - Invision AI,https://www.crunchbase.com/funding_round/invision-ai-pre-seed--b71bacc5,"Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Enterprise Software, Facial Recognition, Internet of Things, Machine Learning, Software","Toronto, Ontario, Canada, North America",Pre-Seed,,,,2017-01-01,Invision AI,https://www.crunchbase.com/organization/invision-ai,https://invision.ai/,,,,DMZ,"Invision AI software enables mainstream processors to run accurate real-time object detection, classification and tracking.",Seed,Yes,$1M to $10M,1220000,USD,1220000,Seed,3,,1,,"434,239"
Seed Round - LandOne Takeoff,https://www.crunchbase.com/funding_round/landone-takeoff-seed--7d508459,"Landscaping, Software, Test and Measurement","Lanett, Alabama, United States, North America",Seed,500000,USD,500000,2020-03-30,LandOne Takeoff,https://www.crunchbase.com/organization/landone-takeoff,https://www.landonetakeoff.com/,,,,,LandOne Takeoff is a PDF annotation and measurement software for landscape and irrigation contractors.,Seed,Yes,$1M to $10M,500000,USD,500000,M&A,1,,,,"434,242"
Series C - Tmeng.cn,https://www.crunchbase.com/funding_round/tmeng-cn-series-c--c017849b,"Film, Film Production, Internet, Video, Video Streaming","Beijing, Beijing, China, Asia",Series C,,,,2022-02-21,Tmeng.cn,https://www.crunchbase.com/organization/tmeng-cn,http://www.tmeng.cn/,,,,"CCCC International Holding Ltd., Maoyan",A Chinese web drama and online movie producer.,Late Stage Venture,Yes,$1M to $10M,13500000,USD,13500000,Late Stage Venture,3,,2,,"434,253"
Post-IPO Equity - ViewRay,https://www.crunchbase.com/funding_round/viewray-post-ipo-equity--27c5741c,"Biotechnology, Health Care, Manufacturing, Medical Device","Oakwood, Ohio, United States, North America",Post-IPO Equity,172500000,USD,172500000,2018-08-20,ViewRay,https://www.crunchbase.com/organization/viewray,http://www.viewray.com,,,,,ViewRay is a medical company that develops radiation therapy technology for the treatment of cancer.,,Yes,$50M to $100M,877792385,USD,877792385,IPO,21,,,,"434,272"
