Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Pitstop,https://www.crunchbase.com/funding_round/pitstop-2-series-unknown--a41db252,"Automotive, E-Commerce, Service Industry","Bengaluru, Karnataka, India, Asia",Venture - Series Unknown,1200000,USD,1200000,2020-09-10,Pitstop,https://www.crunchbase.com/organization/pitstop-2,https://www.getpitstop.com,,,,Acko Technology and Services,Pitstop offers general repair and maintenance services for cars through its doorstep service.,,Yes,$50M to $100M,19402517,USD,19402517,Early Stage Venture,6,Acko Technology and Services,1,1,"428,201"
Non Equity Assistance - CleverPet,https://www.crunchbase.com/funding_round/cleverpet-non-equity-assistance--343ff7db,"Education, Hardware, Pet, Software","San Diego, California, United States, North America",Non-equity Assistance,,,,2014-11-01,CleverPet,https://www.crunchbase.com/organization/cleverpet,http://getcleverpet.com,,,,EvoNexus,CleverPet is a hardware and software company that offers smart light and sound games for dogs.,,No,Less than $1M,1420000,USD,1420000,Seed,3,,1,,"428,235"
Non Equity Assistance - TeqTouch,https://www.crunchbase.com/funding_round/teqtouch-non-equity-assistance--34be444e,"Information Technology, Software, Wearables","Chattanooga, Tennessee, United States, North America",Non-equity Assistance,,,,2021-07-26,TeqTouch,https://www.crunchbase.com/organization/teqtouch,https://teqtouch.com/,,,,Nashville Entrepreneur Center,TeqTouch is a wearable stylus that offers protection from germs on public touchscreens and touchpads.,,No,,,USD,,,1,Nashville Entrepreneur Center,1,,"428,318"
Debt Financing - BAJ Service Stations,https://www.crunchbase.com/funding_round/baj-service-stations-debt-financing--9baef8af,Oil and Gas,"Kampala, Kampala, Uganda, Africa",Debt Financing,5000000,USD,5000000,2017-02-15,BAJ Service Stations,https://www.crunchbase.com/organization/baj-service-stations,http://bajservicestations.com/,,,,TLG Capital,BAJ Service Stations operating fuel stations across Uganda.,,No,$1M to $10M,5000000,USD,5000000,,1,TLG Capital,1,,"428,329"
Post-IPO Equity - Ekso Bionics,https://www.crunchbase.com/funding_round/berkeley-bionics-post-ipo-equity--5215e614,"Medical Device, Robotics, Wearables","Richmond, California, United States, North America",Post-IPO Equity,10000000,USD,10000000,2019-05-24,Ekso Bionics,https://www.crunchbase.com/organization/berkeley-bionics,http://eksobionics.com,,,,,"Ekso Bionics develops wearable exoskeletons for military, civilian and medical uses that augment strength, endurance and mobility.",,Yes,$1M to $10M,192494722,USD,192494722,IPO,14,,,,"428,393"
Angel Round - Hugging Face,https://www.crunchbase.com/funding_round/hugging-face-angel--dc675d37,"Artificial Intelligence (AI), Generative AI, Machine Learning, Natural Language Processing, Open Source, Software","Brooklyn, New York, United States, North America",Angel,1200000,USD,1200000,2017-03-05,Hugging Face,https://www.crunchbase.com/organization/hugging-face,https://huggingface.co,,,,"Betaworks, Clement Benoit, Richard Socher, SVA, Terrence Rohan, Thibaud Elziere","Hugging Face allows users to build, train, and deploy art models using the reference open source in machine learning.",Seed,Yes,$10M to $50M,395200000,USD,395200000,Late Stage Venture,6,Betaworks,6,1,"428,423"
Seed Round - AYO,https://www.crunchbase.com/funding_round/ayo-seed--c1a1aef0,"Electronics, Health Care, Personal Health, Wearables, Wellness","Sofia, Grad Sofiya, Bulgaria, Europe",Seed,190000,EUR,223136,2020-10-01,AYO,https://www.crunchbase.com/organization/ayo,http://goayo.com/,,,,Eleven Ventures,"AYO: Sleep Better, Boost Energy, Improve Wellbeing",Seed,Yes,Less than $1M,523844,EUR,590775,Seed,3,Eleven Ventures,1,,"428,442"
Series A - ShopWell,https://www.crunchbase.com/funding_round/shopwell-series-a--f97a88f1,"Apps, Health Care","Redwood City, California, United States, North America",Series A,,,,2010-02-06,ShopWell,https://www.crunchbase.com/organization/shopwell,http://www.shopwell.com,,,,,ShopWell is a personalized nutrition app that recommends food based on a user's dietary needs and helps them build healthy grocery lists.,Early Stage Venture,Yes,$1M to $10M,11339553,USD,11339553,M&A,7,,,,"428,449"
Seed Round - Scantrust,https://www.crunchbase.com/funding_round/scantrust-seed--69044ee7,"Consulting, Fraud Detection, Internet of Things, Marketing, Pharmaceutical, Security, Supply Chain Management","Lausanne, Vaud, Switzerland, Europe",Seed,1200000,USD,1200000,2015-05-04,Scantrust,https://www.crunchbase.com/organization/scantrust,https://scantrust.com,,,,"AngelVest, SOSV","Anti-counterfeiting, product traceability, and consumer engagement using QR codes for regulatory compliance and otherwise.",Seed,Yes,$1M to $10M,8051933,USD,8051933,Early Stage Venture,15,"AngelVest, SOSV",2,1,"428,475"
Pre Seed Round - Baseet.ai,https://www.crunchbase.com/funding_round/baseet-ai-pre-seed--1f5fbe7f,"Artificial Intelligence (AI), Developer APIs, Developer Platform, Developer Tools, Enterprise Software, Machine Learning","San Mateo, California, United States, North America",Pre-Seed,,,,2020-05-14,Baseet.ai,https://www.crunchbase.com/organization/baseet-ai,https://baseet.ai,,,,Alchemist Accelerator,Baseet.ai is a developer of an AI development platform designed to add AI capabilities to existing applications.,Seed,Yes,Less than $1M,,USD,,Seed,1,Alchemist Accelerator,1,,"428,500"
Venture Round - FreshAir Sensor,https://www.crunchbase.com/funding_round/freshair-sensor-series-unknown--5e84b68d,"Clean Energy, CleanTech, Sensor","Lebanon, New Hampshire, United States, North America",Venture - Series Unknown,1728244,USD,1728244,2017-05-24,FreshAir Sensor,https://www.crunchbase.com/organization/freshair-sensor,http://www.freshairsensor.com/,,,,,FreshAir Sensor develops sensors to detect hazardous airborne chemicals.,,Yes,,31338854,USD,31338854,,7,,,,"428,504"
Debt Financing - Sonivate Medical,https://www.crunchbase.com/funding_round/sonivate-medical-debt-financing--46d69262,"Biotechnology, Health Care, Medical","Portland, Oregon, United States, North America",Debt Financing,125000,USD,125000,2014-05-13,Sonivate Medical,https://www.crunchbase.com/organization/sonivate-medical,http://sonivate.com/,,,,,Sonivate Medical develops diagnostic imaging technologies to reduce healthcare costs and expand access to diagnostic imaging.,,No,$10M to $50M,2680000,USD,2680000,,6,,,,"428,508"
Seed Round - MindEdge,https://www.crunchbase.com/funding_round/mindedge-seed--068fe66e,"E-Learning, Education, Higher Education","Waltham, Massachusetts, United States, North America",Seed,200000,USD,200000,1998-01-01,MindEdge,https://www.crunchbase.com/organization/mindedge,http://www.mindedge.com,,,,,"MindEdge is an online learning platform that provides leadership, management, communication, and education solutions.",Seed,Yes,$1M to $10M,200000,USD,200000,Seed,1,,,,"428,549"
Venture Round - Enovex,https://www.crunchbase.com/funding_round/enovex-series-unknown--ae261187,"Advanced Materials, CleanTech, Developer Tools","Çan, Canakkale, Turkey, Europe",Venture - Series Unknown,1100000,USD,1100000,2012-01-25,Enovex,https://www.crunchbase.com/organization/enovex,http://www.enovexcorp.com,,,,GrowthWorks Atlantic Venture Fund,Enovex is a Canadian cleantech company developing gas production and separation adsorbents.,,Yes,$1M to $10M,1100000,USD,1100000,,1,GrowthWorks Atlantic Venture Fund,1,,"428,650"
Private Equity Round - V2 S.p.A.,https://www.crunchbase.com/funding_round/v2-s-p-a-private-equity--ae545b4f,"Electronics, Information Technology, Manufacturing, Software, Telecommunications","Racconigi, Piemonte, Italy, Europe",Private Equity,,,,2007-01-01,V2 S.p.A.,https://www.crunchbase.com/organization/v2-s-p-a,http://www.v2home.com/,,,,Synergo Capital,"V2 S.p.A. offers integrated systems for the automation of gates and garage doors, and automation solutions.",Private Equity,Yes,$10M to $50M,,USD,,Private Equity,1,Synergo Capital,1,,"428,663"
Debt Financing - Apixio,https://www.crunchbase.com/funding_round/apixio-debt-financing--f1994a01,"Analytics, Artificial Intelligence (AI), Health Care, Information Technology","San Mateo, California, United States, North America",Debt Financing,980000,USD,980000,2014-02-13,Apixio,https://www.crunchbase.com/organization/apixio,http://www.apixio.com,,,,,Connected Care Platform at the intersection of health plans and providers,,No,$10M to $50M,42861252,USD,42861252,M&A,7,,,,"428,672"
