Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - hostU,https://www.crunchbase.com/funding_round/hostu-series-unknown--fbd1c452,"Marketplace, Real Estate, Rental","Chicago, Illinois, United States, North America",Venture - Series Unknown,,,,2023-10-24,hostU,https://www.crunchbase.com/organization/hostu,https://www.joinhostu.com/,,,,Thirteen Castles Digital,hostU is a rental platform designed specifically for university students and faculty.,,Yes,,,USD,,,1,Thirteen Castles Digital,1,1,"17,442"
Debt Financing - Slide Insurance,https://www.crunchbase.com/funding_round/slide-insurance-debt-financing--d98834dc,"Insurance, Property Insurance","Tampa, Florida, United States, North America",Debt Financing,35000000,USD,35000000,2023-06-22,Slide Insurance,https://www.crunchbase.com/organization/slide-insurance,https://www.slideinsurance.com,,,,Regions Bank,"Slide is a tech-enabled insurance company headquartered in Tampa, FL.",,No,$500M to $1B,160000000,USD,160000000,Early Stage Venture,2,Regions Bank,1,,"17,474"
Series A - Zhongtiao Technology,https://www.crunchbase.com/funding_round/zhongtiao-technology-series-a--d9ea24fb,"Automotive, Big Data, Business Intelligence","Yangpu, Hainan, China, Asia",Series A,,,,2023-09-11,Zhongtiao Technology,https://www.crunchbase.com/organization/zhongtiao-technology,https://www.unicdata.com/,,,,Oriental Chase,"Zhongtiao Technology is specialized in marketing technology, vehicle intelligence, and autonomous driving.",Early Stage Venture,Yes,,100000000,CNY,14549475,Early Stage Venture,3,Oriental Chase,1,,"17,465"
Post-IPO Equity - Aravive Biologics,https://www.crunchbase.com/funding_round/ruga-post-ipo-equity--24b3bfa8,"Biotechnology, Clinical Trials, Health Care","Houston, Texas, United States, North America",Post-IPO Equity,41500000,USD,41500000,2022-10-25,Aravive Biologics,https://www.crunchbase.com/organization/ruga,http://www.aravive.com/,,,,"BVF Partners, Eshelman Ventures, Invus",Aravive Biologics is a clinical-stage biotechnology company that focuses on developing therapies that target important survival pathways.,,Yes,Less than $1M,95100000,USD,95100000,IPO,5,,3,,"17,485"
Grant - Career Resources,https://www.crunchbase.com/funding_round/career-resources-3610-grant--1d55fbfc,"Education, Professional Services, Recruiting, Training","Bridgeport, Connecticut, United States, North America",Grant,,,,2022-10-17,Career Resources,https://www.crunchbase.com/organization/career-resources-3610,http://www.careerresources.org,,,,M&T Charitable Foundation,"Career Resources provides occupational skills, credentials, workforce readiness, employer opportunities, supportive, and reentry services.",,No,,,USD,,,1,M&T Charitable Foundation,1,,"17,420"
Grant - United Way of Coastal Fairfield County,https://www.crunchbase.com/funding_round/united-way-of-coastal-fairfield-county-grant--500d5171,"Communities, Non Profit, Social","Bridgeport, Connecticut, United States, North America",Grant,,,,2022-10-17,United Way of Coastal Fairfield County,https://www.crunchbase.com/organization/united-way-of-coastal-fairfield-county,http://www.unitedwaycfc.org/,,,,M&T Charitable Foundation,United Way of Coastal Fairfield County is a strong community.,,No,$1M to $10M,1000000,USD,1000000,,3,M&T Charitable Foundation,1,,"17,407"
Grant - Open Door Shelter,https://www.crunchbase.com/funding_round/open-door-shelter-grant--3248e99c,Communities,"Norwalk, Connecticut, United States, North America",Grant,,,,2022-10-17,Open Door Shelter,https://www.crunchbase.com/organization/open-door-shelter,http://www.opendoorshelter.org,,,,M&T Charitable Foundation,Open door shelter is a local homeless shelter for needy individuals.,,No,$1M to $10M,,USD,,,1,M&T Charitable Foundation,1,,"17,415"
Seed Round - Trusted Twin,https://www.crunchbase.com/funding_round/trusted-twin-seed--0b582c67,"Data Integration, Developer APIs, Developer Platform, Information and Communications Technology (ICT), Information Technology, PaaS, Software","Gdansk, Pomorskie, Poland, Europe",Seed,,,,2023-07-10,Trusted Twin,https://www.crunchbase.com/organization/trusted-twin,https://trustedtwin.com,,,,Blue Lake,The Data Collaboration platform. Empowering the creation of digital products based on data collaboration.,Seed,Yes,,901678,EUR,894213,Seed,3,Blue Lake,1,,"17,410"
Grant - Adamo Foods,https://www.crunchbase.com/funding_round/adamo-foods-grant--1e8e123a,"Alternative Protein, Food and Beverage, Manufacturing, Organic Food","London, England, United Kingdom, Europe",Grant,620000,USD,620000,2022-09-26,Adamo Foods,https://www.crunchbase.com/organization/adamo-foods,https://www.adamofoods.com,,,,"Beeches Group, Innovate UK, UK Research and Innovation",Revolutionising our food system by creating sustainable & ultra-realistic alternatives to meat whole-cuts.,,No,,2534865,USD,2534865,Seed,4,,3,,"17,411"
Grant - Forge City Works,https://www.crunchbase.com/funding_round/forge-city-works-grant--d5a8adab,Non Profit,"Hartford, Connecticut, United States, North America",Grant,,,,2022-10-17,Forge City Works,https://www.crunchbase.com/organization/forge-city-works,https://www.forgecityworks.org,,,,M&T Charitable Foundation,"Forge City Works provides job training, food access, and create sustainable social enterprises to help people change their lives.",,No,,,USD,,,1,M&T Charitable Foundation,1,,"17,408"
