Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Convertible Note - BLOGLOVIN,https://www.crunchbase.com/funding_round/bloglovin-1512-convertible-note--240771a0,"Blogging Platforms, Social Media, Social Network","Täby, Uppsala Lan, Sweden, Europe",Convertible Note,,,,2013-10-08,BLOGLOVIN,https://www.crunchbase.com/organization/bloglovin-1512,https://www.bloglovin.com,,,,Acequia Capital (AceCap),BLOGLOVIN is an online blog reader service provider company.,,No,$10M to $50M,7000000,USD,7000000,Early Stage Venture,3,,1,,"437,202"
Post-IPO Equity - Titan Medical,https://www.crunchbase.com/funding_round/titan-medical-post-ipo-equity--1067aaa2,"Health Care, Medical Device, Robotics","Toronto, Ontario, Canada, North America",Post-IPO Equity,18000000,USD,18000000,2020-06-08,Titan Medical,https://www.crunchbase.com/organization/titan-medical,http://titanmedicalinc.com,,,,,Titan Medical engages in the design and development of SPORT single-port robotic surgical system for minimally invasive surgery (MIS).,,Yes,$1B to $10B,281589073,USD,281589073,IPO,22,,,,"437,218"
Seed Round - Sunset Ranch Extractions,https://www.crunchbase.com/funding_round/sunset-ranch-extractions-seed--732c45f4,Pharmaceutical,"Big Spring, Texas, United States, North America",Seed,12500,USD,12500,2019-12-31,Sunset Ranch Extractions,https://www.crunchbase.com/organization/sunset-ranch-extractions,https://www.sunsetranchextractions.com,,,,,Sunset Ranch Extractions is a operator of a hemp processing facility intended to process hemp from local farms.,Seed,Yes,,12500,USD,12500,Seed,1,,,,"437,227"
Non Equity Assistance - Mobilized Construction,https://www.crunchbase.com/funding_round/mobilized-construction-non-equity-assistance--7f469783,"Analytics, Information Technology, Local, Mobile, Software","London, England, United Kingdom, Europe",Non-equity Assistance,,,,2016-08-31,Mobilized Construction,https://www.crunchbase.com/organization/mobilized-construction,http://www.mobilizedconstruction.com,,,,ASU Venture Devils,Ultra-high frequency data and analytics for road network quality and mobility.,,No,Less than $1M,181250,GBP,222339,Seed,4,,1,,"437,229"
Series B - Verivue,https://www.crunchbase.com/funding_round/verivue-series-b--bd8711ff,"Communications Infrastructure, Content Delivery Network, Video on Demand, Video Streaming","Westford, Massachusetts, United States, North America",Series B,40000000,USD,40000000,2008-07-01,Verivue,https://www.crunchbase.com/organization/verivue,http://verivue.com,,,,"Accel, Comcast Ventures, Matrix, North Bridge Venture Partners & Growth Equity, Spark Capital",Verivue provides digital content delivery solutions to help network operators distribute and control IP-based media traffic.,Early Stage Venture,Yes,,85000000,USD,85000000,M&A,3,"Comcast Ventures, Matrix",5,3,"437,272"
Angel Round - MeetMindful,https://www.crunchbase.com/funding_round/meetmindful-angel--33cae555,"Consumer, Dating, Health Care, Wellness","Denver, Colorado, United States, North America",Angel,680000,USD,680000,2015-05-01,MeetMindful,https://www.crunchbase.com/organization/meetmindful,http://www.meetmindful.com/,,,,Shane Neman,"MeetMindful is a dating site platform for people who are into health, well-being, and mindfulness.",Seed,Yes,Less than $1M,4041731,USD,4041731,,8,,1,,"437,287"
Post-IPO Equity - Rumble Resources,https://www.crunchbase.com/funding_round/rumble-resources-post-ipo-equity--0e853078,"Mineral, Mining","Perth, Western Australia, Australia, Oceania",Post-IPO Equity,3750000,USD,3750000,2019-09-03,Rumble Resources,https://www.crunchbase.com/organization/rumble-resources,http://www.rumbleresources.com.au/,,,,,Rumble Resources Limited is an Australian-based mineral exploration company .,,Yes,Less than $1M,36186819,USD,36186819,IPO,3,,,,"437,294"
Venture Round - Flecha Azul Tequila,https://www.crunchbase.com/funding_round/flecha-azul-tequila-series-unknown--1125bb1e,"Brewing, Craft Beer, Food and Beverage","Dallas, Texas, United States, North America",Venture - Series Unknown,44000000,USD,44000000,2021-08-26,Flecha Azul Tequila,https://www.crunchbase.com/organization/flecha-azul-tequila,https://flechaazultequila.com,,,,,Flecha Azul Tequila is a brand that offers finest ultra-premium tequila for consumers.,,Yes,$1M to $10M,44000000,USD,44000000,,1,,,,"437,295"
Series B - Vcyber Technology,https://www.crunchbase.com/funding_round/vcyber-technology-series-b--d7b51dbd,"Automotive, Speech Recognition","Shenzhen, Guangdong, China, Asia",Series B,20000000,CNY,3214938,2015-02-13,Vcyber Technology,https://www.crunchbase.com/organization/vcyber-technology,http://www.vcyber.cn,,,,Window of the World,Vcyber Technology is a human-machine interface system and a telematics service company.,Early Stage Venture,Yes,,252800000,CNY,38807090,M&A,6,Window of the World,1,,"437,307"
Venture Round - PriorAuthNow,https://www.crunchbase.com/funding_round/priorauthnow-series-unknown--d115bf84,"Health Care, Information Technology, Medical","New Albany, Ohio, United States, North America",Venture - Series Unknown,10000000,USD,10000000,2020-10-06,PriorAuthNow,https://www.crunchbase.com/organization/priorauthnow,http://priorauthnow.com/,,,,,PriorAuthNow provides solutions that accelerate access to patient care for all stakeholders.,,Yes,$1M to $10M,57189406,USD,57189406,,7,,,,"437,324"
