Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Tweva,https://www.crunchbase.com/funding_round/tweva-seed--776260f1,"Advertising, Digital Marketing, Marketing","Oviedo, Florida, United States, North America",Seed,250000,USD,250000,2022-06-12,Tweva,https://www.crunchbase.com/organization/tweva,https://www.tweva.com/,,,,Newchip Accelerator,Tweva is a marketing company that assists in promoting businesses through the use of smart digital technological displays.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"46,986"
Pre Seed Round - Myel,https://www.crunchbase.com/funding_round/myel-pre-seed--0e688ccd,"Content, Network Security","London, England, United Kingdom, Europe",Pre-Seed,,,,2020-12-04,Myel,https://www.crunchbase.com/organization/myel,https://myel.network,,,,ConsenSys Mesh,Myel is a community-powered content delivery network company.,Seed,Yes,,20000,USD,20000,Seed,2,,1,,"46,906"
Series F - IP Unity,https://www.crunchbase.com/funding_round/ip-unity-series-f--8762a0ee,"Information Technology, Location Based Services, Mobile, Network Hardware, Telecommunications, VoIP","Milpitas, California, United States, North America",Series F,4660000,USD,4660000,2005-10-12,IP Unity,https://www.crunchbase.com/organization/ip-unity,http://ipunity.com,,,,"Battery Ventures, Kleiner Perkins, New Enterprise Associates, Waveland Venture Partners","IP Unity has developed a carrier class, switch-based applications delivery platform that allows service providers.",Late Stage Venture,Yes,,75485000,USD,75485000,Late Stage Venture,6,,4,,"46,860"
Seed Round - Jackson Medical Solutions,https://www.crunchbase.com/funding_round/jackson-medical-solutions-d74b-seed--5c60d86a,"Manufacturing, Medical, Medical Device","Laveen, Arizona, United States, North America",Seed,250000,USD,250000,2022-06-06,Jackson Medical Solutions,https://www.crunchbase.com/organization/jackson-medical-solutions-d74b,https://www.jacksonmed.org,,,,Newchip Accelerator,Jackson Medical Solutions manufactures medical devices to prevent medical harm.,Seed,Yes,$1M to $10M,250000,USD,250000,Seed,1,,1,,"46,892"
Series C - Embodied,https://www.crunchbase.com/funding_round/embodied-inc-series-c--878b5ce2,"Artificial Intelligence (AI), Health Care, Information Technology, Robotics","Pasadena, California, United States, North America",Series C,,,,2021-07-01,Embodied,https://www.crunchbase.com/organization/embodied-inc,https://embodied.com,,,,Team Ignite Ventures,Embodied is an artificial intelligence company that develops companion robots.,Late Stage Venture,Yes,$1M to $10M,77382197,USD,77382197,,10,,1,,"46,893"
Seed Round - BHOUT,https://www.crunchbase.com/funding_round/bhout-seed--be256d45,"Fitness, Sports, Wellness","Lisboa, Lisboa, Portugal, Europe",Seed,250000,USD,250000,2022-07-22,BHOUT,https://www.crunchbase.com/organization/bhout,https://www.bhout.com/#inside-the-bag,,,,Newchip Accelerator,"BHOUT created the ""first boxing bag with a brain"" to combine fitness with gamification.",Seed,Yes,,10917099,USD,10917099,Seed,4,,1,,"46,869"
Pre Seed Round - Rafflrs,https://www.crunchbase.com/funding_round/rafflrs-pre-seed--d5dbd959,"Contests, Gambling, Gaming","London, England, United Kingdom, Europe",Pre-Seed,250000,USD,250000,2022-02-07,Rafflrs,https://www.crunchbase.com/organization/rafflrs,https://www.rafflrs.com/,,,,Newchip Accelerator,Rafflrs is an online platform that enables users to easily take part in online raffles for a chance to win luxury products.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"46,943"
Seed Round - Nixtla,https://www.crunchbase.com/funding_round/nixtla-seed--9159084a,"Artificial Intelligence (AI), Developer Tools, Machine Learning, Open Source, Software","San Francisco, California, United States, North America",Seed,,,,2022-10-01,Nixtla,https://www.crunchbase.com/organization/nixtla,https://www.nixtla.io/,,,,Team Ignite Ventures,"Nixtla is a time series research and deployment company building AI to understand, classify and predict time series.",Seed,Yes,,6000000,USD,6000000,Seed,4,,1,,"46,802"
Seed Round - Eigenlytics,https://www.crunchbase.com/funding_round/eigenlytics-seed--d765151d,"Analytics, Artificial Intelligence (AI), Big Data, Information Services","Mumbai, Maharashtra, India, Asia",Seed,250000,USD,250000,2022-07-27,Eigenlytics,https://www.crunchbase.com/organization/eigenlytics,http://www.eigenlytics.com/,,,,Newchip Accelerator,Eigenlytics is a b2b data solutions company that brings in cutting-edge data science capabilities.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"46,872"
Seed Round - Vivifi Medical,https://www.crunchbase.com/funding_round/vivifi-medical-seed--0537a784,"Health Care, Medical, Medical Device","Houston, Texas, United States, North America",Seed,250000,USD,250000,2022-06-30,Vivifi Medical,https://www.crunchbase.com/organization/vivifi-medical,https://vivifimedical.com,,,,Newchip Accelerator,Vivifi Medical develops a laparoscopic device that allows for the quick connection of two blood vessels.,Seed,Yes,$1M to $10M,1506000,USD,1506000,Seed,3,,1,,"46,920"
Seed Round - Lotus,https://www.crunchbase.com/funding_round/lotus-ed0e-seed--55e3c975,"Billing, Open Source, SaaS, Software","San Francisco, California, United States, North America",Seed,,,,2022-10-01,Lotus,https://www.crunchbase.com/organization/lotus-ed0e,https://www.uselotus.io/,,,,Team Ignite Ventures,"Lotus is the open-source pricing, packaging, and billing engine for SaaS companies.",Seed,Yes,,,USD,,Seed,2,,1,,"46,877"
Pre Seed Round - Full Stack Lawyer LLP,https://www.crunchbase.com/funding_round/full-stack-lawyer-llp-pre-seed--347ef122,"Legal, Legal Tech","Connaught Place, Delhi, India, Asia",Pre-Seed,250000,USD,250000,2022-06-11,Full Stack Lawyer LLP,https://www.crunchbase.com/organization/full-stack-lawyer-llp,https://www.fullstacklawyer.com/,,,,Newchip Accelerator,Full Stack Lawyer LLP intersects between tech and law especially in the field of contemporary technologies.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"46,911"
