Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Demonstranda,https://www.crunchbase.com/funding_round/demonstranda-seed--57e60fdb,"Big Data, Education","Newport Beach, California, United States, North America",Seed,40000,USD,40000,2012-07-15,Demonstranda,https://www.crunchbase.com/organization/demonstranda,http://www.demonstranda.com,,,,,"Demonstranda is a new player in the social media field, connecting students with classmates and educators for the purpose of studying.",Seed,Yes,Less than $1M,65000,USD,65000,Seed,3,,,,"482,229"
Series D - Turnstone Biologics,https://www.crunchbase.com/funding_round/turnstone-biologics-series-d--14bff9cd,"Biotechnology, Innovation Management, Therapeutics","La Jolla, California, United States, North America",Series D,79999979,USD,79999979,2021-07-14,Turnstone Biologics,https://www.crunchbase.com/organization/turnstone-biologics,http://www.turnstonebio.com/,,,,"Brace Pharma, CaaS Capital Management, Eventide, F-Prime Capital, JM Family Enterprises, Northleaf Capital Partners, OrbiMed, PFM Health Sciences, Point72, Ridgeback Capital, Sectoral Asset Management, Sixty Degree Capital, Surveyor Capital, Takeda Ventures, Teralys Capital, Versant Ventures",Turnstone Biologics is a privately-held clinical stage biotech company.,Late Stage Venture,Yes,$1M to $10M,132699979,USD,132699979,IPO,5,"PFM Health Sciences, Point72",16,2,"482,230"
Private Equity Round - Pobts,https://www.crunchbase.com/funding_round/olx-private-equity--bd910c64,"E-Commerce, Internet, Shopping","Hoofddorp, Noord-Holland, The Netherlands, Europe",Private Equity,,,,2010-08-26,Pobts,https://www.crunchbase.com/organization/olx,https://www.pobts.com,,,,Prosus & Naspers,Pobts classified is pakistan classified website for used and new  product ..cureenty working mainly inpakisyan and many other countries,Private Equity,Yes,$1B to $10B,28500000,USD,28500000,M&A,5,,1,,"482,237"
Series C - Upserve,https://www.crunchbase.com/funding_round/swipely-series-c--7bf48c7f,"Hospitality, Information Technology, Restaurants, SaaS, Service Industry, Software","Providence, Rhode Island, United States, North America",Series C,20000000,USD,20000000,2014-05-29,Upserve,https://www.crunchbase.com/organization/swipely,http://upserve.com,,,,"First Round Capital, Index Ventures, NextView Ventures, Pritzker Group Venture Capital, Shasta Ventures",Upserve is the smart management assistant that puts everything restaurateurs need to know in one place.,Late Stage Venture,Yes,$10M to $50M,40500000,USD,40500000,M&A,6,Pritzker Group Venture Capital,5,4,"482,239"
Seed Round - Patch Biosciences,https://www.crunchbase.com/funding_round/patch-biosciences-seed--fba41097,"Biotechnology, Genetics, Machine Learning","New York, New York, United States, North America",Seed,,,,2020-08-01,Patch Biosciences,https://www.crunchbase.com/organization/patch-biosciences,https://patch.bio,,,,Thomas Clozel,Patch Biosciences is a synthetic biology and machine learning company with a platform to engineer gene therapies and medicine.,Seed,Yes,,,USD,,Seed,1,,1,,"482,307"
Debt Financing - Fractal Homes,https://www.crunchbase.com/funding_round/fractal-homes-debt-financing--efc98cba,"Customer Service, Real Estate","Kent, Kent, United Kingdom, Europe",Debt Financing,,,,2023-01-09,Fractal Homes,https://www.crunchbase.com/organization/fractal-homes,https://www.fractal.homes,,,,,Fractal Homes aims is to modernise second-home ownership by making it more accessible and convenient.,,No,$1M to $10M,30000000,USD,30000000,Seed,2,,,,"482,325"
Seed Round - Drizly,https://www.crunchbase.com/funding_round/drizly-seed--7a2f8676,"E-Commerce, Food and Beverage, Marketplace, Wine And Spirits","Boston, Massachusetts, United States, North America",Seed,250000,USD,250000,2014-01-31,Drizly,https://www.crunchbase.com/organization/drizly,http://www.drizly.com,,,,Boston Syndicates (BOSS),"Drizly is an alcohol marketplace that offers a variety of beer, wine and, spirits online.",Seed,Yes,$10M to $50M,119560722,USD,119560722,M&A,9,,1,,"482,339"
Series E - Divio,https://www.crunchbase.com/funding_round/divio-series-e--4410125a,"Digital Media, Optical Communication, Semiconductor, Video, Video Streaming","Sunnyvale, California, United States, North America",Series E,13160000,USD,13160000,2000-08-01,Divio,https://www.crunchbase.com/organization/divio,,38840000,USD,38840000,"Hakuto Co. Ltd., Monet Capital, Newbury Ventures, SanDisk Ventures",Divio is a fabless semiconductor company that provides chip level solutions for next-generation digital video.,Late Stage Venture,Yes,,13160000,USD,13160000,M&A,2,,4,,"482,341"
Series B - TagMan,https://www.crunchbase.com/funding_round/positivefeedback-series-b--cbde4534,"Ad Targeting, Advertising, Analytics, E-Commerce, Marketing","New York, New York, United States, North America",Series B,5000000,USD,5000000,2011-10-19,TagMan,https://www.crunchbase.com/organization/positivefeedback,http://www.tagman.com,,,,"Avonmore Developments, Greycroft, Inovia Capital","TagMan, a tag management marketing data platform, helps marketers manage the complexities of web analytics, ecommerce data and e-privacy.",Early Stage Venture,Yes,$10M to $50M,13550000,USD,13550000,M&A,4,"Greycroft, Inovia Capital",3,2,"482,368"
Angel Round - Aizhan Wang,https://www.crunchbase.com/funding_round/aizhan-wang-angel--f1c1dc22,"Developer Tools, Online Portals, SEO","Meizhou, Guangdong, China, Asia",Angel,3000000,CNY,485634,2013-05-01,Aizhan Wang,https://www.crunchbase.com/organization/aizhan-wang,http://www.aizhan.com,,,,,"Aizhan Wang is the online platform that provides SEO comprehensive query, domain name and Baidu webmaster platform services.",Seed,Yes,,3000000,CNY,485635,Seed,1,,,,"482,409"
