Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Convertible Note - Moozoom,https://www.crunchbase.com/funding_round/monzoom-convertible-note--42c52546,"Education, Primary Education, Secondary Education","Quebec, Quebec, Canada, North America",Convertible Note,750000,CAD,583409,2022-05-01,Moozoom,https://www.crunchbase.com/organization/monzoom,https://moozoomapp.com/,,,,"Fondaction, Formentera Capital",Moozoom is a social-emotional learning platform for elementary school students.,,No,,5750000,CAD,4453765,Seed,2,,2,,"212,400"
Venture Round - Brandfolder by Smartsheet,https://www.crunchbase.com/funding_round/brandfolder-series-unknown--1e0dca9e,"Brand Marketing, Digital Media, SaaS, Software","Bellevue, Washington, United States, North America",Venture - Series Unknown,2499998,USD,2499998,2018-12-12,Brandfolder by Smartsheet,https://www.crunchbase.com/organization/brandfolder,http://www.brandfolder.com,,,,,"Brandfolder is a digital asset management (DAM) platform for storing, distributing, and manipulating brand assets.",,Yes,$1M to $10M,11022088,USD,11022088,M&A,4,,,,"212,401"
Series A - Kafang Technology,https://www.crunchbase.com/funding_round/kafang-technology-series-a--1203708f,"Finance, Financial Services, Information Technology, Software","Shanghai, Shanghai, China, Asia",Series A,,,,2019-12-16,Kafang Technology,https://www.crunchbase.com/organization/kafang-technology,http://www.kafangtech.com/,,,,"Huagai Capital, Mingsheng Ziben",Kafang excels as the leading electronic trading solution providers in Chinese capital market.,Early Stage Venture,Yes,,,USD,,Early Stage Venture,5,Huagai Capital,2,,"212,402"
Non Equity Assistance - memido,https://www.crunchbase.com/funding_round/memido-non-equity-assistance--22a3e809,"Clinical Trials, Health Care, Health Diagnostics, Wellness","Berlin, Berlin, Germany, Europe",Non-equity Assistance,,,,2020-01-01,memido,https://www.crunchbase.com/organization/memido,https://memido.com,,,,Google for Startups,"memido offers at-home urine test kits to measure health, hydration, kidney health, and immunity.",,No,,,USD,,,1,Google for Startups,1,,"212,403"
Convertible Note - Wisegate,https://www.crunchbase.com/funding_round/wisegate-convertible-note--ab04921b,"Information Technology, Social Media","Austin, Texas, United States, North America",Convertible Note,225000,USD,225000,2016-03-23,Wisegate,https://www.crunchbase.com/organization/wisegate,http://www.wisegateit.com,,,,,Wisegate is a practitioner-based IT research service that enables qualified senior IT professionals to freely share information.,,No,Less than $1M,9984618,USD,9984618,,7,,,,"212,404"
Pre Seed Round - Rizzle,https://www.crunchbase.com/funding_round/rizzle-short-videos-pre-seed--d659af37,"Advertising, Artificial Intelligence (AI), Internet","San Jose, California, United States, North America",Pre-Seed,980000,USD,980000,2018-11-26,Rizzle,https://www.crunchbase.com/organization/rizzle-short-videos,https://rizzle.tv/,,,,Brad Chisum,"Short Videos, AI-Based Camera, Short Series",Seed,Yes,$10M to $50M,36980000,USD,36980000,Early Stage Venture,5,,1,,"212,405"
Private Equity Round - Icon Construction,https://www.crunchbase.com/funding_round/icon-construction-private-equity--06d2840e,"Commercial, Construction, Industrial Engineering","Durban, NA - South Africa, South Africa, Africa",Private Equity,,,,2010-08-16,Icon Construction,https://www.crunchbase.com/organization/icon-construction,http://www.iconconstruction.co.za,,,,imbewu Capital Partners,Icon Construction provides multi-disciplinary engineering and construction services in South Africa.,Private Equity,Yes,$10M to $50M,,USD,,Private Equity,1,imbewu Capital Partners,1,,"212,406"
Venture Round - Isto Technologies,https://www.crunchbase.com/funding_round/isto-technologies-series-unknown--976fa73d,"Biotechnology, Information Technology, Medical Device","St Louis, Missouri, United States, North America",Venture - Series Unknown,5404890,USD,5404890,2009-04-23,Isto Technologies,https://www.crunchbase.com/organization/isto-technologies,http://www.istotech.com,,,,,ISTO Technologies is an orthobiologics firm developing biologic products to regenerate and restore function to damaged cartilage and bone.,,Yes,$10M to $50M,33897298,USD,33897298,M&A,9,,,,"212,407"
Seed Round - TritonWear,https://www.crunchbase.com/funding_round/tritonwear-seed--ae007d6d,"Analytics, Artificial Intelligence (AI), Big Data, Fitness, Hardware, Machine Learning, Sports, Swimming, Wearables","Toronto, Ontario, Canada, North America",Seed,1000000,USD,1000000,2015-01-15,TritonWear,https://www.crunchbase.com/organization/tritonwear,http://www.tritonwear.com/,,,,"Aditya Bali, Anges Quebec, Density Ventures, Golden Triangle Angel Network, Jay Shah, MaRS Investment Accelerator Fund, Mike Stork, Ontario Centres of Excellence, Real Ventures",TritonWear redefines athlete limits with a wearable and app that actually guides consistently better training.,Seed,Yes,$1M to $10M,6106180,USD,6106180,Seed,11,,9,,"212,408"
Series A - Lending Club,https://www.crunchbase.com/funding_round/lendingclub-series-a--a49bc466,"Consumer Lending, Credit, Finance, Financial Services, FinTech, Lending, Peer to Peer, Personal Finance","San Francisco, California, United States, North America",Series A,,,,2008-01-01,Lending Club,https://www.crunchbase.com/organization/lendingclub,https://www.lendingclub.com,,,,Bay Partners,Lending Club is an online financial community that brings together creditworthy borrowers and savvy investors.,Early Stage Venture,Yes,$500M to $1B,392230000,USD,392230000,IPO,15,,1,1,"212,409"
