Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - Zoji,https://www.crunchbase.com/funding_round/zoji-angel--244999aa,"Event Management, Events, Web Browsers","Seattle, Washington, United States, North America",Angel,1500000,USD,1500000,2007-10-01,Zoji,https://www.crunchbase.com/organization/zoji,http://www.zoji.com,,,,,"Zoji offers an event planning website that allows users to organize and create groups and events, and send online invitations.",Seed,Yes,,1500000,USD,1500000,Seed,1,,,,"501,404"
Non Equity Assistance - ARCHON TECHNOLOGIES,https://www.crunchbase.com/funding_round/archon-dronics-non-equity-assistance--e22f6fc6,"Aerospace, Drones, Robotics, Security","Modena, Emilia-Romagna, Italy, Europe",Non-equity Assistance,500000,EUR,545430,2017-05-01,ARCHON TECHNOLOGIES,https://www.crunchbase.com/organization/archon-dronics,http://www.archon.ai,,,,,ARCHON TECHNOLOGIES,,No,Less than $1M,721429,EUR,788183,,3,,,,"501,410"
Seed Round - C.C. Busy,https://www.crunchbase.com/funding_round/c-c-busy-seed--ee039107,"Child Care, Education, Software, Virtual Assistant","Pittsburgh, Pennsylvania, United States, North America",Seed,25000,USD,25000,2018-06-07,C.C. Busy,https://www.crunchbase.com/organization/c-c-busy,https://www.ccbusy.com,,,,Innovation Works,C.C. Busy assists child care providers with the power of voice assistants to keep in compliance and better communicate with parents.,Seed,Yes,,185000,USD,185000,Seed,5,Innovation Works,1,,"501,418"
Seed Round - Magic AI,https://www.crunchbase.com/funding_round/magic-ai-corp-seed--8cb52a59,"Artificial Intelligence (AI), Information Technology, Machine Learning","Seattle, Washington, United States, North America",Seed,,,,2017-10-05,Magic AI,https://www.crunchbase.com/organization/magic-ai-corp,http://magicai.io/,,,,Techstars,"Magic AI  is a platform that brings artificial intelligence, virtual reality, and augmented reality to specific industries and verticals.",Seed,Yes,Less than $1M,1220000,USD,1220000,Seed,3,Techstars,1,,"501,434"
Series B - Rocket Racing League,https://www.crunchbase.com/funding_round/rocket-racing-league-series-b--e44bd799,"Gaming, Racing, Sports","Orlando, Florida, United States, North America",Series B,5000000,USD,5000000,2005-11-01,Rocket Racing League,https://www.crunchbase.com/organization/rocket-racing-league,http://www.rocketracingleague.com/,,,,,"The Rocket Racing League is takes the excitement of Indy Car Racing into the space age. Founded by Granger Whitelaw and Peter Diamandis,",Early Stage Venture,Yes,Less than $1M,20000000,USD,20000000,,4,,,,"501,443"
Product Crowdfunding - SKOOG,https://www.crunchbase.com/funding_round/skoogmusic-product-crowdfunding--7a356b01,"Baby, EdTech, Education, Metaverse, Music, Music Education, Musical Instruments, Software, STEM Education, Toys","Lakewood, Colorado, United States, North America",Product Crowdfunding,53841,GBP,81210,2015-01-08,SKOOG,https://www.crunchbase.com/organization/skoogmusic,https://www.skoog.media/,,,,,SKOOG is a Children's Early Learning Interactive platform that delivers a metaverse of insanely interactive content experiences.,,No,Less than $1M,613841,GBP,837883,Seed,3,,,,"501,471"
Series A - S&C Pictures,https://www.crunchbase.com/funding_round/s-c-pictures-series-a--56091a4d,"Film Distribution, Media and Entertainment, Music, TV Production","Foochow, Fujian, China, Asia",Series A,10000000,CNY,1632145,2014-10-16,S&C Pictures,https://www.crunchbase.com/organization/s-c-pictures,http://www.sjclys.com/,,,,Shanghai Zhongxi,S&C Pictures is an entertainment company that specializes in film distribution and television production.,Early Stage Venture,Yes,,13000000,CNY,2109467,M&A,2,Shanghai Zhongxi,1,,"501,508"
Venture Round - FourthWall Media,https://www.crunchbase.com/funding_round/biap-series-unknown--28bafbac,"Ad Targeting, Advertising, Developer Tools","Plano, Texas, United States, North America",Venture - Series Unknown,11000000,USD,11000000,2004-10-07,FourthWall Media,https://www.crunchbase.com/organization/biap,http://www.fourthwallmedia.tv,,,,SCP Partners,"FourthWall Media offers interactive TV, EBIF platforms, widgets and advanced advertising to the cable, satellite and telco sectors.",,Yes,$10M to $50M,36071584,USD,36071584,,3,SCP Partners,1,1,"501,537"
Seed Round - Amplitude,https://www.crunchbase.com/funding_round/amplitude-seed--0cd3d7b4,"Analytics, Big Data, Enterprise Software, Information Technology, Product Management, SaaS, Scheduling, Software","San Francisco, California, United States, North America",Seed,,,,2013-01-01,Amplitude,https://www.crunchbase.com/organization/amplitude,http://amplitude.com,,,,Kevin Moore,Amplitude is a product intelligence platform that provides digital product tools that help teams run and grow their businesses.,Seed,Yes,$10M to $50M,311500000,USD,311500000,M&A,14,,1,,"501,544"
Grant - EcoSave Packaging,https://www.crunchbase.com/funding_round/ecosave-packaging-grant--e18c9d01,"Industrial Manufacturing, Packaging Services, Plastics and Rubber Manufacturing","Denmark, South Carolina, United States, North America",Grant,2091279,EUR,2431852,2017-11-01,EcoSave Packaging,https://www.crunchbase.com/organization/ecosave-packaging,https://ecosavepackaging.com/,,,,EASME - EU Executive Agency for SMEs,EcoSave Packaging develops an alternative material for use in traditional packaging.,,No,,2091279,EUR,2431853,,1,EASME - EU Executive Agency for SMEs,1,,"501,561"
