Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - NeuraLight,https://www.crunchbase.com/funding_round/neuralight-3df0-seed--2be2c335,"Health Care, Software, Wellness","Tel Aviv, Tel Aviv, Israel, Asia",Seed,5500000,USD,5500000,2021-10-28,NeuraLight,https://www.crunchbase.com/organization/neuralight-3df0,https://neuralight.ai,,,,"Asaf Fybish, Fidji Simo, Kli Capital, Matias Ventures, MS&AD Ventures, Noam Solomon, Operator Partners, Tamara Minick-Scokalo, Tuesday Capital, Vivek Garipalli, VSC Ventures, Wormhole Capital",NeuraLight is a developer of neurology software designed to help patients affected by neurological disorders.,Seed,Yes,$1M to $10M,30500000,USD,30500000,Early Stage Venture,2,,12,4,"66,648"
Seed Round - Littleone,https://www.crunchbase.com/funding_round/littleone-inc-seed--55d402a1,"Baby, Child Care, Health Care, Internet of Things","Seongnam, Kyonggi-do, South Korea, Asia",Seed,300000,USD,300000,2023-08-26,Littleone,https://www.crunchbase.com/organization/littleone-inc,http://www.littleone.io,,,,Legendary Ventures,Childcare platform with baby-tech devices and unique algorithm,Seed,Yes,Less than $1M,300000,USD,300000,Seed,3,Legendary Ventures,1,2,"66,600"
Non Equity Assistance - Whoa Dough,https://www.crunchbase.com/funding_round/whoa-dough-non-equity-assistance--e6a3e1af,"Bakery, E-Commerce, Food and Beverage","Cleveland, Ohio, United States, North America",Non-equity Assistance,20000,USD,20000,2023-05-04,Whoa Dough,https://www.crunchbase.com/organization/whoa-dough,https://www.whoadough.com/,,,,SnackFutures,"Whoa Dough is an online store that offers a wide variety of cookies, chocolate and dough bars of various favours.",,No,,20000,USD,20000,,1,SnackFutures,1,1,"66,619"
Seed Round - Ospitek,https://www.crunchbase.com/funding_round/ospitek-inc-seed--c851cdc0,"Artificial Intelligence (AI), Enterprise Software, Health Care, Information and Communications Technology (ICT), Information Technology, Internet of Things, Machine Learning, Predictive Analytics, SaaS","San Diego, California, United States, North America",Seed,5416294,USD,5416294,2023-08-24,Ospitek,https://www.crunchbase.com/organization/ospitek-inc,https://www.ospitek.us,,,,,Proprietary IoT and AI enhanced surgical coordination and communication platform.,Seed,Yes,$1M to $10M,5416294,USD,5416294,Seed,1,,,,"66,659"
Non Equity Assistance - HAB Sauce,https://www.crunchbase.com/funding_round/hab-sauce-non-equity-assistance--0079913e,Food and Beverage,"Portland, Oregon, United States, North America",Non-equity Assistance,,,,2022-06-08,HAB Sauce,https://www.crunchbase.com/organization/hab-sauce,http://habsauces.com,,,,The Bridges Accelerator,HAB Sauce provides hot sauces.,,No,,,USD,,,1,The Bridges Accelerator,1,,"66,626"
Grant - Love Corn,https://www.crunchbase.com/funding_round/love-brands-grant--e13fb54a,"Food and Beverage, Manufacturing","Ho-ho-kus, New Jersey, United States, North America",Grant,20000,USD,20000,2021-05-10,Love Corn,https://www.crunchbase.com/organization/love-brands,https://lovecorn.com/,,,,SnackFutures,Love Corn manufactures packaged roasted corn products.,,No,$1M to $10M,4620000,USD,4620000,,5,SnackFutures,1,1,"66,603"
Non Equity Assistance - Albina City Nuts,https://www.crunchbase.com/funding_round/albina-city-nuts-non-equity-assistance--f7bc825c,Organic Food,"Portland, Oregon, United States, North America",Non-equity Assistance,,,,2022-06-08,Albina City Nuts,https://www.crunchbase.com/organization/albina-city-nuts,https://albinacitynuts.com,,,,The Bridges Accelerator,Albina City Nuts it provides quality handmade specialty nut products.,,No,,,USD,,,1,The Bridges Accelerator,1,,"66,639"
Grant - Separative,https://www.crunchbase.com/funding_round/separative-grant--41105dd0,"Biotechnology, Business Development","Saint-fons, Rhone-Alpes, France, Europe",Grant,2390719,EUR,2812858,2020-10-07,Separative,https://www.crunchbase.com/organization/separative,http://separative.net/,,,,European Innovation Council,Separative is a startup bringing a break in the purification of molecules in organic chemistry and peptides.,,No,,2462148,EUR,2900508,,3,European Innovation Council,1,,"66,687"
Venture Round - Wiink,https://www.crunchbase.com/funding_round/wiink-series-unknown--9bf4ae15,"Consulting, Digital Marketing, Information Technology, Service Industry","Nantes, Pays de la Loire, France, Europe",Venture - Series Unknown,1350000,EUR,1431728,2023-02-22,Wiink,https://www.crunchbase.com/organization/wiink,https://www.wewiink.com/,,,,"1er Etage, Business Angels, Epopée Gestion, Pays de la Loire Participations",Wiink is a company that helps brands leverage their community through personalized spaces for brand ambassadors to engage with brands.,,Yes,$1M to $10M,1350000,EUR,1431729,,1,,4,,"66,653"
Grant - Studio 1 Labs,https://www.crunchbase.com/funding_round/studio-1-labs-grant--ce11d334,"Application Specific Integrated Circuit (ASIC), Electronics, Sensor",,Grant,25000,CAD,18496,2017-06-01,Studio 1 Labs,https://www.crunchbase.com/organization/studio-1-labs,http://www.studio1labs.com,,,,Ontario Centres of Excellence,"Studio 1 Labs are creators of Multi-Dimensional Sensors that feel the warmth, presence, and embrace of the surrounding environment.",,No,,678180,USD,678180,Seed,22,,1,,"66,680"
