Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Wind.app,https://www.crunchbase.com/funding_round/wind-app-grant--4683e5f1,"FinTech, Web3","Singapore, Central Region, Singapore, Asia",Grant,50000,USD,50000,2023-09-14,Wind.app,https://www.crunchbase.com/organization/wind-app,https://wind.app/,,,,XRPL Accelerator,Wind.app is platform for global payments.,,No,,3850000,USD,3850000,Seed,2,XRPL Accelerator,1,,"19,202"
Seed Round - Arolytics,https://www.crunchbase.com/funding_round/arolytics-seed--4fbd85e7,"Energy, Enterprise Software, Information Technology, Software","Calgary, Alberta, Canada, North America",Seed,,,,2023-09-19,Arolytics,https://www.crunchbase.com/organization/arolytics,http://www.arolytics.com/,,,,Business Development Bank of Canada,Arolytics is a software company that specializes in emissions management and regulatory compliance for the energy sector.,Seed,Yes,$1M to $10M,1259077,USD,1259077,Seed,5,Business Development Bank of Canada,1,1,"19,231"
Debt Financing - Wema Bank,https://www.crunchbase.com/funding_round/wema-bank-debt-financing--6f403db8,"Banking, Credit, Financial Services","Lagos, Lagos, Nigeria, Africa",Debt Financing,50000000,USD,50000000,2023-11-20,Wema Bank,https://www.crunchbase.com/organization/wema-bank,https://www.wemabank.com,,,,ECOWAS Bank for Investment and Development (EBID),Wema Bank is a provider of digital banking services.,,No,$100M to $500M,50000000,USD,50000000,,1,ECOWAS Bank for Investment and Development (EBID),1,,"19,216"
Debt Financing - CIM Group,https://www.crunchbase.com/funding_round/cim-group-debt-financing--ac15dc22,"Asset Management, Commercial Real Estate, Finance, Financial Services, Property Development, Property Management","Los Angeles, California, United States, North America",Debt Financing,47500000,USD,47500000,2023-11-27,CIM Group,https://www.crunchbase.com/organization/cim-group,https://www.cimgroup.com/,,,,,"CIM is a community-focused real estate and infrastructure owner, operator, developer and lender.",,No,$100M to $500M,47500000,USD,47500000,,2,,,,"19,210"
Series F - Amplitude,https://www.crunchbase.com/funding_round/amplitude-series-f--92399aff,"Analytics, Big Data, Enterprise Software, Information Technology, Product Management, SaaS, Scheduling, Software","San Francisco, California, United States, North America",Series F,150000000,USD,150000000,2021-06-09,Amplitude,https://www.crunchbase.com/organization/amplitude,http://amplitude.com,4000000000,USD,4000000000,"Battery Ventures, GIC, IVP, Sequoia Capital",Amplitude is a product intelligence platform that provides digital product tools that help teams run and grow their businesses.,Late Stage Venture,Yes,$10M to $50M,311500000,USD,311500000,M&A,14,Sequoia Capital,4,3,"19,201"
Debt Financing - Fiverr,https://www.crunchbase.com/funding_round/fiverr-debt-financing--1e029f7f,"Advertising, Collaborative Consumption, Marketplace, Outsourcing, Task Management","Tel Aviv, Tel Aviv, Israel, Asia",Debt Financing,30000,USD,30000,2018-04-01,Fiverr,https://www.crunchbase.com/organization/fiverr,http://www.fiverr.com,,,,TriplePoint Capital,Fiverr is a marketplace for creative and professional services.,,No,$100M to $500M,111030000,USD,111030000,IPO,9,TriplePoint Capital,1,,"19,202"
Seed Round - Native Soul Pictures Film Fund,https://www.crunchbase.com/funding_round/native-soul-pictures-seed--e4a2cf9b,"Film, Film Distribution, Film Production","Nashville, Tennessee, United States, North America",Seed,250000,USD,250000,2022-02-04,Native Soul Pictures Film Fund,https://www.crunchbase.com/organization/native-soul-pictures,http://nativesoulpictures.com/,,,,Newchip Accelerator,"We Raise Capital for funding Independent film projects, to access A-list talent and Distribution",Seed,Yes,,250000,USD,250000,Seed,1,Newchip Accelerator,1,,"19,206"
Seed Round - LegalFly,https://www.crunchbase.com/funding_round/legalfly-2063-seed--64d53868,"Artificial Intelligence (AI), Legal","Ghent, Oost-Vlaanderen, Belgium, Europe",Seed,2010000,EUR,2211846,2023-11-28,LegalFly,https://www.crunchbase.com/organization/legalfly-2063,https://www.legalfly.ai/,,,,"Mehdi Ghissassi, Redalpine",The Premier AI Copilot for Legal Teams,Seed,Yes,$1M to $10M,2010000,EUR,2211846,Seed,1,Redalpine,2,1,"19,203"
Series B - Alkira,https://www.crunchbase.com/funding_round/alkira-series-b--b863e9b7,"Cloud Infrastructure, Cloud Security, Information Services, Information Technology, Network Security","San Jose, California, United States, North America",Series B,54000000,USD,54000000,2020-10-13,Alkira,https://www.crunchbase.com/organization/alkira,https://www.alkira.com,,,,"Google Ventures, Kleiner Perkins, Koch Disruptive Technologies, Sequoia Capital",Alkira provides network infrastructure that is delivered as a service.,Early Stage Venture,Yes,$10M to $50M,76000000,USD,76000000,,3,Koch Disruptive Technologies,4,4,"19,212"
Corporate Round - Artist International Group,https://www.crunchbase.com/funding_round/artist-international-group-corporate-round--090d2d41,"Film, Film Production, Media and Entertainment, TV Production","Beverly Hills, California, United States, North America",Corporate Round,,,,2023-11-28,Artist International Group,https://www.crunchbase.com/organization/artist-international-group,https://www.artistinternationalgroup.com,,,,Oaktree IT Solutions,"Artist International Group is an entertainment company specializing in talent representation, film, and television production services.",,Yes,$1M to $10M,,USD,,,1,Oaktree IT Solutions,1,,"19,205"
