Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
"Post-IPO Equity - Lifetech Scientific Co, Ltd",https://www.crunchbase.com/funding_round/lifetech-scientific-co-ltd-post-ipo-equity--6e9e3590,"Health Care, Manufacturing, Medical, Medical Device","Shenzhen, Guangdong, China, Asia",Post-IPO Equity,,,,2018-05-07,"Lifetech Scientific Co, Ltd",https://www.crunchbase.com/organization/lifetech-scientific-co-ltd,http://www.lifetechmed.com,,,,Everbright,Lifetech Scientific produces medical device solutions for cardiovascular patients.,,Yes,$100M to $500M,,USD,,IPO,1,Everbright,1,,"489,401"
Venture Round - Endotronix,https://www.crunchbase.com/funding_round/endotronix-series-unknown--65e25792,"Biotechnology, Health Care, Medical, Medical Device, Software, Wireless","Lisle, Illinois, United States, North America",Venture - Series Unknown,1600000,USD,1600000,2014-04-29,Endotronix,https://www.crunchbase.com/organization/endotronix,http://www.endotronix.com,,,,,Endotronix is a developer of hemodynamic monitoring technologies to help detect worsening heart failure earlier than ever before.,,Yes,$1M to $10M,129596339,USD,129596339,Late Stage Venture,10,,,,"489,405"
Post-IPO Equity - PIXEL SOLUTIONS,https://www.crunchbase.com/funding_round/pixel-solutions-post-ipo-equity--066c0ca0,"Artificial Intelligence (AI), Education, Image Recognition, Machine Learning","Guangzhou, Guangdong, China, Asia",Post-IPO Equity,29984700,CNY,4213405,2019-09-24,PIXEL SOLUTIONS,https://www.crunchbase.com/organization/pixel-solutions,http://www.pixelall.com/,,,,Guangzhou Zhidian Chuangtou,PIXEL SOLUTIONS builds artificial intelligence technology and industrial applications.,,Yes,$1M to $10M,35364700,CNY,5081323,IPO,4,,1,,"489,422"
Series B - Fenbi,https://www.crunchbase.com/funding_round/fenbi-wang-series-b--99b5f958,"EdTech, Education, Vocational Education","Beijing, Beijing, China, Asia",Series B,33000000,CNY,5385708,2013-08-29,Fenbi,https://www.crunchbase.com/organization/fenbi-wang,https://www.fenbi.com/,,,,"IDG Capital, Matrix Partners China",Fenbi provides vocational education examination services.,Early Stage Venture,Yes,$500M to $1B,396955881,USD,396955881,IPO,3,"IDG Capital, Matrix Partners China",2,,"489,425"
Seed Round - BiometryCloud,https://www.crunchbase.com/funding_round/biometrycloud-seed--52a356df,"Biometrics, Facial Recognition, Software","Santiago, Region Metropolitana, Chile, South America",Seed,40000,USD,40000,2012-04-10,BiometryCloud,https://www.crunchbase.com/organization/biometrycloud,http://www.biometrycloud.com,,,,Start-Up Chile,"BiometryCloud develops cloud based pattern recognition web services, APIs, and libraries for mobile devices.",Seed,Yes,,40000,USD,40000,Seed,1,,1,,"489,431"
Series D - pingcoo,https://www.crunchbase.com/funding_round/pingcoo-series-d--240ed1e7,"Advertising, Marketing, Service Industry","Xuhui, Shanghai, China, Asia",Series D,50000000,CNY,7501368,2017-08-11,pingcoo,https://www.crunchbase.com/organization/pingcoo,http://www.pingcoo.com/,,,,"Hangzhou Yuanning Touzi, Haowangjiao Touzi, Jiangguo Investment, MGCC, Zhejiang Kete ChuangyeTouzi YouXian Zeren Gongsi, Zhengyou Asset",pingcoo is an omni-channel marketing and mobile advertising platform.,Late Stage Venture,Yes,,111000000,CNY,16848714,Late Stage Venture,5,,6,,"489,442"
Angel Round - Weeclu,https://www.crunchbase.com/funding_round/weeclu-angel--3f8aa08e,"Analytics, Software","Hyderabad, Andhra Pradesh, India, Asia",Angel,28900,USD,28900,2019-03-26,Weeclu,https://www.crunchbase.com/organization/weeclu,https://www.weeclu.com/,,,,Rammohanrao Subrahmanyam Perla,Weeclu is a Cloud-based data aggregation and analytic startup focused on healthcare delivery to the last mile.,Seed,Yes,,565900,USD,565900,Seed,2,,1,,"489,448"
Series A - Blue Ash Therapeutics,https://www.crunchbase.com/funding_round/blue-ash-therapeutics-series-a--a13287e6,Alternative Medicine,"Cincinnati, Ohio, United States, North America",Series A,1560000,USD,1560000,2010-04-23,Blue Ash Therapeutics,https://www.crunchbase.com/organization/blue-ash-therapeutics,http://blueashtx.com/index.html,,,,CincyTech,"Blue Ash Therapeutics, LLC is a privately funded company.",Early Stage Venture,Yes,$1M to $10M,1560000,USD,1560000,Early Stage Venture,1,,1,,"489,450"
Series A - MotorK,https://www.crunchbase.com/funding_round/motork-2-series-a--a94f5dfd,"Automotive, Information Services, Internet, SaaS, Software","Milano, Lombardia, Italy, Europe",Series A,10000000,USD,10000000,2017-03-23,MotorK,https://www.crunchbase.com/organization/motork-2,https://www.motork.io,,,,"83North, Zobito",MotorK is a software company providing integrated digital solutions to automotive car manufacturers and dealers.,Early Stage Venture,Yes,$10M to $50M,64177290,USD,64177290,IPO,6,83North,2,1,"489,452"
Debt Financing - Pacific Savings and Credit Cooperative,https://www.crunchbase.com/funding_round/pacific-savings-and-credit-cooperative-debt-financing--7cd2c9bd,"Credit, Financial Services, Non Profit","Lima, Lima, Peru, South America",Debt Financing,9185000,USD,9185000,2017-10-30,Pacific Savings and Credit Cooperative,https://www.crunchbase.com/organization/pacific-savings-and-credit-cooperative,https://cp.com.pe/,,,,Belgian Investment Company for Developing Countries,Pacific Savings and Credit Cooperative is a financial institution that engages in financial products and services.,,No,$1M to $10M,9185000,USD,9185000,,1,,1,,"489,471"
