Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - ShareClub,https://www.crunchbase.com/funding_round/shareclub-seed--1cc33d25,"Retail, Retail Technology, Software","New York, New York, United States, North America",Seed,,,,2023-06-20,ShareClub,https://www.crunchbase.com/organization/shareclub,https://shareclub.io,,,,XRC Ventures,"Find and Redeem Shareholder Rewards, Events, Benefits and Experiences",Seed,Yes,,,USD,,Seed,1,XRC Ventures,1,1,"65,402"
Series A - Upstairs,https://www.crunchbase.com/funding_round/upstairs-75b6-series-a--59440115,"B2B, Online Portals, Sharing Economy","Mapo, Seoul-t'ukpyolsi, South Korea, Asia",Series A,2800000000,KRW,2449227,2021-08-05,Upstairs,https://www.crunchbase.com/organization/upstairs-75b6,https://upstairscorp.com/,,,,"ES Investor, L&S Venture Capital, Partners Investment",Upstairs is an online platform or B2B marketplace for customers to buy or sell previously used and owned mobile phones.,Early Stage Venture,Yes,,8100004000,KRW,6675448,Early Stage Venture,4,,3,1,"65,408"
Seed Round - Avocademy,https://www.crunchbase.com/funding_round/avocademy-seed--3a99aa1e,"Education, Recruiting","Miami, Florida, United States, North America",Seed,,,,2022-04-06,Avocademy,https://www.crunchbase.com/organization/avocademy,http://www.avocademy.com,,,,"Goodwater Capital, K20 Fund, MPG Fund, Y Combinator",Avocademy develops education platform intended for training professionals in UX/UI designing.,Seed,Yes,,,USD,,Seed,1,,4,1,"65,406"
Series B - AdHawk Microsystems,https://www.crunchbase.com/funding_round/adhawk-microsystems-series-b--10858229,"Gaming, Hardware, Health Care, Human Computer Interaction, Medical, Neuroscience, Wearables","Kitchener, Ontario, Canada, North America",Series B,9000000,USD,9000000,2019-06-24,AdHawk Microsystems,https://www.crunchbase.com/organization/adhawk-microsystems,http://www.adhawkmicrosystems.com/,,,,"Brightspark Ventures, Essilor, HP Tech Ventures, Intel Capital, Ride Home Fund, Samsung Venture Investment, Sony Innovation Fund",AdHawk Microsystems develops camera-free eye-tracking solutions that unlock the connection between the eyes and the brain.,Early Stage Venture,Yes,$1M to $10M,16750000,USD,16750000,Early Stage Venture,3,Samsung Venture Investment,7,,"65,436"
Debt Financing - HitchPin,https://www.crunchbase.com/funding_round/hitchpin-debt-financing--0c827164,"Agriculture, Apps, Food and Beverage, Mobile Apps","Manhattan, Kansas, United States, North America",Debt Financing,,,,2023-08-28,HitchPin,https://www.crunchbase.com/organization/hitchpin,https://www.hitchpin.com/,,,,,HitchPin develops a digital agricultural application to connect farmers and ranchers for farming services.,,No,Less than $1M,10099997,USD,10099997,,10,,,,"65,458"
Post-IPO Equity - Localiza,https://www.crunchbase.com/funding_round/localiza-hertz-post-ipo-equity--8939842e,"Automotive, Rental, Tourism, Transportation","Belo Horizonte, Minas Gerais, Brazil, South America",Post-IPO Equity,4500000000,BRL,943633618,2023-06-26,Localiza,https://www.crunchbase.com/organization/localiza-hertz,https://www.localiza.com/brasil/pt-br,,,,,Localiza provides car rentals services.,,Yes,$1B to $10B,4500000000,BRL,943633619,IPO,1,,,,"65,460"
Debt Financing - Protection One,https://www.crunchbase.com/funding_round/protection-one-debt-financing--791971b4,"Electronics, Security, Smart Home","Romeoville, Illinois, United States, North America",Debt Financing,,,,2015-08-05,Protection One,https://www.crunchbase.com/organization/protection-one,https://www.protection1.com/,,,,,"Protection One provides electronic security alarm monitoring services to single-family residential, commercial, multifamily.",,No,,,USD,,M&A,1,,,,"65,417"
Pre Seed Round - UpDairy,https://www.crunchbase.com/funding_round/updairy-pre-seed--2d0cacd0,"Alternative Protein, Dairy, Food and Beverage, Food Processing","São Paulo, Sao Paulo, Brazil, South America",Pre-Seed,200000,USD,200000,2022-09-01,UpDairy,https://www.crunchbase.com/organization/updairy,https://updairy.co/,,,,GRID EXPONENTIAL,UpDairy is a food tech startup company that develops alternative dairy proteins through precision fermentation.,Seed,Yes,,250000,USD,250000,Seed,2,,1,,"65,476"
Seed Round - Berri Fit,https://www.crunchbase.com/funding_round/berri-pro-seed--abe4aef9,"Food and Beverage, Food Processing, Organic Food","Santa Monica, California, United States, North America",Seed,300000,USD,300000,2015-05-11,Berri Fit,https://www.crunchbase.com/organization/berri-pro,https://berriorganics.com,,,,Red Bear Angels,"Berri Fit provides quality organic, plant-based nutrition for individuals and families worldwide.",Seed,Yes,$1M to $10M,7427461,USD,7427461,Seed,5,,1,,"65,446"
Series B - Hippo Insurance,https://www.crunchbase.com/funding_round/hippo-insurance-series-b--0f956c19,"Financial Services, FinTech, InsurTech, Property Insurance, PropTech","Palo Alto, California, United States, North America",Series B,25000000,USD,25000000,2018-01-22,Hippo Insurance,https://www.crunchbase.com/organization/hippo-insurance,https://www.hippo.com,,,,"Comcast Ventures, Fifth Wall, Plug and Play, RPM Ventures, Sinai Capital Partners",Hippo Insurance is an InsurTech company that uses technology to help homeowners maintain their properties.,Early Stage Venture,Yes,$50M to $100M,1259000000,USD,1259000000,IPO,10,"Comcast Ventures, Fifth Wall",5,4,"65,438"
