Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - LaMar Lighting Company,https://www.crunchbase.com/funding_round/lamar-lighting-company-inc-grant--09862d92,"Consumer Electronics, Electronics, Hardware, Lighting, Manufacturing, Software","Farmingdale, New York, United States, North America",Grant,103385,USD,103385,2002-03-29,LaMar Lighting Company,https://www.crunchbase.com/organization/lamar-lighting-company-inc,http://www.lamarlighting.com,,,,NYSERDA,LaMar Lighting is more than just a manufacturer of LED & fluorescent lighting fixtures.,,No,$10M to $50M,103385,USD,103385,,1,,1,,"521,226"
Series D - Sysdig,https://www.crunchbase.com/funding_round/sysdig-series-d--3e730b6d,"Cloud Computing, Cloud Security, Cyber Security, Open Source, SaaS, Security","San Francisco, California, United States, North America",Series D,68500000,USD,68500000,2018-09-12,Sysdig,https://www.crunchbase.com/organization/sysdig,https://www.sysdig.com,,,,"Accel, Bain Capital Ventures, Insight Partners",The leader in cloud security powered by runtime insights,Late Stage Venture,Yes,$1M to $10M,729500000,USD,729500000,Late Stage Venture,9,Insight Partners,3,2,"521,261"
Series D - Aktana,https://www.crunchbase.com/funding_round/aktana-series-d--e137c74f,"Analytics, Artificial Intelligence (AI), Life Science, Machine Learning","San Francisco, California, United States, North America",Series D,,,,2020-09-04,Aktana,https://www.crunchbase.com/organization/aktana,http://www.aktana.com,,,,"Norwest Venture Partners, Transformation Capital","Aktana delivers data-fueled insights and suggestions to life science sales reps, driving better decision-making and improved results.",Late Stage Venture,Yes,$100M to $500M,99238716,USD,99238716,Late Stage Venture,8,,2,,"521,271"
Angel Round - YinHan,https://www.crunchbase.com/funding_round/yinhan-angel--b250a08a,"Apps, Gaming, iOS, Robotics","Guangzhou, Guangdong, China, Asia",Angel,,,,2016-06-01,YinHan,https://www.crunchbase.com/organization/yinhan,http://www.yh.cn/,,,,Empower Investment,Yinhan Games is a influential mobile game brand.,Seed,Yes,,,USD,,Seed,1,,1,,"521,272"
Non Equity Assistance - Intoto,https://www.crunchbase.com/funding_round/intoto-74fc-non-equity-assistance--83522b64,"Analytics, Big Data, Electronics, Environmental Engineering, Hydroelectric, Information Technology, Predictive Analytics, Public Safety, Risk Management, Water","Kvinesdal, Vest-Agder, Norway, Europe",Non-equity Assistance,240000,NOK,28263,2019-04-15,Intoto,https://www.crunchbase.com/organization/intoto-74fc,https://intoto.io,,,,,"Water data startup using AI, IoT, and big data to improve understanding and management of water in a sustainable way",,No,$1M to $10M,22317923,NOK,2374526,Seed,13,,,,"521,285"
Pre Seed Round - RAZ Finance,https://www.crunchbase.com/funding_round/raz-finance-pre-seed--9a48b8c7,"Data Integration, Information Technology, Internet","Ramat Gan, Tel Aviv, Israel, Asia",Pre-Seed,,,,2022-11-07,RAZ Finance,https://www.crunchbase.com/organization/raz-finance,https://razfinance.io/,,,,Techstars,"RAZ Finance develops and operates an online platform that monitors environmental, social, and governance ratings of businesses.",Seed,Yes,,,USD,,Seed,1,,1,,"521,321"
Seed Round - eClincher,https://www.crunchbase.com/funding_round/eclincher-seed--bc1cbda6,"Advertising, Analytics, Social Media Marketing","Mountain View, California, United States, North America",Seed,,,,2013-05-12,eClincher,https://www.crunchbase.com/organization/eclincher,https://eclincher.com,,,,SeedInvest,eClincher is a social media management tool that helps businesses manage and organize their social media presence.,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"521,340"
Venture Round - Thrill,https://www.crunchbase.com/funding_round/thrill-series-unknown--c23ddc31,"Emerging Markets, Mobile, Search Engine, Social Media","Singapore, Central Region, Singapore, Asia",Venture - Series Unknown,,,,2015-01-29,Thrill,https://www.crunchbase.com/organization/thrill,http://www.thrillapp.com,,,,Shaadi.com,Thrill is a software companies involved in the creation of several different social media applications.,,Yes,Less than $1M,,USD,,,3,Shaadi.com,1,,"521,342"
Grant - ScorePad,https://www.crunchbase.com/funding_round/scorepad-grant--5c6430ac,"Apps, Artificial Intelligence (AI), Machine Learning, Music","Erlenbach, Zurich, Switzerland, Europe",Grant,404846,CHF,416169,2016-04-21,ScorePad,https://www.crunchbase.com/organization/scorepad,https://www.scorepad.ch/,,,,Innosuisse,Dynamic sheet music rendering app for collaboration and AI (Deeplearning) sheet music digitization process.,,No,,1936946,CHF,1986647,Seed,14,Innosuisse,1,,"521,350"
Series A - Curevax,https://www.crunchbase.com/funding_round/curevax-series-a--b874fe8a,"Biotechnology, Health Care, Pharmaceutical","Brooklyn, New York, United States, North America",Series A,1250000,USD,1250000,2014-05-08,Curevax,https://www.crunchbase.com/organization/curevax,http://www.curevax.com,,,,,Dedicated to the fight against melanoma through the development of safer and more effective immunotherapeutic vaccines.,Early Stage Venture,Yes,Less than $1M,9870000,USD,9870000,Early Stage Venture,5,,,,"521,377"
