Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - NeuroSpire,https://www.crunchbase.com/funding_round/neurospire-series-unknown--6ddac3bf,"Biotechnology, Health Care, Marketing, Neuroscience","Durham, North Carolina, United States, North America",Venture - Series Unknown,618633,USD,618633,2017-04-06,NeuroSpire,https://www.crunchbase.com/organization/neurospire,http://www.neurospire.com/,,,,,NeuroSpire offers a technological platform for performing neuromarketing studies with electroencephalography (EEG) technology.,,Yes,Less than $1M,618633,USD,618633,,1,,,,"407,804"
Pre Seed Round - Doerz,https://www.crunchbase.com/funding_round/doerz-pre-seed--717b8140,"E-Commerce Platforms, GreenTech, Leisure, SaaS, Tourism, Travel","Turku, Western Finland, Finland, Europe",Pre-Seed,114000,EUR,134647,2017-08-01,Doerz,https://www.crunchbase.com/organization/doerz,https://www.doerz.com/,,,,,SaaS tool for cities to manage their post-covid tourism activities,Seed,Yes,,518450,EUR,592719,Seed,6,,,,"407,828"
Pre Seed Round - EduX,https://www.crunchbase.com/funding_round/edux-pre-seed--7e434b12,Education,"Singapore, Central Region, Singapore, Asia",Pre-Seed,,,,2021-03-31,EduX,https://www.crunchbase.com/organization/edux,https://www.edux.one,,,,,The study abroad launchpad,Seed,Yes,,,USD,,Seed,1,,,,"407,829"
Series A - Pudding Media,https://www.crunchbase.com/funding_round/puddingmedia-series-a--587de4d8,"Advertising, Advertising Platforms, Marketing, Telecommunications","San Francisco, California, United States, North America",Series A,8000000,USD,8000000,2008-01-01,Pudding Media,https://www.crunchbase.com/organization/puddingmedia,http://www.puddingmedia.com,,,,"BRM Capital, Opus Capital",Pudding Media is a mobile advertising company focused on enabling and selling carrier-based inventories.,Early Stage Venture,Yes,$1M to $10M,14500000,USD,14500000,Early Stage Venture,3,Opus Capital,2,1,"407,833"
Seed Round - PushSend,https://www.crunchbase.com/funding_round/pushsend-seed--9c407537,"Information Technology, Marketing, SaaS, Software","New York, New York, United States, North America",Seed,490000,USD,490000,2019-01-25,PushSend,https://www.crunchbase.com/organization/pushsend,https://pushsend.com/,,,,,"PushSend is a SaaS marketing platform that combines email campaigns, landing pages, and event marketing.",Seed,Yes,,490000,USD,490000,Seed,1,,,,"407,842"
Pre Seed Round - Wala,https://www.crunchbase.com/funding_round/wala-pre-seed--aa0e00aa,"Banking, FinTech, Mobile","Cape Town, NA - South Africa, South Africa, Africa",Pre-Seed,120000,USD,120000,2016-01-25,Wala,https://www.crunchbase.com/organization/wala,http://www.getwala.com/,,,,Techstars,Wala is built a community-driven and gamified personal financial management tool for cash-based consumers in emerging markets.,Seed,Yes,,1320000,USD,1320000,,5,Techstars,1,1,"407,843"
Private Equity Round - Toubijoux Industries,https://www.crunchbase.com/funding_round/toubijoux-industries-private-equity--9362140b,"Manufacturing, Precious Metals","Dakar, Dakar, Senegal, Africa",Private Equity,,,,1997-01-01,Toubijoux Industries,https://www.crunchbase.com/organization/toubijoux-industries,,,,,Cauris Management,Toubijoux Industries is an industrial unit manufacturing gold and silver jewelery created in Senegal in 1997.,Private Equity,Yes,,,USD,,Private Equity,1,,1,,"407,844"
Venture Round - Cellabus,https://www.crunchbase.com/funding_round/cellabus-series-unknown--56555b26,"Education, Mobile","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2015-01-22,Cellabus,https://www.crunchbase.com/organization/cellabus,http://cellabus.com,,,,Alchemist Accelerator,Cellabus is a Mobile Device Management and Application Platform for Education that helps schools manage large number of disparate devices,,Yes,Less than $1M,,USD,,,2,,1,,"407,847"
Seed Round - Reask,https://www.crunchbase.com/funding_round/reask-seed--ea302f8c,"Analytics, Artificial Intelligence (AI), Commercial Insurance, Information Technology, Insurance, InsurTech, Machine Learning, Property Insurance, Risk Management","Sydney, New South Wales, Australia, Oceania",Seed,,,,2022-01-19,Reask,https://www.crunchbase.com/organization/reask,https://reask.earth,,,,"Hawktail Management, SVA, Tencent","Reask is an IT company that builds climate forecasting tools, hazard models, and event response applications using machine learning.",Seed,Yes,$1M to $10M,4600000,USD,4600000,Seed,2,Tencent,3,1,"407,848"
Seed Round - Whyline,https://www.crunchbase.com/funding_round/whyline-inc-seed--4021a363,"Information Technology, Mobile, SaaS, Software","New York, New York, United States, North America",Seed,1250000,USD,1250000,2021-01-28,Whyline,https://www.crunchbase.com/organization/whyline-inc,http://whyline.com,,,,e.Republic Ventures,Whyline offers a complete solution for all virtual queueing and appointment scheduling needs.,Seed,Yes,$1M to $10M,5550000,USD,5550000,M&A,4,e.Republic Ventures,1,1,"407,857"
Debt Financing - Beautiful Displays,https://www.crunchbase.com/funding_round/beautiful-displays-debt-financing--196c368e,Printing,"Carbondale, Illinois, United States, North America",Debt Financing,,,,2015-04-30,Beautiful Displays,https://www.crunchbase.com/organization/beautiful-displays,http://www.beautifuldisplays.com/,,,,Advantage Capital,"Beautiful Displays is an online platform designed to create memorable trade show displays, exhibit booths and custom printed graphics.",,No,$1M to $10M,,USD,,,2,,1,,"407,858"
Venture Round - Wellness Pet Company,https://www.crunchbase.com/funding_round/wellpet-series-unknown--d9fcb79f,"Animal Feed, Consumer Goods, Food and Beverage, Pet, Wellness","Tewksbury, Massachusetts, United States, North America",Venture - Series Unknown,,,,2020-01-01,Wellness Pet Company,https://www.crunchbase.com/organization/wellpet,https://www.wellnesspet.com/,,,,Clearlake Capital Group,Wellness Pet Company is an independent branded premium natural pet food company.,,Yes,$50M to $100M,,USD,,M&A,1,,1,,"407,905"
