Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Secondary Market - WeStudents,https://www.crunchbase.com/funding_round/westudents-secondary-market--21066e99,"Education, News","Turin, Piemonte, Italy, Europe",Secondary Market,,,,2021-10-14,WeStudents,https://www.crunchbase.com/organization/westudents,https://westudents.it,,,,Growth Engine,WeStudents is a smart diary for high school students.,,No,Less than $1M,,USD,,,1,,1,,"545,825"
Venture Round - Prizeo,https://www.crunchbase.com/funding_round/prizeo-series-unknown--9207e907,"Celebrity, Charity, Non Profit","Los Angeles, California, United States, North America",Venture - Series Unknown,,,,2013-10-28,Prizeo,https://www.crunchbase.com/organization/prizeo,http://www.prizeo.com,,,,I2BF Global Ventures,Prizeo is a platform for celebrities to raise funds for charitable causes by offering rewards and exciting experiences to donors.,,Yes,Less than $1M,2500000,USD,2500000,M&A,4,,1,,"545,826"
Pre Seed Round - Chinese Dragon Food Tech,https://www.crunchbase.com/funding_round/chinese-dragon-food-tech-pre-seed--4fecbe69,,"Colombo, Western, Sri Lanka, Asia",Pre-Seed,70000,USD,70000,2019-02-07,Chinese Dragon Food Tech,https://www.crunchbase.com/organization/chinese-dragon-food-tech,https://www.chinesedragoncafe.com/,450000,USD,450000,,Chinese Dragon Food Tech is a restaurant Chain in Sri Lanka,Seed,Yes,,70000,USD,70000,Seed,1,,,,"545,850"
Venture Round - 80/20 Solutions,https://www.crunchbase.com/funding_round/80-20-solutions-series-unknown--0b68a688,"Advertising, Email, Loyalty Programs, Mobile, SaaS, Social Media, Software","Toronto, Ontario, Canada, North America",Venture - Series Unknown,2100000,USD,2100000,2009-08-07,80/20 Solutions,https://www.crunchbase.com/organization/80-20-solutions,http://www.8020solutions.com,,,,Valucap Investments,80/20 Solutions offers an online solution that empowers non-technical marketers to manage and optimize 1-to-1 database marketing campaigns.,,Yes,,2100000,USD,2100000,,1,Valucap Investments,1,1,"545,858"
Seed Round - Patron GO,https://www.crunchbase.com/funding_round/patron-go-seed--518aa613,"Finance, Financial Services, FinTech, Mobile Apps, Personal Finance","Hodkovice, Hlavni mesto Praha, Czech Republic, Europe",Seed,325000,EUR,386762,2021-06-29,Patron GO,https://www.crunchbase.com/organization/patron-go,https://patrongo.com/en,,,,"Ory Weihs, P&J Capital",Patron GO is a mobile app that automatically finds and eliminates unnecessarily high payments on users' bank accounts. (PSD2),Seed,Yes,,2850800,EUR,3080154,Seed,4,,2,,"545,868"
Seed Round - Amplify.ai,https://www.crunchbase.com/funding_round/botworx-ai-seed--3328debe,"Artificial Intelligence (AI), Internet, Marketing, Messaging, SaaS, Social Media Advertising","Palo Alto, California, United States, North America",Seed,3000000,USD,3000000,2017-02-10,Amplify.ai,https://www.crunchbase.com/organization/botworx-ai,http://amplify.ai,,,,"Costanoa Ventures, SVA",Amplify.ai is the developer of the first enterprise-class Conversational AI platform,Seed,Yes,$1M to $10M,3000000,USD,3000000,M&A,1,Costanoa Ventures,2,,"545,877"
Equity Crowdfunding - Oxley's Extra,https://www.crunchbase.com/funding_round/oxleys-extra-equity-crowdfunding--35ee8c4d,"Advertising, Consumer Goods, Food and Beverage, Hospitality, Manufacturing, Marketing","Dagsboro, Delaware, United States, North America",Equity Crowdfunding,,,,2014-04-19,Oxley's Extra,https://www.crunchbase.com/organization/oxleys-extra,http://www.oxleysextra.com,,,,,Oxley's Extra is a new line of food and beverage products that are produced using beer (non-alcoholic) as an ingredient or as products .,,Yes,Less than $1M,,USD,,,1,,,,"545,904"
Series A - La Bouche Rouge Paris,https://www.crunchbase.com/funding_round/la-bouche-rouge-paris-series-a--b1896361,"Beauty, Cosmetics, Fashion","Paris, Ile-de-France, France, Europe",Series A,10000000,EUR,11190551,2022-02-24,La Bouche Rouge Paris,https://www.crunchbase.com/organization/la-bouche-rouge-paris,https://www.laboucherougeparis.com/,,,,"Bpifrance, Chalhoub Group, Mirabaud Asset Management",La Bouche Rouge is a seller of beauty products.,Early Stage Venture,Yes,,10000000,EUR,11190552,Early Stage Venture,1,,3,,"545,956"
Series A - Pyron Solar,https://www.crunchbase.com/funding_round/pyron-solar-series-a--b7a35f54,"Manufacturing, Renewable Energy, Solar","San Diego, California, United States, North America",Series A,,,,2008-09-09,Pyron Solar,https://www.crunchbase.com/organization/pyron-solar,http://www.pyronsolar.com,,,,New Energies Invest,"Pyron Solar, Inc. manufactures The Pyron Solar Triad, a patented and powerful solar concentrator that harnesses the sun's energy.",Early Stage Venture,Yes,$1M to $10M,,USD,,Early Stage Venture,1,New Energies Invest,1,,"546,006"
Post-IPO Equity - Zwipe,https://www.crunchbase.com/funding_round/zwipe-post-ipo-equity--f342840e,"Biometrics, Financial Services, FinTech, Mobile, Payments, Security","Oslo, Oslo, Norway, Europe",Post-IPO Equity,96000000,NOK,10742478,2020-09-07,Zwipe,https://www.crunchbase.com/organization/zwipe,https://zwipe.com/,,,,,"Zwipe is a biometric technology company that enables battery-less biometric authentication solutions for payment cards, wearables, and more.",,Yes,$1M to $10M,42251191,USD,42251191,IPO,6,,,,"546,044"
