Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - AgTechEDGE,https://www.crunchbase.com/funding_round/agtechedge-seed--db7a9e85,"Education, Human Resources, iOS, Machine Learning, Mobile, SaaS","Norwalk, Ohio, United States, North America",Seed,,,,2018-03-13,AgTechEDGE,https://www.crunchbase.com/organization/agtechedge,https://techedgeweb.net/,3500000,USD,3500000,,SaaS taking skills training and certificates via mobile devices directly to Controlled Environment Agriculture professionals globally. ,Seed,Yes,,,USD,,Seed,1,,,,"255,653"
Seed Round - Offchain Labs,https://www.crunchbase.com/funding_round/offchain-labs-seed--f12ce4bf,"Blockchain, Network Security, Security, Smart Contracts, Software","New York, New York, United States, North America",Seed,3700000,USD,3700000,2019-04-03,Offchain Labs,https://www.crunchbase.com/organization/offchain-labs,https://offchainlabs.com/,,,,"BlockNation, Coinbase Ventures, Compound, George Lambeth, Jake Seid, Pantera Capital",Offchain Labs develops a solution for scaling Ethereum smart contracts.,Seed,Yes,$1M to $10M,123700000,USD,123700000,Early Stage Venture,3,Pantera Capital,6,1,"255,654"
Series C - Athletic Brewing,https://www.crunchbase.com/funding_round/athletic-brewing-series-c--9d29edd7,"Brewing, Craft Beer, Food and Beverage","Stratford, Connecticut, United States, North America",Series C,,,,2021-09-24,Athletic Brewing,https://www.crunchbase.com/organization/athletic-brewing,https://www.athleticbrewing.com,,,,Wheelhouse 360 Partners,Athletic Brewing is a food and beverage company that specializes in manufacturing non-alcoholic craft beer.,Late Stage Venture,Yes,$1M to $10M,235965291,USD,235965291,,12,,1,,"255,669"
Venture Round - Japanese Organization for Medical Device Development,https://www.crunchbase.com/funding_round/japanese-organization-for-medical-device-development-series-unknown--1df582ec,"Biotechnology, Manufacturing, Medical Device, Pharmaceutical","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,1000439000,JPY,9234466,2019-07-10,Japanese Organization for Medical Device Development,https://www.crunchbase.com/organization/japanese-organization-for-medical-device-development,https://jomdd.com,,,,"Canon, Fuyo General Lease, Macnica, Minato Capital, Mitsubishi UFJ Capital, Niigata Venture Capital, Oita Venture Capital, Yokohama Capital",Japanese Organization for Medical Device Development is a research and development company of medical equipment.,,Yes,,46695626,USD,46695626,,6,,8,,"255,676"
Non Equity Assistance - Marmotex,https://www.crunchbase.com/funding_round/marmotex-non-equity-assistance--b799e125,"Food and Beverage, Logistics, Restaurants, Snack Food, Subscription Service","São Paulo, Sao Paulo, Brazil, South America",Non-equity Assistance,,,,2018-07-01,Marmotex,https://www.crunchbase.com/organization/marmotex,https://www.marmotex.com/,,,,Google for Startups,Marmotex is a delivery service where delicious food from local restaurants reach our busy customers.,,No,Less than $1M,200000,USD,200000,Seed,2,Google for Startups,1,,"255,677"
Seed Round - Masquerade,https://www.crunchbase.com/funding_round/masquerade-seed--27b2f8ad,"Consumer Applications, Mobile, Photo Editing, Software","Menlo Park, California, United States, North America",Seed,1000000,USD,1000000,2015-12-15,Masquerade,https://www.crunchbase.com/organization/masquerade,http://msqrd.me,,,,Yuri Gurski,Masquerade provides software solutions for video conferencing platforms.,Seed,Yes,$1M to $10M,1000000,USD,1000000,M&A,1,,1,,"255,710"
Seed Round - InquisitHealth,https://www.crunchbase.com/funding_round/inquisithealth-seed--f33dbc91,"Health Care, Hospital, Peer to Peer, Software","Hackensack, New Jersey, United States, North America",Seed,,,,2016-03-15,InquisitHealth,https://www.crunchbase.com/organization/inquisithealth,http://www.inquisithealth.com,,,,"Dreamit Healthtech, Dreamit Ventures",InquisitHealth provides peer-to-peer mentoring and networking services for patients and healthcare organizations.,Seed,Yes,Less than $1M,3015761,USD,3015761,M&A,6,,2,,"255,721"
Grant - eQOL,https://www.crunchbase.com/funding_round/eqol-grant--282d6d8f,"Health Care, Hospital, Personal Health","Ottawa, Ontario, Canada, North America",Grant,350000,USD,350000,2015-12-07,eQOL,https://www.crunchbase.com/organization/eqol,http://eqol.ca/,,,,"Ontario, Ontario Centres of Excellence",Building eHealth solutions to support people with chronic health conditions and the healthcare ecosystem around them,,No,$1M to $10M,885475,USD,885475,Seed,3,,2,,"255,724"
Series A - Tongyi Automation,https://www.crunchbase.com/funding_round/tongyi-automation-series-a--edbf9d04,"Industrial Automation, Robotics, Sales","Shanghai, Shanghai, China, Asia",Series A,10000000,CNY,1450242,2017-03-03,Tongyi Automation,https://www.crunchbase.com/organization/tongyi-automation,http://www.tyzdh.com.cn/,,,,"FutureCap, Step Venture Capital, Xinyu Zhangfushi Touzi",Tongyi Automation develops industrial controllers and drive systems.,Early Stage Venture,Yes,,13000000,CNY,1882164,Early Stage Venture,2,,3,,"255,731"
Pre Seed Round - Innovat,https://www.crunchbase.com/funding_round/innovat-pre-seed--db8e9daa,Software,"Tallinn, Harjumaa, Estonia, Europe",Pre-Seed,100000,USD,100000,2020-01-02,Innovat,https://www.crunchbase.com/organization/innovat,https://innov.at,3000000,USD,3000000,,"Innovat is a digital product studio that aligns its clients' team, understand your customers, and bring the right product to market, today.",Seed,Yes,$1M to $10M,100000,USD,100000,Seed,1,,,,"255,733"
