Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Carelabs,https://www.crunchbase.com/funding_round/carelabs-series-unknown--239b32a1,"Beauty, Health Care, Medical","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,,,,2018-05-24,Carelabs,https://www.crunchbase.com/organization/carelabs,http://carelabs.co.kr,,,,Dayli Partners,Carelabs operates as a digital beauty and healthcare company.,,Yes,$10M to $50M,,USD,,,1,Dayli Partners,1,1,"92,435"
Non Equity Assistance - Pairplay,https://www.crunchbase.com/funding_round/pairplay-non-equity-assistance--d991eb0c,"Apps, Fitness, Mobile Apps, Outdoors","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Non-equity Assistance,,,,2022-09-27,Pairplay,https://www.crunchbase.com/organization/pairplay,https://pairplayapp.co.kr,,,,TIPS Program,Pairplay is an outdoor exercise platform that offers running courses and fitness-related contents.,,No,,,USD,,Seed,3,,1,,"92,432"
Grant - HYBA LTD,https://www.crunchbase.com/funding_round/hyba-ltd-grant--edc2f466,"Battery, Electric Vehicle, Industrial","London, England, United Kingdom, Europe",Grant,440000,EUR,485140,2023-08-05,HYBA LTD,https://www.crunchbase.com/organization/hyba-ltd,https://www.hyba.eu/,,,,,Swappable battery system for Electric light mobility and industrial applications,,No,,440000,EUR,485141,,1,,,,"92,537"
Seed Round - 82Volt,https://www.crunchbase.com/funding_round/82volt-seed--21ca250c,"Battery, Software","Bengaluru, Karnataka, India, Asia",Seed,50000000,INR,605925,2023-06-06,82Volt,https://www.crunchbase.com/organization/82volt,https://www.82volt.com,,,,,"82Volt offers a variety of AC and DC charging methods, as well as software.",Seed,Yes,,50000000,INR,605926,Seed,1,,,,"92,422"
Series B - Quantia,https://www.crunchbase.com/funding_round/quantiamd-series-b--4b76264f,"Communities, Health Care, Medical, Social Media","Waltham, Massachusetts, United States, North America",Series B,10000000,USD,10000000,2013-09-03,Quantia,https://www.crunchbase.com/organization/quantiamd,http://www.quantia-inc.com/,,,,"Fuse Capital, Safeguard Scientifics",Quantia is a social learning and collaboration platform designed for physicians to interact with and learn from experts and peers.,Early Stage Venture,Yes,$50M to $100M,33961744,USD,33961744,Early Stage Venture,5,Safeguard Scientifics,2,1,"92,594"
Seed Round - Noldam,https://www.crunchbase.com/funding_round/noldam-seed--cff5d1b3,"Children, Education","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",Seed,500000000,KRW,445287,2019-01-02,Noldam,https://www.crunchbase.com/organization/noldam,http://noldam.co.kr,,,,D3 Jubilee,Noldam offers play sitter for children.,Seed,Yes,,500000000,KRW,445287,Seed,2,,1,,"92,569"
Grant - Kingsley + Company,https://www.crunchbase.com/funding_round/kingsley-company-grant--18c631fe,Real Estate,"Cincinnati, Ohio, United States, North America",Grant,1000000,USD,1000000,2023-05-01,Kingsley + Company,https://www.crunchbase.com/organization/kingsley-company,https://kingsleyandcompany.com/,,,,Ohio Department of Development,Kingsley Consulting DBA Kingsley and Co. is a minority owned commercial real estate investment and development firm.,,No,$10M to $50M,1000000,USD,1000000,,1,Ohio Department of Development,1,,"92,617"
Seed Round - MilkMate,https://www.crunchbase.com/funding_round/milkmate-seed--7bd07e92,"Food and Beverage, Health Care, Parenting","New York, New York, United States, North America",Seed,5000000,USD,5000000,2023-04-12,MilkMate,https://www.crunchbase.com/organization/milkmate,https://www.milkmate.com,,,,,MilkMate promotes health benefits and nutritional benefits for breastfeeding.,Seed,Yes,,5000000,USD,5000000,Seed,1,,,,"92,618"
Seed Round - Kimu Studio,https://www.crunchbase.com/funding_round/kimu-studio-seed--50a34129,"Content Creators, Content Discovery, Content Marketing","Seongdong, Kyonggi-do, South Korea, Asia",Seed,,,,2018-12-14,Kimu Studio,https://www.crunchbase.com/organization/kimu-studio,https://www.kimustudio.com/%EB%B3%B5%EC%A0%9C-about-us,,,,MashUp Angels,"Kimu discovers servant artists, plans education and exhibitions with the artist's unique sensibility.",Seed,Yes,,,USD,,Seed,1,MashUp Angels,1,1,"92,564"
Seed Round - Juice,https://www.crunchbase.com/funding_round/juice-ad59-seed--d3691cca,"Content, Information Technology, Music","Songpadong, Seoul-t'ukpyolsi, South Korea, Asia",Seed,5000000000,KRW,4173174,2019-09-30,Juice,https://www.crunchbase.com/organization/juice-ad59,https://juice.co.kr,,,,Black Mountain Ventures,Juice is an education technology company in the field of music.,Seed,Yes,Less than $1M,10600000000,KRW,8222040,Private Equity,5,Black Mountain Ventures,1,,"92,465"
Series A - Kymera Therapeutics,https://www.crunchbase.com/funding_round/kymera-therapeutics-series-a--9c46f8bc,"Biotechnology, Health Care, Medical, Therapeutics","Cambridge, Massachusetts, United States, North America",Series A,30000000,USD,30000000,2017-10-30,Kymera Therapeutics,https://www.crunchbase.com/organization/kymera-therapeutics,http://www.kymeratx.com/,,,,"Amgen Ventures, Atlas Venture, Lilly Ventures",Kymera Therapeutics is a biotechnology company that specializes in the field of targeted protein degradation.,Early Stage Venture,Yes,$50M to $100M,879000000,USD,879000000,IPO,7,Atlas Venture,3,1,"92,592"
Debt Financing - Jumplights,https://www.crunchbase.com/funding_round/jumplights-debt-financing--6b1366fa,"Manufacturing, Product Design, Product Research","Gaithersburg, Maryland, United States, North America",Debt Financing,600000,USD,600000,2023-06-06,Jumplights,https://www.crunchbase.com/organization/jumplights,https://jumplights.com,,,,,JumpLights develops and manufactures LED lighting solutions for commercial crop production in controlled environments.,,No,,600000,USD,600000,,1,,,,"92,585"
Venture Round - Vertos Medical,https://www.crunchbase.com/funding_round/vertos-medical-series-unknown--322b587f,"Biotechnology, Health Care, Medical, Medical Device","Aliso Viejo, California, United States, North America",Venture - Series Unknown,44557631,USD,44557631,2023-06-06,Vertos Medical,https://www.crunchbase.com/organization/vertos-medical,http://www.vertosmed.com,,,,,Vertos Medical is a healthcare company that develops and markets medical devices that are used for the treatment of common spinal diseases.,,Yes,$1M to $10M,177799068,USD,177799068,Late Stage Venture,14,,,,"92,487"
Pre Seed Round - Numeus,https://www.crunchbase.com/funding_round/numeus-pre-seed--4605af4f,"Asset Management, Cryptocurrency, Venture Capital","Zug, Zug, Switzerland, Europe",Pre-Seed,,,,2023-05-05,Numeus,https://www.crunchbase.com/organization/numeus,https://numeus.xyz,,,,FJ Labs,"Numeus offers crypto collective focusing on Research, Venture Capital, Market Making, Asset Management and Algorithmic Trading.",Seed,Yes,,,USD,,Seed,1,,1,,"92,500"
Venture Round - Intraprise Health,https://www.crunchbase.com/funding_round/intraprise-health-series-unknown--3b631da2,"Health Care, Information Technology, Medical","Yardley, Pennsylvania, United States, North America",Venture - Series Unknown,2000002,USD,2000002,2023-06-06,Intraprise Health,https://www.crunchbase.com/organization/intraprise-health,https://intraprisehealth.com/,,,,,"Intraprise Health is a health care company that proviAdes secure, insightful access to the information.",,Yes,$1M to $10M,10400002,USD,10400002,,3,,,,"92,507"
Series C - Kredivo Group,https://www.crunchbase.com/funding_round/finaccel-series-c--f6c41b25,"Consumer Lending, Finance, Financial Services, FinTech","Singapore, Central Region, Singapore, Asia",Series C,90000000,USD,90000000,2019-12-02,Kredivo Group,https://www.crunchbase.com/organization/finaccel,https://kredivocorp.com,360000000,USD,360000000,"Cathay Innovation, DST Partners, Kejora Capital, MDI Ventures, Mirae Asset, Reinventure, Singtel Innov8, South Asia Growth Fund II (SAGFII), Square Peg Capital, Telkomsel, Telkomsel Mitra Inovasi","Kredivo Group offers digital financial services through its brands Kredivo, KrediFazz, and Krom.",Late Stage Venture,Yes,,750000000,USD,750000000,Late Stage Venture,10,"MDI Ventures, South Asia Growth Fund II (SAGFII), Square Peg Capital, Telkomsel Mitra Inovasi",11,3,"92,495"
Series A - Horizon Technologies,https://www.crunchbase.com/funding_round/horizon-technologies-0a20-series-a--da67755c,Communications Infrastructure,"Reading, Reading, United Kingdom, Europe",Series A,,,,2022-10-01,Horizon Technologies,https://www.crunchbase.com/organization/horizon-technologies-0a20,,,,,Darahim Investment,Space-based Maritime SIGINT Solutions,Early Stage Venture,Yes,,,USD,,Early Stage Venture,1,,1,,"92,528"
Series A - Sonect,https://www.crunchbase.com/funding_round/sonect-series-a--d6edb1b3,"Banking, Finance, Financial Services, FinTech, Mobile Apps, Mobile Payments, Payments","Zürich, Zurich, Switzerland, Europe",Series A,8450000,CHF,8511529,2019-10-01,Sonect,https://www.crunchbase.com/organization/sonect,https://sonect.net,,,,"AC Ventures, FIS, Loomis, SixThirty","Sonect is a location based matchmaking platform connecting those who want to withdraw cash, with those who want to deposit it.",Early Stage Venture,Yes,$1M to $10M,21630283,USD,21630283,Early Stage Venture,13,Loomis,4,,"92,452"
Seed Round - Zezedu,https://www.crunchbase.com/funding_round/zededu-seed--b47c30af,"E-Learning, EdTech, Education, Software","Seongnam, Kyonggi-do, South Korea, Asia",Seed,,,,2020-04-22,Zezedu,https://www.crunchbase.com/organization/zededu,https://zezedu.com,,,,NAVER D2 Startup Factory,Zededu is an e-learning platform that provides AI and software-based edtech services.,Seed,Yes,,500000000,KRW,408187,Seed,3,NAVER D2 Startup Factory,1,1,"92,589"
Seed Round - Made by Science,https://www.crunchbase.com/funding_round/made-by-science-seed--b9aa8707,"Cannabis, Food and Beverage, Life Science","Los Angeles, California, United States, North America",Seed,,,,2017-04-20,Made by Science,https://www.crunchbase.com/organization/made-by-science,https://madebyscience.co/,,,,Dyrdek Machine,Made by Science is supplying the emerging global edible cannabis market with a new standard of cannabis ingredients.,Seed,Yes,,,USD,,Seed,1,Dyrdek Machine,1,,"92,577"
Seed Round - Avisi Technologies,https://www.crunchbase.com/funding_round/avisi-technologies-seed--e636aade,"Health Care, Medical Device, Nanotechnology","Redwood City, California, United States, North America",Seed,1488000,USD,1488000,2021-09-01,Avisi Technologies,https://www.crunchbase.com/organization/avisi-technologies,https://www.avisitech.com/,,,,"Ben Franklin Technology Partners of Southeastern Pennsylvania, Grays Ferry Capital, Life Science Angels, Pipeline Angels, Quaker Capital Investments, LLC",Avisi Technologies develops a nanotechnology-enabled defense against blindness from glaucoma.,Seed,Yes,$1M to $10M,10225500,USD,10225500,Seed,9,,5,,"92,472"
