Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - Matrubharti,https://www.crunchbase.com/funding_round/matrubharti-angel--bf5d73f7,"EBooks, Media and Entertainment, Publishing, Social Network","Ahmedabad, Gujarat, India, Asia",Angel,50000,USD,50000,2018-04-01,Matrubharti,https://www.crunchbase.com/organization/matrubharti,https://www.matrubharti.com/,,,,Darshan Jani,"Matrubharti is a community of content creators in vernacular languages, people create quotes, write stories, post videos here.",Seed,Yes,,441000,USD,441000,Seed,4,Darshan Jani,1,,"485,450"
Non Equity Assistance - Preseries,https://www.crunchbase.com/funding_round/preseries-tech-non-equity-assistance--8278f6a4,"Angel Investment, Artificial Intelligence (AI), FinTech, Machine Learning, Predictive Analytics, Software, Venture Capital","Valencia, Comunidad Valenciana, Spain, Europe",Non-equity Assistance,,,,2018-01-22,Preseries,https://www.crunchbase.com/organization/preseries-tech,https://preseries.com/,,,,FinTech Sandbox,PreSeries takes advantage of Machine Learning to transform startup investing into a successful data-driven practice,,No,Less than $1M,1000000,EUR,1121285,Seed,2,,1,,"485,213"
Post-IPO Equity - Spin Master,https://www.crunchbase.com/funding_round/spin-master-post-ipo-equity--621b1675,"Digital Entertainment, Manufacturing, Marketing, Mobile","Toronto, Ontario, Canada, North America",Post-IPO Equity,761343,USD,761343,2015-08-11,Spin Master,https://www.crunchbase.com/organization/spin-master,https://www.spinmaster.com,,,,,"Spin Master is a children's entertainment company that creates toys, games, entertainment, and digital games for children.",,Yes,$1B to $10B,46514683,USD,46514683,IPO,2,,,,"485,216"
Debt Financing - Tangent Holdings,https://www.crunchbase.com/funding_round/tangent-holdings-debt-financing--46a01ff4,"E-Commerce, Internet, Retail","Colombo, Western, Sri Lanka, Asia",Debt Financing,784000,USD,784000,2019-08-07,Tangent Holdings,https://www.crunchbase.com/organization/tangent-holdings,https://tangent.lk,,,,Western Economic Diversification Canada,Tangent Holdings Digital Company.,,No,,784000,USD,784000,,1,Western Economic Diversification Canada,1,,"485,220"
Series A - HappySignals,https://www.crunchbase.com/funding_round/happysignals-series-a--e5e48827,"Analytics, Big Data, Information Services, Information Technology, Management Information Systems, Productivity Tools, SaaS","Helsinki, Southern Finland, Finland, Europe",Series A,4700000,EUR,5568060,2020-09-17,HappySignals,https://www.crunchbase.com/organization/happysignals,https://happysignals.com/,,,,"Nauta Capital, Vendep Capital",HappySignals develops an experience management platform that helps improve employee experience and productivity.,Early Stage Venture,Yes,$1M to $10M,5700000,EUR,6699590,Early Stage Venture,2,Nauta Capital,2,2,"485,233"
Non Equity Assistance - Aeropowder,https://www.crunchbase.com/funding_round/aeropowder-non-equity-assistance--177bad5e,"Food and Beverage, Food Processing, Manufacturing","London, England, United Kingdom, Europe",Non-equity Assistance,10000,CHF,11037,2020-10-21,Aeropowder,https://www.crunchbase.com/organization/aeropowder,https://www.aeropowder.com,,,,MassChallenge,"Creating circular, high-performance materials from surplus feathers",,No,$1M to $10M,227610,USD,227610,,3,MassChallenge,1,,"485,252"
Venture Round - SES Networks,https://www.crunchbase.com/funding_round/o3b-networks-series-unknown--e5e4ae83,"Enterprise Software, Internet, Mobile, Telecommunications, Wireless","The Hague, Zuid-Holland, The Netherlands, Europe",Venture - Series Unknown,13512828,USD,13512828,2009-06-03,SES Networks,https://www.crunchbase.com/organization/o3b-networks,https://www.ses.com/,,,,,"SES Networks develops satellite-based internet backbone infrastructure solutions for fixed line, mobile and internet service operators.",,Yes,$100M to $500M,1804860907,USD,1804860907,M&A,10,,,,"485,272"
Series A - Location Labs,https://www.crunchbase.com/funding_round/location-labs-series-a--ff98d1b0,"Location Based Services, Mobile, Security, Wireless","Emeryville, California, United States, North America",Series A,9800000,USD,9800000,2002-02-12,Location Labs,https://www.crunchbase.com/organization/location-labs,http://locationlabs.com,,,,"BlueRun Ventures, BT, Intel Capital, Second Avenue Partners",Location Labs provides mobile security solutions for people worldwide.,Early Stage Venture,Yes,,25800000,USD,25800000,M&A,3,,4,1,"485,276"
Series B - Found,https://www.crunchbase.com/funding_round/foundforbusiness-series-b--dbac026d,Financial Services,"San Francisco, California, United States, North America",Series B,60000000,USD,60000000,2022-02-23,Found,https://www.crunchbase.com/organization/foundforbusiness,https://found.com,,,,"Founders Fund, Mischief, Sequoia Capital",Found is a fintech company that provides business banking services for self-employed people.,Early Stage Venture,Yes,,75200000,USD,75200000,Early Stage Venture,5,,3,2,"485,302"
Seed Round - 1-Page,https://www.crunchbase.com/funding_round/1-page-seed--49b74b10,"Human Resources, Information Technology, Internet, Staffing Agency","San Francisco, California, United States, North America",Seed,1500000,USD,1500000,2012-04-01,1-Page,https://www.crunchbase.com/organization/1-page,http://www.1-page.com,,,,"Blumberg Capital, Rothenberg Ventures, Rubicon Venture Capital, Satori Capital, Steel Storage Shelves, TMT Investments","1-Page is a HR technology company revolutionizing the way companies source, hire, and engage talent.",Seed,Yes,Less than $1M,1800000,USD,1800000,IPO,2,"Blumberg Capital, TMT Investments",6,3,"485,308"
Venture Round - Aeroflex Industries,https://www.crunchbase.com/funding_round/aeroflex-industries-series-unknown--5930c9b4,"Manufacturing, Precious Metals","Mumbai, Maharashtra, India, Asia",Venture - Series Unknown,5000000,GBP,9876777,2008-08-02,Aeroflex Industries,https://www.crunchbase.com/organization/aeroflex-industries,http://www.aeroflexindia.com/,,,,Avigo Capital Inc,Aeroflex Industries is manufactures stainless steel corrugated flexible hoses.,,Yes,,5000000,GBP,9876777,M&A,1,Avigo Capital Inc,1,,"485,328"
Series B - Interscope Technologies,https://www.crunchbase.com/funding_round/interscope-technologies-series-b--228f3934,"Biotechnology, Digital Media, Genetics, Industrial Automation","Wexford, Pennsylvania, United States, North America",Series B,3000000,USD,3000000,2001-10-25,Interscope Technologies,https://www.crunchbase.com/organization/interscope-technologies,http://www.interscopetech.com,,,,"Cape Andover Capital Partners, Mid-Atlantic Venture Funds",Makes high-speed automated digital-imaging systems for the study of human and animal tissue.,Early Stage Venture,Yes,,4800000,USD,4800000,M&A,2,Cape Andover Capital Partners,2,,"485,339"
Seed Round - Ardra Bio,https://www.crunchbase.com/funding_round/ardra-bio-seed--0305aed4,"Biotechnology, Chemical, Cosmetic Surgery","Toronto, Ontario, Canada, North America",Seed,,,,2016-03-10,Ardra Bio,https://www.crunchbase.com/organization/ardra-bio,http://www.ardrabio.com,,,,"IndieBio, SOSV","Ardra is engineering technologies to produce completely petroleum-free, high purity, and sustainable biochemicals.",Seed,Yes,Less than $1M,279000,USD,279000,Seed,7,SOSV,2,1,"485,357"
Seed Round - Thounds,https://www.crunchbase.com/funding_round/thounds-seed--adb3e114,"Collaboration, Music","Seattle, Washington, United States, North America",Seed,,,,2009-01-01,Thounds,https://www.crunchbase.com/organization/thounds,http://thounds.launchrock.com/?r=http://www.crunchbase.com/company/thounds,,,,,"Thounds is a music collaboration social network born in 2009. The service is free and simple, registered users can record their music",Seed,Yes,,,USD,,Seed,2,,,,"485,358"
Seed Round - Appsee,https://www.crunchbase.com/funding_round/appsee-seed--8d8fae16,"Analytics, Mobile, SaaS","Tel Aviv, Tel Aviv, Israel, Asia",Seed,1000000,USD,1000000,2013-10-22,Appsee,https://www.crunchbase.com/organization/appsee,http://appsee.com,,,,"Giza Venture Capital, Moshe Lichtman",Appsee offers a SaaS-based platform that enables companies to optimize their mobile applications.,Seed,Yes,$1M to $10M,3000000,USD,3000000,M&A,3,,2,,"485,362"
