Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Vitealth,https://www.crunchbase.com/funding_round/vitealth-seed--a4143841,"Retail, Wellness","Daejeon, Taejon-jikhalsi, South Korea, Asia",Seed,,,,2017-06-30,Vitealth,https://www.crunchbase.com/organization/vitealth,https://www.vitealth.net/,,,,C&Venture Partners,Vitealth develops and sells sleep state measurement sensors & analyze sleep problems and develop solutions for sleep improvement.,Seed,Yes,,,USD,,Seed,1,,1,,"84,667"
Grant - New Phase,https://www.crunchbase.com/funding_round/new-phase-grant--8dbf7f0a,"Medical, Medical Device, Nanotechnology","Petah Tiqva, HaMerkaz, Israel, Asia",Grant,,,,2023-01-19,New Phase,https://www.crunchbase.com/organization/new-phase,https://newphase.co.il,,,,BIRD Foundation,New Phase is a nanomedical tech firm that treats metastatic solid tumors through thermal energy causing death to the malignant cell.,,No,,,USD,,,1,BIRD Foundation,1,3,"84,602"
Grant - Kiikter,https://www.crunchbase.com/funding_round/kiikter-grant--3e8725af,Food and Beverage,"Mexico, Maine, United States, North America",Grant,100000,USD,100000,2023-02-08,Kiikter,https://www.crunchbase.com/organization/kiikter,https://kiikter.com/,,,,Harvard Innovation Labs,Kiikter is a low-cost snack supplemented with important micronutrients to improve children's nutrition and lower anemia.,,No,,100000,USD,100000,,1,Harvard Innovation Labs,1,1,"84,616"
Grant - BonePixel,https://www.crunchbase.com/funding_round/bonepixel-grant--f355dd40,Health Care,"Boston, Massachusetts, United States, North America",Grant,100000,USD,100000,2023-02-08,BonePixel,https://www.crunchbase.com/organization/bonepixel,https://www.bonepixel.com/,,,,Harvard Innovation Labs,Revolutionizing the diagnosis and treatment of joint injuries using big-data and AI.,,No,,100000,USD,100000,,1,Harvard Innovation Labs,1,1,"84,698"
Non Equity Assistance - Pharmacorex,https://www.crunchbase.com/funding_round/pharmacorex-non-equity-assistance--4be87b22,"Artificial Intelligence (AI), Health Care, Pharmaceutical, Test and Measurement","Daejeon, Taejon-jikhalsi, South Korea, Asia",Non-equity Assistance,,,,2019-09-01,Pharmacorex,https://www.crunchbase.com/organization/pharmacorex,http://pharmacorex.co.kr,,,,TIPS Program,Pharmacorex is an AI-based drug development platform.,,No,,,USD,,Seed,5,,1,,"84,694"
Series A - TPZ Studio,https://www.crunchbase.com/funding_round/tpz-studio-series-a--fbebb07a,"Coworking, E-Commerce, Service Industry","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",Series A,1000000000,KRW,895519,2021-04-15,TPZ Studio,https://www.crunchbase.com/organization/tpz-studio,http://www.tpzstudio.com/,19900000000,KRW,17820838,AUCoration,TPZ Studio is an online and offline space sharing platform.,Early Stage Venture,Yes,,1000000000,KRW,895519,Early Stage Venture,1,,1,,"84,678"
Post-IPO Debt - Sagen MI Canada,https://www.crunchbase.com/funding_round/genworth-mi-canada-post-ipo-debt--14769a12,"Consumer Lending, Customer Service, Financial Services, Insurance, Lending","Oakville, Ontario, Canada, North America",Post-IPO Debt,200000000,USD,200000000,2023-05-16,Sagen MI Canada,https://www.crunchbase.com/organization/genworth-mi-canada,https://www.sagen.ca/,,,,,Sagen MI Canada is a private sector supplier of mortgage default insurance in Canada.,,No,,1400000000,USD,1400000000,M&A,2,,,,"84,641"
Seed Round - Alyce Healthcare,https://www.crunchbase.com/funding_round/alyce-healthcare-seed--5237d9ef,"Artificial Intelligence (AI), Health Care, Rehabilitation","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2021-05-25,Alyce Healthcare,https://www.crunchbase.com/organization/alyce-healthcare,https://www.alycehealthcare.com/,,,,Companoid Labs,Alyce Healthcare specializes in providing AI rehabilitation solutions.,Seed,Yes,,,USD,,Seed,2,Companoid Labs,1,1,"84,631"
Grant - Open MedLabs,https://www.crunchbase.com/funding_round/open-medlabs-grant--c8025379,Manufacturing,,Grant,,,,2023-02-20,Open MedLabs,https://www.crunchbase.com/organization/open-medlabs,,,,,Honeywell Hometown Solutions India Foundation,"Open MedLabs is a manufacturer of medical, precision, and optical instruments, watches, and clocks.",,No,,,USD,,,1,Honeywell Hometown Solutions India Foundation,1,1,"84,643"
Seed Round - Vlook,https://www.crunchbase.com/funding_round/vlook-seed--d71cfff1,"Apparel, Apps, Fashion, Retail, Textiles","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2020-10-26,Vlook,https://www.crunchbase.com/organization/vlook,http://letsvlook.com,,,,Korea Venture Investment Corp,Vlook is a second-hand apparel trading platform.,Seed,Yes,,,USD,,Seed,2,,1,,"84,644"
Series A - MUV,https://www.crunchbase.com/funding_round/muv-797a-series-a--5e5fd86c,"Apps, Information Services, Information Technology, Logistics, Mobile, Software","Asunción, Central, Paraguay, South America",Series A,,,,2023-07-08,MUV,https://www.crunchbase.com/organization/muv-797a,http://www.muvapp.com,,,,,MUV provides a ride-sharing and last miles logistic experience for individuals and businesses in Latin America.,Early Stage Venture,Yes,,,USD,,Early Stage Venture,1,,,,"84,633"
Seed Round - Pam Doctor,https://www.crunchbase.com/funding_round/pam-doctor-seed--6bfa4b60,"E-Commerce, Product Research, Wholesale","Gwangju, Kwangju-jikhalsi, South Korea, Asia",Seed,,,,2022-05-19,Pam Doctor,https://www.crunchbase.com/organization/pam-doctor,https://www.famdr.co.kr,,,,Xentree Ventures,"Pam Doctor researches, develops, and sells drinking antioxidants products.",Seed,Yes,,,USD,,Seed,1,,1,,"84,663"
Seed Round - BetDEX,https://www.crunchbase.com/funding_round/betdex-seed--ff56f164,"Blockchain, Cryptocurrency","New York, New York, United States, North America",Seed,21000000,USD,21000000,2021-11-11,BetDEX,https://www.crunchbase.com/organization/betdex,https://www.betdex.com/,,,,"6th Man Ventures, Everblue Management, FTX, Hack VC, Joe McCann, Lightspeed Venture Partners, Multicoin Capital, Paradigm, Ryan Faber, Sino Global Capital, Solana",BetDEX is the decentralized sports betting protocol.,Seed,Yes,$1M to $10M,21000000,USD,21000000,Seed,1,"FTX, Paradigm",11,2,"84,615"
Grant - Yum Vittles,https://www.crunchbase.com/funding_round/yum-vittles-grant--2cb0aad9,"Food Trucks, Restaurants","Flint, Michigan, United States, North America",Grant,10000,USD,10000,2021-03-16,Yum Vittles,https://www.crunchbase.com/organization/yum-vittles,,,,,Moving Flint Forward,"Yum Vittles is a gourmet food truck based in Flint, MI.",,No,,10000,USD,10000,,1,Moving Flint Forward,1,,"84,676"
Series C - Apnimed,https://www.crunchbase.com/funding_round/apnimed-series-c--79293303,"Health Care, Medical, Medical Device","Cambridge, Massachusetts, United States, North America",Series C,79749950,USD,79749950,2022-12-23,Apnimed,https://www.crunchbase.com/organization/apnimed,https://apnimed.com,,,,"Alpha Wave Global, Alpha Wave Ventures, Sectoral Asset Management, Tao Capital Partners",Apnimed is a clinical-stage company dedicated to the discovery of novel pharmacologic therapies for sleep apnea and related disorders.,Late Stage Venture,Yes,Less than $1M,207825664,USD,207825664,Late Stage Venture,5,Alpha Wave Ventures,4,1,"84,635"
Pre Seed Round - Groupin Solutions Inc,https://www.crunchbase.com/funding_round/groupin-ceae-pre-seed--b5949b7d,"Information Technology, Software","Hyderabad, Andhra Pradesh, India, Asia",Pre-Seed,,,,2021-03-01,Groupin Solutions Inc,https://www.crunchbase.com/organization/groupin-ceae,https://groupin.app,,,,"Dr Nikhilesh Rao Vardhineni, Swapna Kumar Ko",One stop solution for all business communications,Seed,Yes,,,USD,,Seed,1,,2,,"84,660"
Series B - SideChef,https://www.crunchbase.com/funding_round/sidechef-series-b--7cf728a3,"Apps, Cooking, Food and Beverage, Internet of Things, Smart Home, Software","San Francisco, California, United States, North America",Series B,6000000,USD,6000000,2023-03-01,SideChef,https://www.crunchbase.com/organization/sidechef,http://www.sidechef.com/,,,,"Electrolux, Empower Investment, Ideate Investments, Ilion Capital Partners, Innolead Investment, KZone, LG Electronics, LG Technology Ventures, Peacock Capital, V-ZUG",SideChef is an online platform that provides step-by-step recipes for new and amateur cooks.,Early Stage Venture,Yes,$1M to $10M,7000000,USD,7000000,Early Stage Venture,3,LG Electronics,10,,"84,709"
Seed Round - Playground,https://www.crunchbase.com/funding_round/playground-b182-seed--f56dc0c0,"Communities, Guides, Internet, Mobile, Personalization, Social Media, Social Network, Software","New York, New York, United States, North America",Seed,2300000,USD,2300000,2021-01-02,Playground,https://www.crunchbase.com/organization/playground-b182,http://playgroundapp.com,,,,"Animoca Brands, SoGal Ventures, Tess Ventures, tokentus investment AG",A web 3 social platform intentionally designed to connect people more deeply to community and each other.,Seed,Yes,,2300000,USD,2300000,Seed,1,,4,1,"84,730"
Series C - Market Kurly,https://www.crunchbase.com/funding_round/market-kurly-series-c--7da5ab11,"Consumer, E-Commerce, Food and Beverage, Food Delivery, Online Portals","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Series C,7300000000,KRW,6753506,2018-05-31,Market Kurly,https://www.crunchbase.com/organization/market-kurly,http://kurly.com/shop/main/index.php,,,,"Capstone Partners, Korea Investment Partners, Mirae Asset Venture Investment, Translink Capital, UTC Investment",Market Kurly is a food delivery and logistics platform that enables its users to order food online.,Late Stage Venture,Yes,$500M to $1B,898464000000,KRW,767162347,Private Equity,14,,5,,"84,825"
Grant - zkPass,https://www.crunchbase.com/funding_round/zkpass-grant--9da9ed21,"Blockchain, Web3","New York, New York, United States, North America",Grant,,,,2022-11-02,zkPass,https://www.crunchbase.com/organization/zkpass,https://zkpass.org,,,,Polygon DAO,zkPass is a privacy-preserving protocol for private data verification.,,No,$1M to $10M,2500000,USD,2500000,,5,,1,,"84,864"
Pre Seed Round - Cuppy,https://www.crunchbase.com/funding_round/cuppy-pre-seed--2e4eecef,"Communities, Waste Management","Vancouver, British Columbia, Canada, North America",Pre-Seed,,,,2019-01-01,Cuppy,https://www.crunchbase.com/organization/cuppy,https://www.cuppy.ca/,,,,entrepreneurship@UBC,Cuppy is an initiative to reduce single-use cup and lid waste in Metro Vancouver.,Seed,Yes,,3830,USD,3830,Seed,2,,1,,"84,767"
Series B - GOPIZZA,https://www.crunchbase.com/funding_round/gopizza-series-b--28afecf6,"Food and Beverage, Food Delivery, Food Processing","Mapo, Seoul-t'ukpyolsi, South Korea, Asia",Series B,,,,2020-10-10,GOPIZZA,https://www.crunchbase.com/organization/gopizza,https://www.gopizza.kr/,,,,"Bespin Global, Phoenix dart",GOPIZZA is a food and beverage company based in Mapo.,Early Stage Venture,Yes,$1M to $10M,59921667,USD,59921667,Late Stage Venture,6,"Bespin Global, Phoenix dart",2,1,"84,794"
Pre Seed Round - Kanmon,https://www.crunchbase.com/funding_round/kanmon-pre-seed--1613d55b,FinTech,"San Mateo, California, United States, North America",Pre-Seed,4200000,USD,4200000,2021-05-01,Kanmon,https://www.crunchbase.com/organization/kanmon,https://kanmon.com/,,,,"Bessemer Venture Partners, Homebrew, Inspired Capital Partners",Kanmon platform is the easiest way to for vertical SaaS and marketplaces to offer embedded lending products to their business customers.,Seed,Yes,$1M to $10M,9200000,USD,9200000,Seed,2,,3,,"84,815"
