Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Post-IPO Equity - Anixa Biosciences,https://www.crunchbase.com/funding_round/copytele-post-ipo-equity--90369ac5,"Biotechnology, Finance, Market Research, Pharmaceutical, Therapeutics","Melville, New York, United States, North America",Post-IPO Equity,500000,USD,500000,2013-05-02,Anixa Biosciences,https://www.crunchbase.com/organization/copytele,https://www.anixa.com/,,,,,Anixa Biosciences develops and acquires patented technologies for the purposes of patent monetization and patent assertion.,,Yes,Less than $1M,34265000,USD,34265000,IPO,9,,,,"511,601"
Seed Round - KiKapay,https://www.crunchbase.com/funding_round/kikapay-seed--cc0487f9,"Information Technology, Mobile Payments, Payments","London, England, United Kingdom, Europe",Seed,115000,GBP,145332,2020-06-15,KiKapay,https://www.crunchbase.com/organization/kikapay,https://www.kikapay.com/,4473000,GBP,5652787,,KiKa is an open banking payment platform that offers secure payment transfer services.,Seed,Yes,,580000,GBP,767188,Seed,6,,,,"511,602"
Seed Round - Double Blue Sports Analytics,https://www.crunchbase.com/funding_round/double-blue-sports-analytics-seed--ae7f6227,"Analytics, Database, Software, Video","Orono, Maine, United States, North America",Seed,7500,USD,7500,2013-04-03,Double Blue Sports Analytics,https://www.crunchbase.com/organization/double-blue-sports-analytics,http://doublebluesports.com,,,,,Double Blue crafts captivating stories for sports… through our advanced video analysis and analytics platforms!,Seed,Yes,,198414,USD,198414,M&A,3,,,,"511,603"
Grant - Rhode Island Free Clinic,https://www.crunchbase.com/funding_round/rhode-island-free-clinic-grant--26bea60c,"Health Care, Wellness","Providence, Rhode Island, United States, North America",Grant,42915,USD,42915,2020-12-02,Rhode Island Free Clinic,https://www.crunchbase.com/organization/rhode-island-free-clinic,https://www.rifreeclinic.org/,,,,The Champlin Foundation,"Rhode Island Free Clinic is to provide free, comprehensive medical care and preventive health services to adults.",,No,$1M to $10M,42915,USD,42915,,1,The Champlin Foundation,1,1,"511,604"
Angel Round - LoanMon.com,https://www.crunchbase.com/funding_round/loanmon-com-angel--fbc4f3d5,"Education, Employment, Online Portals","Beijing, Beijing, China, Asia",Angel,3000000,CNY,485576,2015-04-17,LoanMon.com,https://www.crunchbase.com/organization/loanmon-com,http://www.loanmon.com/,,,,Xiangtai Kaijin,"LoanMon.com provides support and assistance in internships, employment, career planning, and entrepreneurship.",Seed,Yes,,17735909,USD,17735909,Late Stage Venture,4,,1,,"511,608"
Seed Round - Gossip Security,https://www.crunchbase.com/funding_round/gossip-security-seed--29625410,"Cyber Security, Security","Shanghai, Shanghai, China, Asia",Seed,,,,2023-01-31,Gossip Security,https://www.crunchbase.com/organization/gossip-security,https://feysh.cn,,,,,Gossip Security is a network security company that engages on providing solutions for code and application security.,Seed,Yes,,,USD,,Seed,2,,,,"511,609"
Post-IPO Equity - Bumble,https://www.crunchbase.com/funding_round/bumble-post-ipo-equity--62c02f09,"Business Development, Dating, Internet, Mobile Apps, Social Network","Austin, Texas, United States, North America",Post-IPO Equity,,,,2021-09-07,Bumble,https://www.crunchbase.com/organization/bumble,http://bumble.com,,,,,"Bumble is a social networking platform focused on making romance, friendship, and business connections.",,Yes,$500M to $1B,313500000,USD,313500000,IPO,5,,,,"511,610"
Grant - MedStar Health,https://www.crunchbase.com/funding_round/medstar-health-grant--01007ba4,"Health Care, Medical, Neuroscience","Columbia, Maryland, United States, North America",Grant,27000000,USD,27000000,2020-07-03,MedStar Health,https://www.crunchbase.com/organization/medstar-health,http://www.medstarhealth.org,,,,A. James and Alice B. Clark Foundation,MedStar Health is a not-for-profit healthcare organization,,No,$1B to $10B,29000000,USD,29000000,,3,A. James and Alice B. Clark Foundation,1,,"511,612"
Venture Round - LiLaiYiPi,https://www.crunchbase.com/funding_round/lilaiyipi-series-unknown--1f05fe1a,"Finance, Financial Services","Changshan, Hunan, China, Asia",Venture - Series Unknown,,,,2015-11-06,LiLaiYiPi,https://www.crunchbase.com/organization/lilaiyipi,,,,,Tunlan Investment,LiLaiYiPi offers various financial services for small business owners at a low cost.,,Yes,,,USD,,,1,,1,,"511,613"
Seed Round - Periscope Data,https://www.crunchbase.com/funding_round/periscope-inc-seed--5901439f,"Analytics, B2B, Big Data, Business Intelligence, Cloud Data Services, Data Integration, Data Storage, Data Visualization, SaaS","San Francisco, California, United States, North America",Seed,,,,2012-12-26,Periscope Data,https://www.crunchbase.com/organization/periscope-inc,http://periscopedata.com,,,,"AngelPad, BETPLAY138 | Waspada Betpay138 Situs Maling, Chris Herndon, DCVC, Expansion Venture Capital, Google Ventures, Homestead Partners, Marissa Mayer, Merus Capital, Susa Ventures, SVA","Periscope Data is the most powerful, flexible analytics platform for data professionals and business users.",Seed,Yes,$1M to $10M,34500000,USD,34500000,M&A,5,,11,4,"511,614"
