Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - Sente,https://www.crunchbase.com/funding_round/sente-inc-series-b--373fd8b5,"Beauty, Health Care, Pharmaceutical","Encinitas, California, United States, North America",Series B,50000,USD,50000,2011-04-15,Sente,https://www.crunchbase.com/organization/sente-inc,http://sentelabs.com,,,,,Sente is a cosmeceutical company engaged in the development of targeted and differentiated medical skincare products.,Early Stage Venture,Yes,$1M to $10M,17932258,USD,17932258,,7,,,,"343,814"
Post-IPO Equity - Nova Leap Health Corp.,https://www.crunchbase.com/funding_round/nova-leap-health-corp-post-ipo-equity--0754c687,"Health Care, Hospital","Dartmouth, Nova Scotia, Canada, North America",Post-IPO Equity,122536,USD,122536,2018-09-06,Nova Leap Health Corp.,https://www.crunchbase.com/organization/nova-leap-health-corp,https://novaleaphealth.com,,,,"Gravitas Securities, Haywood Securities Inc.",Nova Leap Health Corp. is an international provider of personal home care and support services.  ,,Yes,Less than $1M,122536,USD,122536,IPO,1,,2,,"343,822"
Series A - Simplilearn,https://www.crunchbase.com/funding_round/simplilearn-series-a--03b97599,"Business Process Automation (BPA), Corporate Training, E-Learning, EdTech, Education, Training","San Francisco, California, United States, North America",Series A,3000000,USD,3000000,2012-04-05,Simplilearn,https://www.crunchbase.com/organization/simplilearn,http://www.simplilearn.com,,,,,Simplilearn helps professionals around the world acquire the skills they need to succeed in today’s digital economy.,Early Stage Venture,Yes,$100M to $500M,76000000,USD,76000000,M&A,5,,,,"343,839"
Series B - uban,https://www.crunchbase.com/funding_round/uban-series-b--f0801e3f,"Commercial, Leasing, Online Portals","Beijing, Beijing, China, Asia",Series B,30000000,USD,30000000,2016-11-17,uban,https://www.crunchbase.com/organization/uban,http://bj.uban.com/,,,,"Chengwei Capital, Shunwei Capital",Online Commercial Leasing Platform,Early Stage Venture,Yes,Less than $1M,40000000,USD,40000000,Early Stage Venture,2,,2,,"343,840"
Debt Financing - Peel-Works,https://www.crunchbase.com/funding_round/peel-works-debt-financing--f80f2dfa,"Analytics, Database, E-Commerce, Information Technology, Software","Mumbai, Maharashtra, India, Asia",Debt Financing,120000000,INR,1590875,2021-04-21,Peel-Works,https://www.crunchbase.com/organization/peel-works,http://peel-works.com,,,,,Peel-Works is a tech & data analytics company specializing in ecommerce for corner stores.,,No,$10M to $50M,24568876,USD,24568876,Late Stage Venture,17,,,,"343,849"
Series A - Ribbon Biolabs,https://www.crunchbase.com/funding_round/ribbon-biolabs-series-a--f9f99d8a,Biotechnology,"Vienna, Wien, Austria, Europe",Series A,18000000,EUR,20212909,2022-01-31,Ribbon Biolabs,https://www.crunchbase.com/organization/ribbon-biolabs,http://www.ribbonbiolabs.com/,,,,"Hadean Ventures, Helicase Venture, Lansdowne Partners, tecnet equity, xista science ventures",Ribbon Biolabs defines new standards for molecular biology by applying innovative methods for DNA synthesis.,Early Stage Venture,Yes,Less than $1M,18000000,EUR,20212909,Early Stage Venture,2,Hadean Ventures,5,3,"343,852"
Private Equity Round - MediaPlatform,https://www.crunchbase.com/funding_round/mediaplatform-private-equity--321fc49e,"Enterprise Software, Mobile, Software, Video, Video Streaming","Beverly Hills, California, United States, North America",Private Equity,12000000,USD,12000000,2015-08-05,MediaPlatform,https://www.crunchbase.com/organization/mediaplatform,http://www.mediaplatform.com,,,,"Barshop Ventures, Jim McGovern, TVC Capital",MediaPlatform is an enterprise video platform and live streaming solution for internal communications and training across all industries.,Private Equity,Yes,$1M to $10M,25750000,USD,25750000,M&A,5,TVC Capital,3,1,"343,869"
Grant - Sydney School of Entrepreneurship,https://www.crunchbase.com/funding_round/sydney-school-of-entrepreneurship-grant--c72e48ff,"Education, Higher Education","Ultimo, New South Wales, Australia, Oceania",Grant,25000000,USD,25000000,2016-06-21,Sydney School of Entrepreneurship,https://www.crunchbase.com/organization/sydney-school-of-entrepreneurship,https://sse.edu.au/,,,,Jobs 4 NSW,"SSE is drive next-generation entrepreneurship, making opportunity accessible to anyone in NSW.",,No,,25000000,USD,25000000,,1,,1,,"343,873"
Series A - Inflowmatix,https://www.crunchbase.com/funding_round/inflowmatix-series-a--4bbef00c,"Water, Water Purification","Southampton, Southampton, United Kingdom, Europe",Series A,3000000,GBP,4399446,2016-05-26,Inflowmatix,https://www.crunchbase.com/organization/inflowmatix,https://inflowmatix.com/,,,,"Imperial Innovations, Parkwalk Advisors",Inflowmatix is a spin-out company from the InfraSense Labs at the Dept. of Civil and Environmental Engineering of Imperial College London.,Early Stage Venture,Yes,,5800000,GBP,8006959,Early Stage Venture,2,Imperial Innovations,2,,"343,877"
Series C - Benvenue Medical,https://www.crunchbase.com/funding_round/benvenue-medical-series-c--2afb0267,"Biotechnology, Health Care, Medical, Medical Device","Santa Clara, California, United States, North America",Series C,35500000,USD,35500000,2011-04-18,Benvenue Medical,https://www.crunchbase.com/organization/benvenue-medical,http://www.benvenuemedical.com,,,,"DeNovo Ventures, Domain Associates, Technology Partners, Versant Ventures",Benvenue Medical is a biotech company developing innovative and minimally invasive surgical solutions for the treatment of spinal disorders.,Late Stage Venture,Yes,$1M to $10M,232465921,USD,232465921,M&A,10,"Domain Associates, Technology Partners",4,2,"343,881"
Venture Round - TransMedics,https://www.crunchbase.com/funding_round/transmedics-series-unknown--7d4687a5,"Health Care, Medical, Medical Device, Service Industry, Wellness","Andover, Massachusetts, United States, North America",Venture - Series Unknown,20004581,USD,20004581,2015-06-04,TransMedics,https://www.crunchbase.com/organization/transmedics,http://www.transmedics.com/wt/home/index,,,,,TransMedics provides technology and clinical service solutions.,,Yes,$10M to $50M,721328561,USD,721328561,IPO,16,,,,"343,886"
Seed Round - NexusEdge,https://www.crunchbase.com/funding_round/nexusedge-inc-seed--314b2fb7,"Artificial Intelligence (AI), Career Planning, E-Learning, Education, Higher Education","Santa Monica, California, United States, North America",Seed,,,,2016-06-01,NexusEdge,https://www.crunchbase.com/organization/nexusedge-inc,http://www.nexusedge.com/,,,,Techstars,NexusEdge is a career development platform.,Seed,Yes,Less than $1M,365000,USD,365000,Seed,4,,1,,"343,910"
Seed Round - Charlie Finance Co.,https://www.crunchbase.com/funding_round/charlie-91e1-seed--8284823b,"Finance, Financial Services, FinTech, Intelligent Systems, Software","San Francisco, California, United States, North America",Seed,2435000,USD,2435000,2016-09-30,Charlie Finance Co.,https://www.crunchbase.com/organization/charlie-91e1,https://www.hicharlie.com,,,,"Albert Ni, Anand Subramani, Bogomil Balkansky, David Bettner, Henri Deshays, LAUNCHub Ventures, Niffer Nan, Norwest Venture Partners, Peterson Ventures, Shiva Rajaraman, Uncork Capital, Yan-David Erlich",Charlie Finance is a financial services company that helps ordinary Americans worry less about money and get out of debt faster.,Seed,Yes,$1M to $10M,14060000,USD,14060000,M&A,8,"Norwest Venture Partners, Uncork Capital",12,4,"343,924"
Seed Round - Supernova.io,https://www.crunchbase.com/funding_round/supernova-technology-ltd-seed--98b7717d,"Developer Tools, Graphic Design, Information Technology","Prague, Hlavni mesto Praha, Czech Republic, Europe",Seed,2145000,USD,2145000,2019-04-01,Supernova.io,https://www.crunchbase.com/organization/supernova-technology-ltd,https://supernova.io,15000000,USD,15000000,"Credo Ventures, EQT Ventures, Good Tiding Holding, Hitus 1 Ventures, Jakub Nesetril, Jude Gomila, KAYA, Martin Rajcan",Supernova is design system platform which joins developers and designers together,Seed,Yes,$1M to $10M,16624694,USD,16624694,Seed,6,EQT Ventures,8,,"343,931"
Seed Round - LiveControl,https://www.crunchbase.com/funding_round/livecontrol-8c26-seed--d3e277d2,Machine Learning,"Santa Monica, California, United States, North America",Seed,3200000,USD,3200000,2019-08-01,LiveControl,https://www.crunchbase.com/organization/livecontrol-8c26,https://www.livecontrol.io,,,,First Round Capital,"Using AI and Machine Learning, LiveControl is moving the decades old video production process into the cloud.",Seed,Yes,$10M to $50M,33200000,USD,33200000,Early Stage Venture,2,,1,,"343,936"
Non Equity Assistance - ProHance,https://www.crunchbase.com/funding_round/prohance-non-equity-assistance--a7889198,"Analytics, Information Technology, Management Consulting, Professional Services, SaaS, Software","Bangalore, Karnataka, India, Asia",Non-equity Assistance,,,,2014-11-25,ProHance,https://www.crunchbase.com/organization/prohance,http://www.prohance.net,,,,Microsoft Accelerator Bangalore,"ProHance is a cutting edge, global operations management platform.",,No,,,USD,,M&A,2,,1,,"343,961"
Equity Crowdfunding - BeerBods,https://www.crunchbase.com/funding_round/beerbods-equity-crowdfunding--54597270,"E-Commerce, Lifestyle, Wine And Spirits","Worcester, Worcestershire, United Kingdom, Europe",Equity Crowdfunding,264550,GBP,341338,2017-08-27,BeerBods,https://www.crunchbase.com/organization/beerbods,https://beerbods.co.uk/,2250000,GBP,2903083,,"BeerBods, an online beer club and subscription service, provides an online service to deliver beer to its members in the United Kingdom.",,Yes,Less than $1M,414550,GBP,587933,,2,,,,"343,973"
Debt Financing - Omniyat,https://www.crunchbase.com/funding_round/omniyat-debt-financing--a9975dd0,"Property Development, Property Management, Real Estate","Dubai, Dubai, United Arab Emirates, Asia",Debt Financing,445000000,AED,121151170,2017-11-15,Omniyat,https://www.crunchbase.com/organization/omniyat,http://www.omniyat.com,,,,Al Hilal Bank,"Omniyat is a real estate company that creates living canvases of residential, commercial, hospitality, and retail spaces.",,No,$10M to $50M,595000000,AED,161987709,,2,Al Hilal Bank,1,1,"343,975"
