Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Funding Round - KD Secure,https://www.crunchbase.com/funding_round/kd-secure-undisclosed--35fdb280,"Information Technology, Security, Software","Cambridge, Massachusetts, United States, North America",Funding Round,1500000,USD,1500000,2010-01-01,KD Secure,https://www.crunchbase.com/organization/kd-secure,http://www.kdsecure.com/,,,,,Developed Software to ensure physical security of buildings and property using patented technology by professor Donovan,,Yes,,1500000,USD,1500000,,1,,,,"366,404"
Post-IPO Debt - Greenbrook,https://www.crunchbase.com/funding_round/tms-neurohealth-centers-tysons-corner-post-ipo-debt--1f83624f,"Health Care, Medical, Neuroscience, Psychology, Therapeutics","Mclean, Virginia, United States, North America",Post-IPO Debt,2750000,USD,2750000,2023-02-07,Greenbrook,https://www.crunchbase.com/organization/tms-neurohealth-centers-tysons-corner,https://www.greenbrooktms.com,,,,Madryn Asset Management,Greenbrook provides Transcranial Magnetic Stimulation (TMS) therapy for individuals with treatment-resistant depression.,,No,$1M to $10M,121894226,USD,121894226,IPO,19,Madryn Asset Management,1,,"366,418"
Convertible Note - OK Roger,https://www.crunchbase.com/funding_round/ok-roger-convertible-note--b212d58e,"Artificial Intelligence (AI), Business Travel, Machine Learning, Natural Language Processing, Software, Travel","Austin, Texas, United States, North America",Convertible Note,500000,USD,500000,2016-10-30,OK Roger,https://www.crunchbase.com/organization/ok-roger,https://www.okroger.ai,,,,,AI-driven personal assistant focused on Travel,,No,,925000,USD,925000,,4,,,,"366,448"
Series A - Silvair,https://www.crunchbase.com/funding_round/silvair-series-a--1c25df89,"Internet of Things, Lighting, Smart Building, Software","San Francisco, California, United States, North America",Series A,6500000,USD,6500000,2017-06-21,Silvair,https://www.crunchbase.com/organization/silvair,http://silvair.com,,,,Innovation Nest,Silvair offers interoperable wireless solution for lighting control.,Early Stage Venture,Yes,Less than $1M,23300000,USD,23300000,IPO,3,Innovation Nest,1,,"366,456"
Non Equity Assistance - Voxi,https://www.crunchbase.com/funding_round/voxi-non-equity-assistance--501ddb4f,"Consumer Electronics, Hardware, Internet of Things","Tel Aviv-yafo, Tel Aviv, Israel, Asia",Non-equity Assistance,,,,2016-04-20,Voxi,https://www.crunchbase.com/organization/voxi,,1500000,USD,1500000,,Portable noise reduction solution for home,,No,Less than $1M,,USD,,,1,,,,"366,461"
Private Equity Round - Aginity,https://www.crunchbase.com/funding_round/aginity-private-equity--a64e7cc7,"Analytics, Big Data, Data Integration, Predictive Analytics, Software","Los Gatos, California, United States, North America",Private Equity,14000000,USD,14000000,2018-05-01,Aginity,https://www.crunchbase.com/organization/aginity,https://www.aginity.com,,,,Runway Growth Capital,"Aginity provides a platform, tools and applications for data integration, analytic integration to power marketing execution systems",Private Equity,Yes,$1M to $10M,31500000,USD,31500000,M&A,4,,1,,"366,473"
Seed Round - Abc Doc,https://www.crunchbase.com/funding_round/abc-doc-seed--b045baec,"Information Technology, Legal Tech, Software","Berlin, Berlin, Germany, Europe",Seed,500000,EUR,560461,2021-11-25,Abc Doc,https://www.crunchbase.com/organization/abc-doc,https://abcdoc.ai/,,,,Impulse VC,"Abc Doc is a web-based service that recognizes bureaucratic letters, provides a summary, and suggests next steps.",Seed,Yes,,500000,EUR,560461,Seed,1,,1,,"366,481"
Series A - Aidence,https://www.crunchbase.com/funding_round/aidence-series-a--9750a256,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Information Technology, Medical","Amsterdam, Noord-Holland, The Netherlands, Europe",Series A,10000000,EUR,11346358,2019-02-20,Aidence,https://www.crunchbase.com/organization/aidence,http://aidence.com/,,,,"henQ, Inkef, Northzone, Rabo Ventures",Aidence provides AI solutions for the lung cancer pathway.,Early Stage Venture,Yes,$1M to $10M,14094211,USD,14094211,M&A,3,"Inkef, Rabo Ventures",4,2,"366,503"
Series A - gtexpress.cn,https://www.crunchbase.com/funding_round/gtexpress-cn-series-a--4cae1c09,"Big Data, Cloud Computing, Information Technology","Haidian, Beijing, China, Asia",Series A,28000000,CNY,4317355,2016-05-03,gtexpress.cn,https://www.crunchbase.com/organization/gtexpress-cn,http://www.gtexpress.cn/,,,,SoftBank,gtexpress.cn is an IT company specialized in big data and cloud computing solutions.,Early Stage Venture,Yes,,156000000,CNY,23959693,Early Stage Venture,5,SoftBank,1,,"366,507"
Venture Round - Hua Kang,https://www.crunchbase.com/funding_round/hua-kang-series-unknown--a24f9e2c,"Fashion, Finance, Insurance","Guangzhou, Guangdong, China, Asia",Venture - Series Unknown,25000000,USD,25000000,2008-07-15,Hua Kang,https://www.crunchbase.com/organization/hua-kang,http://www.hkfs.cn,,,,Matrix Partners China,Hua Kang is a domestic investment enterprise of insurance and finance intermediary agencies in China.,,Yes,,55000000,USD,55000000,,2,Matrix Partners China,1,,"366,509"
