Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series C - dbMotion,https://www.crunchbase.com/funding_round/dbmotion-series-c--fbd47844,"Developer Platform, Health Care, Information Technology","Hod Hasharon, HaMerkaz, Israel, Asia",Series C,41000000,USD,41000000,2009-12-31,dbMotion,https://www.crunchbase.com/organization/dbmotion,http://dbmotion.com,,,,"Gemini Israel Ventures, Pitango VC, UPMC, Veradigm, Vertex Ventures, Vertex Ventures Israel",dbMotion develops and provides connected healthcare solutions to healthcare organizations around the world.,Late Stage Venture,Yes,,61800000,USD,61800000,M&A,3,,6,1,"502,012"
Series A - Software.com,https://www.crunchbase.com/funding_round/softwaredotcom-series-a--55fdde10,"Analytics, Developer Platform, Developer Tools, Information Technology, SaaS, Software, Software Engineering","San Francisco, California, United States, North America",Series A,15000000,USD,15000000,2021-12-09,Software.com,https://www.crunchbase.com/organization/softwaredotcom,https://software.com,,,,"8VC, Next47","Software collects data to help developers and teams learn from their data, increase productivity, and code smarter.",Early Stage Venture,Yes,$10M to $50M,22000000,USD,22000000,Early Stage Venture,2,"8VC, Next47",2,2,"502,018"
Seed Round - Field Squared,https://www.crunchbase.com/funding_round/field-squared-seed--01a96786,"Cloud Computing, Enterprise Software, Field Support, Mobile, SaaS, Software","Denver, Colorado, United States, North America",Seed,,,,2016-05-01,Field Squared,https://www.crunchbase.com/organization/field-squared,https://www.fieldsquared.com,,,,,Field Squared is the industry’s first unified field service management process automation software platform.,Seed,Yes,$1M to $10M,925000,USD,925000,Seed,3,,,,"502,021"
Pre Seed Round - Fabule,https://www.crunchbase.com/funding_round/fabule-pre-seed--7f9cc1e8,"Hardware, Software, Supply Chain Management","Montreal, Quebec, Canada, North America",Pre-Seed,25000,USD,25000,2013-01-31,Fabule,https://www.crunchbase.com/organization/fabule,http://www.fabule.com,,,,"HAX, SOSV",Fabule is a designer and developer of home furnishings and domestic devices.,Seed,Yes,,579068,USD,579068,Seed,5,SOSV,2,1,"502,087"
Seed Round - Parkpnp,https://www.crunchbase.com/funding_round/parkpnp-seed--3aba3d22,"Apps, Parking, Peer to Peer","Dublin, Dublin, Ireland, Europe",Seed,500000,EUR,532084,2016-12-12,Parkpnp,https://www.crunchbase.com/organization/parkpnp,https://www.parkpnp.com,,,,"Enterprise Ireland, Powerscourt Capital Partners","Parkpnp is a marketplace that allows people to list, advertise and then generate income from their unused or under utilized parking spaces.",Seed,Yes,Less than $1M,1500000,EUR,1680265,Seed,3,Powerscourt Capital Partners,2,1,"502,098"
Series C - SintecMedia,https://www.crunchbase.com/funding_round/sintecmedia-series-c--e7a2b5b2,"Enterprise Software, Software","New York, New York, United States, North America",Series C,10000000,USD,10000000,2006-04-10,SintecMedia,https://www.crunchbase.com/organization/sintecmedia,http://www.sintecmedia.com,,,,"Ascend Technology Ventures, Sequoia Capital Israel, Walden Israel Venture Capital","SintecMedia is engaged in the design and implementation of management systems for the broadcast, cable, and satellite industries.",Late Stage Venture,Yes,,20000000,USD,20000000,M&A,3,,3,1,"502,141"
Venture Round - Tandigm Physician Services,https://www.crunchbase.com/funding_round/tandigm-physician-services-series-unknown--b675e238,"Health Care, Hospital, Medical","Conshohocken, Pennsylvania, United States, North America",Venture - Series Unknown,1881536,USD,1881536,2022-04-13,Tandigm Physician Services,https://www.crunchbase.com/organization/tandigm-physician-services,https://tandigmhealth.com/tandigm-physician-services/,,,,,TPS is a management services organization designed to give physician practices advanced capabilities for delivering value-based care.,,Yes,,3029783,USD,3029783,,2,,,,"502,157"
Seed Round - ClaimBuddy.in,https://www.crunchbase.com/funding_round/claimbuddy-in-seed--b03d21bd,"Insurance, InsurTech","Haryana, Haryana, India, Asia",Seed,,,,2021-01-19,ClaimBuddy.in,https://www.crunchbase.com/organization/claimbuddy-in,https://claimbuddy.in/,,,,"First Cheque, LV Angel Fund, Titan Capital",ClaimBuddy acts as one-stop solutions for Health Insurance Claim assistance for Patients and Hospitals.,Seed,Yes,,210000000,INR,2789398,Seed,2,Titan Capital,3,1,"502,227"
Seed Round - Orexa,https://www.crunchbase.com/funding_round/orexa-seed--a88ee02b,"Biotechnology, Food and Beverage, Medical, Pharmaceutical","Oss, Noord-Brabant, The Netherlands, Europe",Seed,800000,EUR,890576,2022-03-01,Orexa,https://www.crunchbase.com/organization/orexa,https://orexa.eu/,,,,,Orexa is a pharmaceutical company that provides therapeutics to increase food intake.,Seed,Yes,,3355000,EUR,3557174,,4,,,,"502,230"
Venture Round - Beefsteak,https://www.crunchbase.com/funding_round/beefsteak-series-unknown--76f373a7,"Food and Beverage, Food Processing, Service Industry","Washington, District of Columbia, United States, North America",Venture - Series Unknown,9250000,USD,9250000,2015-12-31,Beefsteak,https://www.crunchbase.com/organization/beefsteak,http://beefsteakveggies.com,,,,,"Beefsteak is fast, crave-worthy food created by one of America’s most respected chefs.",,Yes,Less than $1M,9250000,USD,9250000,M&A,1,,,,"502,263"
Post-IPO Debt - GT Biopharma,https://www.crunchbase.com/funding_round/gt-biopharma-post-ipo-debt--4303882f,"Biotechnology, Health Care, Medical","Westlake Village, California, United States, North America",Post-IPO Debt,1425000,USD,1425000,2014-08-05,GT Biopharma,https://www.crunchbase.com/organization/gt-biopharma,https://www.gtbiopharma.com/,,,,,GT Biopharma specializes in the research and development of therapeutic products used primarily for the treatment of cancer.,,No,$10M to $50M,71131999,USD,71131999,IPO,9,,,,"502,266"
Seed Round - Qkine,https://www.crunchbase.com/funding_round/qkine-seed--fc94dc46,"Alternative Protein, Biotechnology, Life Science","Cambridge, Cambridgeshire, United Kingdom, Europe",Seed,,,,2018-05-02,Qkine,https://www.crunchbase.com/organization/qkine,http://www.qkine.com,,,,University of Cambridge Enterprise,"Qkine is a specialist developer and manufacturer of growth factor proteins for stem cell, organoid and cellular agriculture applications",Seed,Yes,$1M to $10M,6370000,GBP,7875090,Early Stage Venture,5,University of Cambridge Enterprise,1,1,"502,275"
Seed Round - MATH 42,https://www.crunchbase.com/funding_round/math-42-seed--62abb156,"Apps, E-Learning, EdTech, Education, iOS","Berlin, Berlin, Germany, Europe",Seed,500000,EUR,557964,2016-02-06,MATH 42,https://www.crunchbase.com/organization/math-42,http://www.cogeon.com,7500000,EUR,8369461,David Klett,"MATH 42 helps over 1.8M middle-school, high-school and college students worldwide, to understand and solve their math problems step-by-step.",Seed,Yes,$1M to $10M,1220000,EUR,1385454,M&A,3,,1,,"502,283"
Seed Round - Charlie,https://www.crunchbase.com/funding_round/charliehr-seed--e8feede9,"Business Development, Human Resources, SaaS, Small and Medium Businesses, Software","London, England, United Kingdom, Europe",Seed,,,,2017-05-09,Charlie,https://www.crunchbase.com/organization/charliehr,http://www.charliehr.com,,,,"7percent Ventures, ADV, Angel Investment Network",Charlie is the HR software for small teams with big ideas.,Seed,Yes,$1M to $10M,1000000,GBP,1421452,Seed,3,,3,,"502,290"
Venture Round - Coworks,https://www.crunchbase.com/funding_round/coworks-series-unknown--3a4ee5cb,"Crowdsourcing, Information Technology, Web Design","Stockholm, Maine, United States, North America",Venture - Series Unknown,1650000,USD,1650000,2012-06-12,Coworks,https://www.crunchbase.com/organization/coworks,http://coworks.com,,,,"Almi Invest, Chalmers Innovation","Coworks is an online community of freelancers that offers app design, web design, and content services.",,Yes,$10M to $50M,1950000,USD,1950000,,2,"Almi Invest, Chalmers Innovation",2,,"502,294"
Pre Seed Round - Hummingbird Technologies,https://www.crunchbase.com/funding_round/hummingbird-technologies-pre-seed--4b156ecf,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS","London, England, United Kingdom, Europe",Pre-Seed,1300000,USD,1300000,2016-04-01,Hummingbird Technologies,https://www.crunchbase.com/organization/hummingbird-technologies,http://hummingbirdtech.com/,,,,"Force Over Mass Capital, James dyson, Samos Investments, Velcourt",Hummingbird is a satellite imagery analytics focused on scaling regenerative agriculture,Seed,Yes,$1M to $10M,21160782,USD,21160782,M&A,6,,4,,"502,352"
Non Equity Assistance - KinTrans,https://www.crunchbase.com/funding_round/kintrans-non-equity-assistance--eb6b15aa,"Artificial Intelligence (AI), Developer Platform, Developer Tools, Enterprise Software, Machine Learning, Software","Dallas, Texas, United States, North America",Non-equity Assistance,,,,2017-05-23,KinTrans,https://www.crunchbase.com/organization/kintrans,http://www.kintrans.com/,,,,MassChallenge,"Collaborative machine learning platform offering access to 3D human movement datasets, and license KinTrans recognition APIs",,No,Less than $1M,104000,USD,104000,Seed,4,,1,1,"502,356"
Seed Round - Growave.ag,https://www.crunchbase.com/funding_round/growave-ag-seed--50cab59f,"Agriculture, AgTech","Austria, Pangasinan, Philippines, Asia",Seed,900000,USD,900000,2019-10-15,Growave.ag,https://www.crunchbase.com/organization/growave-ag,https://www.growave.ag/,,,,"Artesian VC, GrainInnovate, IP Group",Growave is an Agtech startup company offering herbicide free weed management.,Seed,Yes,,900000,USD,900000,Seed,1,IP Group,3,,"502,368"
Non Equity Assistance - baggo,https://www.crunchbase.com/funding_round/baggo-non-equity-assistance--f3fa58e5,"E-Commerce, Fashion, Sales","Bangkok, Krung Thep, Thailand, Asia",Non-equity Assistance,,,,2019-05-13,baggo,https://www.crunchbase.com/organization/baggo,https://baggo.co/,,,,Taiwan Startup Stadium,baggo is a fashion brand that sells fashion products and accessories.,,No,,,USD,,,1,Taiwan Startup Stadium,1,,"502,370"
