Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - MarketShare,https://www.crunchbase.com/funding_round/marketshare-series-unknown--e021746f,"Analytics, Big Data, Enterprise Software, Marketing, SaaS, Software","Los Angeles, California, United States, North America",Venture - Series Unknown,8000000,USD,8000000,2008-11-04,MarketShare,https://www.crunchbase.com/organization/marketshare,http://www.marketshare.com,,,,Elevation Partners,MarketShare is an advanced analytics company that helps businesses grow efficiently by uncovering which actions really drive results.,,Yes,Less than $1M,104000001,USD,104000001,M&A,7,Elevation Partners,1,2,"306,600"
Corporate Round - Bevzilla,https://www.crunchbase.com/funding_round/bevzilla-corporate-round--95c3eeb6,"Coffee, Food and Beverage, Food Processing","Delhi, Delhi, India, Asia",Corporate Round,,,,2022-03-15,Bevzilla,https://www.crunchbase.com/organization/bevzilla,https://www.bevzilla.co/,,,,IDAM House of Brands,Bevzilla offers instant coffee cubes using pure date palm jaggery.,,Yes,$1M to $10M,,USD,,,1,IDAM House of Brands,1,,"306,612"
Debt Financing - Dpivision (acquired by ECMS),https://www.crunchbase.com/funding_round/dpivision-com-debt-financing--9a95c36f,"Billing, E-Commerce, SaaS, Software, Web Design, Web Development","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom, Europe",Debt Financing,150000,USD,150000,2009-09-01,Dpivision (acquired by ECMS),https://www.crunchbase.com/organization/dpivision-com,http://www.tradingeye.com,,,,,Dpivision is a web design studio and software development company.,,No,,150000,USD,150000,,1,,,,"306,613"
Venture Round - Geechs,https://www.crunchbase.com/funding_round/geechs-series-unknown--61d89fc3,"Career Planning, Employment, Human Resources, Recruiting","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,320000000,JPY,2552780,2015-06-05,Geechs,https://www.crunchbase.com/organization/geechs,https://www.geechs.com/,,,,"Good Smile Company, WM Partners",Geechs is an outstanding IT talent goes beyond the boundaries of the company.,,Yes,$10M to $50M,870000000,JPY,7440917,IPO,4,,2,,"306,614"
Series B - International Therapeutics,https://www.crunchbase.com/funding_round/international-therapeutics-series-b--c70f23ba,"Biotechnology, Therapeutics","Seattle, Washington, United States, North America",Series B,2000000,USD,2000000,2001-10-01,International Therapeutics,https://www.crunchbase.com/organization/international-therapeutics,http://www.internationaltherapeutics.com/,,,,,International Therapeutics is a biotechnology company focused on the discovery and development of novel anti-viral therapies.,Early Stage Venture,Yes,,2000000,USD,2000000,Early Stage Venture,1,,,,"306,630"
Venture Round - K-MOTION Interactive,https://www.crunchbase.com/funding_round/k-motion-interactive-series-unknown--52067e90,"Software, Sporting Goods, Wearables","Scottsdale, Arizona, United States, North America",Venture - Series Unknown,1383000,USD,1383000,2016-02-02,K-MOTION Interactive,https://www.crunchbase.com/organization/k-motion-interactive,https://www.k-motion.com/,,,,,"Elite athletic training, powered by biofeedback, for everyone, anywhere.",,Yes,$1M to $10M,5976000,USD,5976000,,4,,,,"306,636"
Seed Round - ESG Investor,https://www.crunchbase.com/funding_round/esg-investor-seed--53b70bbc,"Asset Management, Digital Media, Finance, Sustainability","London, England, United Kingdom, Europe",Seed,,,,2020-09-25,ESG Investor,https://www.crunchbase.com/organization/esg-investor,https://www.esginvestor.net,,,,,ESG Investor aims to be the practical information hub for asset owners looking to invest successfully and sustainably for the long term.,Seed,Yes,,,USD,,Seed,1,,,,"306,647"
Seed Round - IDkliendikaart,https://www.crunchbase.com/funding_round/idkliendikaart-seed--9ebb6562,"Loyalty Programs, Marketing Automation, Mobile Payments, NFC, Retail Technology, Software","Tallinn, Harjumaa, Estonia, Europe",Seed,50000,EUR,53434,2015-03-10,IDkliendikaart,https://www.crunchbase.com/organization/idkliendikaart,https://www.kliendikaardid.ee,666666,EUR,712462,,"First company in the world to use state secured, single ID-card as your loyalty card.",Seed,Yes,Less than $1M,50000,EUR,53435,Seed,1,,,,"306,650"
Seed Round - Janel,https://www.crunchbase.com/funding_round/janel-world-trade-seed--bcb5a4c4,"Freight Service, Logistics, Transportation","Garden City, New York, United States, North America",Seed,600000,USD,600000,2010-10-19,Janel,https://www.crunchbase.com/organization/janel-world-trade,http://www.janelgroup.com,,,,,Janel is a provider of integrated logistics and environmental services.,Seed,Yes,$50M to $100M,3870000,USD,3870000,,5,,,,"306,677"
Seed Round - Forelinx,https://www.crunchbase.com/funding_round/forelinx-seed--ac65abc9,"Enterprise Software, Internet of Things, Service Industry","Los Angeles, California, United States, North America",Seed,60001,USD,60001,2015-06-04,Forelinx,https://www.crunchbase.com/organization/forelinx,https://forelinx.com/,,,,,Forelinx is a monthly subscription that grants golfers access to quality public golf courses in their city.,Seed,Yes,$1M to $10M,210001,USD,210001,Seed,2,,,,"306,687"
