Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
"Series A - Lumni, Inc.",https://www.crunchbase.com/funding_round/lumni-series-a--c744a9b8,"Education, Financial Services, Impact Investing","Key Biscayne, Florida, United States, North America",Series A,1910881,USD,1910881,2018-05-30,"Lumni, Inc.",https://www.crunchbase.com/organization/lumni,http://lumni.net/,,,,,Lumni is a social mission company that provides novel financing for education via income share agreements.,Early Stage Venture,Yes,$10M to $50M,8967293,USD,8967293,Early Stage Venture,4,,,,"516,400"
Private Equity Round - OMNIA Partners,https://www.crunchbase.com/funding_round/omnia-partners-private-equity--6f17c639,"Commercial, Consulting, Financial Services, Management Consulting, Professional Services","Franklin, Tennessee, United States, North America",Private Equity,,,,2016-09-30,OMNIA Partners,https://www.crunchbase.com/organization/omnia-partners,https://www.omniapartners.com/,,,,TA Associates,"OMNIA Partners provide categories Consultation agency, financial service, and commercial and industrial equipment.",Private Equity,Yes,$10M to $50M,,USD,,M&A,2,,1,,"516,407"
Debt Financing - SafeTec Compliance Systems,https://www.crunchbase.com/funding_round/safetec-compliance-systems-debt-financing--4ca1606c,"Health Care, Information Technology, Software, Web Development","Vancouver, Washington, United States, North America",Debt Financing,185000,USD,185000,2009-02-20,SafeTec Compliance Systems,https://www.crunchbase.com/organization/safetec-compliance-systems,http://safetec.net,,,,,"Safetec Compliance Systems offers a web-based platform of software, services, and information to manage chemical inventories and risks.",,No,,2379999,USD,2379999,M&A,2,,,,"516,421"
Debt Financing - Madaísh,https://www.crunchbase.com/funding_round/madaísh-debt-financing--12f4d3ad,Fashion,"Soria, Canarias, Spain, Europe",Debt Financing,151600,EUR,173682,2016-05-01,Madaísh,https://www.crunchbase.com/organization/madaísh,http://madaish.com,,,,Lanzadera Accelerator,Madaísh is your social shopping platform to share and buy fashion.,,No,,351600,EUR,430106,Seed,3,,1,,"516,427"
Venture Round - GoodData,https://www.crunchbase.com/funding_round/good-data-series-unknown--ad2e7d8c,"Analytics, Business Intelligence, Collaboration, Data Management, Enterprise Software, Finance, Insurance, InsurTech, SaaS, Software","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2020-05-20,GoodData,https://www.crunchbase.com/organization/good-data,http://www.gooddata.com,,,,Visa Ventures,"GoodData is a business intelligence platform that provides SaaS, web service, and cloud data services for financial and software companies.",,Yes,$50M to $100M,167699993,USD,167699993,,13,Visa Ventures,1,1,"516,430"
Post-IPO Equity - Falco Resources,https://www.crunchbase.com/funding_round/falco-pacific-resource-group-post-ipo-equity--94b1611f,"Business Intelligence, Mining, Precious Metals, Real Estate","Montréal, Quebec, Canada, North America",Post-IPO Equity,8500000,CAD,6671941,2017-12-21,Falco Resources,https://www.crunchbase.com/organization/falco-pacific-resource-group,http://www.falcores.com/,,,,,Falco Resources is a junior resource exploration company focusing on acquiring and exploring mineral properties.,,Yes,Less than $1M,145006567,CAD,113222459,IPO,12,,,,"516,444"
Series A - LIVE IT,https://www.crunchbase.com/funding_round/bookitbee-series-a--9a9c12ac,"Career Planning, E-Commerce, Events, Ticketing","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Series A,,,,2019-11-03,LIVE IT,https://www.crunchbase.com/organization/bookitbee,https://liveit.io/,,,,,Professional registration and ticketing solutions. LIVE IT offers a software as a service system for registration and ticketing.,Early Stage Venture,Yes,Less than $1M,,USD,,Early Stage Venture,5,,,,"516,457"
Venture Round - Qardio,https://www.crunchbase.com/funding_round/qardio-series-unknown--2b5b37e4,"Big Data, Consumer Electronics, Health Care, Medical, Medical Device","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2017-01-31,Qardio,https://www.crunchbase.com/organization/qardio,https://www.getqardio.com/,,,,,Qardio designs health monitoring devices.,,Yes,$10M to $50M,12015109,USD,12015109,,7,,,,"516,463"
Seed Round - Alinto,https://www.crunchbase.com/funding_round/alinto-seed--63d3eac5,"Cloud Security, Cyber Security, Email, Information Technology, Software","Lyon, Rhone-Alpes, France, Europe",Seed,500000,EUR,455753,2001-09-30,Alinto,https://www.crunchbase.com/organization/alinto,http://www.alinto.com,,,,,Alinto provides messaging groupware and electronic communication solutions.,Seed,Yes,,3300000,EUR,3602334,,3,,,,"516,472"
Seed Round - NTB Media,https://www.crunchbase.com/funding_round/ntb-media-seed--b7c50827,"Advertising, Gaming, Internet, Marketing, Online Portals","Los Angeles, California, United States, North America",Seed,800000,USD,800000,2009-01-01,NTB Media,https://www.crunchbase.com/organization/ntb-media,http://ntbmedia.com,,,,,"NTB Media offers The A game™, an advertising solution for ad agencies, content owners, and third party publishers.",Seed,Yes,Less than $1M,800000,USD,800000,Seed,1,,,,"516,486"
