Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - TicTag,https://www.crunchbase.com/funding_round/tictag-2-series-a--ceed5475,"Big Data, Blockchain, Industrial Engineering, Internet, Internet of Things, Retail, Retail Technology","Utrecht, Utrecht, The Netherlands, Europe",Series A,500000,EUR,565424,2018-12-14,TicTag,https://www.crunchbase.com/organization/tictag-2,http://www.tic-tag.com,,,,"Arjan Grootenboer, Willem Akkersdijk",Proof of Presence as a easy as a Handshake,Early Stage Venture,Yes,Less than $1M,800000,EUR,920542,Early Stage Venture,2,"Arjan Grootenboer, Willem Akkersdijk",2,,"552,425"
Venture Round - M87,https://www.crunchbase.com/funding_round/m87-series-unknown--3bda0af0,"Mobile, Software, Telecommunications, Wireless","Bellevue, Washington, United States, North America",Venture - Series Unknown,,,,2014-06-15,M87,https://www.crunchbase.com/organization/m87,http://www.m-87.com,,,,Peter Zandan,M87 is an engineering-driven company developing a technology to increase the coverage and capacity of mobile networks.,,Yes,$1M to $10M,11000000,USD,11000000,M&A,6,,1,,"552,447"
Debt Financing - iM3NY,https://www.crunchbase.com/funding_round/im3ny-debt-financing--cb6bdc30,"Battery, Clean Energy, CleanTech, Manufacturing","Endicott, New York, United States, North America",Debt Financing,100000000,USD,100000000,2022-04-19,iM3NY,https://www.crunchbase.com/organization/im3ny,http://www.im3ny.com/,,,,"Aon, Atlas Credit Partners","iM3NY is a startup lithium ion battery cell manufacturing company with HQ and Gigafactory located in Endicott, NY.",,No,$1M to $10M,208500000,USD,208500000,Early Stage Venture,5,"Aon, Atlas Credit Partners",2,,"552,462"
Private Equity Round - Val de Vie Estate,https://www.crunchbase.com/funding_round/val-de-vie-estate-private-equity--13ddc6da,"Events, Real Estate, Restaurants","Paarl, NA - South Africa, South Africa, Africa",Private Equity,,,,2016-06-22,Val de Vie Estate,https://www.crunchbase.com/organization/val-de-vie-estate,http://valdevie.co.za/,,,,African Rainbow Capital,Val de Vie Estate is a residential estate platform.,Private Equity,Yes,,,USD,,Private Equity,1,African Rainbow Capital,1,,"552,544"
Pre Seed Round - Lexop,https://www.crunchbase.com/funding_round/lexop-pre-seed--69bfe32c,"Debt Collections, FinTech, Payments, SaaS, Software","Montréal, Quebec, Canada, North America",Pre-Seed,100000,CAD,73122,2017-05-01,Lexop,https://www.crunchbase.com/organization/lexop,https://www.lexop.com/,,,,"FounderFuel, Real Ventures",Removing friction from collections by offering the most customer-centric software-as-a-service to world-class companies.,Seed,Yes,$1M to $10M,2269073,USD,2269073,Seed,4,Real Ventures,2,,"552,587"
Angel Round - haicj.com,https://www.crunchbase.com/funding_round/haicj-com-angel--e3bea235,"Automotive, Information Services, Service Industry","Jiading, Shanghai, China, Asia",Angel,3000000,CNY,362756,2000-08-26,haicj.com,https://www.crunchbase.com/organization/haicj-com,http://www.haicj.com/,,,,"China Yongda Automobiles Services Holdings, SAIC Motor, Shanghai Material Trading Co, Xishanghai Jituan",haicj.com is an information publishing platform for used cars.,Seed,Yes,,3000000,CNY,362757,Seed,1,,4,,"552,619"
Seed Round - The Giftery,https://www.crunchbase.com/funding_round/the-giftery-seed--f74eac83,"E-Commerce, Gift, Gift Card","Cairo, Al Qahirah, Egypt, Africa",Seed,,,,2018-05-23,The Giftery,https://www.crunchbase.com/organization/the-giftery,https://thegiftery.com/,,,,Springboard Investment Management (SPBD),TheGiftery.com is the region’s first online gifting platform.,Seed,Yes,$1M to $10M,,USD,,Seed,1,Springboard Investment Management (SPBD),1,1,"552,649"
Pre Seed Round - Maude,https://www.crunchbase.com/funding_round/maude-group-pre-seed--51eb910b,"Consumer Goods, E-Commerce, Health Care, Personal Health, Wellness","Brooklyn, New York, United States, North America",Pre-Seed,550000,USD,550000,2017-12-12,Maude,https://www.crunchbase.com/organization/maude-group,https://getmaude.com,2500000,USD,2500000,"Adam Eskin, Bryan Rosenblatt, Pecari Ventures, Steven Alan, Warren Shaeffer, XFactor Ventures",Maude is an essentials brand with a focus on access to sexual wellness products.,Seed,Yes,$1M to $10M,13300000,USD,13300000,,5,XFactor Ventures,6,1,"552,655"
Venture Round - Financial Transmission Network,https://www.crunchbase.com/funding_round/financial-transmission-network-series-unknown--98d75f9e,FinTech,"Omaha, Nebraska, United States, North America",Venture - Series Unknown,1500000,USD,1500000,2017-10-01,Financial Transmission Network,https://www.crunchbase.com/organization/financial-transmission-network,http://www.ftni.com,,,,"Invest Nebraska, Treetop Ventures","We help businesses streamline receivables by accepting, processing and posting any payment type, from any payment channel seamlessly.",,Yes,$10M to $50M,1500000,USD,1500000,,1,,2,,"552,657"
"Angel Round - ShieldIO, Inc.",https://www.crunchbase.com/funding_round/shieldio-angel--7adf76a2,"CRM, Cyber Security, Information Technology, Security","Reno, Nevada, United States, North America",Angel,,,,2020-09-01,"ShieldIO, Inc.",https://www.crunchbase.com/organization/shieldio,http://www.shieldio.com,,,,Sierra Angels,ShieldIO's is a data security platform that protects organizations' valuable data against intrusive attacks.,Seed,Yes,$1M to $10M,800000,USD,800000,Seed,2,,1,,"552,678"
