Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Nailstry,https://www.crunchbase.com/funding_round/nailstry-grant--ac4c2630,"Consulting, Consumer Goods, E-Commerce, Software","Roselle, New Jersey, United States, North America",Grant,10000,USD,10000,2022-02-25,Nailstry,https://www.crunchbase.com/organization/nailstry,https://nailstry.com,,,,Voya Foundation,Nailstry is an e-commerce mobile app that hosts a network of global nail designers and provides a virtual solution for press-on nail sizing.,,No,$1M to $10M,112500,USD,112500,Seed,3,Voya Foundation,1,1,"288,623"
Seed Round - Dealflicks,https://www.crunchbase.com/funding_round/dealflicks-seed--06f2a23e,"E-Commerce, Internet, Media and Entertainment, Theatre, Ticketing","Oakland, California, United States, North America",Seed,,,,2013-05-01,Dealflicks,https://www.crunchbase.com/organization/dealflicks,http://www.dealflicks.com,,,,"Archer Gray, Media Camp, Rob Emrich, Rubicon Venture Capital, XG Ventures","Dealflicks provides movie tickets and concessions for discounted prices, helping theaters fill their empty seats.",Seed,Yes,$1M to $10M,4600000,USD,4600000,Seed,5,,5,2,"288,625"
Angel Round - Maitri Medicinals,https://www.crunchbase.com/funding_round/maitri-angel--a2fe4b9c,"Cannabis, Health Care, Pharmaceutical","Pittsburgh, Pennsylvania, United States, North America",Angel,6875000,USD,6875000,2019-02-27,Maitri Medicinals,https://www.crunchbase.com/organization/maitri,https://www.maitrimedicinals.com/,,,,,Maitri Medicinals is a medical marijuana companyt that provides medical cannabis products to patients.,Seed,Yes,,24872725,USD,24872725,,2,,,,"288,633"
Seed Round - SightGain Inc,https://www.crunchbase.com/funding_round/cyber-coast-inc-seed--0b28dac3,"Augmented Reality, Big Data, Cloud Security, Cyber Security, Enterprise Software, Predictive Analytics, Software, Training","Fulton, Maryland, United States, North America",Seed,1700000,USD,1700000,2020-12-11,SightGain Inc,https://www.crunchbase.com/organization/cyber-coast-inc,http://www.SightGain.com,,,,DataTribe,Our software helps cyber security teams assess and improve the performance of production technology and personnel.,Seed,Yes,$1M to $10M,1775000,USD,1775000,Seed,2,DataTribe,1,1,"288,635"
Series B - DaDa,https://www.crunchbase.com/funding_round/dadaabc-com-series-b--05e90849,"E-Learning, Education","Shanghai, Shanghai, China, Asia",Series B,500000000,USD,500000000,2016-04-07,DaDa,https://www.crunchbase.com/organization/dadaabc-com,https://www.dadaabc.com/,,,,Yonghua Capital,DaDa is an innovative online English training institution that focuses on one-on-one online tutoring.,Early Stage Venture,Yes,$1M to $10M,863867280,USD,863867280,,7,Yonghua Capital,1,,"288,638"
Angel Round - ControlSYS,https://www.crunchbase.com/funding_round/controlsys-angel--14f7a4dd,"Electronics, Energy, Intelligent Systems, Software","Xuhui, Shanghai, China, Asia",Angel,3000000,CNY,450867,2016-07-01,ControlSYS,https://www.crunchbase.com/organization/controlsys,http://www.controlsys.cn/,,,,"DianLiang Capitals, Light-Up Capital",ControlSYS is the energy management and apartment intelligent management solution.,Seed,Yes,,23000000,CNY,3350386,Seed,2,,2,,"288,675"
Venture Round - MMKT Exchange,https://www.crunchbase.com/funding_round/mmkt-exchange-series-unknown--7c79bd88,"Credit, Financial Services","New York, New York, United States, North America",Venture - Series Unknown,5900000,USD,5900000,2015-09-30,MMKT Exchange,https://www.crunchbase.com/organization/mmkt-exchange,https://mmkt.com/,,,,"QED Investors, Ron Suber, Vikram Pandit",A New York City-based loan syndication platform,,Yes,$1M to $10M,5900000,USD,5900000,,1,QED Investors,3,,"288,678"
Pre Seed Round - Working Spaces HQ,https://www.crunchbase.com/funding_round/working-spaces-hq-pre-seed--ff35b663,"Communities, Coworking, Real Estate","Wagga Wagga, New South Wales, Australia, Oceania",Pre-Seed,,,,2017-01-01,Working Spaces HQ,https://www.crunchbase.com/organization/working-spaces-hq,https://www.workingspaceshq.com.au/,,,,,Working Spaces HQ is a co-working and innovation hub.,Seed,Yes,,,USD,,Seed,1,,,,"288,688"
Seed Round - SeatID,https://www.crunchbase.com/funding_round/seatid-seed--696652e5,"Search Engine, Social Media, Travel","Tel Aviv-yafo, Tel Aviv, Israel, Asia",Seed,750000,USD,750000,2014-05-12,SeatID,https://www.crunchbase.com/organization/seatid,http://www.seatid.com,,,,"Massachusetts Pension Reserve Investment Management Board, Wadi Ventures","Socializing websites & apps of hotels, airlines, theaters, etc. with Social Login, Social Proof and Social Seating & Booking capabilities",Seed,Yes,$1M to $10M,1000000,USD,1000000,Seed,2,,2,,"288,697"
Seed Round - GreenChar,https://www.crunchbase.com/funding_round/greenchar-seed--f21692fd,"Clean Energy, Energy, Renewable Energy, Waste Management","Nairobi, Nairobi Area, Kenya, Africa",Seed,140000,USD,140000,2015-03-01,GreenChar,https://www.crunchbase.com/organization/greenchar,http://greenchar.co.ke/,,,,"Echoing Green, Fledge",GreenChar is a sustainable energy firm converting sugarcane waste into clean and affordable energy for industrial use in Kenya.  ,Seed,Yes,$1M to $10M,140000,USD,140000,Seed,2,,2,,"288,699"
Series B - Flipboard,https://www.crunchbase.com/funding_round/flipboard-series-b--10d341e6,"Apps, Media and Entertainment, Mobile, News, Social","Palo Alto, California, United States, North America",Series B,50000000,USD,50000000,2011-04-14,Flipboard,https://www.crunchbase.com/organization/flipboard,http://www.flipboard.com,,,,"Ashton Kutcher, Comcast Ventures, Dustin Moskovitz, Index Ventures, Insight Partners, Jack Dorsey, Kleiner Perkins, Peter Chernin, Ronald Conway, SVA",Flipboard is a developer of a mobile social magazine platform used to collect and share news articles from various news sources.,Early Stage Venture,Yes,$50M to $100M,235509040,USD,235509040,,6,,10,5,"288,700"
Seed Round - ThoughtBox,https://www.crunchbase.com/funding_round/thoughtbox-seed--c8a3d7d6,"Education, iOS, Mobile, Software","Dublin, Dublin, Ireland, Europe",Seed,50000,EUR,64445,2012-10-01,ThoughtBox,https://www.crunchbase.com/organization/thoughtbox,http://www.thoughtboxlearning.com,,,,Wayra,ThoughtBox is an awardwinning educational company developing mobile experiences centred on Gameful Learning.,Seed,Yes,Less than $1M,115000,EUR,150374,Seed,3,,1,,"288,713"
Seed Round - HalalBooking,https://www.crunchbase.com/funding_round/halalbooking-com-seed--1f3d6076,"Tourism, Travel","London, England, United Kingdom, Europe",Seed,800000,USD,800000,2016-02-15,HalalBooking,https://www.crunchbase.com/organization/halalbooking-com,http://HalalBooking.com,20000000,USD,20000000,,World's No1 search website for halal-conscious travelers,Seed,Yes,,8250000,USD,8250000,Early Stage Venture,3,,,,"288,715"
Venture Round - Immunome,https://www.crunchbase.com/funding_round/immunome-series-unknown--547f8e6d,"Biopharma, Biotechnology, Medical, Pharmaceutical","Exton, Pennsylvania, United States, North America",Venture - Series Unknown,846631,USD,846631,2011-06-08,Immunome,https://www.crunchbase.com/organization/immunome,https://immunome.com,,,,BioAdvance,"Immunome is a biotechnology company that specializes in immunotherapy, biotechnology, and antigen discovery.",,Yes,,418854487,USD,418854487,IPO,20,,1,,"288,734"
Seed Round - Codebashing,https://www.crunchbase.com/funding_round/codebashing-seed--a0f73881,"Cloud Management, E-Learning, Education, Internet, Software","London, England, United Kingdom, Europe",Seed,15000,GBP,23040,2015-02-16,Codebashing,https://www.crunchbase.com/organization/codebashing,http://www.codebashing.com,,,,,"Codebashing | Train, Refresh and Validate your development teams' Application Security knowledge using our cloud-based e-learning platform.",Seed,Yes,,15000,GBP,23040,M&A,2,,,,"288,741"
Venture Round - Organica Water,https://www.crunchbase.com/funding_round/organica-water-series-unknown--30ce1d51,"Recycling, Waste Management, Water Purification","Princeton, New Jersey, United States, North America",Venture - Series Unknown,12577000,USD,12577000,2012-12-12,Organica Water,https://www.crunchbase.com/organization/organica-water,http://organicawater.com,,,,IFC Venture Capital Group,Organica Water develops solutions for treating and recycling wastewater.,,Yes,$10M to $50M,42677000,USD,42677000,Late Stage Venture,5,,1,,"288,749"
Series B - eCheng,https://www.crunchbase.com/funding_round/echeng-series-b--4ae94e03,"Analytics, Big Data, Database, Human Resources, Recruiting, SaaS","Shanghai, Shanghai, China, Asia",Series B,5000000,CNY,786614,2015-10-01,eCheng,https://www.crunchbase.com/organization/echeng,http://www.ifchange.com/,282000000,CNY,44365069,"Dasbank, Lightspeed China Partners",ECheng is a big data-driven recruitment platform that provides HR matching and resume screening services for enterprises.,Early Stage Venture,Yes,Less than $1M,80786615,USD,80786615,Late Stage Venture,4,"Dasbank, Lightspeed China Partners",2,2,"288,752"
