Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Dietox,https://www.crunchbase.com/funding_round/dietox-seed--c145ce12,"Fitness, Food and Beverage, Health Care, Nutraceutical, Nutrition, Wellness","Barcelona, Catalonia, Spain, Europe",Seed,49000,EUR,59503,2020-12-10,Dietox,https://www.crunchbase.com/organization/dietox,http://www.dietox.es/,,,,"Cabiedes & Partners, Inveready",Dietox is the pioneer company in Spain in the realization of detox therapies based on smoothies.,Seed,Yes,Less than $1M,1779051,EUR,2014724,Seed,4,,2,,"591,071"
Seed Round - Mr Vine,https://www.crunchbase.com/funding_round/mr-vine-seed--af5ee03e,"Mobile Apps, Wine And Spirits, Winery","London, England, United Kingdom, Europe",Seed,,,,2014-04-10,Mr Vine,https://www.crunchbase.com/organization/mr-vine,http://mrvine.co.uk/,,,,Matt Hagger,"With Mr Vine you can discover, explore, and buy wines, whilst he learns what you love and suggests other extraordinary finds",Seed,Yes,Less than $1M,,USD,,Seed,1,,1,,"591,076"
Funding Round - Datadrive,https://www.crunchbase.com/funding_round/datadrive-undisclosed--932d2fde,"Automotive, Real Time","Reykjavík, Gullbringusysla, Iceland, Europe",Funding Round,,,,2016-03-30,Datadrive,https://www.crunchbase.com/organization/datadrive,https://www.datadrive.is,,,,Klappir Green Solutions,Datadrive connects your car to your mobile and offers a marketplace for car related services.,,Yes,Less than $1M,,USD,,M&A,1,,1,,"591,084"
Private Equity Round - Steel Reef Infrastructure,https://www.crunchbase.com/funding_round/steel-reef-infrastructure-private-equity--8eca2d1f,"Construction, Oil and Gas","Calgary, Alberta, Canada, North America",Private Equity,75000000,CAD,59199714,2016-04-20,Steel Reef Infrastructure,https://www.crunchbase.com/organization/steel-reef-infrastructure,https://www.steelreef.ca,,,,InstarAGF Asset Management,Steel Reef is a privately held mid-stream company targeting strategic small and mid-sized infrastructure projects.,Private Equity,Yes,,165500000,CAD,127360239,Private Equity,2,InstarAGF Asset Management,1,1,"591,085"
Pre Seed Round - CONTXTFUL Technologies,https://www.crunchbase.com/funding_round/contxtful-pre-seed--e7e220e9,"Advertising, Artificial Intelligence (AI), Insurance, Internet, Machine Learning, Mobile Advertising, Privacy, Sensor, Software, Video Advertising","Montréal, Quebec, Canada, North America",Pre-Seed,800000,CAD,613106,2017-02-01,CONTXTFUL Technologies,https://www.crunchbase.com/organization/contxtful,http://www.contxtful.com,,,,,"CONTXTFUL provide attention, viewability and business intelligence on the environment context of any digital audience.",Seed,Yes,,5323000,CAD,4045871,Seed,5,,,,"591,086"
Seed Round - Yana Trip,https://www.crunchbase.com/funding_round/yana-trip-seed--1b3f6ac7,"Adventure Travel, E-Commerce, E-Commerce Platforms, Travel Agency","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2016-08-05,Yana Trip,https://www.crunchbase.com/organization/yana-trip,https://www.yanatrip.com/,,,,Travel Startups Incubator,Yana Trip offers personalized online tour and activities scheduling to the growing number of fully independent Korean travelers.,Seed,Yes,,,USD,,Seed,2,Travel Startups Incubator,1,1,"591,089"
Series A - ChronWell,https://www.crunchbase.com/funding_round/chronwell-series-a--92770333,"Information Services, Information Technology, Software","Sunrise, Florida, United States, North America",Series A,4500000,USD,4500000,2018-02-14,ChronWell,https://www.crunchbase.com/organization/chronwell,http://www.chronwell.com/,,,,,"Chronwell is a technology company that ensures the injured worker to get back to work better and faster, at a lower cost.",Early Stage Venture,Yes,$1M to $10M,13800000,USD,13800000,Seed,4,,,,"591,103"
Seed Round - Beibamboo,https://www.crunchbase.com/funding_round/beibamboo-seed--d8021d5b,"E-Commerce, Lifestyle, Shopping","Helsinki, Southern Finland, Finland, Europe",Seed,4000,EUR,5138,2013-05-19,Beibamboo,https://www.crunchbase.com/organization/beibamboo,http://beibamboo.com,,,,,"Beibamboo develops innovative babywear that eliminates infection risk, facilitates IV-tube changing, and improves premature birth recovery.",Seed,Yes,Less than $1M,4000,EUR,5138,Seed,1,,,,"591,107"
Seed Round - Innovative Supply Solutions,https://www.crunchbase.com/funding_round/innovative-supply-solutions-seed--bed14753,"Biotechnology, Health Care, Information Technology, Medical","Southampton, Pennsylvania, United States, North America",Seed,,,,2010-04-14,Innovative Supply Solutions,https://www.crunchbase.com/organization/innovative-supply-solutions,http://www.innovativesupplysolutions.com/,,,,BioAdvance,Innovative Supply Solutions provides a complete clinical drug supply management for global trials of any size or length.,Seed,Yes,$1M to $10M,,USD,,,3,,1,,"591,111"
Venture Round - Maison SASSY,https://www.crunchbase.com/funding_round/maison-sassy-series-unknown--b2291662,"Food and Beverage, Wine And Spirits","Paris, Ile-de-France, France, Europe",Venture - Series Unknown,1500000,EUR,1698754,2018-11-15,Maison SASSY,https://www.crunchbase.com/organization/maison-sassy,http://www.maison-sassy.com,,,,,Maison SASSY  is produces artisanal cider.,,Yes,$1M to $10M,1500000,EUR,1698754,,1,,,,"591,127"
