Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - Metagenomi,https://www.crunchbase.com/funding_round/metagenomi-series-b--71602216,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Therapeutics","Emeryville, California, United States, North America",Series B,175000000,USD,175000000,2022-01-25,Metagenomi,https://www.crunchbase.com/organization/metagenomi,https://www.metagenomi.co,,,,"Deep Track Capital, Eventide, Farallon Capital Management, Frazier Healthcare Partners, HOF Capital, Humboldt Fund, Irving Investors, Leaps by Bayer, Marshall Wace, Millennium Management, Moderna, Novo Holdings, PFM Health Sciences, Pura Vida Investments, RA Capital Management, Situs Penipuan Angelslot88 Memakan Banyak Korban Setiap Hari, Surveyor Capital, Yaya Capital",Metagenomi uses metagenomics and machine learning to discover novel genome editing systems for therapeutics development.,Early Stage Venture,Yes,$1M to $10M,456973182,USD,456973182,IPO,7,"Farallon Capital Management, PFM Health Sciences",18,6,"147,606"
Seed Round - Clays,https://www.crunchbase.com/funding_round/clays-seed--ab5a723f,"Gaming, Hospitality, Leisure, Sports","London, England, United Kingdom, Europe",Seed,3100000,GBP,4093425,2020-02-01,Clays,https://www.crunchbase.com/organization/clays,https://clays.bar,,,,Oli Farago,Clays is a bar that brings the sport of clay shooting indoors and adds a twist of charm and hospitality for everyone to enjoy.,Seed,Yes,,3100000,GBP,4093425,,2,Oli Farago,1,,"147,612"
Seed Round - Euan's Guide,https://www.crunchbase.com/funding_round/euan-s-guide-seed--431caf63,"Leisure, Lifestyle, Travel","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Seed,,,,2014-06-01,Euan's Guide,https://www.crunchbase.com/organization/euan-s-guide,https://www.euansguide.com/,,,,CodeBase,Euan's Guide: Disabled Access Reviews by disabled people for disabled people,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"147,616"
Seed Round - Optimism,https://www.crunchbase.com/funding_round/optimism-seed--ce2424cd,"Blockchain, Cryptocurrency, Ethereum, FinTech, Smart Contracts","New York, New York, United States, North America",Seed,3500000,USD,3500000,2020-01-15,Optimism,https://www.crunchbase.com/organization/optimism,https://optimism.io/,,,,"IDEO CoLab Ventures, Paradigm",Optimism is an Ethereum-based decentralized infrastructure platform that allows for instant transactions and scalable smart contracts.,Seed,Yes,$1M to $10M,178500000,USD,178500000,,4,,2,,"147,619"
Seed Round - Victor FI,https://www.crunchbase.com/funding_round/victor-fi-seed--6dae0946,"Financial Services, FinTech","Fairmont, West Virginia, United States, North America",Seed,6000000,USD,6000000,2021-12-02,Victor FI,https://www.crunchbase.com/organization/victor-fi,https://victorfi.com/,,,,MVB Edge Ventures,Victor provides banking technology solutions that simplify Bank-Fintech partnerships.,Seed,Yes,$1M to $10M,6000000,USD,6000000,Seed,1,MVB Edge Ventures,1,1,"147,621"
Seed Round - Hello Music,https://www.crunchbase.com/funding_round/hello-music-seed--b9848187,"Media and Entertainment, Music","Austin, Texas, United States, North America",Seed,4000000,USD,4000000,2010-01-22,Hello Music,https://www.crunchbase.com/organization/hello-music,http://www.hellomusic.com,,,,,Hello Music is a daily deals music platform for musicians.,Seed,Yes,Less than $1M,4000000,USD,4000000,Seed,1,,,,"147,630"
Non Equity Assistance - Optimus Ride,https://www.crunchbase.com/funding_round/optimus-ride-non-equity-assistance--30180803,"Autonomous Vehicles, Electric Vehicle, Robotics","Boston, Massachusetts, United States, North America",Non-equity Assistance,,,,2015-01-01,Optimus Ride,https://www.crunchbase.com/organization/optimus-ride,https://www.optimusride.com,,,,MIT Media Lab,"Optimus Ride is a self-driving vehicle company providing communities with safe, reliable, convenient, and sustainable mobility services.",,No,$1M to $10M,75981997,USD,75981997,M&A,7,,1,,"147,631"
Venture Round - PatientsLikeMe,https://www.crunchbase.com/funding_round/patientslikeme-series-unknown--abd790a8,"Health Care, Information Services, Medical, Software","Boston, Massachusetts, United States, North America",Venture - Series Unknown,2000000,USD,2000000,2012-08-08,PatientsLikeMe,https://www.crunchbase.com/organization/patientslikeme,http://www.patientslikeme.com,,,,,"PatientsLikeMe is a personalized health network of an integrated community, health management, and real-world data platform.",,Yes,$10M to $50M,153000000,USD,153000000,M&A,6,,,,"147,636"
Series H - Vestiaire Collective,https://www.crunchbase.com/funding_round/vestiairedecopines-series-h--4b49bcf6,"E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Social Shopping","Paris, Ile-de-France, France, Europe",Series H,178000000,EUR,214466875,2021-03-01,Vestiaire Collective,https://www.crunchbase.com/organization/vestiairedecopines,http://vestiairecollective.com,785000000,USD,785000000,"Bpifrance, Condé Nast, Cuir Invest, Eurazeo, Fidelity International, Kering, Korelya Capital, Luxury Tech Fund, Maximilian Bittner, Tiger Global Management, Vitruvian Partners",Vestiaire Collective is an online marketplace that allows users to buy and sell pre-owned luxury fashion items.,Late Stage Venture,Yes,$10M to $50M,722285995,USD,722285995,,10,"Kering, Tiger Global Management",11,5,"147,656"
Debt Financing - Confederate Motorcycle,https://www.crunchbase.com/funding_round/confederate-motorcycle-debt-financing--8b8344ac,"Automotive, Logistics, Manufacturing, Product Design, Web Design","North Shields, North Tyneside, United Kingdom, Europe",Debt Financing,,,,2008-12-31,Confederate Motorcycle,https://www.crunchbase.com/organization/confederate-motorcycle,https://www.confederate.com,,,,Advantage Capital,Confederate Motorcycle is a bike manufacturing company.,,No,$1M to $10M,,USD,,,2,,1,,"147,669"
