Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - Reflection Sciences,https://www.crunchbase.com/funding_round/reflection-sciences-debt-financing--66b76cc9,"Consumer, E-Learning, Training","Saint Paul, Minnesota, United States, North America",Debt Financing,100000,USD,100000,2023-08-07,Reflection Sciences,https://www.crunchbase.com/organization/reflection-sciences,https://reflectionsciences.com/,,,,,"Reflection Sciences provides professional development, assessment tools, intervention guidelines, and data analytics.",,No,Less than $1M,2825000,USD,2825000,Seed,5,,,,"71,425"
Series A - Chief,https://www.crunchbase.com/funding_round/chief-6603-series-a--3444b68a,"Communities, Education, Professional Networking, Social Media, Social Network, Women's","New York, New York, United States, North America",Series A,22000000,USD,22000000,2019-06-25,Chief,https://www.crunchbase.com/organization/chief-6603,https://www.chief.com,,,,"G9 Ventures, General Catalyst, GGV Capital, Inspired Capital Partners, Springbank Collective, TQ Ventures",Chief is a private membership network focused on connecting and supporting women executive leaders.,Early Stage Venture,Yes,$1M to $10M,140000000,USD,140000000,Early Stage Venture,4,"General Catalyst, Inspired Capital Partners",6,3,"71,420"
Seed Round - MedicubeX,https://www.crunchbase.com/funding_round/medicubex-seed--3e75ba72,"Health Care, Health Diagnostics, Medical, Medical Device","Helsinki, Southern Finland, Finland, Europe",Seed,430000,EUR,453378,2022-04-29,MedicubeX,https://www.crunchbase.com/organization/medicubex,https://www.medicubex.com/,1600000,EUR,1686991,FiBAN - Finnish Business Angels Network,"We are developing a platform for medical check-ups and telehealth for healthcare providers, public and private sectors.",Seed,Yes,,3315000,EUR,3581204,Seed,4,,1,,"71,415"
Seed Round - Minna Sparkling Tea,https://www.crunchbase.com/funding_round/minna-tea-seed--4d82ef61,Food and Beverage,"New York, New York, United States, North America",Seed,,,,2019-04-26,Minna Sparkling Tea,https://www.crunchbase.com/organization/minna-tea,http://www.drinkminna.com,,,,"CASSIUS, Melitas Ventures, Torch Capital","Minna Sparkling Tea is an organically certified line of carbonated beverages, and alternative to flavoured sparkling water.",Seed,Yes,,,USD,,Seed,1,,3,,"71,418"
Non Equity Assistance - Valence Vibrations,https://www.crunchbase.com/funding_round/valence-vibrations-non-equity-assistance--0966322d,"Analytics, Apps, Artificial Intelligence (AI)","Los Angeles, California, United States, North America",Non-equity Assistance,,,,2023-07-26,Valence Vibrations,https://www.crunchbase.com/organization/valence-vibrations,https://www.valencevibrations.com,,,,MassChallenge,Emotional communication as a service,,No,,,USD,,Seed,2,MassChallenge,1,1,"71,406"
Seed Round - ADG Company,https://www.crunchbase.com/funding_round/adg-company-seed--7d5d0089,"Event Management, Events, Media and Entertainment","Yongsan, Seoul-t'ukpyolsi, South Korea, Asia",Seed,,,,2022-03-31,ADG Company,https://www.crunchbase.com/organization/adg-company,http://adgcompany.co.kr,,,,SANDBOX,ADG Company is a celebrity management and entertainment company.,Seed,Yes,,,USD,,Seed,2,SANDBOX,1,1,"71,476"
Pre Seed Round - Workr Labs,https://www.crunchbase.com/funding_round/workr-labs-pre-seed--95257dcd,"Artificial Intelligence (AI), Intelligent Systems, Machine Learning, Manufacturing, Robotic Process Automation (RPA), Robotics",,Pre-Seed,,,,2024-01-26,Workr Labs,https://www.crunchbase.com/organization/workr-labs,http://workr-labs.com,,,,,Workr Labs is an AI Robotics company developing a general AI that simplifies robotic automation and digitizes task capabilities.,Seed,Yes,,,USD,,Seed,1,,,,"71,508"
Seed Round - Sybill AI,https://www.crunchbase.com/funding_round/sybill-seed--e8146452,"Artificial Intelligence (AI), Enterprise, Machine Learning, SaaS, Sales, Software","Mountain View, California, United States, North America",Seed,2000000,USD,2000000,2023-07-01,Sybill AI,https://www.crunchbase.com/organization/sybill,https://www.sybill.ai/,,,,,"At Sybill.ai, we are end-to-end, AI-first GTM stack enable unprecedented levels of automation for the sales reps.",Seed,Yes,Less than $1M,3600000,USD,3600000,Seed,2,,,,"71,509"
Seed Round - Restoplus,https://www.crunchbase.com/funding_round/restoplus-seed--1d04d8dc,"Apps, Coffee, Email, Information Technology, Restaurants, Web Development","Adelaide, South Australia, Australia, Oceania",Seed,1100000,AUD,737439,2023-04-19,Restoplus,https://www.crunchbase.com/organization/restoplus,https://www.restoplus.com,,,,"Adrian Di Marco, Investible",Restoplus is a tech platform for restaurants and cafes.,Seed,Yes,$1M to $10M,1100000,AUD,737440,Seed,2,Investible,2,2,"71,473"
Angel Round - Redstamp,https://www.crunchbase.com/funding_round/redstamp-ca-angel--b9a19ef8,"B2B, Events, Mobile, Retail, SaaS, Web Design","Port Moody, British Columbia, Canada, North America",Angel,,,,2012-09-01,Redstamp,https://www.crunchbase.com/organization/redstamp-ca,https://redstamp.com/,,,,Joanne Wilson,Redstamp is a full services agency that helps B2B and SaaS companies grow.,Seed,Yes,$10M to $50M,,USD,,M&A,1,,1,,"71,502"
