Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Cedars Health,https://www.crunchbase.com/funding_round/cedars-health-pre-seed--447c22d0,"Health Care, Medical, Wellness",,Pre-Seed,,,,2020-11-15,Cedars Health,https://www.crunchbase.com/organization/cedars-health,,,,,Skandalaris Center for Interdisciplinary Innovation and Entrepreneurship,Cedars Health develops a minimally invasive implant procedure for prostate enlargement.,Seed,Yes,$1M to $10M,50000,USD,50000,Seed,3,Skandalaris Center for Interdisciplinary Innovation and Entrepreneurship,1,,"337,826"
Venture Round - Pivot3,https://www.crunchbase.com/funding_round/pivot3-series-unknown--fa3fa2f3,"Data Center, Data Storage, Software, Video, Virtual Desktop","Austin, Texas, United States, North America",Venture - Series Unknown,14000000,USD,14000000,2013-10-24,Pivot3,https://www.crunchbase.com/organization/pivot3,http://www.pivot3.com,,,,"Comerica Incorporated, Focus Ventures, InterWest Partners, Lightspeed Venture Partners, Mesirow Financial, Northleaf Capital Partners, Silver Creek Ventures, Wilson Sonsini Goodrich & Rosati",Pivot3 develops hyperconverged infrastructure platforms for enterprise IT.,,Yes,$10M to $50M,273437500,USD,273437500,M&A,16,"InterWest Partners, Mesirow Financial",8,3,"337,830"
Convertible Note - Narya Security,https://www.crunchbase.com/funding_round/narya-security-convertible-note--4f6e3149,"Cyber Security, Network Security","Saint Louis, Missouri, United States, North America",Convertible Note,,,,2022-02-02,Narya Security,https://www.crunchbase.com/organization/narya-security,https://www.naryasecurity.com/,,,,Plug and Play,"Narya Security helps enterprises solve the damage from Ransomware infections, with a single click.",,No,,250000,USD,250000,,3,,1,1,"337,842"
Venture Round - Lucro,https://www.crunchbase.com/funding_round/lucro-81d3-series-unknown--54694fa2,"Analytics, Information Technology, Retail, Software","Bogotá, Distrito Especial, Colombia, South America",Venture - Series Unknown,,,,2022-06-06,Lucro,https://www.crunchbase.com/organization/lucro-81d3,https://lucroinside.com,,,,Endeavor,"Lucro is a provider of technology and software solutions for companies that offer actionable data, analysis, and visualization.",,Yes,,,USD,,,1,,1,,"337,845"
Pre Seed Round - SADDL,https://www.crunchbase.com/funding_round/saddl-55f8-pre-seed--6f73f6ae,"Fitness, Gamification, Wearables","Vancouver, British Columbia, Canada, North America",Pre-Seed,85000,USD,85000,2020-11-01,SADDL,https://www.crunchbase.com/organization/saddl-55f8,https://www.saddlracing.com/,,,,Friends & Family,SADDL is a mobile fitness application that combines the world of skill-based gaming with stationary exercise bikes.,Seed,Yes,,105000,USD,105000,Seed,2,,1,,"337,858"
Series B - Laekna Therapeutics,https://www.crunchbase.com/funding_round/laekna-therapeutics-series-b--40c664e9,Biotechnology,"Shanghai, Shanghai, China, Asia",Series B,27500000,USD,27500000,2019-04-02,Laekna Therapeutics,https://www.crunchbase.com/organization/laekna-therapeutics,http://www.laeknatp.com/,,,,"GP Healthcare Capital, OrbiMed",Laekna Therapeutics is a biotech company focusing on drug discovery and development.,Early Stage Venture,Yes,,168000000,USD,168000000,Late Stage Venture,4,GP Healthcare Capital,2,,"337,873"
Series A - ZhaoYL,https://www.crunchbase.com/funding_round/zhaoyl-series-a--74de84e5,"B2B, Big Data, E-Commerce","Guangzhou, Guangdong, China, Asia",Series A,20000000,CNY,2954975,2016-11-01,ZhaoYL,https://www.crunchbase.com/organization/zhaoyl,http://www.zhaoyl.com,,,,,"ZhaoYL is a big data customization service platform, helping brand companies gain insights into consumer and market trends.",Early Stage Venture,Yes,,25000000,CNY,3727314,Early Stage Venture,2,,,,"337,892"
Series A - Planet Intus,https://www.crunchbase.com/funding_round/planet-intus-series-a--c32fb78c,"Information Technology, Mapping Services, Software, Telecommunications, Web Development","Plan-les-ouates, Geneve, Switzerland, Europe",Series A,1350000,CHF,1390632,2016-09-22,Planet Intus,https://www.crunchbase.com/organization/planet-intus,http://www.planetintus.com/en/,,,,"David Sikorsky, Verve Ventures",Planet Intus combines expertise in telecommunication and software development.,Early Stage Venture,Yes,$1M to $10M,2015000,CHF,2086562,Early Stage Venture,3,Verve Ventures,2,,"337,917"
Venture Round - CYVision,https://www.crunchbase.com/funding_round/cyvision-series-unknown--f00c2801,"Consumer Applications, Consumer Electronics, Developer Platform, Electronics","San Jose, California, United States, North America",Venture - Series Unknown,5000000,USD,5000000,2020-07-23,CYVision,https://www.crunchbase.com/organization/cyvision,https://www.cyvision.com/,,,,"Intel Capital, Koc Holding, Revo Capital, Vestel Ventures",CYVision is developing 3D Augmented Reality Head-Up Displays for Next-Generation Vehicles.,,Yes,$1M to $10M,12000000,USD,12000000,,2,Revo Capital,4,2,"337,928"
Seed Round - Zeffer Cider,https://www.crunchbase.com/funding_round/zeffer-cider-seed--a6d326a0,"Craft Beer, Fruit, Wine And Spirits","Silverdale, Hawke's Bay, New Zealand, Oceania",Seed,1200000,NZD,863495,2017-02-24,Zeffer Cider,https://www.crunchbase.com/organization/zeffer-cider,http://www.zeffer.co.nz/,,,,"Snowball Effect, William Zeqiri",Zeffer Cider quickly tapped into the cider boom and gained momentum and popularity due to its use of fresh locally grown produce.,Seed,Yes,$1M to $10M,3618000,NZD,2498771,,2,,2,,"337,934"
Pre Seed Round - Precal,https://www.crunchbase.com/funding_round/precal-pre-seed--384795a6,"Apps, Information Technology, Pharmaceutical, Software","Tokyo, Tokyo, Japan, Asia",Pre-Seed,,,,2021-03-25,Precal,https://www.crunchbase.com/organization/precal,https://www.precal.jp/,,,,Nextblue,"Precal is an information technology company that develops applications that are common with pharmacies, pharmacists, and dispensing clerks.",Seed,Yes,,,USD,,Seed,2,Nextblue,1,,"337,955"
Grant - Trussville Storage,https://www.crunchbase.com/funding_round/trussville-storage-grant--57d58313,"Rental, Rental Property, Self-Storage","Trussville, Alabama, United States, North America",Grant,,,,2021-12-28,Trussville Storage,https://www.crunchbase.com/organization/trussville-storage,https://www.trussvillestorage.com/,,,,U.S. Department of Agriculture,"Trussville Storage is a self-storage facility located in Trussville, AL.",,No,,,USD,,,1,U.S. Department of Agriculture,1,,"338,021"
Pre Seed Round - appyReward,https://www.crunchbase.com/funding_round/appyreward-pre-seed--dd5a9e8a,"Business Development, Events, Software","Venice, California, United States, North America",Pre-Seed,60000,USD,60000,2016-01-28,appyReward,https://www.crunchbase.com/organization/appyreward,http://app.appyreward.com/,600000,USD,600000,FaBB,appyReward is a turn-key social platform that transforms the way businesses reward customers,Seed,Yes,Less than $1M,60000,USD,60000,Seed,1,FaBB,1,2,"338,023"
Series A - Linkker,https://www.crunchbase.com/funding_round/linkker-series-a--af75f937,"Consumer Electronics, Electronics, Information Technology, Public Transportation, Transportation","Villähde, Southern Finland, Finland, Europe",Series A,1000000,EUR,1239135,2014-11-21,Linkker,https://www.crunchbase.com/organization/linkker,http://www.linkkerbus.com,,,,Innovestor,Linkker's core technologies are light weight chassis and body constructions and energy efficient drive lines.,Early Stage Venture,Yes,$1M to $10M,2500000,EUR,2911331,,4,Innovestor,1,,"338,042"
