Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Post-IPO Equity - Northsight Capital,https://www.crunchbase.com/funding_round/northsight-capital-inc-dba-weeddepot-post-ipo-equity--ed7d212d,"Advertising, Cannabis, Consulting, Internet","Scottsdale, Arizona, United States, North America",Post-IPO Equity,1141500,USD,1141500,2014-09-04,Northsight Capital,https://www.crunchbase.com/organization/northsight-capital-inc-dba-weeddepot,http://www.northsightcapital.com/,,,,,"Northsight Capital provides advertising, marketing, and branding services for online cannabis-related websites.",,Yes,Less than $1M,1141500,USD,1141500,IPO,1,,,,"480,104"
Venture Round - Team Dignitas,https://www.crunchbase.com/funding_round/team-dignitas-series-unknown--37fb6bb3,"Media and Entertainment, Online Games, PC Games","London, England, United Kingdom, Europe",Venture - Series Unknown,500000,USD,500000,2017-08-16,Team Dignitas,https://www.crunchbase.com/organization/team-dignitas,http://team-dignitas.net/,,,,,Team Dignitas offers e-sports organizations.,,Yes,,500000,USD,500000,M&A,2,,,,"480,109"
Venture Round - Nozomi Networks,https://www.crunchbase.com/funding_round/nozomi-networks-series-unknown--03badb53,"Cyber Security, Information Technology, Network Security","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2020-07-07,Nozomi Networks,https://www.crunchbase.com/organization/nozomi-networks,http://nozominetworks.com/,,,,Telefónica Innovation Ventures,Nozomi Networks offers cybersecurity and operational visibility solutions for industrial control systems.,,Yes,$1M to $10M,165999996,USD,165999996,,9,Telefónica Innovation Ventures,1,1,"480,128"
Seed Round - Zebra,https://www.crunchbase.com/funding_round/zebranow-seed--7b68dab5,"Information Technology, Transportation","Palo Alto, California, United States, North America",Seed,,,,2019-06-27,Zebra,https://www.crunchbase.com/organization/zebranow,https://www.ride.zebranow.com,,,,NFX,"Zebra is providing people with direct access to their own eco-friendly, affordable, and dependable transportation network.",Seed,Yes,,,USD,,Early Stage Venture,4,NFX,1,1,"480,136"
Angel Round - Yaotang Biology,https://www.crunchbase.com/funding_round/yaotang-biology-angel--60a82f4f,"Biopharma, Biotechnology","Minhang, Shanghai, China, Asia",Angel,,,,2022-02-25,Yaotang Biology,https://www.crunchbase.com/organization/yaotang-biology,https://www.yoltx.com/,,,,K2VC,Yaotang Bio is a biotechnology company focusing on combining LNP delivery and gene editing technology.,Seed,Yes,,200000000,CNY,28887196,Early Stage Venture,3,K2VC,1,,"480,137"
Pre Seed Round - Datalogiq Analytics,https://www.crunchbase.com/funding_round/datalogiq-analytics-pre-seed--6fa602d9,"Analytics, Business Intelligence, Consulting, Information Technology","Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",Pre-Seed,,,,2017-01-10,Datalogiq Analytics,https://www.crunchbase.com/organization/datalogiq-analytics,https://www.datalogiqs.com,,,,Angel,Datalogiqs offers a wide range of consulting services to serve a variety of businesses and clients.,Seed,Yes,,,USD,,,3,,1,,"480,169"
Pre Seed Round - Carzuno,https://www.crunchbase.com/funding_round/carzuno-pre-seed--10183ae7,"Automotive, E-Commerce, Marketplace, Rental, Subscription Service","Singapore, Central Region, Singapore, Asia",Pre-Seed,500000,USD,500000,2021-12-08,Carzuno,https://www.crunchbase.com/organization/carzuno,https://www.carzuno.com,,,,"Hustle Fund, Net Ventures",Car subscription marketplace,Seed,Yes,,500000,USD,500000,Seed,1,"Hustle Fund, Net Ventures",2,,"480,193"
Seed Round - Dyscover.me,https://www.crunchbase.com/funding_round/dyscover-me-seed--af4d8703,"Human Resources, Internet","Eugene, Oregon, United States, North America",Seed,,,,2014-01-01,Dyscover.me,https://www.crunchbase.com/organization/dyscover-me,http://dyscover.me,,,,Starve Ups,Dyscover.me is all about facilitating mutual discovery.,Seed,Yes,$1M to $10M,,USD,,Seed,1,,1,,"480,197"
Seed Round - Bitfo,https://www.crunchbase.com/funding_round/bitfo-seed--7e3fd22a,"Bitcoin, Cryptocurrency, Finance","Dallas, Texas, United States, North America",Seed,420405,USD,420405,2022-11-02,Bitfo,https://www.crunchbase.com/organization/bitfo,https://www.bitfo.com/,,,,,Bitfo is a cryptocurrency media company that works with some of the largest cryptocurrency companies.,Seed,Yes,,1892102,USD,1892102,Seed,2,,,,"480,205"
Series A - ventus Japan,https://www.crunchbase.com/funding_round/ventus-japan-series-a--c7a69c84,"Content, Media and Entertainment, Sports","Tokyo, Tokyo, Japan, Asia",Series A,275000000,JPY,2419370,2021-12-20,ventus Japan,https://www.crunchbase.com/organization/ventus-japan,https://ventus-inc.com,,,,"ANOBAKA, G-STARTUP, Mizuho Capital, OLM Ventures, Samurai Incubate, SMBC Venture Capital, Sony Music Entertainment Japan, UNITED, VOYAGE VENTURES",ventus is an Media and Entertainment based company.,Early Stage Venture,Yes,,295000000,JPY,2601115,Early Stage Venture,4,,9,,"480,214"
