Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Funding Round - Checkout Technologies,https://www.crunchbase.com/funding_round/checkout-technologies-undisclosed--17284b1f,"Artificial Intelligence (AI), Retail Technology, Sales Automation","Milano, Lombardia, Italy, Europe",Funding Round,,,,2018-01-01,Checkout Technologies,https://www.crunchbase.com/organization/checkout-technologies,https://standard.ai,,,,Pariter Partners,Checkout Technologies creates AI powered technologies to reshape and enhance the relationship between physical retailers and shoppers.,,Yes,$1M to $10M,1250000,EUR,1373014,M&A,3,,1,,"565,617"
Post-IPO Debt - First Industrial Realty Trust,https://www.crunchbase.com/funding_round/first-industrial-realty-trust-post-ipo-debt--3f30cfa7,"Building Material, Industrial, Real Estate, Real Estate Investment","Chicago, Illinois, United States, North America",Post-IPO Debt,300000000,USD,300000000,2022-08-15,First Industrial Realty Trust,https://www.crunchbase.com/organization/first-industrial-realty-trust,http://firstindustrial.com/,,,,"BofA Securities, JPMorgan Chase & Co., PNC Capital Markets, Regions Capital Markets, U.S. Bank Trust National Association","First Industrial Realty Trust, Inc. is a real estate investment trust (REIT).",,No,,300000000,USD,300000000,IPO,1,"BofA Securities, PNC Capital Markets, Regions Capital Markets, U.S. Bank Trust National Association",5,,"565,622"
Seed Round - YoVivo,https://www.crunchbase.com/funding_round/yovivo-ltd-seed--657cc8ed,"Cloud Management, Photo Editing, Photo Sharing, Social Media Management, Software","London, England, United Kingdom, Europe",Seed,150000,GBP,228016,2015-06-01,YoVivo,https://www.crunchbase.com/organization/yovivo-ltd,http://www.yovivo.co,1100000,GBP,1672123,,All Your Photos. All your Clouds. All in one Place.,Seed,Yes,Less than $1M,150000,GBP,228017,Seed,1,,,,"565,627"
Venture Round - PHase2 Micro Technologies,https://www.crunchbase.com/funding_round/phase2-micro-technologies-series-unknown--de30b15a,"Electronics, Manufacturing","Boston, Massachusetts, United States, North America",Venture - Series Unknown,,,,2016-03-03,PHase2 Micro Technologies,https://www.crunchbase.com/organization/phase2-micro-technologies,http://phase2micro.com/,,,,Joint Polish Investment Fund,PHase2 Micro Technologies is a technology development company that offers MEMS-enabled pH sensor technology platforms.,,Yes,Less than $1M,,USD,,,1,Joint Polish Investment Fund,1,,"565,645"
Grant - PowerOptions,https://www.crunchbase.com/funding_round/poweroptions-grant--23ae02a7,"Energy, Non Profit, Renewable Energy","Boston, Massachusetts, United States, North America",Grant,200000,USD,200000,2020-09-18,PowerOptions,https://www.crunchbase.com/organization/poweroptions,https://poweroptions.org,,,,Massachusetts Clean Energy Center,PowerOptions provides savings and predictability on energy costs to nonprofits and the public sector.,,No,,200000,USD,200000,,1,Massachusetts Clean Energy Center,1,1,"565,680"
Venture Round - Nobis Technology Group,https://www.crunchbase.com/funding_round/nobis-technology-group-series-unknown--1a722d24,"Information Technology, Service Industry, Web Hosting","Phoenix, Arizona, United States, North America",Venture - Series Unknown,6000000,USD,6000000,2014-03-10,Nobis Technology Group,https://www.crunchbase.com/organization/nobis-technology-group,http://www.nobistech.net,,,,,Nobis Technology Group is the parent holding company to roughly a dozen specialized companies and a broad spectrum of websites.,,Yes,,6000000,USD,6000000,M&A,1,,,,"565,682"
Venture Round - Balls.ie,https://www.crunchbase.com/funding_round/balls-ie-series-unknown--9ea978c2,"Social Media, Sports","Dublin, Dublin, Ireland, Europe",Venture - Series Unknown,,,,2016-03-30,Balls.ie,https://www.crunchbase.com/organization/balls-ie,http://balls.ie/,,,,Enterprise Ireland,Balls Media is a sports-driven social platform.,,Yes,Less than $1M,,USD,,,2,,1,1,"565,706"
Series B - Sunseap,https://www.crunchbase.com/funding_round/sunseap-series-b--eee5d045,"Clean Energy, Energy, Energy Efficiency, Renewable Energy, Solar","Singapore, Central Region, Singapore, Asia",Series B,77000000,USD,77000000,2015-08-06,Sunseap,https://www.crunchbase.com/organization/sunseap,http://sunseap.com,,,,"APUS Investments, Chow Tai Fook, DBS Bank, Enspire Capital, TRIREC",Sunseap is a Singaporean provider of solar and clean energy. ,Early Stage Venture,Yes,$10M to $50M,342465400,USD,342465400,M&A,10,TRIREC,5,,"565,721"
Seed Round - scriptr.io,https://www.crunchbase.com/funding_round/scriptr-io-seed--8b246651,"Apps, Internet of Things, Software","New York, New York, United States, North America",Seed,,,,2015-02-01,scriptr.io,https://www.crunchbase.com/organization/scriptr-io,http://scriptr.io,,,,"BeryTech Fund, Middle East Venture Partners (MEVP)",Scriptr is a powerful cloud service that simplifies the connection of IoT devices to the Internet.,Seed,Yes,,9000000,USD,9000000,Early Stage Venture,3,,2,1,"565,733"
Pre Seed Round - Stackflows,https://www.crunchbase.com/funding_round/stackflows-pre-seed--6b8bb8dd,"Data Integration, Data Visualization, Industrial Automation, PaaS, SaaS, Small and Medium Businesses, Software","Kaunas, Kauno Apskritis, Lithuania, Europe",Pre-Seed,100000,EUR,104290,2022-07-01,Stackflows,https://www.crunchbase.com/organization/stackflows,https://www.stackflows.com,,,,FIRSTPICK,Platform for smart personal automations and complex business processes,Seed,Yes,,100000,EUR,104291,Seed,1,,1,,"565,740"
Private Equity Round - BDR Thermea Group,https://www.crunchbase.com/funding_round/bdr-thermea-group-private-equity--ac406f63,"Consumer Electronics, Electronics, Manufacturing","Apeldoorn, Gelderland, The Netherlands, Europe",Private Equity,,,,2004-03-01,BDR Thermea Group,https://www.crunchbase.com/organization/bdr-thermea-group,https://www.bdrthermeagroup.com/,,,,BC Partners,BDR Thermea Group is a manufacturer and distributor of smart climate and sanitary hot water solutions.,Private Equity,Yes,$1B to $10B,,USD,,M&A,1,BC Partners,1,,"565,753"
Venture Round - SupplyBetter,https://www.crunchbase.com/funding_round/supplybetter-series-unknown--fe5746a8,"CAD, Industrial, Manufacturing, Mechanical Engineering","San Francisco, California, United States, North America",Venture - Series Unknown,,,,2014-07-18,SupplyBetter,https://www.crunchbase.com/organization/supplybetter,http://www.supplybetter.com,,,,SOSV,SupplyBetter makes it easy to share your experience by using data from your purchase orders.,,Yes,,28000,USD,28000,,2,SOSV,1,1,"565,774"
Grant - Two Bears Environmental Consulting,https://www.crunchbase.com/funding_round/two-bears-environmental-consulting-grant--ea779027,"Consulting, Environmental Consulting, Risk Management","Anchorage, Alaska, United States, North America",Grant,249866,USD,249866,2020-05-15,Two Bears Environmental Consulting,https://www.crunchbase.com/organization/two-bears-environmental-consulting,https://www.tbec-ak.com,,,,National Science Foundation,Two Bears Environmental Consulting offers information services aimed at analyzing the impact of climate change on various projects.,,No,$1M to $10M,1218989,USD,1218989,,2,National Science Foundation,1,,"565,801"
Seed Round - Reel,https://www.crunchbase.com/funding_round/reeelit-seed--05dcdd41,"E-Commerce, Internet, Shopping","Los Angeles, California, United States, North America",Seed,,,,2019-06-17,Reel,https://www.crunchbase.com/organization/reeelit,https://www.joinreel.co/,,,,"BAM Ventures, Chingona Ventures, Clocktower Technology Ventures, L'ATTITUDE Ventures",Reel is a platform for debt-free shopping. A simple way to pay for the things you want in installment savings.,Seed,Yes,$1M to $10M,6500000,USD,6500000,M&A,6,,4,2,"565,804"
Pre Seed Round - Paperchain,https://www.crunchbase.com/funding_round/paperchain-pre-seed--8d172e37,"Blockchain, Cryptocurrency, Film, FinTech, Media and Entertainment, Web3","New York, New York, United States, North America",Pre-Seed,1400000,USD,1400000,2021-03-01,Paperchain,https://www.crunchbase.com/organization/paperchain,https://www.paperchain.io,,,,OIF Ventures,Instant content payments for online creators.,Seed,Yes,Less than $1M,2990000,USD,2990000,,4,,1,,"565,820"
