Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - bcause,https://www.crunchbase.com/funding_round/bcause-b2d6-series-b--53c8ed1e,"Bitcoin, Cryptocurrency, Financial Services, FinTech, Virtual Currency","Virginia Beach, Virginia, United States, North America",Series B,5000000,USD,5000000,2018-04-30,bcause,https://www.crunchbase.com/organization/bcause-b2d6,http://www.bcause.com/,,,,,bcause develops and provides internet-based global financial market solutions for the rapidly growing digital currency ecosystem.,Early Stage Venture,Yes,$1M to $10M,5138735,USD,5138735,Early Stage Venture,3,,,,"189,000"
Seed Round - Toss Lab,https://www.crunchbase.com/funding_round/toss-lab-seed--3c109c67,"Collaboration, Communications Infrastructure, Computer, Enterprise Software, Internet, Messaging, SaaS, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Seed,2500000,USD,2500000,2016-02-11,Toss Lab,https://www.crunchbase.com/organization/toss-lab,http://www.jandi.com,,,,"Hnap, Qualcomm Ventures",Toss Lab is a SaaS enterprise software company that provides enterprise messaging and collaboration tools.,Seed,Yes,$1M to $10M,25815422,USD,25815422,Late Stage Venture,7,"Hnap, Qualcomm Ventures",2,1,"189,001"
Venture Round - Rising City,https://www.crunchbase.com/funding_round/rising-city-series-unknown--9213017a,"Property Development, Real Estate, Residential","Mumbai, Maharashtra, India, Asia",Venture - Series Unknown,,,,2015-04-16,Rising City,https://www.crunchbase.com/organization/rising-city,http://www.risingcity.co.in,,,,Brand Capital,"The Rising City is the brainchild of Rare Township, which is formed by the conglomeration of five eminent real estate developers.",,Yes,Less than $1M,,USD,,,1,,1,,"189,002"
Grant - Empire Robotics,https://www.crunchbase.com/funding_round/empire-robotics-grant--9b405eea,"Industrial Automation, Manufacturing, Robotics","Boston, Massachusetts, United States, North America",Grant,220000,USD,220000,2014-08-01,Empire Robotics,https://www.crunchbase.com/organization/empire-robotics,http://www.empirerobotics.com,,,,,Empire Robotics manufactures flexible robotics that enable the secure grasping and manipulation of various objects with a single tool.,,No,$1M to $10M,2811887,USD,2811887,Seed,9,,,,"189,003"
Convertible Note - Geneformics,https://www.crunchbase.com/funding_round/geneformics-data-systems-ltd-convertible-note--4445c9a9,"Data Visualization, IT Management, Software","Sunnyvale, California, United States, North America",Convertible Note,2050000,USD,2050000,2015-12-01,Geneformics,https://www.crunchbase.com/organization/geneformics-data-systems-ltd,http://www.geneformics.com/,,,,"Heliant Ventures, iVentures Asia Ltd",Geneformics is a company that provides a solution to storage for genome sequencing.,,No,$1M to $10M,2850000,USD,2850000,Seed,2,,2,1,"189,006"
Series A - Cigent Technology,https://www.crunchbase.com/funding_round/cigent-technology-series-a--5ae97a09,"Information Technology, Security","Fort Myers, Florida, United States, North America",Series A,7600000,USD,7600000,2020-04-21,Cigent Technology,https://www.crunchbase.com/organization/cigent-technology,https://www.cigent.com/,,,,"Alan Pollard, Avie Tevanian, CyberJunction, Evan Waters, Francois Millard, Gary Wipfler, In-Q-Tel, Tom Paquin, Tony Martin, WestWave Capital, William Cyr","Cigent Technology is an IT company that protects businesses and individuals from ransomware, data theft, and malicious insider attacks.",Early Stage Venture,Yes,$1M to $10M,10102593,USD,10102593,Early Stage Venture,2,"CyberJunction, In-Q-Tel",11,4,"189,007"
Venture Round - Pipsnacks,https://www.crunchbase.com/funding_round/pipsnacks-series-unknown--1584b245,"Food and Beverage, Food Delivery, Food Processing, Manufacturing","Bethlehem, Pennsylvania, United States, North America",Venture - Series Unknown,3000000,USD,3000000,2019-05-21,Pipsnacks,https://www.crunchbase.com/organization/pipsnacks,https://www.pipsnacks.com,,,,,"Pipsnacks is the manufacturer and marketer of PipCorn, a special type of mini popcorn.",,Yes,Less than $1M,18765806,USD,18765806,,14,,,,"189,008"
Seed Round - 16 Pinpin,https://www.crunchbase.com/funding_round/16-pinpin-seed--3b6b75c5,Group Buying,"Shenzhen, Guangdong, China, Asia",Seed,,,,2018-12-01,16 Pinpin,https://www.crunchbase.com/organization/16-pinpin,https://www.16pinpin.com/,,,,Sky9 Capital,16 Pinpin is a group buying platform.,Seed,Yes,,,USD,,Seed,1,,1,,"189,009"
Non Equity Assistance - Strawberry energy,https://www.crunchbase.com/funding_round/strawberry-energy-non-equity-assistance--5a17dcc6,"Internet of Things, Mobile, Renewable Energy, Solar","Belgrade, Vojvodina, Serbia, Europe",Non-equity Assistance,,,,2018-01-01,Strawberry energy,https://www.crunchbase.com/organization/strawberry-energy,https://strawberrye.com,,,,Public,Strawberry energy develops solar-powered urban furniture and provides energy and connectivity.,,No,Less than $1M,661410,USD,661410,,5,Public,1,,"189,011"
Seed Round - Remodeez,https://www.crunchbase.com/funding_round/remodeez-seed--5c6f9823,"Consumer, Consumer Goods, Retail","Charlotte, North Carolina, United States, North America",Seed,50000,USD,50000,2015-06-03,Remodeez,https://www.crunchbase.com/organization/remodeez,https://www.remodeez.com,,,,,Remodeez provides an odorless and non-toxic solution to remove everyday odors.,Seed,Yes,,50000,USD,50000,Seed,1,,,,"189,012"
Post-IPO Equity - Bionano Genomics,https://www.crunchbase.com/funding_round/bionanomatrix-post-ipo-equity--2fa092be,"Biotechnology, Genetics, Health Diagnostics, Medical","San Diego, California, United States, North America",Post-IPO Equity,41850386,USD,41850386,2021-10-22,Bionano Genomics,https://www.crunchbase.com/organization/bionanomatrix,http://www.bionanogenomics.com,,,,,Bionano Genomics is a biotechnology company that provides genome analysis solutions to researchers and clinicians.,,Yes,$1M to $10M,288133200,USD,288133200,IPO,14,,,,"189,013"
Seed Round - Citics,https://www.crunchbase.com/funding_round/citics-seed--dca5b5a0,"Internet, Real Estate, Software","Ho Chi Minh City, NA - Vietnam, Vietnam, Asia",Seed,1000000,USD,1000000,2021-03-02,Citics,https://www.crunchbase.com/organization/citics,https://citics.vn/,,,,"Nextrans, TheVentures, Vulpes Ventures",Citics is an online real estate platform.,Seed,Yes,,2300000,USD,2300000,Seed,2,Vulpes Ventures,3,1,"189,014"
Series A - SteadyPay,https://www.crunchbase.com/funding_round/steadypay-series-a--208f428f,"Apps, Consumer Lending, Credit, Employee Benefits, Financial Services, FinTech, Information Technology, Lending, Software","London, England, United Kingdom, Europe",Series A,5000000,GBP,6613747,2022-03-04,SteadyPay,https://www.crunchbase.com/organization/steadypay,https://www.steadypay.co/,,,,"Ascension Ventures, Launchbay Capital, The Future Fund",SteadyPay is an income smoothing app for the modern economy.,Early Stage Venture,Yes,$1M to $10M,13397076,USD,13397076,,3,Launchbay Capital,3,1,"189,016"
Seed Round - 4me,https://www.crunchbase.com/funding_round/itrp-institute-seed--b664f45f,"Asset Management, Cloud Management, Customer Service, Enterprise Software, IT Management, Knowledge Management, Outsourcing, Risk Management, Service Industry, Software","Palo Alto, California, United States, North America",Seed,1650000,USD,1650000,2018-02-21,4me,https://www.crunchbase.com/organization/itrp-institute,http://4me.com,6000000,USD,6000000,Storm Ventures,"4me is an IT and Enterprise Service Management & Workflow application, providing complete visibility and control of service cost & quality.",Seed,Yes,Less than $1M,4010000,USD,4010000,Private Equity,4,Storm Ventures,1,,"189,017"
Seed Round - Hum,https://www.crunchbase.com/funding_round/hum-industrial-technology-seed--b2802784,"Industrial Automation, Internet of Things, Manufacturing, Railroad, Software, Supply Chain Management","St Louis, Missouri, United States, North America",Seed,,,,2020-05-30,Hum,https://www.crunchbase.com/organization/hum-industrial-technology,https://humindustrial.com/,,,,Arch Grants,HUM Industrial Technology is a supply chain technology company building predictive sensors to make the supply chain smarter and safer.,Seed,Yes,,,USD,,Seed,4,,1,,"189,018"
Grant - AgeneBio,https://www.crunchbase.com/funding_round/agenebio-grant--532e50bb,"Biotechnology, Health Care, Pharmaceutical","Carmel, Indiana, United States, North America",Grant,3400000,USD,3400000,2019-09-13,AgeneBio,https://www.crunchbase.com/organization/agenebio,http://agenebio.com,,,,"Alzheimer's Drug Discovery Foundation, National Institutes of Health",AgeneBio is a neuroscience pharmaceutical company developing treatments for diseases that impact memory.,,No,$1M to $10M,14401850,USD,14401850,,11,"Alzheimer's Drug Discovery Foundation, National Institutes of Health",2,,"189,019"
Private Equity Round - Native Instruments,https://www.crunchbase.com/funding_round/native-instruments-private-equity--9087f062,"Audio, Audio Recording and Production, Music, Musical Instruments, Software","Berlin, Berlin, Germany, Europe",Private Equity,50000000,EUR,59242829,2017-10-19,Native Instruments,https://www.crunchbase.com/organization/native-instruments,http://www.native-instruments.com,,,,EMH Partners,Native Instruments is a leading manufacturer of software and hardware for computer-based audio production and DJing.,Private Equity,Yes,$1M to $10M,50000000,EUR,59242829,M&A,1,EMH Partners,1,,"189,020"
Seed Round - Secucloud,https://www.crunchbase.com/funding_round/secucloud-seed--14c7906e,"Cloud Computing, Cloud Security, Cyber Security, Mobile, Network Security","Hamburg, Hamburg, Germany, Europe",Seed,2500000,EUR,3381010,2013-10-01,Secucloud,https://www.crunchbase.com/organization/secucloud,http://secucloud.com,,,,,"Secucloud is a service provider of cloud-based IT security, operating worldwide.",Seed,Yes,$1M to $10M,11500000,EUR,13848733,M&A,4,,,,"189,021"
Series A - Sinosun Technology,https://www.crunchbase.com/funding_round/sinosun-technology-series-a--6777ff9d,"Developer Platform, Manufacturing, Security","Shenzhen, Guangdong, China, Asia",Series A,3750000,USD,3750000,2003-08-01,Sinosun Technology,https://www.crunchbase.com/organization/sinosun-technology,http://www.sinosun.com/,,,,JAFCO Asia,"Sinosun Technology is engaged in the research, development, manufacture, and sale of anti-counterfeiting technologies for the bank industry.",Early Stage Venture,Yes,$1M to $10M,18097640,USD,18097640,IPO,4,JAFCO Asia,1,,"189,022"
"Seed Round - Stroll, Inc.",https://www.crunchbase.com/funding_round/blufield-inc-seed--847482cd,"Advertising, Mobile Advertising","Nashville, Tennessee, United States, North America",Seed,150000,USD,150000,2015-12-01,"Stroll, Inc.",https://www.crunchbase.com/organization/blufield-inc,https://www.strollnow.com,,,,Bohan Advertising,Stroll is a location-based marketing ecosystem.,Seed,Yes,,350000,USD,350000,,3,,1,,"189,023"
Series A - Mabworks,https://www.crunchbase.com/funding_round/mabworks-series-a--f5736db6,"Biopharma, Biotechnology, Clinical Trials","Beijing, Beijing, China, Asia",Series A,100000000,CNY,15285520,2016-05-19,Mabworks,https://www.crunchbase.com/organization/mabworks,http://www.mab-works.com/,,,,Med-Fine Capital,Mabworks is a gene engineering mab company.,Early Stage Venture,Yes,,214509183,USD,214509183,IPO,3,Med-Fine Capital,1,,"189,024"
Series A - AmazeVR,https://www.crunchbase.com/funding_round/amazevr-series-a--e448f749,"Gaming, Media and Entertainment, Music, Software, Video Streaming, Virtual Reality","Los Angeles, California, United States, North America",Series A,7000000,USD,7000000,2019-05-21,AmazeVR,https://www.crunchbase.com/organization/amazevr,https://www.amazevr.com,,,,"LG Technology Ventures, Mirae Asset, Mirae Asset Venture Investment, Smilegate Investment, Timewise Investment",AmazeVR is a virtual concert platform for VR content creation and mass distribution using proprietary technologies.,Early Stage Venture,Yes,$1M to $10M,50800000,USD,50800000,Early Stage Venture,6,"Mirae Asset, Mirae Asset Venture Investment",5,1,"189,025"
Seed Round - AirTicketArena Ltd.,https://www.crunchbase.com/funding_round/airticketarena-ltd-seed--a962390f,"Information Services, Information Technology, Ticketing","Egham, Surrey, United Kingdom, Europe",Seed,350000,GBP,465011,2017-10-13,AirTicketArena Ltd.,https://www.crunchbase.com/organization/airticketarena-ltd,http://www.airticketarena.com,,,,Angel Investment Network,Air Ticket Arena is the first fully automated platform which matches unsold seats on scheduled flights with air traveller's bids.,Seed,Yes,,400000,GBP,540193,Seed,2,Angel Investment Network,1,,"189,026"
Series B - Xiaoyuwang,https://www.crunchbase.com/funding_round/xiaoyu-com-series-b--fc2bb1d7,"Communities, Consumer, Internet","Xiamei, Fujian, China, Asia",Series B,20000000,CNY,3165879,2015-11-01,Xiaoyuwang,https://www.crunchbase.com/organization/xiaoyu-com,http://www.xmfish.com/,,,,Tronfund,Xiaoyuwang is a community services platform for consumption information.,Early Stage Venture,Yes,,30000000,CNY,4621176,IPO,2,Tronfund,1,,"189,027"
Non Equity Assistance - Optimus Technologies,https://www.crunchbase.com/funding_round/optimus-technologies-non-equity-assistance--386fb569,"Manufacturing, Renewable Energy, Transportation, Waste Management","Pittsburgh, Pennsylvania, United States, North America",Non-equity Assistance,,,,2021-06-01,Optimus Technologies,https://www.crunchbase.com/organization/optimus-technologies,http://www.optimustec.com/,,,,AcceliCITY powered by Leading Cities,Optimus Technologies is the market leader in EPA compliant biodiesel conversion systems for medium- and heavy-duty trucks.,,No,Less than $1M,21178700,USD,21178700,Early Stage Venture,38,,1,,"189,028"
Seed Round - Knowable Universe,https://www.crunchbase.com/funding_round/knowable-universe-seed--50ab367b,"E-Learning, Software","Los Angeles, California, United States, North America",Seed,,,,2014-04-06,Knowable Universe,https://www.crunchbase.com/organization/knowable-universe,https://knowable.fyi/,,,,SVA,Knowable Universe is an audio learning platform that build new skills.,Seed,Yes,$1M to $10M,4000000,USD,4000000,M&A,2,,1,,"189,029"
