Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - Yimuge,https://www.crunchbase.com/funding_round/yimuge-angel--4b238b6a,"Photo Editing, Photography, Video","Hangzhou, Zhejiang, China, Asia",Angel,3000000,CNY,435580,2017-04-13,Yimuge,https://www.crunchbase.com/organization/yimuge,http://www.uniquephoto.cn/,,,,Zhejiang Provincial Financial Holdings,Yimuge is a provider of photography services.,Seed,Yes,,3000000,CNY,435580,Seed,1,,1,,"530,800"
Seed Round - Matter Labs,https://www.crunchbase.com/funding_round/matter-labs-seed--db5b939e,"Blockchain, Ethereum, Internet, Software","Berlin, Berlin, Germany, Europe",Seed,2000000,USD,2000000,2019-09-23,Matter Labs,https://www.crunchbase.com/organization/matter-labs,https://matter-labs.io,,,,"1kx, Dekrypt Capital, Dragonfly, Hashed, Placeholder",Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.,Seed,Yes,$1M to $10M,258000000,USD,258000000,Late Stage Venture,4,Placeholder,5,,"530,801"
Post-IPO Equity - XTEK,https://www.crunchbase.com/funding_round/xtek-ltd-post-ipo-equity--462b8760,"Consulting, Manufacturing, Retail","Fyshwick, Australian Capital Territory, Australia, Oceania",Post-IPO Equity,3000000,AUD,2290934,2017-06-28,XTEK,https://www.crunchbase.com/organization/xtek-ltd,https://www.xtek.net/,,,,,XTEK is a company that provides combat products and tailored solutions.,,Yes,$10M to $50M,6330000,AUD,4542221,IPO,3,,,,"530,802"
Seed Round - Rocean,https://www.crunchbase.com/funding_round/rocean-seed--3b55cf91,"Consumer Electronics, Food and Beverage, Smart Home, Water Purification","New York, New York, United States, North America",Seed,,,,2017-04-01,Rocean,https://www.crunchbase.com/organization/rocean,https://rocean.com/,,,,Currency M (The Moinian Group),World’s First Personalised Water Ecosystem. Eliminating 'disposable' plastic bottles from our Oceans. ,Seed,Yes,$1M to $10M,6000000,USD,6000000,M&A,3,,1,,"530,805"
Seed Round - Iframe Apps,https://www.crunchbase.com/funding_round/iframe-apps-seed--0de5486f,"Apps, Software","France, Idaho, United States, North America",Seed,30000,EUR,44504,2011-05-01,Iframe Apps,https://www.crunchbase.com/organization/iframe-apps,http://www.iframe-apps.com,,,,Kima Ventures,Iframe Apps offers a platform of Facebook applications for businesses to engage fans and promote their brands.,Seed,Yes,$1M to $10M,30000,EUR,44504,Seed,1,,1,,"530,806"
Post-IPO Equity - Sapiens,https://www.crunchbase.com/funding_round/sapiens-international-post-ipo-equity--2be662c4,"Financial Services, Innovation Management, InsurTech, Management Information Systems, Software","Holon, Tel Aviv, Israel, Asia",Post-IPO Equity,10000000,EUR,13319410,2011-11-28,Sapiens,https://www.crunchbase.com/organization/sapiens-international,http://www.sapiens.com,,,,Wellcome Trust,Sapiens is a SaaS insurance platform for the financial sector.,,Yes,$100M to $500M,88319410,USD,88319410,IPO,3,Wellcome Trust,1,,"530,807"
Series B - Sedona Networks,https://www.crunchbase.com/funding_round/sedona-networks-2-series-b--7a145135,"Business Development, Internet, Telecommunications","Kanata, Ontario, Canada, North America",Series B,22000000,USD,22000000,2000-02-29,Sedona Networks,https://www.crunchbase.com/organization/sedona-networks-2,http://www.sedonanetworks.com/,,,,"Atlas Venture, BDC Venture Capital, HarbourVest Partners, North Bridge Venture Partners & Growth Equity, Ventures West","Sedona Networks designs and builds innovative, multi-services access network solutions.",Early Stage Venture,Yes,,22000000,USD,22000000,Early Stage Venture,1,HarbourVest Partners,5,,"530,808"
Non Equity Assistance - Bots,https://www.crunchbase.com/funding_round/bots-non-equity-assistance--6c2ad81e,"Computer, FinTech, SaaS, Software","London, England, United Kingdom, Europe",Non-equity Assistance,,,,2020-11-24,Bots,https://www.crunchbase.com/organization/bots,https://www.bondorigination.com/,,,,FinTech Sandbox,Bots is a SaaS startup helping Debt Capital Markets (DCM) divisions of Investment Banks to streamline the bond new issue pricing process.,,No,,,USD,,,1,,1,,"530,809"
Seed Round - dilitronics,https://www.crunchbase.com/funding_round/dilitronics-seed--507c44ff,"Hardware, Software","Jena, Thuringen, Germany, Europe",Seed,,,,2008-01-01,dilitronics,https://www.crunchbase.com/organization/dilitronics,http://www.dilitronics.com,,,,High-Tech Grunderfonds,"dilitronics is a Germany-based company that provides LEDs for projection, general lighting, and sensors.",Seed,Yes,,2720000,USD,2720000,Early Stage Venture,2,,1,,"530,811"
Series A - Travel Distribution Systems,https://www.crunchbase.com/funding_round/travel-distribution-systems-series-a--3959fdfe,"B2B, Logistics, Software, Tourism, Travel","Melbourne, Victoria, Australia, Oceania",Series A,400000,USD,400000,2015-03-16,Travel Distribution Systems,https://www.crunchbase.com/organization/travel-distribution-systems,http://travelbizsystems.com/tdsworld/,,,,Station 99 Ventures,Travel Distribution Systems provides a range of reservation software and applications to assist travel agents in their operations.,Early Stage Venture,Yes,,1500000,USD,1500000,Early Stage Venture,2,Station 99 Ventures,1,,"530,812"
