Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Secondary Market - Roadcast,https://www.crunchbase.com/funding_round/roadcast-secondary-market--0e107392,"Business Information Systems, E-Commerce, Fleet Management, Food Delivery, Last Mile Transportation, Logistics, SaaS, Software","New Delhi, Delhi, India, Asia",Secondary Market,53500000,INR,672349,2022-07-28,Roadcast,https://www.crunchbase.com/organization/roadcast,https://roadcast.in/,320800000,INR,4031584,Jubilant FoodWorks,A Saas based platform offering powerful tools for logistics automation,,No,$1M to $10M,2922350,USD,2922350,Early Stage Venture,3,Jubilant FoodWorks,1,,"456,283"
Seed Round - 10times,https://www.crunchbase.com/funding_round/10times-seed--e277f6e4,"B2B, Business Travel, Events, Internet, Professional Networking","Noida, Uttar Pradesh, India, Asia",Seed,,,,2014-04-01,10times,https://www.crunchbase.com/organization/10times,https://10times.com,,,,IndiaMART,Event discovery and networking platform for event goers.,Seed,Yes,Less than $1M,,USD,,Seed,1,,1,,"456,284"
Seed Round - Endius,https://www.crunchbase.com/funding_round/endius-seed--31d3bdb9,"Health Care, Manufacturing, Medical, Medical Device, Wellness","Plainville, Massachusetts, United States, North America",Seed,1100000,USD,1100000,1992-12-01,Endius,https://www.crunchbase.com/organization/endius,http://www.endius.com/,,,,Hickory Venture Group,Endius provides less traumatic and more effective surgery for the patients treated for back pain.,Seed,Yes,,69100000,USD,69100000,M&A,6,,1,,"456,285"
Debt Financing - Good Technology,https://www.crunchbase.com/funding_round/good-technology-debt-financing--e1d6431c,"Collaboration, Cyber Security, Enterprise Software, Messaging, Mobile, Security, Software","Sunnyvale, California, United States, North America",Debt Financing,80000000,USD,80000000,2014-09-30,Good Technology,https://www.crunchbase.com/organization/good-technology,http://www.good.com,1120000000,USD,1120000000,,"Good Technology Corporation provides application, systems, and data security solutions.",,No,$100M to $500M,478875005,USD,478875005,M&A,14,,,,"456,286"
Pre Seed Round - Edorer,https://www.crunchbase.com/funding_round/edorer-pre-seed--a01f23b2,"EdTech, Education, Higher Education","San Francisco, California, United States, North America",Pre-Seed,250000,USD,250000,2022-03-05,Edorer,https://www.crunchbase.com/organization/edorer,https://edorer.com,3000000,USD,3000000,"Alex Ng, Angel, Brian Mac Mahon, EXPERT DOJO","Edorer empowers academic freedom of students to pick courses across universities globally, online or on-campus, to earn stackable credits.",Seed,Yes,,250000,USD,250000,Seed,1,,4,1,"456,288"
Series A - Prognos Health,https://www.crunchbase.com/funding_round/prognos-health-fb63-series-a--addff8c3,"Analytics, Health Care, Health Diagnostics","New York, New York, United States, North America",Series A,7000000,USD,7000000,2011-11-17,Prognos Health,https://www.crunchbase.com/organization/prognos-health-fb63,https://prognoshealth.com/,,,,"ARC Angel Fund, MentorTech Ventures, Safeguard Scientifics",Prognos Health creates a healthcare analytics platform that uses patient-level data to generate clinical insights.,Early Stage Venture,Yes,$10M to $50M,66533367,USD,66533367,,5,Safeguard Scientifics,3,2,"456,290"
Debt Financing - Hecate Energy,https://www.crunchbase.com/funding_round/hecate-energy-debt-financing--ec875a2f,"Energy, Renewable Energy","Chicago, Illinois, United States, North America",Debt Financing,550000000,USD,550000000,2023-01-24,Hecate Energy,https://www.crunchbase.com/organization/hecate-energy,https://www.hecateenergy.com/,,,,"Investec, Nomura","Hecate Energy is a developer of solar, wind, and energy storage projects.",,No,$1M to $10M,550000000,USD,550000000,,2,"Investec, Nomura",2,3,"456,292"
Grant - Novel Farms,https://www.crunchbase.com/funding_round/novel-farms-grant--0cc42f3f,"Alternative Protein, Biotechnology, Food and Beverage, Retail","Berkeley, California, United States, North America",Grant,256000,USD,256000,2021-07-20,Novel Farms,https://www.crunchbase.com/organization/novel-farms,https://www.novelfarms.co,,,,National Science Foundation,"Novel Farms develops cruelty-free, inexpensive and tunable scaffolds for the production of whole cuts of gourmet cell-based meat.",,No,Less than $1M,2399967,USD,2399967,Seed,7,National Science Foundation,1,,"456,294"
Grant - Milwaukee Area Technical College,https://www.crunchbase.com/funding_round/milwaukee-area-technical-college-grant--e2ee2d4c,"Graphic Design, Health Care, Higher Education","Milwaukee, Wisconsin, United States, North America",Grant,2300000,USD,2300000,2017-01-31,Milwaukee Area Technical College,https://www.crunchbase.com/organization/milwaukee-area-technical-college,http://www.matc.edu,,,,United Health Foundation,Milwaukee Area Technical College is a school in Milwaukee.,,No,,7500000,USD,7500000,,3,,1,,"456,295"
Seed Round - Blue Prairie,https://www.crunchbase.com/funding_round/blue-prairie-seed--fc4045da,"Food and Beverage, Food Processing, Health Care","Gering, Nebraska, United States, North America",Seed,1000000,USD,1000000,2015-09-02,Blue Prairie,https://www.crunchbase.com/organization/blue-prairie,http://www.blueprairiebrands.com,,,,"Invest Nebraska, Middleland Capital","Blue Prairie is putting the power of our natural dietary fiber, prebiotics, in your foods and beverages.",Seed,Yes,$1M to $10M,7000000,USD,7000000,Early Stage Venture,2,,2,,"456,296"
Seed Round - Katanox,https://www.crunchbase.com/funding_round/katanox-seed--9c355fe2,"Business Travel, Developer APIs, Hospitality","Amsterdam, Noord-Holland, The Netherlands, Europe",Seed,5700000,USD,5700000,2022-05-12,Katanox,https://www.crunchbase.com/organization/katanox,https://katanox.com,,,,"Bas Blommaart, Jan Joost Kalff, Juan Pablo Ortega",Katanox is a global distribution solution for the hospitality industry and travel sellers.,Seed,Yes,$1M to $10M,7063605,USD,7063605,Seed,3,,3,,"456,297"
Convertible Note - BaseTracK,https://www.crunchbase.com/funding_round/basetrack-convertible-note--a0e01d23,"Automotive, Autonomous Vehicles, Transportation","Tallinn, Harjumaa, Estonia, Europe",Convertible Note,1000000,EUR,1053667,2022-12-02,BaseTracK,https://www.crunchbase.com/organization/basetrack,https://www.basetrack.net/,,,,,"20% Fuel Economy on human-driven heavy-duty trucks, All-weather Automated Trucking",,No,$1M to $10M,3053668,USD,3053668,Seed,3,,,,"456,298"
Series A - DRALONG,https://www.crunchbase.com/funding_round/dralong-series-a--f85c4785,"Drone Management, Drones, Hardware","Shenyang, Liaoning, China, Asia",Series A,10000000,CNY,1487351,2017-08-02,DRALONG,https://www.crunchbase.com/organization/dralong,http://www.zluav.com/,,,,JD.com,DRALONG is a UAV machine and flight control system.,Early Stage Venture,Yes,,13000000,CNY,1919809,Early Stage Venture,2,JD.com,1,,"456,299"
Series A - Loam Bio,https://www.crunchbase.com/funding_round/soil-carbon-series-a--991cebde,"Agriculture, AgTech, Biotechnology","Orange, New South Wales, Australia, Oceania",Series A,40000000,AUD,30124996,2021-10-28,Loam Bio,https://www.crunchbase.com/organization/soil-carbon,https://loambio.com,,,,"Acre Venture Partners, Clean Energy Finance Corporation, Grok Ventures, Horizons Ventures, Lowercarbon Capital, Main Sequence Ventures, Thistledown Foundation, Time Ventures",Loam Bio is an agtech company that is using microbes to help the carbon cycle.,Early Stage Venture,Yes,$10M to $50M,155000000,AUD,110152752,Early Stage Venture,3,Time Ventures,8,9,"456,300"
Seed Round - gauzz,https://www.crunchbase.com/funding_round/gauzz-seed--52f604d6,"Analytics, Wireless","São Paulo, Sao Paulo, Brazil, South America",Seed,,,,2014-03-01,gauzz,https://www.crunchbase.com/organization/gauzz,http://gauzz.com.br,,,,,gauzz is a Latin America company that first to develop WiFi Analytics solutions.,Seed,Yes,Less than $1M,,USD,,Seed,1,,,,"456,302"
Venture Round - IAMIP Sverige AB,https://www.crunchbase.com/funding_round/iamip-sverige-ab-series-unknown--e0b26aa9,"Analytics, Big Data, Business Intelligence, Intellectual Property, SaaS, Software","Sundbyberg, Stockholms Lan, Sweden, Europe",Venture - Series Unknown,8000000,SEK,1009936,2017-09-07,IAMIP Sverige AB,https://www.crunchbase.com/organization/iamip-sverige-ab,http://www.iamip.com/,,,,Senovo,IAMIP makes it possible for companies to bring out the magic in IP.,,Yes,$1M to $10M,2109937,USD,2109937,,3,Senovo,1,1,"456,303"
Debt Financing - thinQ,https://www.crunchbase.com/funding_round/vamp-communications-debt-financing--7db514a2,"Communications Infrastructure, Enterprise Software, Software, Telecommunications","Raleigh, North Carolina, United States, North America",Debt Financing,450000,USD,450000,2012-09-25,thinQ,https://www.crunchbase.com/organization/vamp-communications,http://www.thinQ.com,,,,,thinQ develops voice-enabled apps and services for the enterprise and telecommunications industries.,,No,$10M to $50M,26050000,USD,26050000,,3,,,,"456,305"
Series A - Indigo Systems,https://www.crunchbase.com/funding_round/indigo-systems-series-a--9d4d8c0d,"Business Development, Developer Platform, Finance","Goleta, California, United States, North America",Series A,17600000,USD,17600000,2002-07-03,Indigo Systems,https://www.crunchbase.com/organization/indigo-systems,http://www.indigosystems.com,,,,"Founders Capital Partners, Lago Ventures Fund, The Carlyle Group, WK Technology Fund","Indigo Systems Corporation, based in Goleta, California, is a premier developer.",Early Stage Venture,Yes,,17600000,USD,17600000,M&A,1,,4,,"456,307"
