Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Debt Financing - Wentworth Technology,https://www.crunchbase.com/funding_round/wentworth-technology-debt-financing--527aefe6,"Consumer Electronics, Manufacturing, Wireless","Saco, Maine, United States, North America",Debt Financing,422156,USD,422156,2015-01-06,Wentworth Technology,https://www.crunchbase.com/organization/wentworth-technology,http://www.wentworthtechnology.com,,,,Maine Venture Fund,Wentworth Technology develops a drive-thru headset system for the quick-service restaurant market.,,No,$1M to $10M,4082454,USD,4082454,Seed,8,,1,,"315,006"
Debt Financing - ServixerLLC,https://www.crunchbase.com/funding_round/angies-list-debt-financing--637b88b1,"Advertising, E-Commerce, Local, Translation Service","Sheridan, Wyoming, United States, North America",Debt Financing,15000000,USD,15000000,2011-09-15,ServixerLLC,https://www.crunchbase.com/organization/angies-list,https://servixer.com/,,,,,Servixer is an all-in-one business support platform based in the United States. We want to uplift our clients,,No,$100M to $500M,182600000,USD,182600000,M&A,9,,,,"315,009"
Grant - Anjarium Biosciences,https://www.crunchbase.com/funding_round/anjarium-biosciences-ag-grant--50435fd1,"Biotechnology, Pharmaceutical","Schlieren, Zurich, Switzerland, Europe",Grant,,,,2017-11-01,Anjarium Biosciences,https://www.crunchbase.com/organization/anjarium-biosciences-ag,http://www.anjarium.com/,,,,Swiss Federal Commission for Innovation and Technology,"Anjarium is focused on creating new class of non-viral gene therapies to deliver predictable ,inclusionary ways to tackle genetic diseases.",,No,$1M to $10M,55500000,CHF,60350293,Early Stage Venture,2,,1,,"315,071"
Seed Round - NetLex,https://www.crunchbase.com/funding_round/netlex-a715-seed--e57ef05c,"Business Intelligence, Data Storage, Document Management","São Paulo, Sao Paulo, Brazil, South America",Seed,,,,2018-08-31,NetLex,https://www.crunchbase.com/organization/netlex-a715,https://netlex.io/en/,,,,Canary,NetLex is an integrated platform to make deals simple and secure.,Seed,Yes,,,USD,,Early Stage Venture,2,Canary,1,,"315,075"
Seed Round - New Story Charity,https://www.crunchbase.com/funding_round/new-story-charity-seed--f2ce2edf,"Charity, Education, Non Profit","San Francisco, California, United States, North America",Seed,120000,USD,120000,2015-08-18,New Story Charity,https://www.crunchbase.com/organization/new-story-charity,http://newstorycharity.org,,,,Y Combinator,New Story Charity are crowdfunding life-changing homes for families around the world.,Seed,Yes,,220000,USD,220000,,3,,1,,"315,103"
Grant - Sustify,https://www.crunchbase.com/funding_round/sustify-grant--aba6ad3e,"E-Learning, Education, Training","Germany, Georgia, United States, North America",Grant,30000,USD,30000,2022-02-07,Sustify,https://www.crunchbase.com/organization/sustify,https://www.sustify.de/,,,,STITCH for RMG: Global Innovation Challenge,Sustify is a quantifiable and flexible digital training solution for improving observance in factories.,,No,,30000,USD,30000,,1,STITCH for RMG: Global Innovation Challenge,1,,"315,106"
Series B - Nexenta Systems,https://www.crunchbase.com/funding_round/nexenta-systems-series-b--ce2b16cd,"Flash Storage, Linux, Open Source, Software","Santa Clara, California, United States, North America",Series B,,,,2011-03-01,Nexenta Systems,https://www.crunchbase.com/organization/nexenta-systems,http://www.nexenta.com,,,,Translink Capital,"Nexenta's Open Source Driven Software-Defined Storage delivers a scalable, cloud and virtualization-optimized solution for your enterprise",Early Stage Venture,Yes,$10M to $50M,141460000,USD,141460000,M&A,12,,1,1,"315,144"
Series A - Charlie Finance Co.,https://www.crunchbase.com/funding_round/charlie-91e1-series-a--0f4c4c09,"Finance, Financial Services, FinTech, Intelligent Systems, Software","San Francisco, California, United States, North America",Series A,9000000,USD,9000000,2018-11-26,Charlie Finance Co.,https://www.crunchbase.com/organization/charlie-91e1,https://www.hicharlie.com,,,,"LAUNCHub Ventures, Norwest Venture Partners, Peterson Ventures, Propel VC, Uncork Capital",Charlie Finance is a financial services company that helps ordinary Americans worry less about money and get out of debt faster.,Early Stage Venture,Yes,$1M to $10M,14060000,USD,14060000,M&A,8,Propel VC,5,5,"315,160"
Seed Round - Pronto Technology,https://www.crunchbase.com/funding_round/pronto-technology-seed--f2117293,"Food and Beverage, Food Delivery, Food Processing","London, England, United Kingdom, Europe",Seed,,,,2019-03-01,Pronto Technology,https://www.crunchbase.com/organization/pronto-technology,https://www.pronto.co.uk/,,,,,"Healthy meals to your desk or door, fast.",Seed,Yes,,830720,GBP,1205880,Seed,3,,,,"315,168"
Seed Round - Chewse,https://www.crunchbase.com/funding_round/chewse-seed--b8f66786,"Delivery, Delivery Service, Food Delivery","San Francisco, California, United States, North America",Seed,700000,USD,700000,2015-02-23,Chewse,https://www.crunchbase.com/organization/chewse,http://www.chewse.com,,,,"Bobby Brannigan, Emanuel Stehle, Philippe Suchet, Rocketship.vc, SGH CAPITAL",Chewse is a platform that allows companies to handle their food catering needs.,Seed,Yes,Less than $1M,33900000,USD,33900000,M&A,7,,5,1,"315,175"
Series C - Anark Corporation,https://www.crunchbase.com/funding_round/anark-corporation-series-c--a2512ea3,"Business Development, Enterprise Software, Information Technology, Manufacturing, Software","Boulder, Colorado, United States, North America",Series C,3500000,USD,3500000,2003-07-24,Anark Corporation,https://www.crunchbase.com/organization/anark-corporation,http://www.anark.com/,,,,"5280 Partners, Holden Capital, Murphree Venture Partners, Wolf Ventures",Engineering and manufacturing software.,Late Stage Venture,Yes,$10M to $50M,11600000,USD,11600000,,5,,4,,"315,206"
Seed Round - Mobile Event Guide,https://www.crunchbase.com/funding_round/mobile-event-guide-seed--625d1f99,"Apps, Mobile","Berlin, Berlin, Germany, Europe",Seed,,,,2014-11-16,Mobile Event Guide,https://www.crunchbase.com/organization/mobile-event-guide,http://mobileeventguide.de,,,,"ALSTIN Family GmbH, Catagonia Capital","Mobile Event Guide develops and markets wireless solutions for events, congresses, trade fairs, and more.",Seed,Yes,$1M to $10M,500000,EUR,710780,M&A,3,,2,,"315,227"
Post-IPO Equity - GCOM TECHNOLOGY,https://www.crunchbase.com/funding_round/gcom-technology-post-ipo-equity--8ccd7283,"Apps, Software, Wireless","Hangzhou, Zhejiang, China, Asia",Post-IPO Equity,14000000,CNY,2035505,2017-03-24,GCOM TECHNOLOGY,https://www.crunchbase.com/organization/gcom-technology,http://www.gcomtechnology.com/,,,,"China Venture Capital HRVC, Jisu Ziben",GCOM TECHNOLOGY is a solution provider dedicated to providing information and communication technology.,,Yes,,73300000,CNY,10895794,IPO,4,,2,,"315,244"
Grant - Long-Term Care Ombudsman,https://www.crunchbase.com/funding_round/long-term-care-ombudsman-grant--f3b4514a,"Consumer Goods, Customer Service","Cleveland, Ohio, United States, North America",Grant,20000,USD,20000,2019-12-17,Long-Term Care Ombudsman,https://www.crunchbase.com/organization/long-term-care-ombudsman,http://www.ltco.org/home1.aspx,,,,Foellinger Foundation,Long-Term Care Ombudsman is a long term care services company.,,No,$1M to $10M,20000,USD,20000,,1,Foellinger Foundation,1,,"315,259"
Pre Seed Round - CO2TKN Pte Ltd,https://www.crunchbase.com/funding_round/co2tkn-pte-ltd-pre-seed--bf2bbc36,"Blockchain, Ethereum, GreenTech, Marketplace, Sustainability","Singapore, Central Region, Singapore, Asia",Pre-Seed,70000,USD,70000,2021-05-10,CO2TKN Pte Ltd,https://www.crunchbase.com/organization/co2tkn-pte-ltd,https://CO2TKN.com,2000000,USD,2000000,,NFT Ethereum powered marketplace for carbon,Seed,Yes,,70000,USD,70000,Seed,1,,,,"315,261"
Seed Round - Sloneek,https://www.crunchbase.com/funding_round/sloneek-seed--6f9d65bb,"Collaboration, Human Resources, Information Technology, SaaS, Software","London, England, United Kingdom, Europe",Seed,1000000,EUR,1053523,2022-05-01,Sloneek,https://www.crunchbase.com/organization/sloneek,https://sloneek.com/,,,,"Presto Ventures, Vision Ventures",Simple online solution for a complex HR agenda,Seed,Yes,$1M to $10M,1350000,EUR,1460986,Seed,2,Presto Ventures,2,,"315,276"
Funding Round - Paymints.io,https://www.crunchbase.com/funding_round/paymints-io-undisclosed--bb63f989,"Embedded Software, Embedded Systems, FinTech, Mobile Payments, Payments, Real Estate","New York, New York, United States, North America",Funding Round,3000000,USD,3000000,2022-11-16,Paymints.io,https://www.crunchbase.com/organization/paymints-io,https://www.paymints.io/,,,,,Paymints.io is a B2B payment platform for real estate transactions,,Yes,$1M to $10M,3000000,USD,3000000,,1,,,,"315,282"
Grant - LVS Brokers,https://www.crunchbase.com/funding_round/lvs-brokers-grant--76f257b4,"Artificial Intelligence (AI), Banking, Finance, Financial Services, FinTech, Personal Finance","Helsinki, Southern Finland, Finland, Europe",Grant,8900000,EUR,10200736,2019-01-01,LVS Brokers,https://www.crunchbase.com/organization/lvs-brokers,https://www.lvsbrokers.com/,,,,,Fintech: AI based brokering - connecting banks and lenders to consumers,,No,,8900000,EUR,10200737,M&A,1,,,,"315,289"
Seed Round - BooknGo,https://www.crunchbase.com/funding_round/bookngo-seed--4571d46f,"Real Estate, Travel","Denver, Colorado, United States, North America",Seed,100000,USD,100000,2012-07-15,BooknGo,https://www.crunchbase.com/organization/bookngo,http://bookngo.biz,,,,,"BooknGo provides apartment descriptions and booking services in Russia, Belarus, Ukraine, and Israel.",Seed,Yes,$1M to $10M,100000,USD,100000,Seed,1,,,,"315,306"
Series A - hC Bioscience,https://www.crunchbase.com/funding_round/hc-bioscience-series-a--d61399ca,"Biotechnology, Health Care, Life Science","Cambridge, Massachusetts, United States, North America",Series A,16000000,USD,16000000,2022-11-04,hC Bioscience,https://www.crunchbase.com/organization/hc-bioscience,https://hcbioscience.com/,,,,"8VC, ARCH Venture Partners, Panacea Venture, Taiho Ventures, Takeda Ventures",HC Bioscience is an innovator and pioneer of protein editing using context agnostic engineered tRNA.,Early Stage Venture,Yes,$1M to $10M,40000000,USD,40000000,Early Stage Venture,2,"Panacea Venture, Taiho Ventures",5,2,"315,315"
Venture Round - Holland Pump,https://www.crunchbase.com/funding_round/holland-pump-series-unknown--8437718c,Rental,"West Palm Beach, Florida, United States, North America",Venture - Series Unknown,,,,2019-03-27,Holland Pump,https://www.crunchbase.com/organization/holland-pump,http://www.hollandpump.com,,,,XPV Water Partners,Holland Pump is an independent specialty pump rental and dewatering solutions provider.,,Yes,$10M to $50M,,USD,,,1,,1,,"315,336"
Venture Round - Southside Thermal Sciences,https://www.crunchbase.com/funding_round/southside-thermal-sciences-series-unknown--6c5cb06b,"Electronics, Manufacturing","London, England, United Kingdom, Europe",Venture - Series Unknown,1200000,GBP,2359176,2007-03-27,Southside Thermal Sciences,https://www.crunchbase.com/organization/southside-thermal-sciences,http://www.stscience.com/,,,,Imperial Innovations,Southside Thermal Sciences is developing an integrated system for turbine engines consisting of thermal barrier coatings (TBC).,,Yes,,1200000,GBP,2359177,,1,,1,,"315,357"
Pre Seed Round - Teamspace,https://www.crunchbase.com/funding_round/teamspace-3a68-pre-seed--de0932f9,"B2B, Software","London, England, United Kingdom, Europe",Pre-Seed,125000,USD,125000,2021-08-31,Teamspace,https://www.crunchbase.com/organization/teamspace-3a68,https://www.useteamspace.com/,,,,Y Combinator,Teamspace is a shared canvas for remote collaboration.,Seed,Yes,,125000,USD,125000,Seed,1,,1,,"315,400"
Seed Round - FLYT,https://www.crunchbase.com/funding_round/flyt-3-seed--a69a6097,"Drones, Marketplace, Online Portals, Travel","London, England, United Kingdom, Europe",Seed,88000,GBP,110387,2017-04-01,FLYT,https://www.crunchbase.com/organization/flyt-3,http://www.flythq.com,792000,GBP,993484,Apadmi Ventures,"FLYT is a helicopter booking platform that offers a unique combination of speed, convenience, and luxury.",Seed,Yes,Less than $1M,230000,GBP,302635,Seed,3,,1,,"315,411"
Venture Round - Geuther Vietnam,https://www.crunchbase.com/funding_round/geuther-vietnam-series-unknown--9c82c4cd,"Baby, Furniture, Industrial, Manufacturing","Hòa Bình, NA - Vietnam, Vietnam, Asia",Venture - Series Unknown,24309,EUR,28231,2021-10-18,Geuther Vietnam,https://www.crunchbase.com/organization/geuther-vietnam,https://www.geuther.vn/,,,,Belgian Investment Company for Developing Countries,Geuther Vietnam specializes in the production of wooden safety gates and other solid wood baby furniture.,,Yes,,2605755,EUR,3080668,,2,Belgian Investment Company for Developing Countries,1,,"315,464"
