Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - ExamSoft,https://www.crunchbase.com/funding_round/examsoft-worldwide-series-unknown--a92487a9,"Education, Internet, Software","Dallas, Texas, United States, North America",Venture - Series Unknown,7700000,USD,7700000,2009-11-03,ExamSoft,https://www.crunchbase.com/organization/examsoft-worldwide,http://examsoft.com,,,,,ExamSoft provides computer-based testing solutions for exam takers and exam administrators internationally. It offers,,Yes,$1M to $10M,22700000,USD,22700000,M&A,2,,,,"465,429"
Seed Round - Original Stitch,https://www.crunchbase.com/funding_round/original-stitch-seed--ac64e7a5,"Big Data, E-Commerce","San Francisco, California, United States, North America",Seed,,,,2019-03-26,Original Stitch,https://www.crunchbase.com/organization/original-stitch,https://originalstitch.com/,,,,Social Starts,Originial Stitch builds software to give you the power to customize your own dress shirts to match your unique style.,Seed,Yes,,1350000,USD,1350000,Seed,4,,1,1,"465,460"
Seed Round - Kalchi,https://www.crunchbase.com/funding_round/kalchi-seed--dd1d9ff6,"E-Commerce, Food and Beverage","Bangalore, Karnataka, India, Asia",Seed,400000,USD,400000,2019-04-15,Kalchi,https://www.crunchbase.com/organization/kalchi,https://kalchi.in/,,,,,Kalchi is an online retail providing food without preparation woes.,Seed,Yes,,400000,USD,400000,Seed,1,,,,"465,486"
Debt Financing - Safe Security,https://www.crunchbase.com/funding_round/lucideus-debt-financing--4085bd48,"Artificial Intelligence (AI), Cyber Security, Information Technology, Network Security, Risk Management","Palo Alto, California, United States, North America",Debt Financing,2000000,USD,2000000,2019-11-25,Safe Security,https://www.crunchbase.com/organization/lucideus,https://www.safe.security,,,,Western Technology Investment,Safe Security is a cyber risk management startup that helps organizations mitigate cyber risk in real-time.,,No,$1M to $10M,99200000,USD,99200000,Early Stage Venture,7,,1,,"465,499"
Grant - North Shore InnoVentures,https://www.crunchbase.com/funding_round/north-shore-innoventures-grant--144c8844,"Biotechnology, Incubators","Beverly, Massachusetts, United States, North America",Grant,211500,USD,211500,2011-08-16,North Shore InnoVentures,https://www.crunchbase.com/organization/north-shore-innoventures,http://www.nsiv.org,,,,,North Shore Innoventures is a technology incubator network and business accelerator with biotech and cleantech centers.,,No,,2246500,USD,2246500,,6,,,,"465,504"
Pre Seed Round - thingc,https://www.crunchbase.com/funding_round/thingc-pre-seed--f6049735,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Information Technology, Internet of Things, Robotics, Software","Brunswick, Victoria, Australia, Oceania",Pre-Seed,250000,USD,250000,2018-10-24,thingc,https://www.crunchbase.com/organization/thingc,https://thingc.co/,,,,"HAX, SOSV","thingc are developing an on-demand farm workforce, using Artificial Intelligence-powered Robotics.",Seed,Yes,,280664,USD,280664,Seed,2,SOSV,2,1,"465,549"
Seed Round - Hyakki NFT,https://www.crunchbase.com/funding_round/hyakki-nft-seed--b7e92c1f,"Information Technology, Web3","Japan, Jawa Tengah, Indonesia, Asia",Seed,2000000,USD,2000000,2022-11-17,Hyakki NFT,https://www.crunchbase.com/organization/hyakki-nft,https://www.hyakki.com,,,,"Druid Ventures, Steep Ventures",Hyakki NFT utility and marketing platform.,Seed,Yes,,2000000,USD,2000000,Seed,1,,2,,"465,560"
Seed Round - Chiron Health,https://www.crunchbase.com/funding_round/chiron-health-seed--5ea0045a,"Health Care, Hospital, Medical, Wellness","Austin, Texas, United States, North America",Seed,2300000,USD,2300000,2015-12-15,Chiron Health,https://www.crunchbase.com/organization/chiron-health,http://www.chironhealth.com,,,,"Capital Factory, Floodgate, Innotech Capitals, Martin Ventures",Chiron Health is the only platform designed to get physician practices fully reimbursed for routine follow-up visits over video chat.,Seed,Yes,$10M to $50M,4700000,USD,4700000,M&A,4,"Floodgate, Martin Ventures",4,1,"465,645"
Seed Round - Edvisor.io,https://www.crunchbase.com/funding_round/edvisor-io-seed--13df00a4,"EdTech, Education","Vancouver, British Columbia, Canada, North America",Seed,20000,USD,20000,2014-07-24,Edvisor.io,https://www.crunchbase.com/organization/edvisor-io,http://edvisor.io/,,,,"Fresco Capital, Kaplan EdTech Accelerator, Techstars",Edvisor.io increases access to global educational opportunities by seamlessly connecting schools.,Seed,Yes,$1M to $10M,420000,USD,420000,Early Stage Venture,5,,3,1,"465,667"
Grant - Excelian,https://www.crunchbase.com/funding_round/excelian-grant--ed3912e9,"Information Technology, Software","London, England, United Kingdom, Europe",Grant,50000,EUR,58222,2017-07-25,Excelian,https://www.crunchbase.com/organization/excelian,https://excelian.luxoft.com/,,,,DebRA,Excelian is a technology consultancy that provides technology and IT services to financial services and commodities industries.,,No,$50M to $100M,50000,EUR,58223,M&A,1,DebRA,1,,"465,713"
Grant - Terrabotics,https://www.crunchbase.com/funding_round/terrabotics-grant--1eec29ad,"Analytics, Artificial Intelligence (AI), Mapping Services, Natural Resources, Oil and Gas, Remote Sensing, Renewable Energy, Software, Sustainability","London, England, United Kingdom, Europe",Grant,215000,USD,215000,2017-03-01,Terrabotics,https://www.crunchbase.com/organization/terrabotics,https://www.terrabotics.co.uk/,,,,Innovate UK,An Earth Observation & Remote Sensing Data Analytics company for more sustainable production and supply of natural resources.,,No,,1671000,USD,1671000,Seed,6,,1,,"465,741"
Series B - AgEx.com,https://www.crunchbase.com/funding_round/agex-com-series-b--ee619fe4,Agriculture,"Sacramento, California, United States, North America",Series B,6500000,USD,6500000,2000-06-30,AgEx.com,https://www.crunchbase.com/organization/agex-com,http://agex.com,,,,"New Millenium Partners, Wells Fargo","AgEx.com, an online exchange for agricultural crops.",Early Stage Venture,Yes,$1M to $10M,9500000,USD,9500000,Early Stage Venture,2,"New Millenium Partners, Wells Fargo",2,,"465,750"
