Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Envoi Technologies,https://www.crunchbase.com/funding_round/envoi-pre-seed--76e86a9f,"Delivery, Freight Service, Logistics","Toronto, Ontario, Canada, North America",Pre-Seed,250000,CAD,190850,2018-10-22,Envoi Technologies,https://www.crunchbase.com/organization/envoi,https://www.yourenvoi.com/,,,,"Extreme Venture Partners, Good News Ventures",Envoi Technologies is a facilitates retailers looking to meet consumer demand for same-day delivery.,Seed,Yes,,280269,USD,280269,Seed,4,,2,,"205,200"
Venture Round - Azigo Inc.,https://www.crunchbase.com/funding_round/parity-series-unknown--0a4419ba,"Direct Marketing, Email, Identity Management, Messaging","Wellesley, Massachusetts, United States, North America",Venture - Series Unknown,1805348,USD,1805348,2010-03-26,Azigo Inc.,https://www.crunchbase.com/organization/parity,http://www.azigo.com,,,,,Azigo is a free service that offers a visual inbox that helps users manage their marketing emails and online shopping relationships,,Yes,$10M to $50M,2780687,USD,2780687,,3,,,,"205,201"
Grant - AFINGEN®,https://www.crunchbase.com/funding_round/afingen-grant--2b7b852c,"Agriculture, Animal Feed, Biomass Energy, Biotechnology, Genetics, GreenTech","Oakland, California, United States, North America",Grant,106500,USD,106500,2020-01-01,AFINGEN®,https://www.crunchbase.com/organization/afingen,http://afingen.tech/,,,,U.S. Department of Agriculture,Designing crops for the next generation,,No,Less than $1M,2561233,USD,2561233,,8,U.S. Department of Agriculture,1,,"205,202"
Venture Round - Medivet Partnership,https://www.crunchbase.com/funding_round/medivet-partnership-series-unknown--b4c4d2ce,"Health Care, Veterinary","Watford, Hertford, United Kingdom, Europe",Venture - Series Unknown,,,,2017-02-03,Medivet Partnership,https://www.crunchbase.com/organization/medivet-partnership,http://www.medivet.co.uk/,,,,Inflexion,Medivet Partnership is a UK veterinary clinic operator.,,Yes,,,USD,,,1,,1,,"205,203"
Venture Round - AwarenessHub,https://www.crunchbase.com/funding_round/awareness-series-unknown--2300c861,"Advertising, Analytics, Cloud Computing, Marketing, SaaS, Social Media, Social Media Marketing, Software","Boston, Massachusetts, United States, North America",Venture - Series Unknown,3000000,USD,3000000,2011-09-06,AwarenessHub,https://www.crunchbase.com/organization/awareness,http://www.awarenesshub.com,,,,,"AwarenessHub is a flexible knowledge-based social marketing platform enabling firms to find, understand and engage prospects and customers.",,Yes,,21948190,USD,21948190,M&A,4,,,,"205,204"
Seed Round - Rep the Squad,https://www.crunchbase.com/funding_round/rep-the-squad-seed--9a192343,"Retail, Shopping Mall, Sports","Seattle, Washington, United States, North America",Seed,1000000,USD,1000000,2017-11-09,Rep the Squad,https://www.crunchbase.com/organization/rep-the-squad,http://www.repthesquad.com,,,,"Brand Foundry Ventures, FJ Labs, Great Oaks Venture Capital, Lance Moore, Marcus Trufant",Rep the Squad is a subscription service to borrow expensive authentic sports jerseys.,Seed,Yes,$1M to $10M,2500000,USD,2500000,Seed,2,,5,1,"205,205"
Debt Financing - Senscio Systems,https://www.crunchbase.com/funding_round/senscio-systems-debt-financing--eacfbc2c,"Health Care, mHealth","Boxborough, Massachusetts, United States, North America",Debt Financing,250000,USD,250000,2020-01-01,Senscio Systems,https://www.crunchbase.com/organization/senscio-systems,http://www.sensciosystems.com,,,,Maine Technology Institute,Senscio Systems specializes in providing automated chronic health management support.,,No,$1M to $10M,12247863,USD,12247863,,9,,1,,"205,208"
Venture Round - OSIsoft,https://www.crunchbase.com/funding_round/osisoft-series-unknown--1cf7fdf6,"Asset Management, Enterprise Software, Manufacturing, Software","San Leandro, California, United States, North America",Venture - Series Unknown,4500000,USD,4500000,2009-10-21,OSIsoft,https://www.crunchbase.com/organization/osisoft,http://www.osisoft.com,,,,,OSIsoft is a manufacturer of application software for real-time data infrastructure solutions.,,Yes,$100M to $500M,139500000,USD,139500000,M&A,3,,,,"205,209"
Seed Round - ODS Medical,https://www.crunchbase.com/funding_round/ods-medical-seed--7dcb2dc3,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Medical Device, Software","Montréal, Quebec, Canada, North America",Seed,,,,2016-01-01,ODS Medical,https://www.crunchbase.com/organization/ods-medical,https://odsmed.com/,,,,Anges Quebec,ODS Medical is a medical device company that seeks to commercialize our exclusive Raman spectroscopy system.,Seed,Yes,,,USD,,Seed,4,,1,,"205,210"
Product Crowdfunding - Geared For Imagination,https://www.crunchbase.com/funding_round/geared-for-imagination-product-crowdfunding--ada3a3c7,"E-Commerce, Product Design, Toys","Akron, Ohio, United States, North America",Product Crowdfunding,10000,USD,10000,2014-07-20,Geared For Imagination,https://www.crunchbase.com/organization/geared-for-imagination,http://www.gearedforimagination.com,,,,,Geared for Imagination is a creator and distributor of well-designed products for kids and 'kidults'.,,No,,10000,USD,10000,Seed,2,,,,"205,211"
