Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Non Equity Assistance - Bloc In Bloc,https://www.crunchbase.com/funding_round/bloc-in-bloc-non-equity-assistance--5ef9ac6a,"Apps, Mobile Apps","Nantes, Pays de la Loire, France, Europe",Non-equity Assistance,,,,2017-09-01,Bloc In Bloc,https://www.crunchbase.com/organization/bloc-in-bloc,https://blocinbloc.com,,,,BOOST Programs,"Augmented reality mobile application dedicated to BIM, site monitoring and building maintenance in Augmented Reality (AR) or virtual reality",,No,Less than $1M,,USD,,,1,,1,,"470,863"
Seed Round - Capital Construction Solutions,https://www.crunchbase.com/funding_round/capital-construction-solutions-seed--6c16a97a,"Apps, Mobile Apps, Software, Trading Platform","Chicago, Illinois, United States, North America",Seed,125000,USD,125000,2015-04-23,Capital Construction Solutions,https://www.crunchbase.com/organization/capital-construction-solutions,http://www.ccs.network/,,,,,Capital Construction Solutions developed a real-time mobile platform to manage risk in any industry.,Seed,Yes,$1M to $10M,125000,USD,125000,Seed,1,,,,"470,872"
Series A - PWRstation,https://www.crunchbase.com/funding_round/pwrstation-series-a--8d27178d,"Clean Energy, Commercial, Energy, Solar","Lausanne, Vaud, Switzerland, Europe",Series A,,,,2021-04-01,PWRstation,https://www.crunchbase.com/organization/pwrstation,http://www.pwrstation.com/,9000000,USD,9000000,,"PWRstation is a Solar product development company selling preassembled, transportable, activation-ready solar mounting systems.",Early Stage Venture,Yes,$1M to $10M,2990000,USD,2990000,Early Stage Venture,5,,,,"470,886"
Venture Round - Red Panda Innovation Labs,https://www.crunchbase.com/funding_round/red-panda-innovation-labs-series-unknown--ae6d42e4,"Apps, Mobile, Software","Mumbai, Maharashtra, India, Asia",Venture - Series Unknown,500000,USD,500000,2011-09-01,Red Panda Innovation Labs,https://www.crunchbase.com/organization/red-panda-innovation-labs,http://www.redpanda.co.in,,,,,Red Panda Innovation Labs enables technology product ideas to meet entrepreneurs who can convert these ideas into viable businesses.,,Yes,Less than $1M,500000,USD,500000,,1,,,,"470,905"
Pre Seed Round - Craste,https://www.crunchbase.com/funding_round/craste-pre-seed--fa9ab7cb,"Manufacturing, Packaging Services, Sustainability","Pune, Maharashtra, India, Asia",Pre-Seed,120000,USD,120000,2019-07-15,Craste,https://www.crunchbase.com/organization/craste,https://craste.co/,,,,Techstars,Craste is a company which build sustainable packaging and furniture from crop waste.,Seed,Yes,,120000,USD,120000,Seed,1,Techstars,1,1,"470,906"
Series E - SPH KYUAN,https://www.crunchbase.com/funding_round/sph-kyuan-series-e--0b19d52d,"Health Care, Medical, Pharmaceutical","Fengtai, Beijing, China, Asia",Series E,80000000,USD,80000000,2010-03-26,SPH KYUAN,https://www.crunchbase.com/organization/sph-kyuan,http://www.sphkyuan.com/,,,,"FountainVest Partners, Warburg Pincus",SPH KYUAN is a pharmaceutical distributor company.,Late Stage Venture,Yes,,261201550,USD,261201550,M&A,3,,2,,"470,938"
Seed Round - Navimize,https://www.crunchbase.com/funding_round/navimize-seed--74bb3f80,"Health Care, Information Technology, Software","New York, New York, United States, North America",Seed,,,,2019-03-29,Navimize,https://www.crunchbase.com/organization/navimize,http://www.navimize.com/,,,,StartUp Health,Navimize provides innovative software to medical practices to improve the appointment experience for both patients and physicians.,Seed,Yes,$1M to $10M,100000,USD,100000,Seed,2,,1,,"470,994"
Series B - Plooto,https://www.crunchbase.com/funding_round/plooto-series-b--a2425988,"Financial Services, FinTech, Payments, Small and Medium Businesses","Toronto, Ontario, Canada, North America",Series B,27000000,CAD,19917276,2022-12-13,Plooto,https://www.crunchbase.com/organization/plooto,https://www.plooto.com,,,,"Centana Growth Partners, FINTOP Capital, Luge Capital",Plooto is a payment management platform for small and medium-sized businesses that helps to automate and streamlines their payments.,Early Stage Venture,Yes,$1M to $10M,35000000,CAD,26315020,Early Stage Venture,4,Centana Growth Partners,3,3,"471,024"
Venture Round - Dock,https://www.crunchbase.com/funding_round/conductor-4-series-unknown--19b359b3,"Credit Cards, Financial Services, FinTech, Information Technology, Payments","São Paulo, Sao Paulo, Brazil, South America",Venture - Series Unknown,,,,2014-11-20,Dock,https://www.crunchbase.com/organization/conductor-4,https://dock.tech/,,,,Riverwood Capital,Dock is a provider of a financial technology company that integrates card issuing and core banking services.,,Yes,$1M to $10M,280000000,USD,280000000,Private Equity,4,Riverwood Capital,1,,"471,088"
Series G - Flipkart,https://www.crunchbase.com/funding_round/flipkart-series-g--30ae57bd,"E-Commerce, Internet, Marketplace, Shopping","Bengaluru, Karnataka, India, Asia",Series G,1000000000,USD,1000000000,2014-06-29,Flipkart,https://www.crunchbase.com/organization/flipkart,https://www.flipkart.com,6000000000,USD,6000000000,"Accel, DST Global, GIC, ICONIQ Growth, Morgan Stanley Investment Management, Naspers, Sofina, Tiger Global Management",Flipkart operates an online shopping website that offers a wide range of products and services to customers.,Late Stage Venture,Yes,$1B to $10B,14273184737,USD,14273184737,M&A,27,Tiger Global Management,8,3,"471,094"
