Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - AEYE-GO,https://www.crunchbase.com/funding_round/aeye-go-series-unknown--66d45f7f,Artificial Intelligence (AI),"Shanghai, Shanghai, China, Asia",Venture - Series Unknown,,,,2018-11-08,AEYE-GO,https://www.crunchbase.com/organization/aeye-go,,,,,Sodexo Ventures,AEYE-GO is a cutting-edge self-checkout system based on AI image recognition technology.,,Yes,,,USD,,,1,Sodexo Ventures,1,,"253,849"
Series A - KupenWanhen,https://www.crunchbase.com/funding_round/kupenwanhen-series-a--f99d53a0,"Consulting, Information Services, Information Technology, Internet","Beijing, Beijing, China, Asia",Series A,10000000,CNY,1566396,2015-09-24,KupenWanhen,https://www.crunchbase.com/organization/kupenwanhen,https://www.kpwh.net/,,,,Pantheon Asset,KupenWanhen is a business consulting and information management solutions provider.,Early Stage Venture,Yes,,20000000,CNY,3182306,IPO,2,Pantheon Asset,1,,"253,872"
Grant - QPSoftware,https://www.crunchbase.com/funding_round/qpsoftware-grant--53ea4060,"Business Intelligence, CRM, Digital Marketing, E-Commerce, Software, Web Design, Web Development","Shanghai, Shanghai, China, Asia",Grant,30000,USD,30000,2011-01-01,QPSoftware,https://www.crunchbase.com/organization/qpsoftware,https://qpsoftware.net,,,,,"QPSoftware is a Shanghai-based web agency offering web designing, application development, and related web services.",,No,,30000,USD,30000,,1,,,,"253,908"
Grant - Center for Southeast Asians,https://www.crunchbase.com/funding_round/center-for-southeast-asians-grant--52c8f2d0,Health Care,"Providence, Rhode Island, United States, North America",Grant,25000,USD,25000,2022-08-04,Center for Southeast Asians,https://www.crunchbase.com/organization/center-for-southeast-asians,https://www.cseari.org/,,,,Point32Health Foundation,Center for Southeast Asians supports case management for health and social services.,,No,,35000,USD,35000,,2,Point32Health Foundation,1,1,"253,920"
Convertible Note - Foody,https://www.crunchbase.com/funding_round/foody-df60-convertible-note--6feac4a5,"E-Commerce, Food and Beverage, Mobile Apps","Bogotá, Distrito Especial, Colombia, South America",Convertible Note,600000000,COP,207936,2018-02-08,Foody,https://www.crunchbase.com/organization/foody-df60,https://foody.com.co,,,,"Bleik Urrego, José Fernando Velez, Juan Salcedo, Santiago García",Foody is a food production company.,,No,Less than $1M,459229,USD,459229,M&A,5,José Fernando Velez,4,,"254,154"
Series C - WaveTec Vision,https://www.crunchbase.com/funding_round/wavetec-vision-series-c--e3fc24b6,"Biotechnology, Health Care, Medical","Aliso Viejo, California, United States, North America",Series C,20100000,USD,20100000,2009-02-01,WaveTec Vision,https://www.crunchbase.com/organization/wavetec-vision,http://www.wavetecvision.com,,,,"Accuitive Medical Ventures, DeNovo Ventures, Versant Ventures",WaveTec Vision develops and provides a wavefront measurement technology for cataract surgeons with their ORA System.,Late Stage Venture,Yes,$10M to $50M,91143286,USD,91143286,M&A,10,Versant Ventures,3,2,"254,185"
Initial Coin Offering - Carry Protocol,https://www.crunchbase.com/funding_round/carry-protocol-initial-coin-offering--cee29b29,"Apps, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Initial Coin Offering,,,,2018-06-24,Carry Protocol,https://www.crunchbase.com/organization/carry-protocol,https://carryprotocol.io/,,,,5 BLOCKS CAPITAL,Carry Protocol is a protocol that powers the next generation of apps for offline retail.,,Yes,$1M to $10M,,USD,,,4,,1,,"254,203"
Private Equity Round - TierPoint,https://www.crunchbase.com/funding_round/tierpoint-private-equity--048bf6de,"Information Services, Information Technology","St Louis, Missouri, United States, North America",Private Equity,,,,2016-03-31,TierPoint,https://www.crunchbase.com/organization/tierpoint,http://www.tierpoint.com,,,,"Cequel III, Ontario Teachers' Pension Plan, RedBird Capital Partners, Stephens Group, TA Associates, Thompson Street Capital Partners",TierPoint has rapidly become the premier carrier-class and carrier-neutral Data Center services provider in the Inland Northwest.,Private Equity,Yes,$100M to $500M,832000000,USD,832000000,Private Equity,5,TA Associates,6,1,"254,261"
Series C - AbilTo,https://www.crunchbase.com/funding_round/abilto-series-c--7cf800ea,"Health Care, Internet, Medical, Psychology","New York, New York, United States, North America",Series C,12000000,USD,12000000,2015-06-09,AbilTo,https://www.crunchbase.com/organization/abilto,http://www.abilto.com,47000000,USD,47000000,".406 Ventures, HLM Venture Partners, Sandbox Industries, The Blue Venture Fund",AbilT is a national telehealth provider that helps people to overcome issues caused by behavioral health challenges and life transitions.,Late Stage Venture,Yes,$1M to $10M,21000000,USD,21000000,Late Stage Venture,3,HLM Venture Partners,4,4,"254,302"
Debt Financing - TransGenRx,https://www.crunchbase.com/funding_round/transgenrx-debt-financing--683aa734,"Biopharma, Biotechnology, Manufacturing","Baton Rouge, Louisiana, United States, North America",Debt Financing,420000,USD,420000,2010-08-04,TransGenRx,https://www.crunchbase.com/organization/transgenrx,http://www.tgrxinc.com,,,,,TransGenRx develops technology to produce protein based drugs by using avian cell line and vector systems.,,No,,6925600,USD,6925600,,2,,,,"254,313"
