Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Viavansi,https://www.crunchbase.com/funding_round/viavansi-grant--f48e0915,"Information Technology, Software, Web Design","Seville, Andalucia, Spain, Europe",Grant,50000,EUR,55691,2016-07-01,Viavansi,https://www.crunchbase.com/organization/viavansi,https://www.viavansi.com/en/,,,,EASME - EU Executive Agency for SMEs,"Viavansi is the commercial name of Advanced Services for Institutions, a company specialized in ICT solutions.",,No,$1M to $10M,50000,EUR,55692,,1,EASME - EU Executive Agency for SMEs,1,,"295,935"
Seed Round - USRC Las Cruces,https://www.crunchbase.com/funding_round/usrc-las-cruces-seed--61f094a8,"Health Care, Medical","Plano, Texas, United States, North America",Seed,500000,USD,500000,2017-09-20,USRC Las Cruces,https://www.crunchbase.com/organization/usrc-las-cruces,,,,,,It is a healthcare industry. ,Seed,Yes,,500000,USD,500000,Seed,1,,,,"295,944"
Funding Round - TILZ Minerals Ltd.,https://www.crunchbase.com/funding_round/tilz-minerals-ltd-undisclosed--dba87405,Precious Metals,"Dublin, Dublin, Ireland, Europe",Funding Round,,,,2017-09-13,TILZ Minerals Ltd.,https://www.crunchbase.com/organization/tilz-minerals-ltd,,,,,Connemara Mining Company plc,TILZ Minerals Ltd. engages in the exploration and development of zinc ores.,,Yes,,,USD,,,1,,1,,"295,948"
Venture Round - CellCentric,https://www.crunchbase.com/funding_round/cellcentric-series-unknown--7195e2f1,"Biotechnology, Medical, Therapeutics","Cambridge, Cambridgeshire, United Kingdom, Europe",Venture - Series Unknown,4300000,USD,4300000,2007-10-02,CellCentric,https://www.crunchbase.com/organization/cellcentric,http://cellcentric.com,,,,"Morningside Venture Partners, Nesta Ventures, Providence Investment Company Limited, Takeda Ventures",CellCentric is a biotechnology company that targets at deubiquitinase (DUB) enzyme for cancer therapy.,,Yes,,100642937,USD,100642937,,17,,4,,"295,966"
Grant - Virtuoso Surgical,https://www.crunchbase.com/funding_round/virtuoso-surgical-grant--48731e09,"Biotechnology, Health Care, Robotics","Nashville, Tennessee, United States, North America",Grant,,,,2021-09-15,Virtuoso Surgical,https://www.crunchbase.com/organization/virtuoso-surgical,https://virtuososurgical.net/,,,,Launch Tennessee,Virtuoso Surgical specializes in developing endoscopic robotic tools for minimally invasive surgery.,,No,Less than $1M,1979820,USD,1979820,Seed,4,Launch Tennessee,1,2,"296,016"
Private Equity Round - We Are Rosie,https://www.crunchbase.com/funding_round/we-are-rosie-private-equity--e1ee80c6,"Advertising, Consulting, Content Creators, Digital Media, Marketing, Marketplace, Social Media","Atlanta, Georgia, United States, North America",Private Equity,,,,2021-12-21,We Are Rosie,https://www.crunchbase.com/organization/we-are-rosie,https://www.wearerosie.com/,,,,Align Capital Partners,We Are Rosie is an advertising marketplace that connects the user to hand-picked teams curated to serve the user's goals.,Private Equity,Yes,$1M to $10M,,USD,,Private Equity,1,Align Capital Partners,1,1,"296,020"
Pre Seed Round - Umbbrella,https://www.crunchbase.com/funding_round/umbbrella-pre-seed--39791c27,E-Commerce,"Dubai, Dubai, United Arab Emirates, Asia",Pre-Seed,15000,USD,15000,2019-07-05,Umbbrella,https://www.crunchbase.com/organization/umbbrella,https://www.umbbrella.com,1500000,USD,1500000,,Revolutionising ecommerce for the current and next century.,Seed,Yes,,15000,USD,15000,Seed,2,,,,"296,021"
Seed Round - TouchBistro,https://www.crunchbase.com/funding_round/touchbistro-seed--a5cffcd7,"Apps, Point of Sale, Restaurants, SaaS","Toronto, Ontario, Canada, North America",Seed,4500000,USD,4500000,2013-11-14,TouchBistro,https://www.crunchbase.com/organization/touchbistro,http://touchbistro.com,,,,Relay Ventures,TouchBistro is an iPad-based restaurant point-of-sale system enabling owners to manage reservations and take orders instantly.,Seed,Yes,$1M to $10M,319578316,USD,319578316,Private Equity,8,Relay Ventures,1,1,"296,031"
Series B - Adwise USA,https://www.crunchbase.com/funding_round/adwise-usa-series-b--458f4b3c,"Advertising, Broadcasting","New York, New York, United States, North America",Series B,2300000,USD,2300000,1999-12-28,Adwise USA,https://www.crunchbase.com/organization/adwise-usa,http://www.adwise.net/,,,,Emicom Group - VC,Adwise USA is a provider of an advertising campaign services.,Early Stage Venture,Yes,,2300000,USD,2300000,Early Stage Venture,1,Emicom Group - VC,1,,"296,034"
Seed Round - ORIFLAMME,https://www.crunchbase.com/funding_round/oriflamme-co-ltd--seed--9299b239,"Developer Tools, Gaming, Video Games","Tokyo, Tokyo, Japan, Asia",Seed,50000000,JPY,489495,2014-08-07,ORIFLAMME,https://www.crunchbase.com/organization/oriflamme-co-ltd-,http://oriflamme.co.jp,,,,CyberAgent Capital,ORriflamme is a Japanese company that develops video games.,Seed,Yes,Less than $1M,50000000,JPY,489496,Seed,1,CyberAgent Capital,1,,"296,039"
