Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Spectropath,https://www.crunchbase.com/funding_round/spectropath-series-unknown--fb1260f9,"Biotechnology, Chemical, Health Care, Medical, Medical Device","Atlanta, Georgia, United States, North America",Venture - Series Unknown,1927920,USD,1927920,2014-01-14,Spectropath,https://www.crunchbase.com/organization/spectropath,http://spectropath.com,,,,,Spectropath is a biomedical technology company developing optical chemical and software solutions for use in surgery.,,Yes,Less than $1M,1927920,USD,1927920,,1,,,,"476,396"
Venture Round - Heartbit,https://www.crunchbase.com/funding_round/heartbit--series-unknown--8b4fe1ff,"Biotechnology, Health Care","Paris, Ile-de-France, France, Europe",Venture - Series Unknown,,,,2014-06-01,Heartbit,https://www.crunchbase.com/organization/heartbit-,,,,,AGORANOV,Heartbit is developing a portable tool for the diagnosis and monitoring of new-generation cardiovascular diseases.,,Yes,,,USD,,,1,,1,,"476,444"
Convertible Note - Dalton Bioanalytics,https://www.crunchbase.com/funding_round/dalton-bioanalytics-convertible-note--3af345ae,"Analytics, Biotechnology, Health Care","Los Angeles, California, United States, North America",Convertible Note,,,,2021-02-02,Dalton Bioanalytics,https://www.crunchbase.com/organization/dalton-bioanalytics,https://daltonbioanalytics.com/,,,,"IndieBio, SOSV",Dalton Bioanalytics is a developer of analytical technology that unlocks access to the wealth of information available in the blood.,,No,,,USD,,Seed,4,,2,1,"476,200"
Private Equity Round - Roivant Sciences,https://www.crunchbase.com/funding_round/roivant-sciences-private-equity--d5c12106,"Biopharma, Biotechnology, Health Care, Pharmaceutical, Product Research","New York, New York, United States, North America",Private Equity,500000000,USD,500000000,2016-07-13,Roivant Sciences,https://www.crunchbase.com/organization/roivant-sciences,http://www.roivant.com,,,,Viking Global Investors,Roivant Sciences is a biopharmaceutical company focused on the development of medicines and healthcare technologies to patients.,Private Equity,Yes,$50M to $100M,2473000000,USD,2473000000,IPO,7,Viking Global Investors,1,,"476,203"
Series A - AdRich,https://www.crunchbase.com/funding_round/adrich-ea00-series-a--2a4a9b35,"Big Data, Information Services, Information Technology","Beijing, Beijing, China, Asia",Series A,20000000,CNY,2995696,2017-08-17,AdRich,https://www.crunchbase.com/organization/adrich-ea00,http://www.adrich.com.cn,,,,Willcapital,AdRich is a digital service provider.,Early Stage Venture,Yes,,6423893,USD,6423893,Seed,4,Willcapital,1,,"476,204"
Venture Round - Picosun,https://www.crunchbase.com/funding_round/picosun-series-unknown--6cb3bfca,"Industrial, Manufacturing, Nanotechnology","Espoo, Southern Finland, Finland, Europe",Venture - Series Unknown,12000000,EUR,13645807,2019-06-27,Picosun,https://www.crunchbase.com/organization/picosun,http://picosun.com,,,,"CapMan, First Fellow Partners, Hannu Turunen, Jorma Routti, R.Ruth, Tesi, Tuomo Suntola",Picosun is a manufacturer of atomic layer deposition reactors for micro and nanotechnology applications.,,Yes,Less than $1M,17400000,EUR,20949046,M&A,2,CapMan,7,1,"476,220"
Pre Seed Round - Pioneer Mind,https://www.crunchbase.com/funding_round/pioneer-mind-pre-seed--92ddbfb4,Health Care,"Myrtle Point, Oregon, United States, North America",Pre-Seed,1000000,USD,1000000,2022-06-24,Pioneer Mind,https://www.crunchbase.com/organization/pioneer-mind,https://www.pioneermind.com,,,,Silicon Valley Bank,"Pioneer Mind is a mental fitness platform that offers executive coaching, business coaching, and peer support to drive startup success.",Seed,Yes,,1000000,USD,1000000,Seed,1,Silicon Valley Bank,1,,"476,227"
Grant - Regents of The University of Minnesota,https://www.crunchbase.com/funding_round/regents-of-the-university-of-minnesota-grant--2092c6df,"Education, Higher Education, Universities","Minneapolis, Minnesota, United States, North America",Grant,70000,USD,70000,2022-08-11,Regents of The University of Minnesota,https://www.crunchbase.com/organization/regents-of-the-university-of-minnesota,https://regents.umn.edu,,,,Otto Bremer Trust,"University of Minnesota provides outreach and education services to communities through science-based knowledge, expertise, and more.",,No,$1M to $10M,70000,USD,70000,,1,Otto Bremer Trust,1,,"476,229"
Venture Round - Dgimed Ortho,https://www.crunchbase.com/funding_round/dgimed-ortho-series-unknown--11ea0555,"Biotechnology, Health Care, Medical, Medical Device","Minnetonka, Minnesota, United States, North America",Venture - Series Unknown,924996,USD,924996,2009-10-19,Dgimed Ortho,https://www.crunchbase.com/organization/dgimed-ortho,http://dgimedortho.com,,,,,DGIMed Ortho is an early-stage orthopedic trauma company that develops an intramedullary nailing system and distal targeting device.,,Yes,$1M to $10M,8130645,USD,8130645,,6,,,,"476,233"
Grant - Precisis,https://www.crunchbase.com/funding_round/precisis-grant--0c1efabb,"Health Care, Medical Device, Neuroscience","Heidelberg, Baden-Wurttemberg, Germany, Europe",Grant,2495836,EUR,2473838,2022-10-05,Precisis,https://www.crunchbase.com/organization/precisis,https://precisis.de,,,,European Innovation Council,Precisis specializes in the development of innovative medical products.,,No,,22473839,USD,22473839,,2,European Innovation Council,1,,"476,248"
