Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - LIC,https://www.crunchbase.com/funding_round/lic-pre-seed--e471f72f,"Blockchain, Information Technology, Software","Singapore, Central Region, Singapore, Asia",Pre-Seed,300000,USD,300000,2018-06-01,LIC,https://www.crunchbase.com/organization/lic,https://www.licchain.io/,,,,,First blockchain technology company in the field of language service industry,Seed,Yes,,300000,USD,300000,Seed,1,,,,"123,074"
Pre Seed Round - Vocal Image,https://www.crunchbase.com/funding_round/vocal-image-pre-seed--f1d6f540,"Artificial Intelligence (AI), EdTech, Machine Learning","Tallinn, Harjumaa, Estonia, Europe",Pre-Seed,220000,EUR,255348,2021-10-03,Vocal Image,https://www.crunchbase.com/organization/vocal-image,https://www.vocalimage.app,2000000,EUR,2321348,Startup Wise Guys,AI Voice Coach for communication skills,Seed,Yes,$1M to $10M,840000,EUR,885058,Seed,2,Startup Wise Guys,1,,"123,079"
Seed Round - Designeros,https://www.crunchbase.com/funding_round/designeros-seed--c283ce1d,"Art, E-Commerce, Fashion, Internet, Lifestyle, Web Design","Dvur Kralove, Kralovehradecky kraj, Czech Republic, Europe",Seed,120000,EUR,156282,2013-06-28,Designeros,https://www.crunchbase.com/organization/designeros,http://designeros.com,,,,Inno Ventures,We innovate the world of design.,Seed,Yes,$1M to $10M,120000,EUR,156282,Seed,1,Inno Ventures,1,,"123,093"
Series C - Eagle Eye Networks,https://www.crunchbase.com/funding_round/eagle-eye-networks-series-c--2ecdb74d,"Analytics, Cloud Computing, Cyber Security, Information Technology, SaaS, Security","Austin, Texas, United States, North America",Series C,25000000,USD,25000000,2018-11-05,Eagle Eye Networks,https://www.crunchbase.com/organization/eagle-eye-networks,https://www.een.com,,,,,Eagle Eye Networks is a cloud video surveillance company that is transitioning all aspects of traditional video surveillance to the cloud.,Late Stage Venture,Yes,$10M to $50M,195000000,USD,195000000,,5,,,,"123,100"
Convertible Note - Biovirtua,https://www.crunchbase.com/funding_round/biovirtua-convertible-note--76c7ac57,"Health Care, Health Diagnostics, Medical","San Francisco, California, United States, North America",Convertible Note,,,,2018-08-01,Biovirtua,https://www.crunchbase.com/organization/biovirtua,http://www.biovirtua.com,,,,Startupbootcamp Scale Digital Health Miami,Biovirtua offers a platform that monitors changes to human movement.,,No,Less than $1M,,USD,,Seed,3,,1,,"123,113"
Angel Round - U Grok It,https://www.crunchbase.com/funding_round/u-grok-it-angel--8ae00ba4,"Intellectual Property, Mobile, Network Security, Retail, RFID","Steamboat Springs, Colorado, United States, North America",Angel,600000,USD,600000,2014-05-05,U Grok It,https://www.crunchbase.com/organization/u-grok-it,http://www.ugrokit.com,,,,"David Williams, Ethos Family Office, FG Angels, Foundry Group, William Guttman",U Grok allows businesses to easily and affordably do inventory and asset management with the power of RFID.,Seed,Yes,,800000,USD,800000,M&A,3,,5,1,"123,152"
Venture Round - Maui Greens,https://www.crunchbase.com/funding_round/maui-greens-series-unknown--1409bcc5,"Food and Beverage, Food Processing, Organic Food","Kula, Hawaii, United States, North America",Venture - Series Unknown,9651252,USD,9651252,2020-09-21,Maui Greens,https://www.crunchbase.com/organization/maui-greens,,,,,,Maui Greens is a food and beverage company that specializes in the fields of food processing and organic food.,,Yes,Less than $1M,57193303,USD,57193303,,3,,,,"123,212"
Corporate Round - Alfabeta,https://www.crunchbase.com/funding_round/alfabeta-corporate-round--70c1c0ca,"Business Intelligence, Information Technology, Internet of Things","Jakarta, Jakarta Raya, Indonesia, Asia",Corporate Round,,,,2022-09-05,Alfabeta,https://www.crunchbase.com/organization/alfabeta,http://alfabeta.co.id/,,,,PARKEE,Alfabeta is a business intelligence information technology company.,,Yes,,,USD,,,1,PARKEE,1,,"123,232"
Series B - CHUJIAN,https://www.crunchbase.com/funding_round/chujian-31c1-series-b--45e26105,"Gaming, Media and Entertainment, Mobile","Beijing, Beijing, China, Asia",Series B,20000000,CNY,3224367,2014-12-26,CHUJIAN,https://www.crunchbase.com/organization/chujian-31c1,http://www.chujian.com/,,,,"Chuangxiang Liliang, Hangzhou Henghua Touzi",CHUJIAN is a global mobile gaming operating company.,Early Stage Venture,Yes,,17903701,USD,17903701,M&A,3,,2,,"123,265"
Series A - SquadStack,https://www.crunchbase.com/funding_round/squadstack-series-a--aa8d3c20,"Artificial Intelligence (AI), Business Intelligence, Information Technology, Lead Management, Marketplace, Real Estate, SaaS, Software, Technical Support","Noida, Uttar Pradesh, India, Asia",Series A,5000000,USD,5000000,2020-09-29,SquadStack,https://www.crunchbase.com/organization/squadstack,https://www.squadstack.com,,,,"Blume Ventures, Chiratae Ventures",SquadStack is a Saas-Enabled Talent Marketplace for Inside Sales,Early Stage Venture,Yes,$10M to $50M,24598570,USD,24598570,Early Stage Venture,7,Chiratae Ventures,2,1,"123,338"
Grant - Pinsteps,https://www.crunchbase.com/funding_round/pinsteps-grant--08179106,"Guides, Lead Generation, Mapping Services, Mobile Apps, Navigation, Smart Cities, Tourism, Travel","Qiryat Ono, Tel Aviv, Israel, Asia",Grant,50000,AED,13612,2021-06-23,Pinsteps,https://www.crunchbase.com/organization/pinsteps,https://pinsteps.com,,,,Intelak Hub,"Pinsteps is a digital tour, guide, and storytelling platform for travelers.",,No,,263612,USD,263612,Seed,2,Intelak Hub,1,,"123,350"
Pre Seed Round - Mejorar Global,https://www.crunchbase.com/funding_round/mejorar-global-pre-seed--ac7c2a49,"Consulting, Management Consulting, Training","Valencia, Comunidad Valenciana, Spain, Europe",Pre-Seed,744266,USD,744266,2017-10-02,Mejorar Global,https://www.crunchbase.com/organization/mejorar-global,,,,,,Management & Business Consulting,Seed,Yes,,821266,USD,821266,M&A,2,,,,"123,373"
