Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Capital Winter Club,https://www.crunchbase.com/funding_round/capital-winter-club-grant--b5791449,"Rental Property, Sports, Sports Leagues and Teams","Fredericton, New Brunswick, Canada, North America",Grant,256786,USD,256786,2023-08-23,Capital Winter Club,https://www.crunchbase.com/organization/capital-winter-club,https://capitalwinterclub.ca,,,,Government of Canada,Capital Winter Club is Fredericton's curling club.Club hosts various levels of curling,,No,,256786,USD,256786,,1,Government of Canada,1,,"48,002"
Venture Round - Crest Agro Products Farms,https://www.crunchbase.com/funding_round/crest-agro-products-farms-series-unknown--dde3fdc8,Agriculture,"Lokoja, Kogi, Nigeria, Africa",Venture - Series Unknown,,,,2019-02-01,Crest Agro Products Farms,https://www.crunchbase.com/organization/crest-agro-products-farms,http://www.crest-agro.com/,,,,Kuramo Capital,Crest Agro Products Farms is a strong belief in the transformative power of agriculture in Nigeria.,,Yes,,,USD,,,2,,1,,"48,017"
Series A - Wadiz,https://www.crunchbase.com/funding_round/wadiz-169c-series-a--d856b80b,"Angel Investment, Consulting, Crowdfunding, Financial Services, Funding Platform","Bundangdong, Kyonggi-do, South Korea, Asia",Series A,3000000000,KRW,2478427,2016-01-21,Wadiz,https://www.crunchbase.com/organization/wadiz-169c,https://www.wadiz.kr/web/main,,,,"Daekyo Investment, Dt& Investment, ID ventures",Wadiz is Asia's largest crowdfunding platform company.,Early Stage Venture,Yes,,147500000000,KRW,124862311,Late Stage Venture,6,,3,,"48,039"
Series A - Upkara,https://www.crunchbase.com/funding_round/upkara-series-a--17f920a9,"Biotechnology, Medical, Therapeutics","Ann Arbor, Michigan, United States, North America",Series A,9150001,USD,9150001,2023-04-13,Upkara,https://www.crunchbase.com/organization/upkara,https://upkara.com/,,,,"Paul Meister, William U Parfet",Upkara operates as a biotechnology company that specializes in developing biopreservation technologies.,Early Stage Venture,Yes,$1M to $10M,16150001,USD,16150001,Early Stage Venture,2,,2,,"48,069"
Pre Seed Round - Musing,https://www.crunchbase.com/funding_round/musing-pre-seed--fa197ba7,"Blockchain, Cryptocurrency","New York, New York, United States, North America",Pre-Seed,250000,USD,250000,2021-11-16,Musing,https://www.crunchbase.com/organization/musing,https://musing.io/,,,,Newchip Accelerator,Musing is a decentralized question and answer platform on the steem blockchain.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,110"
Seed Round - Prakya,https://www.crunchbase.com/funding_round/prakya-seed--daf393f3,"SaaS, Software","Pleasanton, California, United States, North America",Seed,250000,USD,250000,2021-11-01,Prakya,https://www.crunchbase.com/organization/prakya,https://www.prakya.com,,,,Newchip Accelerator,Unified Agile Team Collaboration Platform,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,076"
Seed Round - Populace Threads,https://www.crunchbase.com/funding_round/populace-threads-seed--5623d76c,"E-Commerce, Fashion, Marketplace","Brisbane, Queensland, Australia, Oceania",Seed,250000,USD,250000,2021-08-19,Populace Threads,https://www.crunchbase.com/organization/populace-threads,https://www.populacethreads.com.au,,,,Newchip Accelerator,"Digital marketplace for the shop, swap, sell, rent, repair, donate and dispose of pre-loved clothing and accessories.",Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,026"
Pre Seed Round - BE BROWN,https://www.crunchbase.com/funding_round/be-brown-pre-seed--516b7550,"Beauty, Personal Health","Rimavská Sobota, Banska Bystrica, Slovakia (Slovak Republic), Europe",Pre-Seed,250000,USD,250000,2021-03-16,BE BROWN,https://www.crunchbase.com/organization/be-brown,https://opalovanie.sk/,,,,Newchip Accelerator,BE BROWN is a beauty salon company providing the tanning services through its solar tubes.,Seed,Yes,,250000,USD,250000,Seed,1,,1,,"48,101"
Series A - Glint,https://www.crunchbase.com/funding_round/glint-series-a--bda7b6e7,"Analytics, Enterprise Software, Human Resources, Information Technology, Recruiting, Software","Redwood City, California, United States, North America",Series A,6500000,USD,6500000,2013-10-29,Glint,https://www.crunchbase.com/organization/glint,http://www.glintinc.com,,,,"Evan Williams, Norwest Venture Partners, Shasta Ventures, TriplePoint Ventures",Glint offers an employee engagement platform.,Early Stage Venture,Yes,Less than $1M,79500000,USD,79500000,M&A,5,"Norwest Venture Partners, Shasta Ventures",4,2,"48,103"
Seed Round - Katalyo,https://www.crunchbase.com/funding_round/katalyo-seed--a85a6298,"Blockchain, Collaboration, Developer Platform, Developer Tools, Software, Web Apps","Zagreb, Grad Zagreb, Croatia, Europe",Seed,250000,USD,250000,2021-09-03,Katalyo,https://www.crunchbase.com/organization/katalyo,https://www.katalyo.com,,,,Newchip Accelerator,Katalyo is a next generation SaaS no-code digital transformation platform for the decentralised world,Seed,Yes,Less than $1M,250000,USD,250000,Seed,2,,1,,"48,104"
