Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Fresh Bowl,https://www.crunchbase.com/funding_round/fresh-bowl-e108-seed--3bda3d21,"Consumer Goods, Vending and Concessions, Waste Management","New York, New York, United States, North America",Seed,,,,2019-12-17,Fresh Bowl,https://www.crunchbase.com/organization/fresh-bowl-e108,https://myfreshbowl.com/,,,,"Alumni Ventures, Daniel Curran","Fresh Bowl, a tech-enabled food brand, builds the first zero-packaging waste option for on-the-go meals.",Seed,Yes,,2100000,USD,2100000,Seed,2,,2,,"559,618"
Seed Round - Taxi Pocket,https://www.crunchbase.com/funding_round/taxi-pocket-seed--570a3245,"Apps, Mobile, Transportation","Riga, Riga, Latvia, Europe",Seed,,,,2015-05-26,Taxi Pocket,https://www.crunchbase.com/organization/taxi-pocket,http://taxipocket.com,,,,Goldfish Fund,Taxi Pocket app connects you with the nearest taxi driver in seconds.,Seed,Yes,Less than $1M,,USD,,Seed,1,Goldfish Fund,1,,"559,626"
Series B - Oasis Technology,https://www.crunchbase.com/funding_round/oasis-technology-series-b--835b7270,"Internet, Payments, Software","Toronto, Ontario, Canada, North America",Series B,25000000,USD,25000000,2000-02-15,Oasis Technology,https://www.crunchbase.com/organization/oasis-technology,http://www.oasis-technology.com,,,,"BancBoston Ventures, Boston Millennia Partners, HarbourVest Partners, Intel Capital, VenGrowth Asset Management",Oasis Technology is a Canadian software company that enables clients and partners in more than 70 countries.,Early Stage Venture,Yes,,25000000,USD,25000000,M&A,1,HarbourVest Partners,5,,"559,656"
Private Equity Round - Lane Clark & Peacock,https://www.crunchbase.com/funding_round/lane-clark-peacock-llp-private-equity--3b2637cd,"Consulting, Financial Services, Insurance, Legal, Retirement, Wealth Management","London, England, United Kingdom, Europe",Private Equity,,,,2020-12-09,Lane Clark & Peacock,https://www.crunchbase.com/organization/lane-clark-peacock-llp,https://www.lcp.uk.com,,,,Charterhouse Capital Partners,"LCP is a firm of financial, actuarial and business consultants, specializing in the areas of pensions, investment, and insurance.",Private Equity,Yes,$10M to $50M,41000000,GBP,50646859,Private Equity,2,,1,,"559,730"
Series A - Halove (hangzhou) Technology,https://www.crunchbase.com/funding_round/halove-hangzhou-technology-series-a--f716a91a,"Hardware, Health Care, Software","Hangzhou, Zhejiang, China, Asia",Series A,31600000,USD,31600000,2017-11-13,Halove (hangzhou) Technology,https://www.crunchbase.com/organization/halove-hangzhou-technology,https://m.halove.com/,,,,WeDoctor,A hardware and healthcare software developer.,Early Stage Venture,Yes,Less than $1M,31600000,USD,31600000,Early Stage Venture,1,WeDoctor,1,,"559,738"
Venture Round - Access HealthNet,https://www.crunchbase.com/funding_round/access-healthnet-series-unknown--c05225a1,"Health Care, Hospital, Software","Milwaukee, Wisconsin, United States, North America",Venture - Series Unknown,900000,USD,900000,2017-10-13,Access HealthNet,https://www.crunchbase.com/organization/access-healthnet,http://www.accesshealthnet.com,,,,,Access HealthNet administers cloud-based technology platforms to control healthcare costs.,,Yes,$1M to $10M,6446001,USD,6446001,Early Stage Venture,5,,,,"559,765"
Seed Round - RollKall Technologies,https://www.crunchbase.com/funding_round/rollkall-technologies-seed--834827ed,"Government, GovTech, Law Enforcement, Public Safety","Irving, Texas, United States, North America",Seed,1500000,USD,1500000,2018-07-24,RollKall Technologies,https://www.crunchbase.com/organization/rollkall-technologies,http://www.rollkall.com,,,,"Athos Group, Founder Equity",The RollKall platform works with law enforcement agencies to bring efficiency and transparency to their off-duty programs.,Seed,Yes,$1M to $10M,1500000,USD,1500000,Seed,1,Founder Equity,2,,"559,774"
Series A - Cnano Technology,https://www.crunchbase.com/funding_round/cnano-technology-series-a--67811cb2,"Energy, Manufacturing, Nanotechnology","Santa Clara, California, United States, North America",Series A,6000000,USD,6000000,2007-07-01,Cnano Technology,https://www.crunchbase.com/organization/cnano-technology,http://www.cnanotechnology.com,,,,"CMEA Capital, Pangaea Ventures, WI Harper Group",Cnano Technology is dedicated to the production of carbon nanotubes and application of advanced energy.,Early Stage Venture,Yes,$10M to $50M,28000000,USD,28000000,Early Stage Venture,4,"CMEA Capital, Pangaea Ventures",3,1,"559,803"
Pre Seed Round - Malama Health,https://www.crunchbase.com/funding_round/malama-health-pre-seed--7bbea732,"Health Care, Home Health Care, Medical, Software, Women's","Stanford, California, United States, North America",Pre-Seed,1500000,USD,1500000,2022-10-01,Malama Health,https://www.crunchbase.com/organization/malama-health,https://www.heymalama.com,,,,"Coyote Ventures, Samsung NEXT",Malama supports healthier pregnancies from preconception to postpartum through remote monitoring and AI.,Seed,Yes,,1500000,USD,1500000,Seed,3,,2,,"559,810"
Private Equity Round - Spie SA,https://www.crunchbase.com/funding_round/spie-private-equity--bfed56c2,"Energy, Information Technology","Bern, Bern, Switzerland, Europe",Private Equity,,,,2011-01-01,Spie SA,https://www.crunchbase.com/organization/spie,http://www.spie.com,,,,Norwest Equity Partners (NEP),Spie is a firm that focuses on performance solutions for businesses.,Private Equity,Yes,,,USD,,M&A,1,,1,,"559,819"
Seed Round - PiPsports,https://www.crunchbase.com/funding_round/pipsports-seed--acb14103,"App Marketing, Mobile, Mobile Apps","Singapore, Central Region, Singapore, Asia",Seed,200000,USD,200000,2014-06-11,PiPsports,https://www.crunchbase.com/organization/pipsports,http://www.pip-sports.com,,,,,Sports Photography Mobile Application,Seed,Yes,$1M to $10M,200000,USD,200000,Seed,1,,,,"559,843"
Pre Seed Round - The Phi Factory,https://www.crunchbase.com/funding_round/the-phi-factory-pre-seed--1f36c417,"Blockchain, Consulting, Innovation Management, SaaS","Hyderabad, Andhra Pradesh, India, Asia",Pre-Seed,150000,USD,150000,2019-09-01,The Phi Factory,https://www.crunchbase.com/organization/the-phi-factory,http://www.phifactory.tech,,,,,The Phi Factory is a fusion of TaaS and Aggregator.,Seed,Yes,,1650000,USD,1650000,Seed,2,,,,"559,846"
Seed Round - DappRadar,https://www.crunchbase.com/funding_round/dappradar-seed--c4d9f7c9,"Analytics, Apps, Blockchain, Information Technology","Kaunas, Kauno Apskritis, Lithuania, Europe",Seed,2330000,USD,2330000,2019-09-05,DappRadar,https://www.crunchbase.com/organization/dappradar,https://dappradar.com/,,,,"Angel Invest, Blockchain.com Ventures, Prosus & Naspers",DappRadar provides a global app store for decentralized applications.,Seed,Yes,$1M to $10M,7316931,USD,7316931,Early Stage Venture,4,Prosus & Naspers,3,2,"559,863"
Seed Round - BioSignia,https://www.crunchbase.com/funding_round/biosignia-seed--a97eb3f6,"Biotechnology, Enterprise Software, Health Insurance, Life Insurance","Durham, North Carolina, United States, North America",Seed,328750,USD,328750,2012-07-13,BioSignia,https://www.crunchbase.com/organization/biosignia,http://biosignia.com,,,,,BioSignia is a technology company that brings predictive modeling solutions to the preventive health and life insurance markets.,Seed,Yes,$1M to $10M,328750,USD,328750,Seed,1,,,,"559,960"
Seed Round - Crater.Club,https://www.crunchbase.com/funding_round/worknetwork-seed--e4e71177,"Online Auctions, Social Media, Video Streaming","Bangalore, Karnataka, India, Asia",Seed,500000,USD,500000,2021-12-01,Crater.Club,https://www.crunchbase.com/organization/worknetwork,https://crater.club/,,,,Lumikai,A live streaming & auctions platform for creators & educators.,Seed,Yes,,1200000,USD,1200000,Seed,2,Lumikai,1,,"560,000"
Series A - Ride Report,https://www.crunchbase.com/funding_round/ride-report-series-a--d22507c2,"Information Technology, Project Management, Software","Portland, Oregon, United States, North America",Series A,10000000,USD,10000000,2020-03-12,Ride Report,https://www.crunchbase.com/organization/ride-report,http://ridereport.com,,,,"Bragiel Brothers, Homebrew, Unusual Ventures, Urban Innovation Fund","Ride Report is a shared mobility management platform that helps cities to launch, manage, and evaluate shared scooter and car programs.",Early Stage Venture,Yes,$1M to $10M,13400000,USD,13400000,M&A,2,Unusual Ventures,4,1,"560,014"
Grant - ISICO SRL,https://www.crunchbase.com/funding_round/isico-srl-grant--97743191,"Health Care, Hospital, Therapeutics","Milano, Lombardia, Italy, Europe",Grant,50000,EUR,54634,2015-06-01,ISICO SRL,https://www.crunchbase.com/organization/isico-srl,http://isico.it/,,,,EASME - EU Executive Agency for SMEs,ISICO promotes and develops an innovative approach in the rehabilitation treatment of non-surgical diseases of the spine.,,No,,50000,EUR,54634,,1,EASME - EU Executive Agency for SMEs,1,,"560,026"
Series A - Zephr,https://www.crunchbase.com/funding_round/Zephr-series-a--72d0a279,"Advertising, Content Delivery Network, Digital Media, Publishing, SaaS","London, England, United Kingdom, Europe",Series A,8000000,USD,8000000,2020-12-03,Zephr,https://www.crunchbase.com/organization/Zephr,https://www.zephr.com/,,,,"BDMI, Knight Capital, Nauta Capital",Zephr is a technology platform for media companies to grow their subscription revenue.,Early Stage Venture,Yes,,11145675,USD,11145675,M&A,3,BDMI,3,3,"560,031"
Venture Round - Hoot Reading,https://www.crunchbase.com/funding_round/kindoma-series-unknown--ad77ce01,"EdTech, Education, Tutoring","Winnipeg, Manitoba, Canada, North America",Venture - Series Unknown,,,,2014-01-01,Hoot Reading,https://www.crunchbase.com/organization/kindoma,https://www.hootreading.com/,,,,VA Angels,"Hoot Reading is the leading online tutoring service providing 1:1, evidence-based literacy instruction with qualified teachers, at scale.",,Yes,Less than $1M,3000000,CAD,2427872,Seed,4,,1,,"560,055"
