Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Remote Passages,https://www.crunchbase.com/funding_round/remote-passages-grant--bd8613ed,Tourism,"Tofino, British Columbia, Canada, North America",Grant,18000,CAD,13355,2023-09-21,Remote Passages,https://www.crunchbase.com/organization/remote-passages,https://www.remotepassages.com/,,,,Government of Canada,Remote Passages provides the preserving the ecological value and timeless wonder of Clayoquot Sound.,,No,,18000,CAD,13355,,1,Government of Canada,1,,"25,805"
Grant - Kitchen Food Ventures,https://www.crunchbase.com/funding_round/kitchen-food-ventures-grant--0fd3ef09,"Food Delivery, Non Profit, Service Industry","Long Beach, California, United States, North America",Grant,424524,USD,424524,2021-10-07,Kitchen Food Ventures,https://www.crunchbase.com/organization/kitchen-food-ventures,http://kitchenfoodventures.com,,,,U.S. Department of Agriculture,Kitchen Food Ventures' objective is to assist economic development that will empower those involved in the food industry.,,No,,424524,USD,424524,,1,U.S. Department of Agriculture,1,,"25,833"
Seed Round - Newmetrix,https://www.crunchbase.com/funding_round/newmetrix-seed--a0a4dcde,"Artificial Intelligence (AI), Computer, Machine Learning, Software Engineering","Cambridge, Massachusetts, United States, North America",Seed,3400000,USD,3400000,2015-08-03,Newmetrix,https://www.crunchbase.com/organization/newmetrix,https://www.newmetrix.com,,,,"Bantam Group, Companyon Ventures, CVP Management, LaunchPad Venture, NXT Ventures, Oyster Angel Fund",Newmetrix develops a cloud-based video management platform to reduce jobsite risk with the power of human and artificial intelligence.,Seed,Yes,$10M to $50M,23673916,USD,23673916,M&A,7,CVP Management,6,1,"25,851"
Grant - CISA (Community Involved in Sustaining Agriculture),https://www.crunchbase.com/funding_round/cisa-community-involved-in-sustaining-agriculture-grant--03a3c4a0,"Agriculture, Non Profit, Sustainability","Deerfield, Massachusetts, United States, North America",Grant,750000,USD,750000,2021-10-07,CISA (Community Involved in Sustaining Agriculture),https://www.crunchbase.com/organization/cisa-community-involved-in-sustaining-agriculture,https://www.buylocalfood.org,,,,U.S. Department of Agriculture,CISA (Community Involved in Sustaining Agriculture) strengthens farms and engages the community in building the local food economy.,,No,,750000,USD,750000,,1,U.S. Department of Agriculture,1,,"25,848"
Private Equity Round - Arxada,https://www.crunchbase.com/funding_round/arxada-private-equity--3d5657e2,"Biotechnology, Chemical, Consumer, Industrial, Manufacturing","Basel, Basel-Stadt, Switzerland, Europe",Private Equity,,,,2023-01-01,Arxada,https://www.crunchbase.com/organization/arxada,https://www.arxada.com/,,,,Bain Capital Private Equity,"Arxada is a specialty chemicals firm that specializes in microbial solutions, hygiene, home and personal care, paints, and coatings.",Private Equity,Yes,$100M to $500M,,USD,,Private Equity,1,,1,,"25,915"
Series B - Petlibro,https://www.crunchbase.com/funding_round/petlibro-series-b--db759714,"Consumer Goods, Information Technology, PaaS, Pet","Santa Clara, California, United States, North America",Series B,14000000,USD,14000000,2023-12-19,Petlibro,https://www.crunchbase.com/organization/petlibro,https://petlibro.com,,,,"Sequoia Capital China, Shenzhen Capital Group",Innovative Pet Products & Services,Early Stage Venture,Yes,$10M to $50M,24000000,USD,24000000,Early Stage Venture,2,Shenzhen Capital Group,2,,"25,883"
Grant - Thrust,https://www.crunchbase.com/funding_round/aerodiagnostika-grant--7c9dec22,"Consumer Electronics, Drones, Renewable Energy","Vilnius, Vilniaus Apskritis, Lithuania, Europe",Grant,,,,2023-10-19,Thrust,https://www.crunchbase.com/organization/aerodiagnostika,http://aerodiagnostika.lt/,,,,European Network of AI Excellence Centres,Thrust provides UAV systems for aerial diagnostics services.,,No,,350000,EUR,400045,Seed,3,European Network of AI Excellence Centres,1,,"25,893"
Grant - INVT Novi Sad,https://www.crunchbase.com/funding_round/invt-novi-sad-grant--b8ea0747,"Artificial Intelligence (AI), Information Technology, Legal Tech, Privacy, Software","Novi Sad, Vojvodina, Serbia, Europe",Grant,,,,2023-10-19,INVT Novi Sad,https://www.crunchbase.com/organization/invt-novi-sad,https://prose.biz/,,,,European Network of AI Excellence Centres,Software development company focused on revolutionizing online data privacy protection for everyone,,No,,43000,EUR,51809,Seed,2,European Network of AI Excellence Centres,1,,"25,886"
Seed Round - myBrokerBee,https://www.crunchbase.com/funding_round/mybrokerbee-seed--aa5f0066,"Finance, Financial Services, Lending","Oakville, Ontario, Canada, North America",Seed,,,,2019-01-01,myBrokerBee,https://www.crunchbase.com/organization/mybrokerbee,https://mybrokerbee.com/,,,,Aurum Holdings,myBrokerBee is a Canadian financial services technology company.,Seed,Yes,,,USD,,Seed,1,,1,,"25,895"
Non Equity Assistance - Longevity Hub,https://www.crunchbase.com/funding_round/longevity-hub-non-equity-assistance--f3a65614,"Artificial Intelligence (AI), Information Technology, InsurTech, Internet, Retirement","Lille, Nord-Pas-de-Calais, France, Europe",Non-equity Assistance,,,,2022-12-08,Longevity Hub,https://www.crunchbase.com/organization/longevity-hub,http://longevity-hub.world,,,,"Eurasante, Eurasenior",Longevity Hub uses Artificial Intelligence and Behavioral Science to empower healthy behaviours and lifestyles.,,No,,10000,CHF,10884,,2,,2,,"25,933"
