Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - IndiaHomes,https://www.crunchbase.com/funding_round/indiahomes-series-unknown--67c2e7eb,"Intellectual Property, Property Management, Real Estate","New Delhi, Delhi, India, Asia",Venture - Series Unknown,24800000,USD,24800000,2014-04-16,IndiaHomes,https://www.crunchbase.com/organization/indiahomes,http://www.indiahomes.com,,,,"Helion Venture Partners, New Enterprise Associates",Indiahomes is a real estate advisory that enables home buyers to make the decisions when it comes to buying a property.,,Yes,$1M to $10M,79776000,USD,79776000,Late Stage Venture,4,,2,1,"352,652"
Seed Round - NightWare,https://www.crunchbase.com/funding_round/nightware-seed--11ccfe20,"Health Care, iOS, Mobile Apps, Wearables, Wellness","Minneapolis, Minnesota, United States, North America",Seed,305000,USD,305000,2019-04-05,NightWare,https://www.crunchbase.com/organization/nightware,https://www.nightware.com/,,,,,NightWare is a digital therapeutic platform that helps people suffering from traumatic nightmares to get a more restful night's sleep.,Seed,Yes,$1M to $10M,1105000,USD,1105000,,3,,,,"352,675"
Seed Round - Tutorya,https://www.crunchbase.com/funding_round/tutorya-seed--ab66954e,"Education, Tutoring","Bogotá, Distrito Especial, Colombia, South America",Seed,,,,2015-04-01,Tutorya,https://www.crunchbase.com/organization/tutorya,http://tutorya.com,,,,Velum Ventures,Online learning space for students and tutors to boost K-12 performance in math and science.,Seed,Yes,Less than $1M,,USD,,M&A,1,,1,,"352,689"
Pre Seed Round - Kinko,https://www.crunchbase.com/funding_round/kinko-eafc-pre-seed--d366057a,"Consulting, Database, Information Technology, Internet","Tunis, Tunis, Tunisia, Africa",Pre-Seed,100000,USD,100000,2022-12-01,Kinko,https://www.crunchbase.com/organization/kinko-eafc,https://kinkobooking.com/,,,,Flat6Labs,Kinko is a provider of reservation management technology solutions for the hospitality industry.,Seed,Yes,,100000,USD,100000,Seed,1,Flat6Labs,1,,"352,691"
Seed Round - Small Teaser,https://www.crunchbase.com/funding_round/small-teaser-seed--9ef88faf,"Content, Digital Media, Publishing","Hasselt, Limburg, Belgium, Europe",Seed,50000,EUR,54994,2015-07-07,Small Teaser,https://www.crunchbase.com/organization/small-teaser,http://www.smallteaser.com,,,,iMinds,Small Teaser is a blog that allows visitors to write content and potentially earn money.,Seed,Yes,Less than $1M,850000,EUR,967351,Early Stage Venture,3,,1,,"352,700"
Non Equity Assistance - RunningQuotient,https://www.crunchbase.com/funding_round/runningquotient-non-equity-assistance--c8ced05b,"Education, Internet","Shenzhen, Guangdong, China, Asia",Non-equity Assistance,,,,2019-01-01,RunningQuotient,https://www.crunchbase.com/organization/runningquotient,https://www.runningquotient.com,,,,Taiwan Startup Stadium,RunningQuotient is a service that focuses on the scientific analysis of runners.,,No,,,USD,,,1,Taiwan Startup Stadium,1,,"352,738"
Debt Financing - AgroSustain,https://www.crunchbase.com/funding_round/agrosustain-debt-financing--8f969348,"AgTech, Biotechnology, CleanTech, Organic Food","Nyon, Vaud, Switzerland, Europe",Debt Financing,100000,CHF,100172,2018-11-26,AgroSustain,https://www.crunchbase.com/organization/agrosustain,https://agrosustain.ch/,,,,Foundation for Technological Innovation (FIT),AgroSustain is a one-stop-shop solution for biological plant protection.,,No,Less than $1M,12747528,USD,12747528,Early Stage Venture,12,Foundation for Technological Innovation (FIT),1,,"352,776"
Series D - Spinny,https://www.crunchbase.com/funding_round/spinny-series-d--8cc1c32c,"Automotive, E-Commerce, Trading Platform","Gurgaon, Haryana, India, Asia",Series D,7715000000,INR,103570045,2021-07-09,Spinny,https://www.crunchbase.com/organization/spinny,https://www.spinny.com/,700000000,USD,700000000,"Avenir Growth Capital, FJ Labs, GC DF Ventures, General Catalyst, Kaiser Permanente, Tiger Global Management",Spinny is a used car buying platform enabling trustworthy and hassle-free transactions.,Late Stage Venture,Yes,,513470045,USD,513470045,,9,Tiger Global Management,6,1,"352,780"
Grant - eSMART,https://www.crunchbase.com/funding_round/myesmart-grant--263cd39b,"Energy, Internet","Ecublens, Vaud, Switzerland, Europe",Grant,20000,CHF,23507,2011-05-30,eSMART,https://www.crunchbase.com/organization/myesmart,http://myesmart.ch/,,,,Venture Kick,ESMART develops home and workspace management systems that enables its users to measure and control energy consumption.,,No,$1M to $10M,1736252,USD,1736252,Early Stage Venture,5,Venture Kick,1,,"352,796"
Venture Round - SLCKET,https://www.crunchbase.com/funding_round/slcket-series-unknown--5ee419b6,"Information Technology, Social, Social Media","Overland Park, Kansas, United States, North America",Venture - Series Unknown,100000,USD,100000,2021-11-23,SLCKET,https://www.crunchbase.com/organization/slcket,https://www.slcket.com/,,,,,SLCKET is a provider of an online platform for social media.,,Yes,,100000,USD,100000,,1,,,,"352,847"
