Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Non Equity Assistance - Mindtech,https://www.crunchbase.com/funding_round/mindtech-f5ad-non-equity-assistance--e3196dde,"Artificial Intelligence (AI), Computer, Machine Learning, Robotics, Software, Training","Sheffield, Sheffield, United Kingdom, Europe",Non-equity Assistance,2300000,GBP,3259235,2021-06-10,Mindtech,https://www.crunchbase.com/organization/mindtech-f5ad,https://www.mindtech.global,,,,,Maintech's Data Ops platform analyses training data & creates unlimited synthetic images & pixel accurate annotations for training AI models,,No,$1M to $10M,10122887,USD,10122887,,3,,,,"598,012"
Venture Round - Singlera Genomics,https://www.crunchbase.com/funding_round/singlera-genomics-series-unknown--8e950682,"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical","La Jolla, California, United States, North America",Venture - Series Unknown,,,,2018-01-01,Singlera Genomics,https://www.crunchbase.com/organization/singlera-genomics,http://www.singleragenomics.com/,,,,Prox Ventures,Singlera Genomics is a fast growing company focusing on non-invasive genetic testing.,,Yes,Less than $1M,274885318,USD,274885318,Early Stage Venture,6,,1,,"598,031"
Seed Round - Saveggy,https://www.crunchbase.com/funding_round/saveggy-seed--731419fe,"Food and Beverage, Organic Food","Lund, Skane Lan, Sweden, Europe",Seed,8000000,SEK,851480,2022-02-23,Saveggy,https://www.crunchbase.com/organization/saveggy,https://saveggy.com/,,,,"Almi Invest, Fåhraeus Startup and Growth, SmiLe Incubator",Saveggy develops a bio-based edible vegan coating for fruit and vegetables eliminating plastic while keeping its protecting properties.,Seed,Yes,,19015000,SEK,1956095,Seed,4,Almi Invest,3,,"598,044"
Non Equity Assistance - WASAI Technology,https://www.crunchbase.com/funding_round/wasai-technology-non-equity-assistance--0797d09e,"Artificial Intelligence (AI), Bioinformatics, Cloud Computing, Genetics, Information and Communications Technology (ICT), Information Technology, Infrastructure, Semiconductor, Software","Taipei, T'ai-pei, Taiwan, Asia",Non-equity Assistance,,,,2020-05-29,WASAI Technology,https://www.crunchbase.com/organization/wasai-technology,https://wasaitech.com/,,,,Taiwan Startup Stadium,WASAI Technology is a big data acceleration platform that accelerates system architecture and infrastructure.,,No,,600000,USD,600000,Seed,2,Taiwan Startup Stadium,1,,"598,099"
Series B - Curb,https://www.crunchbase.com/funding_round/ridecharge-series-b--ad38ec1d,"Android, Computer, iOS, Mobile, Ride Sharing, Software, Transportation, Travel","Long Island City, New York, United States, North America",Series B,4600000,USD,4600000,2009-02-18,Curb,https://www.crunchbase.com/organization/ridecharge,http://www.gocurb.com,,,,SAP Concur,"Curb brings technology to the taxi experience to connect you to safe, reliable rides from professional drivers in cities nationwide.",Early Stage Venture,Yes,$10M to $50M,10700000,USD,10700000,M&A,3,SAP Concur,1,1,"598,100"
Seed Round - Robotical,https://www.crunchbase.com/funding_round/robotical-seed--38c222ef,"3D Printing, Computer, Robotics","Edinburgh, Edinburgh, City of, United Kingdom, Europe",Seed,,,,2021-02-26,Robotical,https://www.crunchbase.com/organization/robotical,http://robotical.io,,,,Rob Dobson,Robotical makes a low cost walking robot that's more than a toy! The perfect robot for learning about robotics,Seed,Yes,$1M to $10M,434820,GBP,576081,Seed,6,Rob Dobson,1,,"598,142"
Angel Round - Deep Light Technology,https://www.crunchbase.com/funding_round/deep-light-technology-angel--93dd5539,"Finance, Insurance, Software","Shanghai, Shanghai, China, Asia",Angel,,,,2021-09-01,Deep Light Technology,https://www.crunchbase.com/organization/deep-light-technology,https://www.deeplightconnect.com/index.html#/,,,,Zhengxuan Investment,Deep Light Technology is a manufacturer of insurance products.,Seed,Yes,,,USD,,,3,Zhengxuan Investment,1,,"598,149"
Funding Round - PRIMPY,https://www.crunchbase.com/funding_round/primpy-undisclosed--f1ba80b9,"Blockchain, Communities, E-Commerce, Fashion, Retail","Milan, Lombardia, Italy, Europe",Funding Round,,,,2019-03-01,PRIMPY,https://www.crunchbase.com/organization/primpy,https://www.primpy.io,,,,,"Primpy is a community-generated platform that connects the fashion industry through technology, usability, transparency and simplicity.",,Yes,,3000000,USD,3000000,,2,,,,"598,153"
Seed Round - MA FORMATION MEDICALE,https://www.crunchbase.com/funding_round/ma-formation-medicale-seed--b6b67c88,Health Care,"Marseille, Provence-Alpes-Cote d'Azur, France, Europe",Seed,,,,2019-09-19,MA FORMATION MEDICALE,https://www.crunchbase.com/organization/ma-formation-medicale,https://www.maformationmedicale.fr,,,,OBRATORI,1st training search engine dedicated to healthcare professionals,Seed,Yes,,,USD,,Seed,1,,1,,"598,173"
Equity Crowdfunding - Sono Motors,https://www.crunchbase.com/funding_round/sono-motors-equity-crowdfunding--237172e9,"Automotive, B2B, Electric Vehicle, Energy, Solar, Transportation","Munich, Bayern, Germany, Europe",Equity Crowdfunding,53342998,EUR,59131433,2020-01-21,Sono Motors,https://www.crunchbase.com/organization/sono-motors,https://www.sonomotors.com,,,,David Murray-Hundley,Sono Motors is a global mobility and energy service provider.,,Yes,$1M to $10M,127167096,USD,127167096,IPO,7,,1,,"598,183"
Venture Round - InsideTrack,https://www.crunchbase.com/funding_round/insidetrack-series-unknown--572ef93f,"Career Planning, EdTech, Education","San Francisco, California, United States, North America",Venture - Series Unknown,2125000,USD,2125000,2007-10-11,InsideTrack,https://www.crunchbase.com/organization/insidetrack,https://www.insidetrack.org,,,,El Dorado Ventures,"Our mission is to help students retain, graduate and meet their goals.",,Yes,$10M to $50M,22012000,USD,22012000,M&A,6,,1,,"598,201"
Convertible Note - TECH5,https://www.crunchbase.com/funding_round/tech5-ai-convertible-note--91effe08,"Artificial Intelligence (AI), Biometrics, Identity Management, Information Technology, Machine Learning, Software","Geneva, Geneve, Switzerland, Europe",Convertible Note,2500000,USD,2500000,2021-01-27,TECH5,https://www.crunchbase.com/organization/tech5-ai,https://www.tech5.ai,,,,TOTM Technologies,TECH5 is an international technology company which focuses on developing disruptive biometric and digital ID offerings.,,No,$1M to $10M,20500000,USD,20500000,,3,TOTM Technologies,1,,"598,214"
Post-IPO Equity - Tonix Pharmaceuticals,https://www.crunchbase.com/funding_round/tonix-pharmaceuticals-holding-post-ipo-equity--fa15dcea,"Biopharma, Biotechnology, Medical, Pharmaceutical","New York, New York, United States, North America",Post-IPO Equity,43500000,USD,43500000,2014-01-29,Tonix Pharmaceuticals,https://www.crunchbase.com/organization/tonix-pharmaceuticals-holding,http://www.tonixpharma.com,,,,,Tonix Pharmaceuticals develops pharmaceutical products for central nervous system disorders.,,Yes,$1M to $10M,308335000,USD,308335000,IPO,16,,,,"598,221"
Series B - Veran Medical Technologies,https://www.crunchbase.com/funding_round/veran-medical-technologies-inc-series-b--3fd7865e,"Health Care, Medical, Medical Device","St Louis, Missouri, United States, North America",Series B,1570000,USD,1570000,2008-05-27,Veran Medical Technologies,https://www.crunchbase.com/organization/veran-medical-technologies-inc,http://www.veranmedical.com,,,,Prolog Ventures,Veran Medical Technologies is an image-guided medical device company that helps physicians diagnose disease and deliver therapies.,Early Stage Venture,Yes,$10M to $50M,152920113,USD,152920113,M&A,20,,1,,"598,255"
Series A - TransMedics,https://www.crunchbase.com/funding_round/transmedics-series-a--a7ae2524,"Health Care, Medical, Medical Device, Service Industry, Wellness","Andover, Massachusetts, United States, North America",Series A,8000000,USD,8000000,2000-09-21,TransMedics,https://www.crunchbase.com/organization/transmedics,http://www.transmedics.com/wt/home/index,,,,"Alta Partners, Chase Capital Partners, MedEquity Capital, Sofinov Societe Financiere D'Innovation",TransMedics provides technology and clinical service solutions.,Early Stage Venture,Yes,$10M to $50M,721328561,USD,721328561,IPO,16,Alta Partners,4,,"598,258"
Series A - Vanion,https://www.crunchbase.com/funding_round/vanion-series-a--3bd4be5e,Telecommunications,"Colorado Springs, Colorado, United States, North America",Series A,10000000,USD,10000000,2001-03-12,Vanion,https://www.crunchbase.com/organization/vanion,http://www.vanion.com/,,,,Koch Ventures,Vanion is a provider of (ICP) targeting intensive users of communication services.,Early Stage Venture,Yes,,10000000,USD,10000000,Early Stage Venture,1,Koch Ventures,1,,"598,259"
