Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Juliet Marine Systems,https://www.crunchbase.com/funding_round/juliet-marine-systems-series-a--273b4721,"Computer, Enterprise Software, Government, Information Technology, Manufacturing, Marine Technology, Robotics, Water","Portsmouth, New Hampshire, United States, North America",Series A,9670000,USD,9670000,2012-02-16,Juliet Marine Systems,https://www.crunchbase.com/organization/juliet-marine-systems,http://julietmarine.com,,,,,Juliet Marine Systems is a maritime technology platform developing solutions for naval and commercial applications.,Early Stage Venture,Yes,Less than $1M,9670000,USD,9670000,Early Stage Venture,1,,,,"512,201"
Seed Round - Snapd App,https://www.crunchbase.com/funding_round/snapd-app-seed--c0a3fb86,"Digital Entertainment, iOS, Messaging, Photo Sharing, Photography, Social Media","London, England, United Kingdom, Europe",Seed,40000,GBP,67016,2014-06-10,Snapd App,https://www.crunchbase.com/organization/snapd-app,http://yousnapd.me/,,,,Haatch,Snapd is a brand new app that lets you send snaps to friends and capture their reaction. The two images are saved together in a social feed.,Seed,Yes,Less than $1M,40000,GBP,67016,Seed,1,Haatch,1,2,"512,202"
Series B - Vianai,https://www.crunchbase.com/funding_round/vianai-series-b--a05352a0,"Artificial Intelligence (AI), Computer, Information Technology, Intelligent Systems, Machine Learning, Software","Palo Alto, California, United States, North America",Series B,140000000,USD,140000000,2021-06-16,Vianai,https://www.crunchbase.com/organization/vianai,https://www.vian.ai,,,,"George R Roberts, Henry Kravis, Jerry Yang, Jim Davidson, SoftBank Vision Fund",Vianai provides enterprise artificial intelligence solutions.,Early Stage Venture,Yes,$1M to $10M,190000000,USD,190000000,Early Stage Venture,2,SoftBank Vision Fund,5,1,"512,203"
Venture Round - Teridion,https://www.crunchbase.com/funding_round/teridion-series-unknown--43da4048,"Cloud Data Services, Internet, SaaS, Telecommunications","San Jose, California, United States, North America",Venture - Series Unknown,25000000,USD,25000000,2022-01-12,Teridion,https://www.crunchbase.com/organization/teridion,http://www.teridion.com/,,,,,A superior cloud-based global connectivity platform. Teridion’s network delivers a high performance WAN as a service – SLA Guaranteed,,Yes,$1M to $10M,85000000,USD,85000000,,6,,0,,"512,205"
Debt Financing - CalciMedica,https://www.crunchbase.com/funding_round/calcimedica-debt-financing--eb3b5284,"Health Care, Information Technology, Life Science","La Jolla, California, United States, North America",Debt Financing,4000000,USD,4000000,2011-09-29,CalciMedica,https://www.crunchbase.com/organization/calcimedica,http://www.calcimedica.com,,,,,CalciMedica is engaged in the discovery and development of small molecule drugs for the treatment of inflammatory and autoimmune disorders.,,No,$1M to $10M,160804298,USD,160804298,IPO,14,,,,"512,206"
Equity Crowdfunding - savvy navvy,https://www.crunchbase.com/funding_round/savvy-navvy-equity-crowdfunding--3d515fc4,"Apps, Information Technology, Mobile Apps, Software","London, England, United Kingdom, Europe",Equity Crowdfunding,876424,GBP,1071090,2023-02-02,savvy navvy,https://www.crunchbase.com/organization/savvy-navvy,https://www.savvy-navvy.com,12000000,GBP,14665372,,savvy navvy is a startup working to build the best navigation solution for sailors worldwide.,,Yes,$1M to $10M,3663797,GBP,4809534,,5,,,,"512,208"
Seed Round - CySecure,https://www.crunchbase.com/funding_round/cysecure-seed--f12cab13,"Blockchain, Cyber Security, Information Technology, Privacy, Security","Marshall, Virginia, United States, North America",Seed,,,,2020-12-02,CySecure,https://www.crunchbase.com/organization/cysecure,https://cysecure.us/,,,,Virginia Venture Partners,CySecure is a developer of next-generation identity and authentication solutions.,Seed,Yes,,,USD,,Seed,1,Virginia Venture Partners,1,1,"512,212"
Series A - ZeroPoint Clean Tech,https://www.crunchbase.com/funding_round/zeropoint-clean-tech-series-a--51c67958,"Biomass Energy, CleanTech, Energy, Renewable Energy","Potsdam, New York, United States, North America",Series A,2500000,USD,2500000,2006-09-22,ZeroPoint Clean Tech,https://www.crunchbase.com/organization/zeropoint-clean-tech,http://www.zeropointcleantech.com,,,,,"ZeroPoint Clean Tech develops a biomass gasification process to convert biomass into renewable synthesis gas, electricity, or liquid fuels.",Early Stage Venture,Yes,$1M to $10M,8800000,USD,8800000,,5,,,,"512,213"
Venture Round - Javelin Medical,https://www.crunchbase.com/funding_round/javelin-medical-series-unknown--13d1c330,"Electronic Health Record (EHR), Emergency Medicine, Health Care, Medical, Medical Device","Reading, Reading, United Kingdom, Europe",Venture - Series Unknown,,,,2020-01-01,Javelin Medical,https://www.crunchbase.com/organization/javelin-medical,https://www.javelinmed.com/,,,,Prox Ventures,Javelin Medical develops a permanent filter for stroke prevention.,,Yes,Less than $1M,,USD,,,1,,1,,"512,214"
Series A - FundPark,https://www.crunchbase.com/funding_round/fundpark-series-a--bb0fe549,"Finance, Financial Services, FinTech","Kwun Tong, Kowloon, Hong Kong, Asia",Series A,,,,2019-09-06,FundPark,https://www.crunchbase.com/organization/fundpark,https://www.fundpark.com,,,,"Cornerstone Ventures, Indogen Capital, Innovation and Technology Venture Fund, Radiant Tech Ventures",FundPark is a fintech scale-up with a vision to power digital entrepreneurs to realise their growth potential and drive prosperity.,Early Stage Venture,Yes,Less than $1M,501750000,USD,501750000,Early Stage Venture,6,Radiant Tech Ventures,4,,"512,215"
