Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - OxThera,https://www.crunchbase.com/funding_round/oxthera-series-unknown--9e1640a3,"Biotechnology, Health Care, Health Diagnostics","Stockholm, Stockholms Lan, Sweden, Europe",Venture - Series Unknown,150000000,SEK,21905529,2007-06-29,OxThera,https://www.crunchbase.com/organization/oxthera,http://www.oxthera.com/,,,,"HealthCap, Industrifonden, Q-Med, SLS Venture",OxThera develops products for the treatment of metabolic disorders resulting from excess levels of oxalate.,,Yes,Less than $1M,87562620,USD,87562620,Late Stage Venture,4,,4,3,"402,403"
Venture Round - Bolster AI,https://www.crunchbase.com/funding_round/bolster-inc-series-unknown--f1ac9f56,"Artificial Intelligence (AI), Cyber Security, Machine Learning","Santa Clara, California, United States, North America",Venture - Series Unknown,7000000,USD,7000000,2022-02-22,Bolster AI,https://www.crunchbase.com/organization/bolster-inc,https://bolster.ai,,,,"Crosslink Capital, Silicon Valley Bank, Thomvest Ventures","Bolster AI protects against phishing and scams across multiple channels, such as the web, social media, app stores, and even the dark web.",,Yes,$1M to $10M,32000000,USD,32000000,Early Stage Venture,3,,3,,"402,407"
Pre Seed Round - CYRISMA,https://www.crunchbase.com/funding_round/data-spotlite-pre-seed--14d3b140,"Cyber Security, Information Technology, Network Security, Risk Management, SaaS, Software","Rochester, New York, United States, North America",Pre-Seed,135000,USD,135000,2021-04-14,CYRISMA,https://www.crunchbase.com/organization/data-spotlite,https://www.cyrisma.com,4000000,USD,4000000,Launch NY,"CYRISMA is an all-in-one, cloud-hosted cyber risk management platform designed to reduce cybersecurity complexity.",Seed,Yes,$1M to $10M,1785000,USD,1785000,Seed,3,,1,1,"402,411"
Post-IPO Equity - Victoria Gold Corp.,https://www.crunchbase.com/funding_round/victoria-gold-corp-post-ipo-equity--d2e92abd,"Mining, Solar","Vancouver, British Columbia, Canada, North America",Post-IPO Equity,24000000,CAD,18576052,2016-05-10,Victoria Gold Corp.,https://www.crunchbase.com/organization/victoria-gold-corp,https://www.vitgoldcorp.com/,,,,,Victoria Gold Corporation is a gold exploration and development company.,,Yes,$100M to $500M,489861365,USD,489861365,M&A,5,,,,"402,419"
Debt Financing - ShareChat,https://www.crunchbase.com/funding_round/sharechat-debt-financing--f8766648,"Internet, Mobile Apps, Social Media, Social Network","Bangalore, Karnataka, India, Asia",Debt Financing,7534000000,INR,99737018,2022-02-10,ShareChat,https://www.crunchbase.com/organization/sharechat,https://sharechat.com,,,,Tencent,ShareChat is a social networking and regional content platform.,,No,$50M to $100M,1696584005,USD,1696584005,Late Stage Venture,15,Tencent,1,1,"402,420"
Grant - Composite Recycling,https://www.crunchbase.com/funding_round/composite-recycling-grant--85c1a683,Recycling,"Ecublens, Vaud, Switzerland, Europe",Grant,,,,2022-12-12,Composite Recycling,https://www.crunchbase.com/organization/composite-recycling,https://composite-recycling.ch/,,,,IMD Startup Competition,Composite Recycling makes Fibreglass reinforced plastics truly circular by Recycling Composites Into Reusable Fibres.,,No,,560000,CHF,591626,,9,IMD Startup Competition,1,,"402,422"
Pre Seed Round - CloudCAM Kft,https://www.crunchbase.com/funding_round/cloudcam-kft-pre-seed--750ba016,"Health Care, Internet, Manufacturing","Tordas, Fejer, Hungary, Europe",Pre-Seed,140000,EUR,156387,2020-01-02,CloudCAM Kft,https://www.crunchbase.com/organization/cloudcam-kft,https://www.cloudcam.hu/,,,,Hiventures,"CloudCAM develops an unique, cost-conscious, online path-calculation service that changes process of 3D digital dental machining.",Seed,Yes,,170000,EUR,191481,Seed,2,,1,,"402,425"
Series A - Qvella Corporation,https://www.crunchbase.com/funding_round/qvella-corporation-series-a--2a5792da,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Richmond Hill, Ontario, Canada, North America",Series A,20000000,USD,20000000,2015-10-29,Qvella Corporation,https://www.crunchbase.com/organization/qvella-corporation,http://www.qvella.com/,,,,"Hatteras Venture Partners, RA Capital Management, Sands Capital Ventures, Whitecap Venture Partners",Qvella is a molecular diagnostics company with the goal of dramatically reducing time to results in bacteriology.,Early Stage Venture,Yes,$1M to $10M,45399000,USD,45399000,,8,"RA Capital Management, Whitecap Venture Partners",4,1,"402,427"
Seed Round - Eagle Vision Systems,https://www.crunchbase.com/funding_round/eagle-vision-systems-dee1-seed--b5449ac6,"Artificial Intelligence (AI), Business Information Systems, Industrial Automation, Machine Learning","Kitchener, Ontario, Canada, North America",Seed,,,,2016-01-01,Eagle Vision Systems,https://www.crunchbase.com/organization/eagle-vision-systems-dee1,http://eaglevisionsystems.com/,,,,Accelerator Centre,Eagle Vision Systems is a company that uses AI-based recognition technology for curbside waste that fully operates the truck.,Seed,Yes,,,USD,,Seed,1,Accelerator Centre,1,,"402,430"
"Seed Round - Artveoli, Inc.",https://www.crunchbase.com/funding_round/artveoli-inc-seed--0b0641b0,"Carbon Capture, CleanTech, Hardware","Sunnyvale, California, United States, North America",Seed,,,,2017-05-30,"Artveoli, Inc.",https://www.crunchbase.com/organization/artveoli-inc,http://www.artveoli.com,,,,,Carbon Capture Company,Seed,Yes,Less than $1M,,USD,,Seed,2,,,,"402,432"
Series B - Galantos Pharma,https://www.crunchbase.com/funding_round/galantos-pharma-series-b--686622df,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Mainz, Rheinland-Pfalz, Germany, Europe",Series B,2800000,EUR,3832188,2007-09-06,Galantos Pharma,https://www.crunchbase.com/organization/galantos-pharma,http://www.galantos.com,,,,"High-Tech Grunderfonds, KfW, Rheinland-Pfalz Fonds",Galantos Pharma is a drug development company focusing on new drugs for neurodegenerative diseases such as Alzheimer’s Dementia.,Early Stage Venture,Yes,$1M to $10M,13886824,USD,13886824,Late Stage Venture,5,,3,,"402,438"
Seed Round - Plurilock,https://www.crunchbase.com/funding_round/plurilock-security-solutions-seed--e1552099,"Biometrics, Cyber Security, Identity Management, Information Technology, Network Security","Victoria, British Columbia, Canada, North America",Seed,,,,2017-04-26,Plurilock,https://www.crunchbase.com/organization/plurilock-security-solutions,http://www.plurilock.com,,,,"Creative Destruction Lab (CDL), Stonewood Investors",Plurilock provides invisible MFA and continuous authentication using behavioral-biometric and machine learning technology.,Seed,Yes,$1M to $10M,10698879,USD,10698879,IPO,7,,2,1,"402,441"
Series D - Moneybox,https://www.crunchbase.com/funding_round/moneybox-series-d--ef61996d,"Banking, Finance, Financial Services, FinTech","London, England, United Kingdom, Europe",Series D,35000000,GBP,45894777,2022-04-04,Moneybox,https://www.crunchbase.com/organization/moneybox,https://www.moneyboxapp.com,,,,"Fidelity International Strategic Ventures, Polar Capital",Moneybox is a mobile savings and investment app that offers a range of savings and investment products including Lifetime ISAs and Pensions.,Late Stage Venture,Yes,$1M to $10M,123422432,USD,123422432,,9,Fidelity International Strategic Ventures,2,,"402,445"
Pre Seed Round - Noobill,https://www.crunchbase.com/funding_round/noobill-pre-seed--ade8cda5,"Billing, Mobile Apps, Mobile Payments","Melbourne, Victoria, Australia, Oceania",Pre-Seed,,,,2021-08-05,Noobill,https://www.crunchbase.com/organization/noobill,https://www.noobill.com,,,,Startupbootcamp Australia,"Noobill is a mobile application that offers price comparison, management, and payment services.",Seed,Yes,,,USD,,Seed,1,,1,,"402,450"
Pre Seed Round - Griffin,https://www.crunchbase.com/funding_round/griffin-3-pre-seed--09fd4ae7,"Banking, Finance, Financial Services, FinTech, IaaS, Internet, SaaS","London, England, United Kingdom, Europe",Pre-Seed,120000,GBP,165231,2018-04-29,Griffin,https://www.crunchbase.com/organization/griffin-3,https://griffin.com/,,,,"Seedcamp, Stepan Parunashvili",Griffin is a banking-as-a-service provider that helps companies build and launch financial services products.,Seed,Yes,$10M to $50M,33140000,GBP,41415615,Early Stage Venture,7,Seedcamp,2,,"402,451"
Venture Round - BrandIdea,https://www.crunchbase.com/funding_round/brandidea-series-unknown--eb63726b,"Analytics, Brand Marketing, Consulting","Chennai, Tamil Nadu, India, Asia",Venture - Series Unknown,,,,2019-01-01,BrandIdea,https://www.crunchbase.com/organization/brandidea,http://brandidea.com/,,,,Mumbai Angels,BRANDIDEA Consultancy offers consulting and SW applications for business analytics for mass market brand owners & managers.,,Yes,,54412,USD,54412,,2,Mumbai Angels,1,,"402,459"
