Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - eClinics.in,https://www.crunchbase.com/funding_round/eclinics-in-seed--c1d35b5a,"Health Care, Medical, Software","Ahmedabad, Gujarat, India, Asia",Seed,,,,2014-03-15,eClinics.in,https://www.crunchbase.com/organization/eclinics-in,http://www.eclinics.in/,,,,,"Fighting on the front-lines of health care solution, eClinics team providing techno-driven health care solution to empower health care",Seed,Yes,,,USD,,Seed,1,,,,"603,447"
Series B - dotPhoto,https://www.crunchbase.com/funding_round/dotphoto-series-b--2a324242,"E-Commerce, Internet","West Trenton, New Jersey, United States, North America",Series B,3500000,USD,3500000,2006-05-05,dotPhoto,https://www.crunchbase.com/organization/dotphoto,http://www.dotphoto.com/,,,,"Edison Partners, Sycamore Ventures",dotPhoto is an online retailer and vendor of a web-to-wireless platform that shares and sells photos and custom-printed gifts.,Early Stage Venture,Yes,,8250000,USD,8250000,M&A,3,,2,,"603,450"
Seed Round - CANN-IL,https://www.crunchbase.com/funding_round/cann-il-seed--2c7c7bc8,"Cannabis, Life Science, Medical","Ramat Gan, Tel Aviv, Israel, Asia",Seed,250000,USD,250000,2019-06-01,CANN-IL,https://www.crunchbase.com/organization/cann-il,http://cann-il.com,,,,Weizman Family,CANN-IL is a research and development company focusing on cannabis research and its commercial application.,Seed,Yes,,250000,USD,250000,Seed,1,Weizman Family,1,,"603,489"
Seed Round - Steer Platform,https://www.crunchbase.com/funding_round/quickreach-seed--764468b1,"Agriculture, Customer Service, Facility Management, Field Support, SaaS, Software, Supply Chain Management","Singapore, Central Region, Singapore, Asia",Seed,820000,USD,820000,2020-08-27,Steer Platform,https://www.crunchbase.com/organization/quickreach,https://www.steerplatform.com,12500000,USD,12500000,IdeaSpace Foundation,Steer is a construction management software that helps you keep tabs of all key risk areas in your construction projects,Seed,Yes,,2820000,USD,2820000,Seed,2,,1,,"603,496"
Series A - Tovuti Inc.,https://www.crunchbase.com/funding_round/tovuti-series-a--658c6528,"E-Learning, EdTech, Information Technology, Web Design, Web Development","Eagle, Idaho, United States, North America",Series A,8000000,USD,8000000,2021-06-30,Tovuti Inc.,https://www.crunchbase.com/organization/tovuti,https://www.tovutilms.com,,,,"Blueprint Equity, ScOp Venture Capital",Tovuti operates as a cloud-based learning management and community-building platform.,Early Stage Venture,Yes,,14000000,USD,14000000,,2,"Blueprint Equity, ScOp Venture Capital",2,2,"603,501"
Seed Round - Inflight VR Software GmbH,https://www.crunchbase.com/funding_round/inflight-vr-seed--77770918,"Travel, Virtual Reality","Munich, Bayern, Germany, Europe",Seed,,,,2017-08-02,Inflight VR Software GmbH,https://www.crunchbase.com/organization/inflight-vr,https://inflight-vr.com,,,,"GoBeyond, MassChallenge, Motu Ventures",Inflight VR is a startup that provides a Virtual Reality based entertainment system boosting revenues and customer experience for airlines.,Seed,Yes,$1M to $10M,4000000,EUR,4486317,,7,,3,3,"603,512"
Venture Round - D.Y. Innovations,https://www.crunchbase.com/funding_round/d-y-innovations-series-unknown--50b9bd97,"Aerospace, Internet of Things, Transportation","Shenzhen, Guangdong, China, Asia",Venture - Series Unknown,2670000,USD,2670000,2021-04-29,D.Y. Innovations,https://www.crunchbase.com/organization/d-y-innovations,http://www.dyinnovations.com/,,,,Zhejiang University Youchuang,D.Y. Innovations provides automated transportation inspection products and unmanned solutions.,,Yes,,12209439,USD,12209439,,3,,1,,"603,525"
Venture Round - Convergent Dental,https://www.crunchbase.com/funding_round/convergent-dental-series-unknown--c367d145,"Biotechnology, Health Care, Medical, Medical Device","Needham, Massachusetts, United States, North America",Venture - Series Unknown,2167613,USD,2167613,2011-09-16,Convergent Dental,https://www.crunchbase.com/organization/convergent-dental,http://www.convergentdental.com,,,,,"Convergent Dental develops a computer-guided, laser-based drilling, and cutting system for dentists.",,Yes,$10M to $50M,115152793,USD,115152793,,9,,,,"603,529"
Venture Round - The Label Life,https://www.crunchbase.com/funding_round/the-label-life-series-unknown--e1f85d98,"E-Commerce, Fashion, Retail, Retail Technology","Mumbai, Maharashtra, India, Asia",Venture - Series Unknown,200000000,INR,3098315,2017-12-07,The Label Life,https://www.crunchbase.com/organization/the-label-life,https://www.thelabellife.com/,,,,"Centrum Capital, Kalpavriksh",TheLabelLife.com is an Indian e-commerce lifestyle brand,,Yes,$1M to $10M,200000000,INR,3098316,M&A,1,"Centrum Capital, Kalpavriksh",2,1,"603,544"
Seed Round - Contractors AID,https://www.crunchbase.com/funding_round/contractors-aid-seed--7d318f70,"Enterprise Software, Project Management","Rocklin, California, United States, North America",Seed,485000,USD,485000,2013-06-01,Contractors AID,https://www.crunchbase.com/organization/contractors-aid,http://www.contractorsaid.com,1940000,USD,1940000,,Mobile Workforce and Equipment Management,Seed,Yes,$1M to $10M,485000,USD,485000,Seed,1,,,,"603,624"
