Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Celemics,https://www.crunchbase.com/funding_round/celemics-series-unknown--83aa60e6,"Bioinformatics, Biopharma, Biotechnology, Genetics, Life Science","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,,,,2014-01-01,Celemics,https://www.crunchbase.com/organization/celemics,http://www.celemics.com,,,,WONIK Investment Partners,Celemics is a biotech company that develops DNA-based materials through novel sequencing technologies.,,Yes,$1M to $10M,,USD,,IPO,1,,1,,"55,276"
Grant - Struggle of Love Foundation,https://www.crunchbase.com/funding_round/struggle-of-love-foundation-grant--3b2a1a1b,Non Profit,"Denver, Colorado, United States, North America",Grant,,,,2022-04-01,Struggle of Love Foundation,https://www.crunchbase.com/organization/struggle-of-love-foundation,https://www.struggleoflovefoundation.org,,,,Caring for Denver Foundation,Struggle of Love Foundation's mission is to increase community love awareness and unity.,,No,,,USD,,,1,Caring for Denver Foundation,1,1,"55,346"
Venture Round - Dungeon Fighter,https://www.crunchbase.com/funding_round/dungeon-fighter-series-unknown--020fb11a,"Casual Games, Gaming, Online Games","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Venture - Series Unknown,,,,2005-03-01,Dungeon Fighter,https://www.crunchbase.com/organization/dungeon-fighter,https://www.dfoneople.com/,,,,STIC Ventures,Dungeon Fighter is an action-packed online RPG game.,,Yes,,,USD,,,1,,1,,"55,347"
Seed Round - Seed Effect,https://www.crunchbase.com/funding_round/seed-effect-seed--dd2f0713,,"Dallas, Texas, United States, North America",Seed,,,,2015-01-01,Seed Effect,https://www.crunchbase.com/organization/seed-effect,http://seedeffect.org,,,,Praxis,Seed Effect is a Christ-centered economic development organization.,Seed,Yes,,,USD,,Seed,1,,1,,"55,255"
Grant - Florida Agricultural & Mechanical University,https://www.crunchbase.com/funding_round/florida-agricultural-and-mechanical-university-grant--08cf60cc,"Agriculture, Education, Mechanical Engineering","Tallahassee, Florida, United States, North America",Grant,10000000,USD,10000000,2023-06-21,Florida Agricultural & Mechanical University,https://www.crunchbase.com/organization/florida-agricultural-and-mechanical-university,http://www.famu.edu/,,,,U.S. Department of Agriculture,Florida Agricultural and Mechanical University is an institution dedicated to addressing emerging issues on local and global levels.,,No,,16995671,USD,16995671,,4,U.S. Department of Agriculture,1,1,"55,245"
Seed Round - Field Complete,https://www.crunchbase.com/funding_round/field-complete-seed--d2caa275,"Clean Energy, Construction, Enterprise Software, Facilities Support Services, GPS, Home Services, Rental Property, SaaS, Software, Vacation Rental","Atlanta, Georgia, United States, North America",Seed,1900000,USD,1900000,2023-06-29,Field Complete,https://www.crunchbase.com/organization/field-complete,https://www.fieldcomplete.com/,14000000,USD,14000000,"AngelList Quant Fund, Champion Hill Ventures, David Petersen, George Burke, Notation Capital, Paul Bohm, Wonder Ventures","Software for home service contractors to estimate, schedule and collect payments",Seed,Yes,$1M to $10M,3770000,USD,3770000,Seed,2,,7,,"55,379"
Grant - Project PAVE,https://www.crunchbase.com/funding_round/project-pave-grant--a69eb302,"Charity, Education, Health Care, Non Profit","Denver, Colorado, United States, North America",Grant,,,,2023-04-01,Project PAVE,https://www.crunchbase.com/organization/project-pave,https://www.projectpave.org,,,,Caring for Denver Foundation,"Project PAVE is to provide effective, culturally relevant violence prevention education, victim identification, and counseling services.",,No,,,USD,,,1,Caring for Denver Foundation,1,1,"55,380"
Grant - Chester Helping Hands,https://www.crunchbase.com/funding_round/chester-helping-hands-grant--03b591bc,Non Profit,"Chester, Vermont, United States, North America",Grant,8000,USD,8000,2023-07-28,Chester Helping Hands,https://www.crunchbase.com/organization/chester-helping-hands,https://www.chesterhelpinghands.org/,,,,VT Community Foundation,Chester Helping Hands is to help neighbors in the wider Chester region of Vermont with food needs and to show them kindness.,,No,,8000,USD,8000,,1,VT Community Foundation,1,2,"55,368"
Grant - Archway Communities,https://www.crunchbase.com/funding_round/archway-communities-grant--a47a3456,"Communities, Non Profit, Property Management","Lakewood, Colorado, United States, North America",Grant,,,,2021-11-19,Archway Communities,https://www.crunchbase.com/organization/archway-communities,https://www.archwaycommunities.org/,,,,Caring for Denver Foundation,"Archway Communities is a nonprofit organization that provides people with access to affordable housing, food security, and social services.",,No,,,USD,,,3,Caring for Denver Foundation,1,,"55,373"
Private Equity Round - Phoenix Technology Services,https://www.crunchbase.com/funding_round/phoenix-technology-services-5131-private-equity--869bc6f4,"Consumer Electronics, Customer Service, Mobile Devices","Plano, Texas, United States, North America",Private Equity,,,,2021-01-01,Phoenix Technology Services,https://www.crunchbase.com/organization/phoenix-technology-services-5131,http://www.thephxtech.com,,,,Bison Capital Asset Management,Phoenix Technology Services offers mobile device refurbishment services.,Private Equity,Yes,,,USD,,Private Equity,1,,1,,"55,249"
