Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Adtones,https://www.crunchbase.com/funding_round/adtones-series-a--44327fbb,"Advertising, Information Technology, Software","London, England, United Kingdom, Europe",Series A,415315,GBP,538290,2018-09-01,Adtones,https://www.crunchbase.com/organization/adtones,https://www.adtones.com,24000000,GBP,31106416,,Adtones is a media technology company that offers mobile audio marketing.,Early Stage Venture,Yes,,553615,GBP,717389,Early Stage Venture,2,,,,"245,415"
Seed Round - SEE ID,https://www.crunchbase.com/funding_round/see-id-seed--ac8a7513,"Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Internet of Things, SaaS, Software","Las Vegas, Nevada, United States, North America",Seed,4146965,USD,4146965,2021-09-08,SEE ID,https://www.crunchbase.com/organization/see-id,https://seeidinc.com,,,,,"We are an Industrial IoT team providing systems to identify, locate, authenticate and status assets in real time.",Seed,Yes,,4146965,USD,4146965,Seed,1,,,,"245,422"
Seed Round - Beeketing,https://www.crunchbase.com/funding_round/beeketing-seed--ba414d00,"E-Commerce, Email Marketing, Marketing Automation","Singapore, Central Region, Singapore, Asia",Seed,,,,2015-01-01,Beeketing,https://www.crunchbase.com/organization/beeketing,https://beeketing.com,,,,Hajime Hotta,Marketing Platform for E-Commerce,Seed,Yes,Less than $1M,225000,USD,225000,Seed,4,,1,,"245,432"
Seed Round - Heretik,https://www.crunchbase.com/funding_round/heretik-seed--b71cfb28,"Artificial Intelligence (AI), Computer, Machine Learning, Software","Chicago, Illinois, United States, North America",Seed,2400000,USD,2400000,2017-12-18,Heretik,https://www.crunchbase.com/organization/heretik,https://heretik.com,,,,"Chicago Ventures, Corazon Capital, Relativity, Service Provider Capital",Heretik is a Chicago-based software company using machine learning to make the contract review process easier and smarter.,Seed,Yes,$1M to $10M,2400000,USD,2400000,M&A,2,Corazon Capital,4,1,"245,436"
Venture Round - 4INFO,https://www.crunchbase.com/funding_round/4info-series-unknown--084402e8,"Ad Targeting, Advertising, Big Data, Data Management, Marketing Automation, Mobile Advertising","San Jose, California, United States, North America",Venture - Series Unknown,66000,USD,66000,2010-07-19,4INFO,https://www.crunchbase.com/organization/4info,http://www.4info.com,,,,,"4INFO is an identity and media solutions company, solving the digital and TV convergence.",,Yes,$1M to $10M,73274000,USD,73274000,M&A,10,,,,"245,440"
Seed Round - Apped,https://www.crunchbase.com/funding_round/apped-seed--4da32bf0,"Information Technology, Internet, Mobile Apps","Helsinki, Southern Finland, Finland, Europe",Seed,500000,EUR,566104,2015-06-10,Apped,https://www.crunchbase.com/organization/apped,http://www.apped.com,,,,,Apped Oy develops a mobile application that allows employees and partners to use the desired devices.,Seed,Yes,,500000,EUR,566105,M&A,1,,,,"245,449"
Series A - Tai He Hudong,https://www.crunchbase.com/funding_round/tai-he-hudong-series-a--0a155430,"Gaming, Information Technology, Online Games","Beijing, Beijing, China, Asia",Series A,10000000,CNY,1618140,2015-05-14,Tai He Hudong,https://www.crunchbase.com/organization/tai-he-hudong,http://www.taiyouxi.cn/,,,,ZhenFund,Tai He Hudong is a game development company.,Early Stage Venture,Yes,,33000000,CNY,5130618,Early Stage Venture,3,ZhenFund,1,,"245,476"
Seed Round - Pineapple,https://www.crunchbase.com/funding_round/pineapple-express-seed--d9483191,"Cannabis, Retail","Los Angeles, California, United States, North America",Seed,455000,USD,455000,2016-02-10,Pineapple,https://www.crunchbase.com/organization/pineapple-express,https://pineappleinc.com/,,,,,"Pineapple provides capital to our canna-business clientele, leases real properties to those canna-businesses, and provides consulting.",Seed,Yes,Less than $1M,1465000,USD,1465000,IPO,4,,,,"245,479"
Venture Round - Seedcom,https://www.crunchbase.com/funding_round/seedcom-series-unknown--8e7ebf05,"Communities, Enterprise Software","Ho Chi Minh City, NA - Vietnam, Vietnam, Asia",Venture - Series Unknown,,,,2020-10-27,Seedcom,https://www.crunchbase.com/organization/seedcom,http://www.seedcom.vn,,,,ReDefine Capital Partners,"Seedcom is inspired by a community of young talented leaders, who dare to dream and follow their dreams to success.",,Yes,,,USD,,,1,ReDefine Capital Partners,1,,"245,496"
Series A - Caiex,https://www.crunchbase.com/funding_round/caiex-series-a--2c949f3a,Sales,"Shenzhen, Guangdong, China, Asia",Series A,10000000,CNY,1446364,2017-03-08,Caiex,https://www.crunchbase.com/organization/caiex,http://www.caiex.com/,,,,Kashen Zhixin Chuangye Touzi Youxian Gongsi,Caiex is a lottery sale and value-added service provider company.,Early Stage Venture,Yes,,13000000,CNY,1931496,Early Stage Venture,2,Kashen Zhixin Chuangye Touzi Youxian Gongsi,1,,"245,514"
