Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Lumenergi,https://www.crunchbase.com/funding_round/lumenergi-series-a--cdd221a4,"Energy, Energy Management, Lighting","Newark, California, United States, North America",Series A,7500000,USD,7500000,2008-02-14,Lumenergi,https://www.crunchbase.com/organization/lumenergi,http://www.lumenergi.com,,,,,Lumenergi is a provider of network-controlled lighting energy management solutions.,Early Stage Venture,Yes,,27901875,USD,27901875,M&A,4,,,,"241,831"
Venture Round - ADMA Biologics,https://www.crunchbase.com/funding_round/adma-biologics-series-unknown--ef6d1134,"Biotechnology, Health Care, Manufacturing, Medical","Ramsey, New Jersey, United States, North America",Venture - Series Unknown,17500000,USD,17500000,2012-02-13,ADMA Biologics,https://www.crunchbase.com/organization/adma-biologics,https://www.admabiologics.com/,,,,"Aisling Capital, Biomark Capital, Burrill & Company",ADMA Biologics develops plasma-based biologics for the treatment and prevention of certain infectious diseases.,,Yes,$1M to $10M,742350000,USD,742350000,IPO,16,Burrill & Company,3,2,"241,833"
Venture Round - Guangdong Golden Glass Technologies,https://www.crunchbase.com/funding_round/guangdong-golden-glass-technologies-series-unknown--4d843e05,"Building Material, Construction, Manufacturing","Shantou, Guangdong, China, Asia",Venture - Series Unknown,,,,2008-01-01,Guangdong Golden Glass Technologies,https://www.crunchbase.com/organization/guangdong-golden-glass-technologies,http://www.golden-glass.com/,,,,Zhejiang Paradise,GuangDong Golden Glass Technologies manufactures and markets glass products used in construction projects.,,Yes,,,USD,,IPO,1,,1,,"241,848"
Venture Round - Forus,https://www.crunchbase.com/funding_round/forus-9185-series-unknown--d4ea502e,"Beauty, Fitness, Sports, Wellness","Coslada, Madrid, Spain, Europe",Venture - Series Unknown,17000000,EUR,20306581,2017-09-21,Forus,https://www.crunchbase.com/organization/forus-9185,http://www.forus.es,,,,Alantra,Forus is dedicated to the construction or rehabilitation of municipal sports centers and their subsequent management.,,Yes,$100M to $500M,17000000,EUR,20306582,M&A,1,Alantra,1,,"241,850"
Grant - Sensible Building Science,https://www.crunchbase.com/funding_round/sensible-building-science-grant--d239cd8b,"Electronics, Energy Storage, Internet","Vancouver, British Columbia, Canada, North America",Grant,10000,USD,10000,2016-01-01,Sensible Building Science,https://www.crunchbase.com/organization/sensible-building-science,https://sensiblebuildingscience.com,,,,Innovate BC,Sensible Building Science offers WiFi-based occupancy detection software.,,No,,10000,USD,10000,Seed,2,,1,,"241,852"
Seed Round - Simplestream,https://www.crunchbase.com/funding_round/simplestream-seed--ed1cfb1a,"Mobile, Video, Video Streaming","London, England, United Kingdom, Europe",Seed,785300,USD,785300,2012-06-14,Simplestream,https://www.crunchbase.com/organization/simplestream,http://www.simplestream.com,,,,Pilat Media,Simplestream is a leading London based provider of live streaming and live-to-VOD services to broadcast and media companies.,Seed,Yes,$1M to $10M,13251449,USD,13251449,Early Stage Venture,9,Pilat Media,1,,"241,866"
Series A - Niu Daji,https://www.crunchbase.com/funding_round/niu-daji-series-a--b1bc0369,"Food and Beverage, Retail","Shenzhen, Guangdong, China, Asia",Series A,100000000,CNY,15720304,2022-03-18,Niu Daji,https://www.crunchbase.com/organization/niu-daji,http://www.niudaji.com/#/home,,,,K2VC,"Niu Daji is a retail brand that provides daily fresh beef, fresh beef snacks and other products for urban community residents.",Early Stage Venture,Yes,,182000000,CNY,27249140,Early Stage Venture,2,,1,1,"241,870"
Grant - Siren Care,https://www.crunchbase.com/funding_round/siren-ivs-grant--21244e86,"Health Care, Medical Device, Textiles","San Francisco, California, United States, North America",Grant,13028,NOK,1536,2015-11-01,Siren Care,https://www.crunchbase.com/organization/siren-ivs,http://siren.care,,,,,Multi-specialty virtual care clinic leveraging proprietary technology to cost-effectively care for patients at risk of diabetic foot ulcers.,,No,$10M to $50M,31054782,USD,31054782,Early Stage Venture,14,,,,"241,874"
Seed Round - Ugami,https://www.crunchbase.com/funding_round/ugami-seed--4959f211,"Credit Cards, Financial Services, Gaming, Software","Miami, Florida, United States, North America",Seed,4800000,USD,4800000,2022-04-12,Ugami,https://www.crunchbase.com/organization/ugami,https://www.ugami.com,,,,"FJ Labs, Harlem Capital Partners, Origins Fund, Top Corner Capital, Ulu Ventures","Ugami provides financial solutions and rewards for gamers that can be used in gaming merchandise, digital goods, hardware, and software.",Seed,Yes,Less than $1M,4800000,USD,4800000,,3,"Harlem Capital Partners, Ulu Ventures",5,3,"241,878"
Seed Round - OrderEZ,https://www.crunchbase.com/funding_round/orderez-seed--bb651e82,"Enterprise Software, Food and Beverage, SaaS, Sales, Small and Medium Businesses, Software","Singapore, Central Region, Singapore, Asia",Seed,500000,SGD,374011,2021-02-04,OrderEZ,https://www.crunchbase.com/organization/orderez,https://orderez.co/,,,,,"Integrated inventory, sales, CRM and order management for the wholesale food and beverage industry.",Seed,Yes,,500000,SGD,374012,Seed,1,,,,"241,879"
