Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Magnesium Development Company,https://www.crunchbase.com/funding_round/magnesium-development-company-seed--83f85a2a,"Chemical, Chemical Engineering, Medical Device","Missoula, Montana, United States, North America",Seed,1000000,USD,1000000,2016-03-21,Magnesium Development Company,https://www.crunchbase.com/organization/magnesium-development-company,http://www.magnesiumdevelopment.com/,,,,"Genesis Innovation Group, Wakestream Ventures",Magnesim Development Company is a medical device development company delivering devices of a metal alloy technology.,Seed,Yes,$1M to $10M,1000000,USD,1000000,Early Stage Venture,2,Genesis Innovation Group,2,,"350,116"
Seed Round - Outnix,https://www.crunchbase.com/funding_round/outnix-seed--b5cdab01,"Gaming, Internet, Local, Location Based Services, Machine Learning, Mobile, Search Engine, Sports","Miami Beach, Florida, United States, North America",Seed,100000,USD,100000,2015-09-10,Outnix,https://www.crunchbase.com/organization/outnix,http://www.outnix.com,1000000,USD,1000000,,Outnix is an internet company that helps you find the game you want to watch at the location nearest you.,Seed,Yes,$1M to $10M,100000,USD,100000,Seed,1,,,,"350,121"
Non Equity Assistance - Hydrao,https://www.crunchbase.com/funding_round/hydrao-non-equity-assistance--bccc2694,"Environmental Engineering, GreenTech, Information Technology, Water","Grenoble, Rhone-Alpes, France, Europe",Non-equity Assistance,,,,2018-02-01,Hydrao,https://www.crunchbase.com/organization/hydrao,https://www.hydrao.com/,,,,United Utilities Innovation Lab,Hydrao is a Grenoble startup that provides smart solutions for clean water management and conservation.,,No,,2000000,EUR,2352664,Seed,2,United Utilities Innovation Lab,1,,"350,133"
Seed Round - Goodnation,https://www.crunchbase.com/funding_round/goodnation-seed--febcb3ba,Non Profit,"New York, New York, United States, North America",Seed,,,,2019-09-23,Goodnation,https://www.crunchbase.com/organization/goodnation,https://www.goodnation.io,,,,Social Impact Capital,Goodnation is the world's first values-based charitable advising platform.,Seed,Yes,,,USD,,Seed,1,,1,,"350,159"
Series B - SolCold,https://www.crunchbase.com/funding_round/solcold-series-b--22a494fe,"Advanced Materials, Energy Efficiency, Manufacturing, Wellness","Ness Ziona, HaMerkaz, Israel, Asia",Series B,8500000,USD,8500000,2022-10-01,SolCold,https://www.crunchbase.com/organization/solcold,https://solcold.co/,,,,,SolCold is a nanotechnology company that specializes in the fields of nano-particles and physics.,Early Stage Venture,Yes,,13950000,USD,13950000,Early Stage Venture,4,,,,"350,170"
Series B - Elation Health,https://www.crunchbase.com/funding_round/elationemr-series-b--8e8903a2,"Electronic Health Record (EHR), Health Care, Medical, Primary and Urgent Care","San Francisco, California, United States, North America",Series B,15000000,USD,15000000,2016-08-04,Elation Health,https://www.crunchbase.com/organization/elationemr,http://elationhealth.com,,,,"Charlie Cheever, Martha H. Marsh, Threshold","Elation Health is a technology platform designed for independent primary care, delivering clinical-first solutions.",Early Stage Venture,Yes,$1M to $10M,108500000,USD,108500000,Late Stage Venture,6,Threshold,3,,"349,601"
Funding Round - Deep Imaging Technologies,https://www.crunchbase.com/funding_round/deep-imaging-technologies-undisclosed--0e52aa03,"Biotechnology, Communications Infrastructure, Developer Platform, Electronics, Information Technology, Manufacturing, Medical","Tomball, Texas, United States, North America",Funding Round,,,,2017-07-05,Deep Imaging Technologies,https://www.crunchbase.com/organization/deep-imaging-technologies,http://deepimaging.com,,,,,Deep Imaging Technologies develops systems for imaging geological features using electromagnetic fields generated at very low frequencies.,,Yes,$1M to $10M,6159223,USD,6159223,,10,,,,"349,609"
Venture Round - Codementor,https://www.crunchbase.com/funding_round/codementor-series-unknown--8b8cfe2c,"Developer Tools, Information Technology, Internet, iOS, Marketplace, Software, Tutoring, Video, Web Development","Mountain View, California, United States, North America",Venture - Series Unknown,,,,2014-11-06,Codementor,https://www.crunchbase.com/organization/codementor,https://www.codementor.io,,,,"FG Angels, Marc Bell Ventures","Codementor is an online marketplace connecting developers with experts for on-demand 1:1 help via screen sharing, video, and text chat.",,Yes,$10M to $50M,3618000,USD,3618000,Seed,5,FG Angels,2,,"349,612"
Venture Round - Airstrip Technologies,https://www.crunchbase.com/funding_round/airstrip-technologies-series-unknown--5bb3b496,"Health Care, Hospital, Medical, mHealth","San Antonio, Texas, United States, North America",Venture - Series Unknown,21461412,USD,21461412,2019-10-31,Airstrip Technologies,https://www.crunchbase.com/organization/airstrip-technologies,http://www.airstrip.com/,,,,,"AirStrip Technologies provides a platform that delivers critical patient information directly to a doctor's smartphone, laptop or desktop.",,Yes,$10M to $50M,86461412,USD,86461412,,5,,,,"349,619"
Post-IPO Equity - Antelope Enterprise Holdings,https://www.crunchbase.com/funding_round/antelope-enterprise-holdings-post-ipo-equity--0bfc3d2d,"Manufacturing, Service Industry","Jinjiang, Fujian, China, Asia",Post-IPO Equity,1000000,USD,1000000,2022-09-30,Antelope Enterprise Holdings,https://www.crunchbase.com/organization/antelope-enterprise-holdings,http://www.aehl-kylin.com,,,,,Antelope Enterprise Holdings manufactures and sells ceramic tiles.,,Yes,,2300000,USD,2300000,IPO,2,,,,"349,620"
Seed Round - RackN,https://www.crunchbase.com/funding_round/rackn-inc-seed--308388f1,"Cloud Infrastructure, Data Center Automation, IT Infrastructure, Software","Austin, Texas, United States, North America",Seed,2075000,USD,2075000,2015-03-01,RackN,https://www.crunchbase.com/organization/rackn-inc,http://www.rackn.com,,,,"Duke Angel Network, EVO Venture Partners, Jim Collis, Juniper Networks, SK Ventures, WorldQuant Ventures LLC",Collaborative IaC pipeline and automation platform,Seed,Yes,Less than $1M,2325000,USD,2325000,Seed,2,EVO Venture Partners,6,,"349,629"
Series A - Mobeye,https://www.crunchbase.com/funding_round/mobeye-series-a--7a4df8be,"Analytics, Computer Vision, Crowdsourcing, Data Collection and Labeling, Fast-Moving Consumer Goods, Image Recognition, Mobile, Retail","Paris, Ile-de-France, France, Europe",Series A,1250000,EUR,1416992,2015-02-23,Mobeye,https://www.crunchbase.com/organization/mobeye,http://www.mobeye-app.com,,,,Aurinvest,"Mobeye provide cutting-edge technologies and crowdsourced in-store data collection tools for FMCG Brands & Retailers in Europe, Asia & USA.",Early Stage Venture,Yes,$1M to $10M,1250000,EUR,1416993,M&A,2,,1,,"349,631"
Venture Round - TARA Machines,https://www.crunchbase.com/funding_round/tara-machines-series-unknown--e1dc79ab,"Green Building, GreenTech, Manufacturing","New Delhi, Delhi, India, Asia",Venture - Series Unknown,27500000,INR,494452,2012-07-01,TARA Machines,https://www.crunchbase.com/organization/tara-machines,http://www.taramachines.com/,,,,Grassroots Business Fund,"TARA Machines provides green technology solutions for building construction, waste recycling, and hand made paper production.",,Yes,$10M to $50M,27500000,INR,494453,,1,Grassroots Business Fund,1,,"349,641"
Debt Financing - Shizen Energy,https://www.crunchbase.com/funding_round/shizen-energy-inc--debt-financing--6ecaa4c6,"Developer Tools, Energy, Energy Efficiency, Renewable Energy, Solar","Nihombashi-hamacho, Tokyo, Japan, Asia",Debt Financing,300000000,JPY,2472430,2015-03-17,Shizen Energy,https://www.crunchbase.com/organization/shizen-energy-inc-,http://www.shizenenergy.net/,,,,Japan Finance Corporation,"Shizen Energy is focused on the development, planning, and coordination of power stations with natural energy.",,No,$10M to $50M,74700000000,JPY,510965334,Private Equity,3,Japan Finance Corporation,1,,"349,650"
Seed Round - Build Financial,https://www.crunchbase.com/funding_round/build-financial-seed--51021910,"Financial Services, FinTech","New York, New York, United States, North America",Seed,,,,2020-08-01,Build Financial,https://www.crunchbase.com/organization/build-financial,http://www.buildfinancial.com,,,,,Build Financial Technology provides instant emergency savings benefits to employers and partners,Seed,Yes,,,USD,,Seed,1,,,,"349,668"
