Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - GoodCourse,https://www.crunchbase.com/funding_round/goodcourse-pre-seed--cdf1ff69,"E-Learning, EdTech, Training","London, England, United Kingdom, Europe",Pre-Seed,750000,USD,750000,2021-11-11,GoodCourse,https://www.crunchbase.com/organization/goodcourse,https://www.goodcourse.co/,,,,"Concept Ventures, Henry de Zoete, RTP Global, Tom Blomfield","GoodCourse is the mobile-first micro-learning platform, making e-learning accessible for non-desk workers and other remote audiences.",Seed,Yes,,1250000,USD,1250000,Seed,2,Concept Ventures,4,1,"424,002"
Grant - Spotlight,https://www.crunchbase.com/funding_round/spotlight-3-grant--4dae494c,"Analytics, Business Intelligence, Education, SaaS, Software","Davis, California, United States, North America",Grant,,,,2018-05-03,Spotlight,https://www.crunchbase.com/organization/spotlight-3,http://www.spotlight-education.com,,,,NewSchools Venture Fund,Spotlight's SaaS platform converts data into easy-to-understand language in narrative text reports or personalized videos.,,No,Less than $1M,650000,USD,650000,M&A,4,NewSchools Venture Fund,1,,"424,007"
Series D - 4INFO,https://www.crunchbase.com/funding_round/4info-series-d--30959bbd,"Ad Targeting, Advertising, Big Data, Data Management, Marketing Automation, Mobile Advertising","San Jose, California, United States, North America",Series D,10000000,USD,10000000,2007-06-01,4INFO,https://www.crunchbase.com/organization/4info,http://www.4info.com,,,,"Daniel Ehrman, Gannett, Sand Hill Capital, Tim Connors, U.S. Venture Partners","4INFO is an identity and media solutions company, solving the digital and TV convergence.",Late Stage Venture,Yes,$1M to $10M,73274000,USD,73274000,M&A,10,Gannett,5,1,"424,010"
Venture Round - PKA Worldwide,https://www.crunchbase.com/funding_round/pka-worldwide-series-unknown--4d8688ec,,"Atlanta, Georgia, United States, North America",Venture - Series Unknown,,,,2022-08-05,PKA Worldwide,https://www.crunchbase.com/organization/pka-worldwide,https://www.pkaworldwide.com/,,,,Jimmy Anderson,PKA Worldwide is the upstart Professional Kickboxing Association.,,Yes,,,USD,,,1,Jimmy Anderson,1,,"424,011"
Seed Round - Advanced Vector Analytics,https://www.crunchbase.com/funding_round/advanced-vector-analytics-seed--fca025ab,"Aerospace, Analytics, Automotive, Internet of Things, Manufacturing, National Security","Riga, Riga, Latvia, Europe",Seed,105000,EUR,131482,2012-05-25,Advanced Vector Analytics,https://www.crunchbase.com/organization/advanced-vector-analytics,http://www.ava-labs.com/en,,,,Imprimatur Capital Fund Management,AVA's main focus is on radical reducing number of vibration sensors for predictive condition monitoring & maintenance of complex structures.,Seed,Yes,$1M to $10M,105000,EUR,131482,Seed,1,,1,,"424,039"
Equity Crowdfunding - Medivid GmbH,https://www.crunchbase.com/funding_round/medivid-gmbh-equity-crowdfunding--a20f4720,Health Care,"Hamburg, Hamburg, Germany, Europe",Equity Crowdfunding,182550,EUR,202248,2019-08-01,Medivid GmbH,https://www.crunchbase.com/organization/medivid-gmbh,http://shop.medivid.com/,,,,Aescuvest,"Medivid is a cold therapy for pain, inflammation, and swelling.",,Yes,,182550,EUR,202249,,1,,1,,"424,046"
Series C - Alignment Health,https://www.crunchbase.com/funding_round/alignment-healthcare-series-c--1c239ff4,"Health Care, Hospital, Medical, Medical Device, Wellness","Orange, California, United States, North America",Series C,135000000,USD,135000000,2020-03-04,Alignment Health,https://www.crunchbase.com/organization/alignment-healthcare,https://www.alignmenthealth.com,,,,"Durable Capital Partners, Fidelity, T. Rowe Price",Alignment Health provides eldercare services.,Late Stage Venture,Yes,$1B to $10B,375000000,USD,375000000,IPO,4,,3,,"424,047"
Debt Financing - Knowledge Delivery Systems,https://www.crunchbase.com/funding_round/knowledge-delivery-systems-debt-financing--52e74b47,"EdTech, Education, Professional Services","New York, New York, United States, North America",Debt Financing,805365,USD,805365,2013-10-03,Knowledge Delivery Systems,https://www.crunchbase.com/organization/knowledge-delivery-systems,http://kdsi.org,,,,,Knowledge Delivery Systems provides online strategic development and advancement programs for teachers and administrators.,,No,$1M to $10M,18120360,USD,18120360,,8,,,,"424,056"
Venture Round - My1Login,https://www.crunchbase.com/funding_round/my1login-series-unknown--ddd1f5ff,"Cyber Security, Enterprise Software, Identity Management, SaaS, Security, Software","London, England, United Kingdom, Europe",Venture - Series Unknown,210047,GBP,256166,2020-03-26,My1Login,https://www.crunchbase.com/organization/my1login,http://www.my1login.com,4639980,GBP,5658760,"Equity Gap, Par Equity, Scottish Investment Bank, TRI Cap",My1Login is a next generation Identity and Access Management solutions for Enterprise.,,Yes,$1M to $10M,9207801,USD,9207801,,16,Equity Gap,4,2,"424,058"
Seed Round - Tivra,https://www.crunchbase.com/funding_round/tivra-seed--8a8bd549,"Electronics, Lighting","Pleasant Hill, California, United States, North America",Seed,50000,USD,50000,2016-03-10,Tivra,https://www.crunchbase.com/organization/tivra,,,,,Pangaea Ventures,"Tivra focuses on microelectronics, semiconductor, and LED products.",Seed,Yes,,1342231,USD,1342231,Seed,5,,1,,"424,062"
Venture Round - Assignment Editor,https://www.crunchbase.com/funding_round/assignment-editor-series-unknown--2a8e114e,"Internet, News","Chicago, Illinois, United States, North America",Venture - Series Unknown,1000000,USD,1000000,2001-03-31,Assignment Editor,https://www.crunchbase.com/organization/assignment-editor,http://assignmenteditor.com/,,,,"Origin Ventures, Prairie Angels, Yesmail","Assignment Editor enables reporters, writers, producers, and assignment editors to find stories and do research on the internet.",,Yes,$1M to $10M,1000000,USD,1000000,,2,,3,,"424,072"
Venture Round - Liquid Environmental Solutions,https://www.crunchbase.com/funding_round/liquid-environmental-solutions-series-unknown--4f87b0bc,"CleanTech, Environmental Engineering, Fuel","Irving, Texas, United States, North America",Venture - Series Unknown,20000000,USD,20000000,2009-10-02,Liquid Environmental Solutions,https://www.crunchbase.com/organization/liquid-environmental-solutions,http://www.liquidenviro.com,,,,Craton Equity Partners,"Liquid Environmental Solutions provides liquid waste-related services, helping companies reduce their overall environmental impact.",,Yes,$10M to $50M,51600000,USD,51600000,M&A,2,Craton Equity Partners,1,,"424,076"
