Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Zeitgeist PM,https://www.crunchbase.com/funding_round/zeitgeist-pm-seed--65ae3531,"Blockchain, Information Technology, Prediction Markets, Software","Germany, Siauliu Apskritis, Lithuania, Europe",Seed,14000000,USD,14000000,2021-11-11,Zeitgeist PM,https://www.crunchbase.com/organization/zeitgeist-pm,https://zeitgeist.pm,,,,"D1 Ventures, Digital Renaissance, TRGC",Zeitgeist PM is a blockchain tech to facilitate prediction markets and the futarchy form of governance.,Seed,Yes,$1M to $10M,15500000,USD,15500000,,2,,3,,"12,007"
Seed Round - Levanta,https://www.crunchbase.com/funding_round/levanta-7e22-seed--a9ffdd5c,"Affiliate Marketing, Marketing, Software","Seattle, Washington, United States, North America",Seed,999997,USD,999997,2023-11-29,Levanta,https://www.crunchbase.com/organization/levanta-7e22,https://levanta.io/,,,,"LongRun Capital, Open Sky Ventures, Ryan Frazier",Levanta develops an affiliate marketing software purpose-built for Amazon.,Seed,Yes,,1354997,USD,1354997,Seed,2,LongRun Capital,3,,"12,022"
Pre Seed Round - Studywise,https://www.crunchbase.com/funding_round/studywise-7a11-pre-seed--0a214ae9,"Education, Software","São Paulo, Sao Paulo, Brazil, South America",Pre-Seed,150000,USD,150000,2023-06-15,Studywise,https://www.crunchbase.com/organization/studywise-7a11,https://studywise.com.br,1500000,USD,1500000,Antler,We are a learning platform that connects software developers so that they can co-create digital products.,Seed,Yes,,150000,USD,150000,Seed,1,Antler,1,,"12,028"
Pre Seed Round - Giza,https://www.crunchbase.com/funding_round/giza-pre-seed--dd037566,"Cryptocurrency, Web Design, Web3","Gîza, Al Jizah, Egypt, Africa",Pre-Seed,3000000,USD,3000000,2023-07-11,Giza,https://www.crunchbase.com/organization/giza,https://www.gizatech.xyz,,,,"Arrington XRP Capital, CoinFund, Julien Bouteloup, Rand Hindi, StarkWare Industries, TA Ventures",Giza can also transform the paradigm in web3 gaming.,Seed,Yes,,3000000,USD,3000000,Seed,1,CoinFund,6,1,"12,036"
Debt Financing - Tawal,https://www.crunchbase.com/funding_round/tawal-debt-financing--8f40e7ba,"Information and Communications Technology (ICT), Infrastructure, Predictive Analytics, Telecommunications","Riyadh, Ar Riyad, Saudi Arabia, Asia",Debt Financing,1420000000,USD,1420000000,2023-08-27,Tawal,https://www.crunchbase.com/organization/tawal,https://tawal.com.sa,,,,"Dubai Islamic Bank, First Abu Dhabi Bank, Saudi National Bank","Tawal design, build and manage integrated ICT infrastructure that enables clients to minimize expenses and achieve efficiency.",,No,$1M to $10M,1420000000,USD,1420000000,,1,Saudi National Bank,3,,"12,039"
Grant - Washington University in St. Louis,https://www.crunchbase.com/funding_round/washington-university-in-st-louis-grant--7e7c2289,"E-Learning, EBooks, Education, Higher Education","St Louis, Missouri, United States, North America",Grant,4800,USD,4800,2023-12-01,Washington University in St. Louis,https://www.crunchbase.com/organization/washington-university-in-st-louis,https://wustl.edu/,,,,American Academy of Orthopaedic Surgeons,"Washington University’s mission is to discover and disseminate knowledge, and protect the freedom of inquiry through research and teaching.",,No,$1B to $10B,24604800,USD,24604800,,6,American Academy of Orthopaedic Surgeons,1,,"12,049"
Seed Round - Superstate,https://www.crunchbase.com/funding_round/superstate-317d-seed--a609efc2,"Blockchain, Finance, Financial Services","San Francisco, California, United States, North America",Seed,4000000,USD,4000000,2023-06-15,Superstate,https://www.crunchbase.com/organization/superstate-317d,https://superstate.co,,,,"1kx, CoinFund, Cumberland VC, Distributed Global, ParaFi Capital",Superstate is a developer of legal and blockchain-based financial solutions.,Seed,Yes,,18000000,USD,18000000,Early Stage Venture,2,,5,,"12,052"
Seed Round - Jokerace,https://www.crunchbase.com/funding_round/jokerace-seed--4a608038,,,Seed,2000000,USD,2000000,2023-08-15,Jokerace,https://www.crunchbase.com/organization/jokerace,https://jokerace.io,,,,"1kx, Forward Research, Seed Club Ventures, Spice Capital","the best way for communities to make, execute, and reward decisions",Seed,Yes,,4000000,USD,4000000,Seed,2,1kx,4,,"12,003"
Series A - Xinchen New Materials,https://www.crunchbase.com/funding_round/xinchen-new-materials-series-a--31ec98ef,"Advanced Materials, Battery, Manufacturing","Chuzhou, Anhui, China, Asia",Series A,,,,2022-11-21,Xinchen New Materials,https://www.crunchbase.com/organization/xinchen-new-materials,http://www.xinchen.cc,,,,Yangtze River Xiaomi Industry Fund,"Xinchen New Materials is a manufacturer of electrolyte lithium salts, which are utilized in battery electrolytes.",Early Stage Venture,Yes,,100000000,CNY,14077567,Early Stage Venture,2,Yangtze River Xiaomi Industry Fund,1,,"12,008"
Grant - Datasketch,https://www.crunchbase.com/funding_round/datasketch-grant--3c19ee9d,"Analytics, Big Data, Software","Newark, Delaware, United States, North America",Grant,,,,2023-12-04,Datasketch,https://www.crunchbase.com/organization/datasketch,https://datasketch.co,,,,Strive Community Innovation Fund,Datasketch is a social technology company that offers to democratize data science and enrich stories.,,No,,500000,USD,500000,Seed,2,Strive Community Innovation Fund,1,,"12,006"
