Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - Invictus Informatics,https://www.crunchbase.com/funding_round/invictus-informatics-grant--7ad85b43,"Agriculture, AgTech, Farming, Genetics","Louisville, Kentucky, United States, North America",Grant,,,,2022-06-17,Invictus Informatics,https://www.crunchbase.com/organization/invictus-informatics,,,,,KY Innovation,Invictus Informatics manages genetic data of farm animals to help small farmers improve production traits and efficiency.,,No,,,USD,,,1,KY Innovation,1,1,"336,605"
Seed Round - Spry Health,https://www.crunchbase.com/funding_round/spry-health-seed--ff826c5a,"Consumer Electronics, Fitness, Health Care, Medical Device, mHealth","Palo Alto, California, United States, North America",Seed,1500000,USD,1500000,2016-05-01,Spry Health,https://www.crunchbase.com/organization/spry-health,http://spryhealth.com/,,,,Shorooq Partners,Spry Health provides health care payers with real-time analytics to manage chronically ill patients.,Seed,Yes,Less than $1M,8500000,USD,8500000,M&A,4,,1,2,"336,617"
Grant - Synauta,https://www.crunchbase.com/funding_round/synauta-grant--e4f7b22a,"Artificial Intelligence (AI), CleanTech, Energy, Industrial Automation, Water","Calgary, Alberta, Canada, North America",Grant,1200000,CAD,920126,2020-01-16,Synauta,https://www.crunchbase.com/organization/synauta,https://synauta.com/,,,,Sustainable Development Technology Canada,Synauta is a Canadian artificial intelligence (AI) water technology company.,,No,,1200000,CAD,920126,M&A,2,Sustainable Development Technology Canada,1,1,"336,646"
Series A - Hashable,https://www.crunchbase.com/funding_round/hashable-series-a--4aa6f2cf,"Android, Contact Management, Internet, Mobile","New York, New York, United States, North America",Series A,,,,2009-09-23,Hashable,https://www.crunchbase.com/organization/hashable,http://hashable.com,,,,ff Venture Capital,Hashable is an online address book enabling users to make private notes about their contacts and set follow-up reminders for appointments.,Early Stage Venture,Yes,,4000000,USD,4000000,Early Stage Venture,3,,1,,"336,655"
Venture Round - Sapphire Energy,https://www.crunchbase.com/funding_round/sapphire-energy-series-unknown--9c9568ba,"Biotechnology, Clean Energy, Energy, Solar","San Diego, California, United States, North America",Venture - Series Unknown,35000000,USD,35000000,2008-09-17,Sapphire Energy,https://www.crunchbase.com/organization/sapphire-energy,http://sapphireenergy.com,,,,"ARCH Venture Partners, Venrock","Sapphire Energy develops products and processes based on photosynthetic microorganisms, and uses sunlight and CO2 as their feedstock.",,Yes,$10M to $50M,376524000,USD,376524000,Private Equity,6,,2,2,"336,681"
Angel Round - Doochoo,https://www.crunchbase.com/funding_round/doochoo-angel--622103f7,"Analytics, Big Data, Real Time","San Francisco, California, United States, North America",Angel,535000,USD,535000,2012-08-01,Doochoo,https://www.crunchbase.com/organization/doochoo,http://doochoo.com,,,,ChileGlobal Angels,"Doochoo is the developer of Pick1, a real-time tool for collecting, aggregating and sharing multi-dimensional opinions.",Seed,Yes,,968000,USD,968000,Seed,3,,1,,"336,686"
Seed Round - Spotluck,https://www.crunchbase.com/funding_round/spotluck-seed--a35f2a33,"Developer Platform, Food and Beverage, Gamification","Bethesda, Maryland, United States, North America",Seed,1800000,USD,1800000,2016-04-28,Spotluck,https://www.crunchbase.com/organization/spotluck,http://www.spotluck.com/,,,,,Spotluck introduces diners to local spots using a gamified approach to discovery. Users enjoy preferred pricing that constantly changes.,Seed,Yes,Less than $1M,8600000,USD,8600000,Early Stage Venture,3,,,,"336,699"
Post-IPO Equity - Answers Corporation,https://www.crunchbase.com/funding_round/answers-post-ipo-equity--7fa4caea,"Content, Information Technology, Internet, Mobile, Online Portals, Social Media","Saint Louis, Missouri, United States, North America",Post-IPO Equity,300000000,USD,300000000,2013-12-23,Answers Corporation,https://www.crunchbase.com/organization/answers,http://www.answers.com,,,,"AFCV Holdings, Summit Partners, TA Associates","Answers empowers consumers, brands and organizations with the information they need to make better-informed decisions.",,Yes,$50M to $100M,384410000,USD,384410000,M&A,11,,3,1,"336,706"
Pre Seed Round - Ramen Life,https://www.crunchbase.com/funding_round/ramen-life-pre-seed--070757ac,"Broadcasting, Information Technology, Service Industry","Sydney, New South Wales, Australia, Oceania",Pre-Seed,,,,2018-01-01,Ramen Life,https://www.crunchbase.com/organization/ramen-life,https://ramenlife.co/,,,,,Ramen Life is an online platform to help the startup ecosystem thrive.,Seed,Yes,,,USD,,Seed,1,,,,"336,707"
Seed Round - TripBorn,https://www.crunchbase.com/funding_round/tripborn-seed--1efa8eda,"Leisure, Software, Tourism, Travel","Ahmedabad, Gujarat, India, Asia",Seed,460000,USD,460000,2017-01-11,TripBorn,https://www.crunchbase.com/organization/tripborn,https://www.tripborn.com/en/index.html,,,,,Tripborn is a computer software company that offers an influential e-Marketplace platform in the travel industry.,Seed,Yes,,460000,USD,460000,Seed,1,,,,"336,718"
