Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - San Diego Workforce Partnership,https://www.crunchbase.com/funding_round/san-diego-workforce-partnership-grant--cd2a312a,"Employment, Non Profit, Training","San Diego, California, United States, North America",Grant,400000,USD,400000,2016-09-12,San Diego Workforce Partnership,https://www.crunchbase.com/organization/san-diego-workforce-partnership,http://workforce.org/,,,,Chicago Cook Workforce Partnership,San Diego Workforce Partnership empowers job seekers to meet the current and future workforce needs of employers in San Diego County.,,No,$10M to $50M,400000,USD,400000,,1,Chicago Cook Workforce Partnership,1,,"211,200"
Grant - University of Pittsburgh,https://www.crunchbase.com/funding_round/university-of-pittsburgh-grant--a353b419,"Education, Higher Education, Universities","Pittsburgh, Pennsylvania, United States, North America",Grant,6000000,USD,6000000,2019-07-16,University of Pittsburgh,https://www.crunchbase.com/organization/university-of-pittsburgh,http://pitt.edu,,,,Richard King Mellon Foundation,"University of Pittsburgh is a state research university providing undergraduate, graduate, and other educational services.",,No,$1B to $10B,140188980,USD,140188980,,12,Richard King Mellon Foundation,1,,"211,201"
Venture Round - Happy Days,https://www.crunchbase.com/funding_round/happy-days-series-unknown--ac01d9f9,"Child Care, Children, Health Care","Newquay, Cornwall, United Kingdom, Europe",Venture - Series Unknown,3700000,GBP,5922444,2012-04-18,Happy Days,https://www.crunchbase.com/organization/happy-days,http://www.happydaysnurseries.com,,,,Livingbridge,Happy Days is a UK-based nursery catering for children between three months and five years of age.,,Yes,$10M to $50M,3700000,GBP,5922445,Private Equity,2,Livingbridge,1,,"211,202"
Seed Round - The Level Market,https://www.crunchbase.com/funding_round/the-level-market-seed--967f0102,"Crowdfunding, E-Commerce, E-Commerce Platforms, Humanitarian","Golden, Colorado, United States, North America",Seed,325000,USD,325000,2015-04-01,The Level Market,https://www.crunchbase.com/organization/the-level-market,https://www.thelevelmarket.com,2000000,USD,2000000,Kurt Hoeven,Using e-commerce to serve all of humanity.,Seed,Yes,Less than $1M,325000,USD,325000,Seed,1,,1,,"211,203"
Venture Round - SurveySparrow,https://www.crunchbase.com/funding_round/surveysparrow-series-unknown--b63558db,"Information Technology, Market Research, SaaS, Software","Walnut, California, United States, North America",Venture - Series Unknown,1425000,USD,1425000,2019-04-02,SurveySparrow,https://www.crunchbase.com/organization/surveysparrow,https://surveysparrow.com/,,,,Prime Venture Partners,SurveySparrow is an end-to-end conversational experience management platform that helps in getting a 40% better response rate.,,Yes,$1M to $10M,1425000,USD,1425000,,1,Prime Venture Partners,1,,"211,204"
Pre Seed Round - Moptu,https://www.crunchbase.com/funding_round/moptwo-pre-seed--6a689dd8,Social Media,"Santa Monica, California, United States, North America",Pre-Seed,125000,USD,125000,2016-08-08,Moptu,https://www.crunchbase.com/organization/moptwo,http://www.moptu.com,,,,,Moptu - Social Media for Articles. Because what you read matters.,Seed,Yes,Less than $1M,125000,USD,125000,Seed,1,,,,"211,205"
Venture Round - Síntese B2B,https://www.crunchbase.com/funding_round/síntese-b2b-series-unknown--03b22c13,"Health Care, Software, Supply Chain Management","Recife, Bahia, Brazil, South America",Venture - Series Unknown,9000000,BRL,1783343,2021-06-07,Síntese B2B,https://www.crunchbase.com/organization/síntese-b2b,https://www.plataformasintese.com/saude/EN/#,,,,"Grupo InterPlayers, KPTL, The Brazilian Development Bank(BNDES)",Síntese is a software company that offers supply management services in the healthcare sector.,,Yes,$1M to $10M,9000000,BRL,1783344,M&A,1,,3,,"211,206"
Seed Round - Bourbon and Boots,https://www.crunchbase.com/funding_round/bourbon-boots-seed--b31d6f9d,"Digital Entertainment, Media and Entertainment","Portland, Oregon, United States, North America",Seed,20000,USD,20000,2013-02-06,Bourbon and Boots,https://www.crunchbase.com/organization/bourbon-boots,https://bourbonandboots.com,,,,,Bourbon and Boots is an online lifestyle blog that covers everything from wiskey and cocktails to home decor and hunting and camping.,Seed,Yes,Less than $1M,520000,USD,520000,,4,,,,"211,207"
Series A - Neurotrack,https://www.crunchbase.com/funding_round/neurotrack-technologies-series-a--c2609c87,"Biotechnology, Health Care, Health Diagnostics, Mobile Devices, Software","Redwood City, California, United States, North America",Series A,2000000,USD,2000000,2017-05-16,Neurotrack,https://www.crunchbase.com/organization/neurotrack-technologies,https://neurotrack.com/,,,,,Neurotrack develops digital cognitive health solutions to reduce the risk of Alzheimer's and related dementias.,Early Stage Venture,Yes,Less than $1M,60390000,USD,60390000,,9,,,,"211,208"
Private Equity Round - GLOBO,https://www.crunchbase.com/funding_round/globo-5f9f-private-equity--edd7e614,"Information Technology, Internet, Software","Wyncote, Pennsylvania, United States, North America",Private Equity,,,,2022-01-11,GLOBO,https://www.crunchbase.com/organization/globo-5f9f,https://www.helloglobo.com/,,,,Veronis Suhler Stevenson,"GLOBO helps businesses like yours get the most out of their language services, submit your contact info to start the conversation.",Private Equity,Yes,$10M to $50M,300000,USD,300000,Private Equity,2,Veronis Suhler Stevenson,1,2,"211,211"
Non Equity Assistance - Gaviti,https://www.crunchbase.com/funding_round/gaviti-non-equity-assistance--5b77dcfe,"Accounting, Enterprise Software, Financial Services, FinTech, Lending, Payments, Software","Tel Aviv, Tel Aviv, Israel, Asia",Non-equity Assistance,,,,2018-10-22,Gaviti,https://www.crunchbase.com/organization/gaviti,https://gaviti.com,,,,Google for Startups,Gaviti is an accounts receivable collection platform designed to streamline the collections process and accelerates cash flow.,,No,$1M to $10M,11425000,USD,11425000,Early Stage Venture,6,Google for Startups,1,,"211,212"
Seed Round - Streeva,https://www.crunchbase.com/funding_round/streeva-seed--1e84b35c,"Financial Services, FinTech, Payments","Guildford, Surrey, United Kingdom, Europe",Seed,,,,2020-09-22,Streeva,https://www.crunchbase.com/organization/streeva,https://www.streeva.com/,,,,Tech Nation Fintech,Fintech solutions to streamline the inefficiencies surrounding payments,Seed,Yes,,264000,GBP,356666,Seed,3,Tech Nation Fintech,1,1,"211,213"
Venture Round - Kasha,https://www.crunchbase.com/funding_round/kasha-series-unknown--bb84c781,"Consumer Goods, Health Care, Personal Health, Retail, Wellness, Women's","San Francisco, California, United States, North America",Venture - Series Unknown,1000000,USD,1000000,2020-04-01,Kasha,https://www.crunchbase.com/organization/kasha,https://www.kasha.co,,,,Finnfund,"Kasha delivers pharmaceutical products and household goods to low-income consumers, resellers, pharmacies, and health facilities.",,Yes,Less than $1M,28000000,USD,28000000,Early Stage Venture,10,Finnfund,1,,"211,214"
Convertible Note - Earthvisionz,https://www.crunchbase.com/funding_round/earthvisionz-convertible-note--0bb59926,"Data Visualization, Mapping Services, Software","Boulder, Colorado, United States, North America",Convertible Note,10000,USD,10000,2019-04-01,Earthvisionz,https://www.crunchbase.com/organization/earthvisionz,http://www.earthvisionz.com,,,,Right Side Capital Management,Earthvisionz is a location intelligent software.,,No,$1M to $10M,10000,USD,10000,Seed,2,,1,,"211,216"
Series C - Digitalsmiths,https://www.crunchbase.com/funding_round/digitalsmiths-series-c--eaa14ddb,"Content, Software, Video, Web Development","Durham, North Carolina, United States, North America",Series C,,,,2009-01-26,Digitalsmiths,https://www.crunchbase.com/organization/digitalsmiths,http://www.digitalsmiths.com,,,,Cisco,"Digitalsmiths connects consumers to relevant video content through personalized search, recommendations, and discovery.",Late Stage Venture,Yes,$1M to $10M,38251364,USD,38251364,M&A,6,Cisco,1,,"211,217"
